	DHEP_10-4_A	DHEP_10-4_B	DHEP_10-4_C	DHEP_10-3_A	DHEP_10-3_B	DHEP_10-3_C	DHEP_10-2_A	DHEP_10-2_B	DHEP_10-2_C	DHEP_10-1_A	DHEP_10-1_B	DHEP_10-1_C	DHEP_3uM_A	DHEP_3uM_B	DHEP_3uM_C
ENSDARG00000101120	8.486004634	8.731038731	8.837625404	8.456607055	8.805075502	8.664647924	8.53198264	8.387499679	8.76162295	8.373043209	8.733746806	8.858364486	8.253265676	8.736489012	8.605040491
ENSDARG00000101125	4.504770382	4.93919423	5.30541125	5.319029347	4.509045738	5.302912936	4.332438978	4.011175051	4.895440397	4.481377117	4.700409061	4.846114214	4.406572428	5.060013113	4.901058919
ENSDARG00000101126	5.535331392	4.705533046	5.537649087	4.011175051	4.118340219	4.799168972	4.89800534	4.253963059	5.205453357	5.011559446	4.947229404	5.333902423	4.582538476	5.060013113	5.628606952
ENSDARG00000101128	9.557618064	9.179734822	9.447489936	9.699797246	9.238154698	9.506557821	9.562824813	9.353738203	9.452982651	9.677349093	9.287291298	9.262026098	9.579856331	9.199524036	9.469520341
ENSDARG00000101130	7.897264043	7.950962274	7.809675196	7.653730987	7.808598255	7.517734795	7.70181389	7.855575213	7.780550915	7.816730868	7.873010192	7.455990145	7.649818417	7.793513042	7.682857965
ENSDARG00000101131	6.657976142	7.197750155	6.646185761	6.478090571	7.063420279	7.012092545	6.871984227	7.284462527	6.727234948	6.698580213	7.155887404	7.221487156	6.046514173	6.770589127	6.789923343
ENSDARG00000101134	5.391000415	5.755295538	6.056259614	5.956154027	6.398324832	5.96665014	6.180187534	5.861668367	5.93018852	5.897305715	5.994156071	5.699746952	6.046514173	5.858891359	6.093735357
ENSDARG00000101135	10.31786846	10.08161589	10.06713493	10.93402625	10.18106813	10.17828409	10.78057736	10.768673	10.04203649	10.60124114	10.14084781	9.908314107	10.55623766	10.02734457	9.83857573
ENSDARG00000101139	10.1242727	9.87199934	9.976157925	10.10443301	10.24130062	10.01471385	10.0883732	10.17450898	10.08082818	10.11675495	9.965531586	10.2414876	10.03118845	9.993238694	10.06255094
ENSDARG00000101143	6.715819308	6.441806221	6.699290029	6.790793753	6.556382792	6.821847461	6.506058579	6.718218356	6.263584162	6.502907087	6.827975881	6.735460105	6.732780335	6.346970173	6.512764134
ENSDARG00000101144	8.664915462	8.755263102	8.587776997	8.496971088	8.870623427	8.591570471	8.552396953	8.69689457	8.623545023	8.730815449	8.781491075	8.626434262	8.660442712	8.517730966	8.548555905
ENSDARG00000101145	6.193933822	6.203997883	5.946120983	6.144248903	6.023304137	5.710913284	6.436296819	6.232113492	6.043386923	6.315037725	6.21697467	5.842660452	6.046514173	6.377815735	6.512764134
ENSDARG00000101146	5.029752753	4.705533046	5.06565134	3.673680516	5.183005072	4.799168972	4.142161425	5.192587751	4.846114214	5.011559446	3.821678548	5.14552388	5.431539895	4.62508167	5.14226324
ENSDARG00000101150	5.029752753	4.968404449	4.453672803	4.710911812	4.954114612	4.457170631	4.954114612	4.574910482	4.41467656	4.574910482	4.782749242	5.217096842	5.043094169	4.453672803	4.427519565
ENSDARG00000101159	5.457308128	4.89800534	4.89800534	5.539382101	5.183005072	4.94245487	5.605099443	4.166239113	5.205453357	5.542996793	4.987556681	4.799168972	5.73958514	4.963009783	5.14226324
ENSDARG00000101160	9.341988041	8.436323966	8.724632966	8.548555905	8.776489457	8.557419179	8.717281231	8.433253718	8.930754912	8.604176646	8.362390044	9.205647445	8.222901242	8.123810077	9.168929632
ENSDARG00000101161	7.795410078	7.546474345	7.577696314	6.748003018	7.271799754	7.565801393	7.219571049	7.184813559	7.565097554	7.235378117	7.490136478	7.517734795	7.658548183	7.571176753	7.644749305
ENSDARG00000101163	5.391000415	3.873951134	4.736117449	4.504770382	4.427519565	5.06565134	4.719343013	4.253963059	4.846114214	5.011559446	4.567556472	4.582538476	5.043094169	4.51373836	4.696133705
ENSDARG00000101164	5.947853997	5.37779802	5.595675366	5.402352755	5.137987884	5.360954495	5.721224563	4.89800534	5.307718287	5.661552088	5.321404274	5.333902423	6.289762429	5.180295606	6.004192175
ENSDARG00000101169	6.239019809	5.715696333	5.365600678	5.928356471	5.708888374	5.626343797	5.979495381	6.065475706	5.605099443	5.926817563	6.134493692	6.013114576	6.394828928	5.537649087	5.95258608
ENSDARG00000101170	5.121593824	5.211034071	5.399564743	5.099310646	5.354690828	5.457308128	5.195741465	5.409006513	6.007598707	5.866028532	5.211034071	5.871394526	6.046514173	5.102571286	5.628606952
ENSDARG00000101171	5.737601984	5.737601984	6.040223141	6.19000192	6.056259614	6.297845088	5.784425677	5.960065762	5.91337543	5.831855642	5.770985124	5.502546471	5.279174883	6.377815735	5.979495381
ENSDARG00000101172	5.27079981	6.465589404	5.979495381	5.904801909	5.814034654	6.007598707	5.699746952	6.232113492	5.502546471	6.02166	6.236483349	6.158746319	5.766113829	5.876289416	5.743983737
ENSDARG00000101175	6.103885061	5.583326606	6.056259614	5.978749788	6.111710777	6.315037725	6.416525302	6.164751709	5.721224563	6.522037133	6.236483349	6.158746319	6.593438583	5.710913284	5.831855642
ENSDARG00000101178	7.70181389	7.358364709	7.496318617	7.572107575	7.808598255	7.379940395	7.773786835	7.524037132	7.640195712	7.691795151	7.405680338	7.626679891	7.80265083	7.555635113	7.358093779
ENSDARG00000101180	11.39138649	11.20809361	11.24371175	11.0080867	11.00596721	11.0845508	10.92221821	11.09119046	11.21825062	10.96982834	11.1629874	11.21147665	11.18730144	11.03297093	11.33389501
ENSDARG00000101181	9.021583413	8.159695021	8.480558894	8.279494791	8.557419179	8.557419179	8.603589544	8.085599261	8.602957158	8.717580167	8.16505418	8.371463373	9.203420627	8.170271576	8.40222967
ENSDARG00000101184	4.258238415	4.89800534	4.812453508	5.137987884	5.183005072	5.10478241	5.195741465	4.94245487	4.999855834	4.406572428	4.739171028	4.846114214	4.812453508	4.926546546	4.754008341
ENSDARG00000101185	6.031310433	6.31160421	6.11102864	5.998308635	5.889191818	6.282474926	5.748813226	5.885804232	6.043386923	5.622643457	5.703295699	6.234718535	5.570435706	5.950289836	5.407101903
ENSDARG00000101186	3.528533041	4.332438978	4.62508167	3.554865811	4.332438978	4.406572428	4.253963059	4.103168294	4.41467656	4.027196006	3.907193243	4.477101761	3.673680516	4.771101808	3.827176025
ENSDARG00000101188	6.528675877	6.958519929	6.845172574	6.604382428	6.68463463	6.677235085	6.957462005	6.982432469	6.931522982	6.315037725	7.185387767	6.888138963	6.934216909	6.995832194	6.315037725
ENSDARG00000101189	6.080279763	5.509696614	5.867592463	5.632416173	5.668011838	6.096943425	6.110346504	6.024750475	6.060001876	5.661552088	5.89070649	5.469422717	6.531837992	5.626343797	6.024750475
ENSDARG00000101190	6.193933822	6.032067769	6.02166	6.27647759	5.922669726	6.007598707	6.506058579	6.088040645	5.874843078	6.144248903	5.679243041	6.275785638	6.447933975	5.595675366	6.093735357
ENSDARG00000101193	3.779154006	4.144761509	4.62508167	4.578064196	4.011175051	4.457170631	4.142161425	4.737644238	4.663225433	3.554865811	4.318212069	3.562564292	3.842572987	4.677359364	4.258238415
ENSDARG00000101195	8.496747897	7.977946898	7.763322547	8.049453149	8.120727681	8.058113728	8.291102357	8.10129123	8.023768481	8.336465038	8.186827529	7.985016924	8.398494112	8.038716889	8.134218172
ENSDARG00000101199	14.47452388	14.15311339	14.20847892	14.43973531	14.38575668	14.24428877	14.40468059	14.29403065	14.38163116	14.59975295	14.23707307	14.25557563	14.56737571	14.28508957	14.47732999
ENSDARG00000101200	6.031310433	5.809194051	5.183005072	4.504770382	6.056259614	4.743446384	5.63594699	5.703295699	4.710911812	6.078811343	4.901058919	4.406572428	5.73958514	5.710913284	5.228470996
ENSDARG00000101203	5.180295606	5.37779802	4.771101808	5.47462977	5.708888374	5.360954495	5.148677594	5.14552388	5.205453357	5.467942913	5.511765073	5.74101005	5.431539895	5.140149316	5.183005072
ENSDARG00000101206	5.310025325	4.489396733	5.14552388	4.504770382	5.077345376	5.14226324	5.011559446	4.973594447	5.365600678	4.481377117	5.045882181	5.14552388	4.901058919	4.873093544	4.574910482
ENSDARG00000101209	10.15950757	9.957887732	9.743274845	9.857312798	10.05110959	9.749716485	10.11394314	9.915123387	9.888405277	10.04126771	10.03172847	9.92520364	10.01170984	10.22540431	10.15504981
ENSDARG00000101210	6.507109733	6.718978674	6.722005989	6.024750475	6.600008317	6.189347626	5.897305715	6.770589127	6.610956402	6.42490172	6.911478327	6.507109733	6.42490172	6.876262171	6.649077936
ENSDARG00000101214	4.799168972	3.562564292	5.399564743	4.188782815	4.678936221	5.235960624	5.283435667	4.504770382	4.757934587	5.27079981	4.700409061	5.183005072	5.467942913	3.842572987	5.831855642
ENSDARG00000101215	7.889621398	8.527023562	8.349985272	8.257293486	8.342794789	8.387775661	7.70181389	8.246140802	8.064321912	7.77757619	8.25543193	8.204523214	7.58755952	8.385216103	8.144827901
ENSDARG00000101216	9.597209869	9.301977927	9.731172293	9.536583474	9.428632376	9.667435071	9.41480341	9.412406381	9.536876347	9.525529206	9.458873144	9.59823256	9.467579587	9.551045565	9.409685745
ENSDARG00000101217	5.27079981	5.402352755	5.399564743	5.043094169	4.895440397	5.10478241	5.551171769	5.015899231	4.93919423	4.94904433	4.700409061	5.217096842	5.102571286	5.238458938	5.102571286
ENSDARG00000101218	3.779154006	4.398009203	3.418030557	4.011175051	4.754008341	3.917890887	4.542076694	3.815042836	4.015867673	3.917890887	4.41467656	3.821678548	4.812453508	3.668613746	4.427519565
ENSDARG00000101220	7.725627438	7.855575213	7.920622969	7.928833072	8.127634431	7.70414992	7.973794232	7.940991653	7.937824129	7.849250075	7.733713943	7.88506754	8.074548531	7.740193848	8.086360856
ENSDARG00000101225	6.402883844	6.530055179	6.593821771	6.969504017	6.770589127	6.603889195	6.702757573	7.007548268	6.465589404	6.981647324	7.235697652	6.216377273	7.065480751	7.165263419	6.621401882
ENSDARG00000101232	5.029752753	5.676411462	5.624804889	5.435618645	5.077345376	5.180295606	4.89800534	5.015899231	5.429222201	4.481377117	5.017529551	5.402352755	4.696133705	5.208162823	5.008061618
ENSDARG00000101234	8.408679329	8.917736399	9.021772285	8.8269372	8.664647924	8.822847018	8.274025182	8.713523888	8.654859548	8.587073188	8.7643567	8.714201801	8.398494112	8.600572027	8.518487981
ENSDARG00000101236	8.00468862	7.697310693	7.910712822	8.138853457	7.798243489	7.895806189	7.808925954	7.724375861	7.816730868	7.855957637	7.557255552	7.684179425	7.931901073	7.76210124	7.960083925
ENSDARG00000101239	10.57119089	10.48471633	10.49441673	10.61189412	10.75281495	10.4644182	10.64799112	10.63206947	10.59853508	10.49747548	10.6088188	10.83080742	10.39523449	10.71924834	10.72286296
ENSDARG00000101240	5.457308128	5.011559446	3.745066976	5.099310646	5.137987884	4.103168294	5.063388185	4.504770382	4.895440397	5.694780703	4.509045738	4.649117927	4.954114612	5.060013113	5.228470996
ENSDARG00000101242	6.300666328	6.379977167	5.979495381	5.998308635	6.140876178	6.024750475	6.561202199	6.088040645	6.465589404	6.315037725	6.280772587	6.600443522	6.54901448	6.315037725	6.354609655
ENSDARG00000101244	7.904734431	7.916949215	8.095785999	8.186382288	8.145349679	7.811647487	8.07280414	8.068550555	8.053629079	7.849250075	8.172525902	7.892285591	8.091145875	7.997992791	8.134218172
ENSDARG00000101251	12.30264919	12.47524984	12.50444048	11.92786041	12.22813604	12.32491588	12.26376576	12.21303899	12.40316075	12.01527615	12.17681524	12.32491588	12.00113402	12.21213791	12.383525
ENSDARG00000101254	3.779154006	3.937023841	3.745066976	4.011175051	4.332438978	4.696133705	3.917890887	4.448472636	4.340903836	3.554865811	3.546497086	3.360821464	3.554865811	4.258238415	3.715470432
ENSDARG00000101256	8.545296366	8.882289925	8.376442569	8.738924178	9.02443113	8.323067356	8.90937149	8.769632417	8.587776997	8.721345225	8.871981378	8.985897634	8.885266396	8.802271037	8.600771944
ENSDARG00000101259	8.273129468	7.873010192	8.031785951	8.191287185	8.098149181	7.86352772	7.838528235	7.985800254	8.104918342	8.258147452	7.841927671	7.800070978	8.262072603	7.904568317	7.985016924
ENSDARG00000101260	9.224503872	9.344569213	9.397830291	9.246897049	9.347880631	9.281096684	9.307639017	9.399341599	9.301749341	9.324392881	9.481885116	9.532415192	9.290041661	9.292075814	9.423289067
ENSDARG00000101264	6.871984227	6.770589127	6.942657656	7.053384211	6.578432781	6.632126894	7.24137571	6.934216909	6.535336849	7.246201693	6.851462291	6.844853039	7.533709391	6.398324832	6.621401882
ENSDARG00000101270	8.526160722	8.676965573	8.708572988	8.788532647	8.747900683	8.773355134	8.870212034	8.755263102	8.729174905	8.670935168	8.710992521	8.772452376	8.526260805	8.851105961	8.576349693
ENSDARG00000101271	5.922669726	4.968404449	5.595675366	5.043094169	5.183005072	4.89800534	5.011559446	5.192587751	5.605099443	5.429222201	5.491697725	5.365600678	5.362172024	4.812453508	5.50586334
ENSDARG00000101275	4.258238415	3.673680516	4.517113431	4.103168294	3.452029228	4.522046803	4.6082612	3.562564292	4.166239113	4.027196006	4.182575521	4.332438978	4.812453508	3.382831371	3.827176025
ENSDARG00000101277	9.651378625	9.46478978	9.459403422	9.3029831	9.287484751	9.51478835	9.33944578	9.211832561	9.558269979	9.525529206	9.468379226	9.371608145	9.419429242	9.328832287	9.349635058
ENSDARG00000101280	4.736117449	4.739171028	5.30541125	4.951679554	4.332438978	4.632609529	4.954114612	4.673587128	5.429222201	4.574910482	4.457170631	5.365600678	4.108665772	5.432473708	4.427519565
ENSDARG00000101281	5.565674237	6.106777737	6.215779876	6.078811343	6.531837992	5.947853997	6.007598707	6.477072787	5.703295699	6.315037725	6.167533755	6.118860179	6.166042567	6.715304974	5.979495381
ENSDARG00000101282	8.205122951	8.691000154	8.821699804	8.443642824	8.42638943	8.595187426	8.29571805	8.423878516	8.539351147	8.477891176	8.60897736	8.664915462	8.15647439	8.70238068	8.755517209
ENSDARG00000101285	8.600572027	8.287929084	8.511316121	8.430309093	8.172083403	8.595187426	8.557419179	8.269419941	8.51906675	8.510348664	8.369032589	8.576956268	8.587776997	8.355379548	8.272575243
ENSDARG00000101289	11.02889608	10.93038843	10.82459384	10.68206965	10.78781926	10.80959584	10.77598498	10.77368272	10.87858356	10.89724755	10.98935855	10.80983576	11.01579186	10.68109221	10.96834339
ENSDARG00000101291	8.070113872	7.843744242	7.864988154	8.147201704	8.091145875	7.915062379	8.086503768	8.10129123	7.920433265	7.87265981	8.036020148	8.012208403	8.184391604	8.143863579	7.775507778
ENSDARG00000101293	8.882063953	8.924771049	8.665161761	8.738924178	9.100443043	8.649749759	8.927643866	8.879860881	8.710887407	9.001697757	8.832409448	8.819172572	9.008052732	9.107362877	8.977628523
