	SANT_10-4_A	SANT_10-4_B	SANT_10-4_C	SANT_10-3_B	SANT_10-3_C	SANT_10-2_A	SANT_10-2_B	SANT_10-2_C	SANT_10-1_A	SANT_10-1_B	SANT_10-1_C	SANT_3uM_A	SANT_3uM_B	SANT_3uM_C
ENSDARG00000104023	9.426348382	9.509095224	9.221085299	9.330073972	9.386716749	9.072270064	9.26590082	9.440415857	9.244146567	9.284188016	9.053480514	8.357301445	9.338640256	9.062843391
ENSDARG00000104024	9.371783048	9.339756642	9.476509099	9.278261817	9.350361541	9.642775109	9.36103265	9.42874446	9.508499634	9.234579642	9.398170185	9.718310095	9.284525714	9.374735663
ENSDARG00000104028	9.636478595	9.60972637	9.884369512	9.794934103	9.550618473	9.948971195	9.855153985	9.778658071	9.571776612	9.902701234	9.838143041	10.15325826	9.778906114	9.997115007
ENSDARG00000104031	8.251602056	8.409052179	8.65505917	8.631563676	8.678856733	8.713364658	8.54425393	8.612365654	8.497765224	8.562331186	8.809789475	9.131354317	8.839663926	8.809228118
ENSDARG00000104034	9.995614536	9.945961913	10.07579104	9.887927309	9.871084069	10.06744234	9.935246697	10.01933203	9.943996581	10.16667568	10.03873656	10.14836309	9.990989092	10.08841895
ENSDARG00000104037	4.349701597	3.360428554	4.103524495	3.173106272	4.360015162	4.111161296	3.192123954	4.639042084	4.495056844	4.436983984	4.979771575	4.710551505	4.772403773	4.924420523
ENSDARG00000104039	8.78482468	9.205777246	9.080497027	9.001589809	9.285843495	8.786967599	9.213922159	9.270459593	8.881501313	9.049867399	9.377740943	8.747780209	8.864274149	9.156010871
ENSDARG00000104041	6.517698166	6.399219586	6.378135831	6.628808034	6.664312369	6.646457094	6.486395604	6.450743415	6.355295898	6.616771518	6.297033867	6.78588874	6.741468214	6.613101282
ENSDARG00000104042	7.706155969	7.658229574	7.837733925	7.630187304	7.706572332	7.866051437	7.659226426	7.491755117	7.472842927	7.610188081	7.305266147	7.76652153	6.901141978	7.525851824
ENSDARG00000104043	4.349701597	4.967945729	4.50667465	4.812453762	4.809282754	4.631219244	4.596598538	4.917501842	4.551387213	5.375203152	4.727103668	4.917501842	4.675125975	4.924420523
ENSDARG00000104045	5.518949456	5.417166077	5.412959385	5.445774535	5.884880138	6.524152628	5.284679201	5.303058593	5.378374161	5.4845697	5.15418115	6.178343976	4.470123816	5.669816326
ENSDARG00000104047	7.368853814	8.053520113	7.871414865	7.294913658	7.73418883	7.613906907	7.694475819	7.595485948	7.667309323	7.806291417	7.68417512	7.589016326	7.324660207	7.347895663
ENSDARG00000104049	9.840258146	9.687433931	9.56877084	9.586448611	9.796735284	9.808356139	9.811396798	9.73741917	9.849720851	9.653481329	9.736211063	9.765595776	9.785137805	9.690144975
ENSDARG00000104057	5.615153025	5.936768408	5.48688552	5.759608275	5.757125031	5.021690552	5.814659161	5.757125031	5.412959385	5.212818554	5.547675832	4.917501842	5.803286488	5.409883047
ENSDARG00000104058	6.96803245	6.717516381	7.164420279	7.485024145	7.168021242	7.176693315	6.708722178	7.464169359	6.787538087	7.202469015	7.322722828	7.649172246	7.509636004	7.147243476
ENSDARG00000104064	4.200924119	4.475409571	5.449897071	5.445774535	4.675125975	4.967945729	4.121760713	5.338607761	4.667246679	4.768362093	4.775675465	4.343811443	4.240366089	4.872703508
ENSDARG00000104065	6.490011931	6.663014905	6.598657555	6.933395017	6.801649807	6.346618957	6.580628419	6.740659977	6.799508611	6.706492379	6.69913927	6.576400311	6.741468214	6.946820431
ENSDARG00000104066	11.89848314	11.84175805	11.87333585	11.8490005	11.94945531	12.04488412	11.90653071	11.94945531	11.98585943	11.84366856	11.88247263	11.96112868	11.73554528	11.89848314
ENSDARG00000104068	11.70698916	11.37178251	11.73057212	11.44774784	11.59309852	11.96821784	11.65774903	11.72546503	11.84430664	11.70117651	11.52887379	12.06262439	11.32020174	11.61100065
ENSDARG00000104069	10.18281596	10.05480289	10.02670464	9.961858906	10.08841895	10.46885065	10.04276303	10.19486782	10.5175421	10.16980132	9.99617224	10.61006766	9.989317168	10.08841895
ENSDARG00000104071	8.963596064	8.934590239	8.678483764	8.982715151	8.768930544	9.243245639	9.093780914	8.968441754	9.331977723	9.130394812	8.96708683	9.324365155	9.046964295	8.915955525
ENSDARG00000104076	8.208702665	8.530846351	8.592635039	8.168254914	8.490829911	7.889928908	8.682513643	8.199781675	8.377436013	8.230930793	8.29089737	8.003478759	8.236105798	8.268278389
ENSDARG00000104077	6.535047613	5.961397064	6.321234807	6.344016183	6.769178921	7.13303898	6.567096456	6.139100421	6.66345718	6.431305667	6.65303143	7.484773415	6.528528978	6.580628419
ENSDARG00000104078	6.223667656	6.142393351	6.191964774	5.792432916	6.175289927	5.920623092	5.854990116	6.413737057	6.15174929	5.734316322	6.132337396	6.686130641	6.375921059	6.234286689
ENSDARG00000104080	4.765090401	4.917501842	5.003393607	5.932375211	4.953790178	4.830590463	5.115981789	4.917501842	5.079715508	4.647137904	4.887997753	4.25635759	5.859992671	5.115981789
ENSDARG00000104082	6.699888725	6.755752095	6.450743415	6.730052552	6.545180312	6.212540651	6.402122585	6.344016183	6.317535334	6.649262011	6.380674243	6.025750185	6.253516122	6.492698448
ENSDARG00000104083	4.349701597	3.360428554	4.008144741	4.436983984	3.001419986	3.400457787	4.555772966	2.696960457	4.293976332	5.061919577	5.184802041	4.497347214	4.179926529	3.827814253
ENSDARG00000104084	9.107888087	9.264416916	9.075392709	9.366169243	9.01029927	8.962969121	9.081562545	8.991480348	8.993934812	9.011241313	9.126419435	8.747780209	9.100652076	8.895762919
ENSDARG00000104085	10.87695934	10.61292972	10.75163376	10.33118068	10.53128781	10.8467392	10.71704903	10.71201903	11.01807238	10.67277056	10.70948558	10.83660699	10.15535063	10.63801391
ENSDARG00000104089	7.400804463	7.367665528	7.2115849	6.909457826	6.95401416	7.119082133	7.221965769	7.231113801	7.059091939	6.994691092	7.062599078	7.338436906	6.998218432	7.482572783
ENSDARG00000104090	7.775423685	8.014104754	8.017705174	8.12873758	7.78841457	7.694972445	8.166414423	7.840482259	7.667309323	7.81379345	8.04099684	7.176693315	8.254600315	7.913501127
ENSDARG00000104094	9.602211375	9.878673668	9.656551138	9.641303786	9.563329997	9.128788323	9.558711927	9.479423872	9.255477992	9.514936116	9.281692025	8.665436357	9.555828759	9.258122874
ENSDARG00000104097	5.759608275	5.832557809	5.70391341	5.881484864	5.859992671	6.030735809	5.687690528	5.884880138	6.051211617	5.848525266	5.790470006	5.912281422	5.859992671	5.725494009
ENSDARG00000104099	5.976707135	5.699861333	5.794055778	5.615153025	5.978280442	6.2588956	5.792432916	6.002424568	5.412959385	5.786820992	5.409883047	6.388665373	4.727103668	5.858465981
ENSDARG00000104100	7.529622449	7.56518896	7.401979471	7.294913658	7.582694966	7.667309323	7.622326553	7.822020642	7.900172712	7.706572332	7.987405843	7.555227175	7.451181601	7.373899506
ENSDARG00000104101	9.012547921	9.234791026	9.122206531	9.27254984	9.112936097	8.627684613	9.10970465	8.836574359	8.737759888	8.970955896	8.910976829	8.003478759	9.181520234	8.795634604
ENSDARG00000104103	9.526891654	9.43290859	9.615917299	9.671445185	9.574613628	9.287603697	9.502116761	9.636145727	9.357512413	9.495389133	9.573654016	9.349296514	9.659040723	9.327371219
ENSDARG00000104105	7.313800373	7.598961417	7.412451558	7.717510206	7.447811871	7.382557594	7.628793535	7.504030594	7.012210979	7.349821587	7.389215303	7.445044907	7.849042708	7.43716837
ENSDARG00000104107	4.075591702	5.006665299	4.50667465	4.692239773	4.809282754	3.10808392	5.409883047	4.452971305	2.726605993	3.676393628	4.116732904	3.557334392	4.30822858	4.048933321
ENSDARG00000104108	10.43726913	10.04178518	10.05657114	9.965731484	10.15476377	10.60308367	10.26226886	10.2407846	10.53689155	10.25764142	10.11406983	10.50134887	9.451195563	9.749842869
ENSDARG00000104110	8.701058773	8.871545723	8.805492566	8.178693913	8.539097094	8.660797359	8.588003647	8.410490932	8.724122433	8.609647887	8.221493461	8.426517491	7.871414865	8.687274131
ENSDARG00000104111	8.963596064	8.891634058	9.001505273	9.020379651	8.972308558	8.764551225	9.003199352	9.013041272	8.764551225	9.005842715	9.067326989	9.21401169	8.90714192	9.068313643
ENSDARG00000104113	4.492766475	4.267632745	3.676393628	3.173106272	4.127650867	4.455916382	3.564444083	3.701538463	3.770892309	4.364400915	3.914816436	4.343811443	2.302416059	4.048933321
ENSDARG00000104114	6.135184199	6.160881527	6.830942394	6.385168957	6.674066929	6.030735809	6.540319265	6.517698166	6.300458985	6.909457826	6.65303143	6.178343976	7.052964723	6.896622298
ENSDARG00000104117	8.350858771	8.372653611	8.575041308	8.514008815	8.660047589	8.614020891	8.303052213	8.3575039	8.494164588	8.497476917	8.426517491	8.978812513	8.242300683	8.517356525
ENSDARG00000104118	6.34539942	6.074644269	6.378135831	6.029060168	6.664312369	6.844142793	6.540319265	6.306734695	6.450147745	6.391134011	5.977493788	6.20449666	5.99607092	6.351951907
ENSDARG00000104119	9.587937087	9.58094676	9.311604607	9.709430126	9.505008565	9.205596115	9.35164145	9.45795405	9.392346266	9.477324624	9.416947026	8.814361282	9.575290846	9.363481966
ENSDARG00000104125	5.976707135	5.615153025	5.582945594	5.520875673	5.850074914	6.235651605	5.48688552	6.051211617	5.881484864	5.646116295	5.646116295	5.56007845	5.669816326	6.145140534
ENSDARG00000104126	5.912281422	5.983539278	5.553383794	5.853660424	5.564376539	5.579231992	5.079715508	5.757125031	5.412959385	5.518949456	4.775675465	5.310554909	5.256326472	5.15418115
ENSDARG00000104128	8.789702884	8.58443538	8.94035624	8.598694353	8.748373573	8.869771698	8.744905236	8.930815594	8.610799605	8.866413996	8.946808895	8.739835014	8.343300483	8.852222123
ENSDARG00000104129	6.779444004	6.514439141	6.614158211	5.881484864	6.33411518	6.933395017	6.835644797	6.579537936	6.538724335	6.518237698	6.757201635	7.202469015	6.538724335	6.830942394
ENSDARG00000104130	9.877563016	9.965525732	9.931852207	10.02055113	10.03600718	9.821498356	9.973791054	9.934002177	9.899220364	9.959913064	9.942285203	9.762342941	10.16667568	10.06561202
ENSDARG00000104138	10.08841895	10.1618672	10.21996683	9.925838372	9.986502771	10.09063881	10.13411787	10.23584367	10.20500199	10.02484842	10.09904488	10.39768046	9.944512355	10.05163346
ENSDARG00000104139	12.55929479	12.54136562	12.52754323	12.72225983	12.5641315	12.15572831	12.68350747	12.49650835	12.2869182	12.59078215	12.55366968	11.96545688	12.86309755	12.60923436
ENSDARG00000104149	9.164654169	8.946808895	9.245171429	9.136983382	9.122989375	9.281060932	9.268430769	9.28910357	9.202512443	9.202662825	9.38409	9.489169954	9.377740943	9.195158818
ENSDARG00000104163	5.695988448	5.787749393	5.905355336	5.555032624	5.771233438	5.266511572	5.537993103	5.518949456	5.826369037	5.581088793	5.547675832	5.215642008	6.049881926	5.518949456
ENSDARG00000104166	5.957645051	5.787749393	3.400457787	5.338607761	5.15418115	6.235651605	5.378374161	5.799461526	6.388665373	5.713139867	6.028386631	5.652652565	4.57564795	5.4845697
ENSDARG00000104172	11.83330751	11.8267824	11.24233242	11.3857786	11.25085737	11.82957081	11.86455476	11.6742069	11.84430664	11.80244536	11.63707247	11.65586147	10.78750396	11.39695844
ENSDARG00000104173	10.83384844	10.85835953	11.04346983	10.90223281	10.96218455	11.02882671	10.96183466	11.06409033	10.94911681	10.9445443	10.93018281	11.15929338	10.90098281	10.99161953
ENSDARG00000104177	9.715401226	9.630948046	9.791471568	9.361522384	9.593774585	9.943295545	9.623135174	9.755114908	9.825692006	9.630768955	9.522239874	9.933070067	9.316998486	9.680787571
ENSDARG00000104179	5.890471334	6.247838243	5.582945594	5.585693747	5.669816326	5.952116228	5.814659161	5.77848406	5.256326472	5.86933332	4.979771575	5.310554909	5.99607092	6.168124892
ENSDARG00000104181	11.66475335	11.44074268	11.65277831	11.46107366	11.55247487	12.0219025	11.51787664	11.60053073	11.79523105	11.74742015	11.63874337	12.29475459	11.62365947	11.69904711
ENSDARG00000104188	6.092643308	5.732459521	5.794055778	5.215642008	5.231340251	6.2588956	5.93933767	5.303058593	6.194783043	5.253578318	6.001219296	5.613028215	5.178738548	5.669816326
ENSDARG00000104197	6.96803245	6.587971768	7.047337076	6.194783043	6.984355319	7.258275027	6.658383524	7.117562068	7.200440192	6.751151652	6.492205384	7.426608087	6.15886908	7.166035405
ENSDARG00000104199	4.132936623	4.048933321	4.364400915	4.282039905	4.639042084	4.830590463	4.872703508	5.102025577	5.031734083	4.647137904	4.433367836	5.699861333	3.986595025	4.048933321
ENSDARG00000104200	9.54748927	9.170372912	9.399107477	8.731836923	9.394544063	10.00263587	9.192124712	9.377740943	9.652326115	9.545641292	9.242505022	10.26001493	8.990320846	9.49644517
ENSDARG00000104204	7.391211985	7.581606311	7.33670136	7.413469897	7.391211985	7.771807588	7.349141389	7.544515473	7.690559006	7.542336506	7.677728314	7.712038102	7.889689813	7.473469371
ENSDARG00000104205	3.386140664	4.048933321	2.487258751	3.914816436	3.676393628	4.631219244	4.445984547	3.564444083	3.986595025	4.436983984	4.50667465	3.831632653	3.472106736	3.1300431
ENSDARG00000104207	7.446989384	7.231412497	7.244454614	6.706492379	7.24545318	7.626108675	7.396337641	7.313800373	7.41536846	7.048570128	7.370909675	7.361545792	6.188930381	6.769178921
ENSDARG00000104210	8.842745193	8.735733291	8.845166458	8.54425393	9.02126551	9.076730351	8.396665355	8.75569899	8.894836478	8.790122813	8.678082691	9.291129395	7.724097832	8.73499643
ENSDARG00000104213	7.959680635	7.934474904	7.705185895	7.838700721	8.025501246	8.463546075	8.267039055	7.884536549	8.286097387	7.959336562	7.993021819	8.449813822	7.414760496	8.0282719
ENSDARG00000104217	6.868488986	6.663014905	7.105807507	6.59511156	6.984355319	6.717516381	6.918386289	6.672563672	6.787538087	6.943463624	7.1169943	6.78588874	7.427831479	7.356459544
ENSDARG00000104221	7.977498863	7.965709296	7.945703663	7.967884834	7.87076594	8.137768098	7.945703663	8.179040298	8.189621965	7.85773407	8.078712271	8.484613644	7.85375246	7.793763013
ENSDARG00000104222	10.14850792	10.0877344	10.34340223	9.858286593	10.15918539	10.25435357	9.861128039	10.14337184	10.15325826	10.1380078	10.07451682	10.29667658	9.705524178	10.22669667
ENSDARG00000104223	10.00373652	9.836567617	9.571413106	9.833394838	9.759211824	9.754752663	9.849720851	9.718555597	9.878502072	9.674901941	9.787841233	9.718310095	9.893359873	9.725451722
ENSDARG00000104225	9.929832069	9.85792764	9.383801428	9.591911076	9.52743427	10.00914962	9.917848234	9.770512231	10.02271851	9.899551169	9.805885074	9.824936326	9.719197649	9.626685135
ENSDARG00000104227	9.580233556	9.537362478	9.732229157	9.363349254	9.483976712	9.845904117	9.506899499	9.589378023	9.661763174	9.514936116	9.558645657	9.936610308	9.713800542	9.668213194
ENSDARG00000104228	5.713139867	6.226832716	6.029060168	6.029060168	5.884880138	5.36604756	5.854990116	6.07207597	5.320737027	6.029060168	6.279519193	5.940960533	6.217967572	5.858465981
ENSDARG00000104230	10.53189374	10.33003243	10.46510582	10.37315335	10.51985761	10.57896206	10.48438686	10.43379161	10.59734506	10.42528007	10.35906745	10.68080036	10.3092981	10.37848138
ENSDARG00000104231	8.270338931	8.059920494	8.134423185	8.347396335	8.141787334	8.051077658	8.221007018	8.199781675	8.224587653	8.419765437	8.277014963	8.220148133	8.671526191	8.229386512
ENSDARG00000104235	6.223667656	6.205843733	6.378135831	6.364413466	6.191964774	6.346618957	6.315937633	6.360513586	6.265169974	6.499642245	5.884880138	6.363748621	6.030735809	6.393499386
ENSDARG00000104242	9.642775109	9.713662313	9.840694771	9.90279739	9.933882561	9.71302355	9.770342153	9.929925786	9.775909692	9.710881776	9.819075993	9.862751659	9.858286593	9.873834986
ENSDARG00000104243	3.821566907	3.940310973	4.639042084	4.812453762	4.19589631	3.676393628	4.78362983	4.25635759	3.220718863	4.275601289	4.354987353	3.400457787	4.872703508	4.445984547
ENSDARG00000104244	8.795634604	8.468932147	8.800464571	8.521875903	8.8804289	9.092929219	8.690789671	8.675449697	8.956834218	8.647832515	8.488281655	9.417257493	8.554952071	8.71197684
ENSDARG00000104246	8.725348085	8.456352078	8.064130213	8.144962205	8.210046663	9.038925227	8.18209801	8.687274131	8.934417191	8.080833111	8.509233498	9.196571519	8.29060831	8.517356525
ENSDARG00000104251	8.831065656	8.542914301	8.73689338	8.837204543	8.762041442	8.674788597	8.637295911	8.766002868	8.639244518	8.559383441	8.631009463	8.394647714	8.913914145	8.687274131
ENSDARG00000104254	5.832557809	5.58431967	5.766745507	5.699861333	5.518949456	4.830590463	5.115981789	5.445774535	4.812453762	4.826701336	5.184802041	3.763255509	5.516733249	5.284679201
ENSDARG00000104255	8.243087766	8.074542274	8.367442445	8.457854217	8.418667791	8.268828863	8.089504313	8.246040427	8.212579288	8.207671181	8.168254914	8.394647714	8.052222521	8.099742754
ENSDARG00000104256	9.538243718	9.630948046	9.311604607	9.342952679	9.305070487	9.71302355	9.741847095	9.519686193	9.626570188	9.379307285	9.731723069	9.419564931	8.947438406	9.550334103
ENSDARG00000104258	4.492766475	4.048933321	5.220472043	4.692239773	4.675125975	4.830590463	5.284679201	4.087410655	4.859127566	4.710551505	4.887997753	6.128560989	3.914816436	5.065298557
ENSDARG00000104259	7.187438144	7.32949002	7.128730832	7.485024145	7.130149244	6.565929136	7.221965769	6.932661564	6.758417486	6.886559274	6.833014742	6.074644269	7.0724756	6.433086642
ENSDARG00000104260	6.135184199	5.759608275	5.905355336	6.139100421	6.013805115	5.952116228	5.687690528	5.799461526	6.051211617	6.073021406	5.759608275	5.881484864	6.102635795	5.966407634
ENSDARG00000104264	9.338862072	9.559015041	9.399107477	9.671445185	9.445386757	8.96708683	9.460305011	9.412023878	8.948345659	9.307514153	9.311369219	8.513435316	9.51335029	9.275547947
ENSDARG00000104267	13.17299734	12.98480927	13.59814513	13.09164319	13.37509075	13.42912599	12.97378653	13.30973857	13.1216077	13.37509075	13.38546486	13.64189448	12.98480927	13.63838312
ENSDARG00000104269	5.832557809	5.884880138	5.003393607	5.732459521	5.15418115	4.546593342	5.665383913	4.86180433	4.364400915	5.212818554	4.727103668	3.763255509	4.953790178	4.983265118
ENSDARG00000104274	7.272095209	7.139438589	7.232517487	7.520616719	7.290818999	7.24545318	7.201189647	7.148338715	7.290818999	7.102935209	7.240915023	7.153929576	7.348507235	7.292786419
ENSDARG00000104276	9.140131462	8.952618297	8.946919582	8.957591383	8.884731778	9.324660289	9.097932104	8.915836116	9.457465802	8.837575323	8.900487673	8.938471877	8.609647887	8.805716812
ENSDARG00000104277	4.653830389	5.58431967	5.304191052	5.083604635	4.917501842	4.455916382	4.330547706	4.087410655	5.256326472	4.579395623	4.354987353	4.497347214	4.727103668	4.515144516
