	DBP_10-4_A	DBP_10-4_B	DBP_10-4_C	DBP_10-3_A	DBP_10-3_B	DBP_10-3_C	DBP_10-2_A	DBP_10-2_B	DBP_10-2_C	DBP_10-1_A	DBP_10-1_B	DBP_10-1_C	DBP_3uM_A	DBP_3uM_B	DBP_3uM_C
ENSDARG00000102171	9.786938884	10.24606297	10.37577241	9.905973224	10.2859267	10.3337933	9.976519695	10.24830162	10.31048322	10.05686829	10.15471323	10.27557396	9.864637126	10.13511475	10.28703388
ENSDARG00000102175	8.411705513	8.687691431	8.259658582	8.980846095	9.267739027	8.596463435	9.090281955	9.122968632	7.860571268	9.394455308	8.947951163	9.184438054	8.532537364	6.9700573	6.905320941
ENSDARG00000102176	7.318731725	8.117171347	7.495047328	7.684010373	7.979289871	7.301993645	7.151796008	7.9349446	7.51170002	7.218412414	7.461848905	7.290357544	7.363948924	8.173162215	7.575049326
ENSDARG00000102178	7.918456087	8.154786872	8.277402105	8.13954454	8.226710577	8.259658582	8.150821683	7.973623567	8.374702306	8.099328277	8.08688692	8.32034948	8.212701711	8.242748064	8.424899367
ENSDARG00000102180	6.427138837	6.232232683	6.619684946	6.439372806	6.741683602	6.135877162	6.552328804	6.569934341	6.4537782	6.449468187	6.635853781	6.981005296	6.532841991	6.436106625	6.695790119
ENSDARG00000102184	10.29280442	10.17740459	10.30473609	10.18962743	10.14008059	10.29078601	10.29368776	10.09467017	10.30386533	10.18861328	10.25037983	10.248077	10.17634926	10.25037983	10.27319883
ENSDARG00000102185	7.609467789	7.172941069	7.589900899	7.422985288	7.275121387	7.345995701	7.510153098	7.67424578	7.138969717	7.747527172	7.705806618	7.441877707	7.372171777	7.609467789	7.133359291
ENSDARG00000102191	9.122690768	9.088210838	8.947022027	9.206906149	9.071178108	8.988105184	9.399631433	9.067315271	8.844330364	9.259311325	9.073259224	8.943525965	9.033320789	9.021500988	9.005041006
ENSDARG00000102195	9.17796464	9.265702171	9.230622452	9.335496714	9.367391648	9.345688725	9.252493667	9.266323223	9.426226765	9.274365012	9.205338583	9.367644928	9.454259576	9.398041077	9.409584036
ENSDARG00000102198	3.790158414	4.062315714	5.026795308	3.937301576	4.711967777	3.610730019	4.240691476	3.826223058	3.94350887	4.945600461	4.76742699	4.023698178	4.090413298	4.402646182	4.073013358
ENSDARG00000102199	8.790048196	8.698101631	8.603168792	8.723113067	8.777294712	8.64013228	8.83267959	8.635772191	8.686484652	8.734145143	8.600221654	8.708762302	8.864156695	8.85939728	8.898126362
ENSDARG00000102200	4.822878509	4.65205516	5.354048287	5.029754916	5.280397211	5.398075609	5.094889156	5.65941171	5.257161962	4.626032689	3.949339726	4.942812449	5.257161962	4.011660028	5.48039463
ENSDARG00000102202	7.577136621	7.554023424	8.03821152	7.451948409	8.018839185	7.977397574	7.57035355	7.920673992	7.739058635	7.411360053	7.814543311	7.967364723	7.193685317	7.554023424	7.856437301
ENSDARG00000102204	8.938211472	8.909900786	9.146610752	8.923049368	8.774454529	9.012050842	9.168489487	8.972794335	8.738862251	9.070017851	9.044278491	9.158989609	8.790154707	8.87243645	8.805211162
ENSDARG00000102206	3.790158414	4.167733629	3.725088519	3.076061642	4.218222477	4.486655093	3.657368395	4.440939781	4.240691476	3.758747131	4.184131022	4.517791627	3.800849934	3.580917367	2.01591724
ENSDARG00000102210	6.052567625	6.125428749	6.463044853	5.550543441	5.719726911	5.75029361	6.191460739	5.852397964	5.979398236	6.307661711	6.559184162	5.770952861	5.798704648	5.770952861	5.939597554
ENSDARG00000102215	8.258772547	8.042350159	7.878620816	8.134696258	8.3517283	8.019019635	8.185684592	8.080973313	8.334671572	8.219317957	7.918456087	8.31397444	8.692955185	8.397166901	8.281153658
ENSDARG00000102216	10.44926154	10.56730185	10.57891394	10.50933941	10.4880207	10.44893619	10.59756744	10.43496515	10.48451465	10.55799816	10.53276359	10.48268731	10.33639268	10.37008387	10.43598071
ENSDARG00000102221	6.345715442	6.554166771	5.903586576	6.439372806	6.702952567	5.963249405	6.424413702	6.413100011	6.467160994	6.402653601	6.404923315	6.119979867	6.250289739	6.294048102	6.05185517
ENSDARG00000102226	7.696037689	7.230331263	7.460830266	7.504068989	7.563942818	7.292916186	7.57035355	7.624366423	7.41993358	7.538834678	7.55233363	7.402264399	7.385815527	7.634917558	7.650349332
ENSDARG00000102228	4.900907102	5.512667932	4.569723446	4.97845532	5.063133799	5.244801227	5.349544769	4.577279545	5.161612854	5.029754916	4.184131022	4.942812449	4.495404729	5.145777538	4.290580204
ENSDARG00000102229	9.746421859	9.676566591	9.868405683	9.759460646	9.647503893	9.602642707	10.02749209	9.6464995	9.338269597	9.961546108	9.734414101	9.617985066	9.768979482	9.67695651	9.663117389
ENSDARG00000102234	5.889507404	6.025088981	6.35921559	6.424413702	6.425431486	6.450554974	6.081467367	6.413100011	6.545761278	6.004917493	6.515901914	6.375450633	5.755556252	6.200299102	6.156548693
ENSDARG00000102240	5.847228471	5.693744259	5.534704439	5.963249405	5.939597554	5.800536697	5.922925844	5.901942439	5.661525634	5.900517529	5.74703297	5.607831704	5.884887526	5.74703297	5.906819811
ENSDARG00000102241	6.256299189	5.775831635	5.389379262	6.30882754	6.369921845	5.985203288	6.565007107	6.399482112	5.728351154	6.172552662	6.391878395	5.395757915	5.349544769	5.935240821	5.48039463
ENSDARG00000102245	8.112633847	7.860800814	8.299054569	7.748208902	7.903705417	8.259658582	7.629278656	7.851845165	8.486509266	7.774659966	8.121290149	8.233672572	8.255368069	8.390049374	8.510625537
ENSDARG00000102249	10.40243049	10.27895519	10.13167105	10.26788754	10.31079765	10.31943468	10.17583768	10.26232687	10.10948802	10.09210516	10.21944706	10.08987523	10.06019841	9.911203651	9.862213372
ENSDARG00000102251	4.440939781	4.449689416	4.569723446	4.423971606	4.592101995	5.148487004	4.383967401	4.440939781	5.116661631	5.029754916	4.260848913	4.517791627	4.581372914	3.826223058	4.364071418
ENSDARG00000102252	9.529348987	9.155280787	9.304214024	9.424604791	9.343783115	9.251753038	9.424877773	9.298916229	9.432461378	9.449770522	9.235493262	9.399321844	9.419924967	9.339565049	9.496730721
ENSDARG00000102254	7.468219838	7.867632135	7.814909711	7.737172458	7.931353238	7.363948924	7.863627088	7.403300855	7.568020541	7.774659966	7.28556925	8.061996322	7.649913143	7.082944674	7.716367941
ENSDARG00000102257	9.982154806	9.938925206	9.630823266	9.980608461	9.941767911	9.88978298	9.949856254	9.87939731	9.78875538	9.944100854	9.80202544	9.770578622	9.922256217	9.845457786	9.6211069
ENSDARG00000102258	5.76259409	4.65205516	4.7536385	4.470170621	5.393494759	4.364071418	4.312070052	4.789504708	4.697894521	4.670019205	4.530114574	4.711967777	4.495404729	4.203855408	4.925974857
ENSDARG00000102261	6.321013653	6.232232683	6.003590856	5.921521737	5.985203288	6.294048102	5.496561132	6.043119074	5.898873392	5.661525634	5.776698142	6.222392945	6.095015241	6.311263379	6.172552662
ENSDARG00000102265	6.012534894	6.375450633	5.926835602	5.855357572	5.354048287	5.918501786	5.696797838	5.106283681	5.632326632	6.080063259	5.92621508	6.00082094	5.939597554	5.906819811	6.006342403
ENSDARG00000102266	7.468219838	7.302526498	6.678962021	7.306608178	6.817480151	7.023886723	7.062383369	7.115078814	6.912066448	7.110974164	6.846531254	6.981005296	7.103655125	7.091500066	7.333691257
ENSDARG00000102267	6.631092823	6.788604669	6.375450633	6.677281504	6.591059358	6.53439149	6.513107263	6.345715442	6.482556219	5.900517529	6.004254175	6.392977604	6.532841991	6.294048102	6.34688127
ENSDARG00000102272	6.901447365	6.844469936	7.037773076	6.863472739	7.111306967	7.052880672	6.843080855	6.844469936	7.101722921	6.5046541	6.770064717	7.049569762	6.311263379	7.237300585	7.189982464
ENSDARG00000102274	8.656200231	8.687691431	8.473788453	8.654435617	8.856404447	8.764893125	8.549431869	8.683351595	8.743652797	8.499299464	8.712996183	8.770201647	8.78474669	8.713974953	8.882456248
ENSDARG00000102277	7.223456288	6.99522894	7.440100233	6.804975272	6.846531254	7.217330163	7.112349586	6.809718404	7.561732434	7.179365726	7.28556925	7.168721856	6.804595113	7.073117333	7.410322788
ENSDARG00000102279	6.700278519	6.607740421	5.979398236	6.649520902	6.480394241	6.347867737	6.209192862	6.263442098	6.58172966	6.098772274	6.221385818	6.392977604	6.153655363	6.40555195	6.615672374
ENSDARG00000102288	8.279770616	8.407419823	8.101337103	8.507441678	8.18421501	7.994885566	8.379421075	8.306002362	7.795442233	8.647632874	8.345552168	7.974680769	8.317784919	8.152380181	8.01854905
ENSDARG00000102291	14.06098688	14.09514176	13.64467541	14.01672215	14.13773415	14.00769084	14.03503383	14.04201897	13.90787667	14.1037257	13.96466838	13.92842917	14.06673926	13.97182567	13.90082183
ENSDARG00000102295	7.68230155	8.160833564	7.785959974	7.97839722	7.890594856	7.88017496	7.999770618	8.115641204	7.979116574	8.020297774	7.980437316	8.138605925	7.696265064	7.953054067	8.076841433
ENSDARG00000102299	5.61706431	5.381207189	5.285009448	5.855357572	5.317798743	4.835950643	5.575714736	5.627723852	4.964248235	5.48039463	5.016591488	5.575714736	5.540629858	4.87944112	5.30674549
ENSDARG00000102300	5.76259409	4.97845532	4.629530517	4.470170621	5.627723852	4.61052977	4.7536385	5.65941171	4.644820196	5.029754916	5.057609248	4.209055576	4.711967777	4.842502051	4.681413892
ENSDARG00000102302	7.179365726	6.981005296	7.258467504	7.135856945	7.21551892	7.418808745	7.476818701	7.105177282	7.130123881	7.23501239	7.161569567	7.204959734	7.21551892	7.183710532	7.09035335
ENSDARG00000102305	8.356057851	8.566224425	8.30858266	8.429508437	8.432197702	8.406091711	8.279770616	8.409011444	8.440348119	8.443092312	8.26556728	8.577447418	8.453377256	8.512772384	8.360483912
ENSDARG00000102307	9.229870999	8.968371845	9.033163246	9.133595908	9.21602473	9.000925116	9.052362388	9.023683454	8.968946907	9.117216977	8.988463441	9.051779497	9.106683361	9.150979638	9.098642007
ENSDARG00000102308	9.4203198	9.451328159	9.629393657	9.386929179	9.312269106	9.348218315	9.577550875	9.404803254	9.21229175	9.471193631	9.543304645	9.370349104	9.246992998	9.49912768	9.479657791
ENSDARG00000102310	6.37453897	5.723424553	5.424185	5.770952861	6.369921845	5.148487004	6.122509969	5.600191246	6.022870756	6.572880086	5.802301511	5.797970437	6.461021275	5.839268363	6.119979867
ENSDARG00000102312	3.485906469	4.062315714	4.629530517	4.423971606	4.530114574	3.851822328	4.581372914	4.517791627	4.546135529	4.517791627	3.949339726	5.189203367	2.724565181	4.203855408	4.073013358
ENSDARG00000102320	8.926962151	9.034367538	8.898770043	8.997822267	9.106263771	9.077685247	8.875812546	8.869883485	9.028271224	8.870690753	8.912818483	9.021428618	9.052362388	8.85003706	9.081689709
ENSDARG00000102321	6.402653601	5.75029361	6.256299189	5.985203288	6.080063259	5.613593775	5.468208879	5.723424553	5.605763244	6.045856434	5.576509627	5.895897131	5.718082774	5.798704648	5.698500178
ENSDARG00000102325	8.991877423	8.708643415	8.762747086	8.774454529	8.856404447	8.809689631	8.862559066	8.687254827	8.889319829	8.825106214	8.912818483	8.737920724	8.825314621	8.786444989	8.879367652
ENSDARG00000102332	10.70927648	10.93595301	10.40445017	10.79093828	10.93643185	10.73008517	10.59219795	10.85439381	10.84238135	10.71764662	10.50804675	10.94270802	10.87120031	10.81948439	10.88816472
ENSDARG00000102333	9.163846373	9.340783825	9.190164413	9.171414267	9.22785022	9.24849409	9.018918878	9.253328839	9.16144464	9.11571147	9.140075593	9.301946844	9.298355203	9.302953522	9.304497244
ENSDARG00000102334	5.244801227	5.417710748	5.19628253	4.715465605	5.063133799	5.328970033	5.518994554	5.244801227	4.825932088	5.109071692	5.097760405	4.835950643	4.878047114	4.99074715	3.961472915
ENSDARG00000102335	6.85957965	6.831394608	6.964415171	6.889041092	6.515901914	6.768886842	6.990551149	6.819818489	7.027931575	6.875995305	6.910739811	7.099278626	6.686883646	6.773789384	7.09035335
ENSDARG00000102336	5.116661631	3.424908095	4.569723446	4.715465605	3.131639124	4.290580204	4.909058702	3.347341513	4.375399752	5.029754916	4.440939781	4.375399752	3.800849934	4.011660028	3.506759952
ENSDARG00000102338	7.318731725	7.370335911	7.495047328	7.206670074	7.233802757	7.228264937	7.29321769	7.411360053	7.257628327	7.318124911	7.276347801	7.204959734	7.27451072	7.416987319	7.400789978
ENSDARG00000102340	10.52468777	10.40622139	10.76782633	10.34572961	10.26022293	10.38810243	10.53601342	10.34610118	10.31350785	10.44995148	10.63382727	10.33714691	10.38352388	10.64678708	10.56874871
ENSDARG00000102341	4.900907102	5.30674549	4.506807765	4.715465605	4.218222477	4.775039084	4.810431237	4.637396122	4.600206127	4.876653108	4.681413892	4.101177526	4.711967777	4.203855408	4.729710107
ENSDARG00000102349	6.402653601	5.693744259	6.191460739	6.172552662	5.807085066	6.135877162	5.634028971	5.75029361	6.216352249	5.453155369	5.884887526	6.137222355	5.920176545	6.481493449	6.58997257
ENSDARG00000102353	9.838880258	10.10217366	9.543723808	10.00747704	10.13654404	9.867462354	9.875357652	9.838584922	9.767943348	10.07651264	9.868405683	9.613883541	9.934819768	9.694517949	9.681698132
ENSDARG00000102356	8.909605682	9.273563428	9.009190159	9.083065716	9.15906187	9.279542059	9.033823588	9.196992988	9.247388311	8.969126719	9.177090174	9.077173787	9.151764145	9.101547054	9.129656082
ENSDARG00000102362	10.96490987	10.90577824	11.03085034	11.01791431	10.89503103	11.0511002	10.79661636	11.08600616	11.12812748	10.81506596	10.92481545	11.05188688	11.04181024	11.27670562	11.23413397
ENSDARG00000102363	5.30674549	5.348487807	5.503485694	5.280397211	5.145777538	5.428352765	5.468208879	5.677908862	5.116661631	5.546118853	5.468208879	5.097760405	5.376703671	5.398075609	5.546118853
ENSDARG00000102364	11.01019323	9.823453686	9.858095616	10.78939807	10.10454783	9.779109278	10.48742783	9.96276313	9.869938844	10.69901174	9.85240659	10.01499523	11.18385334	10.45994656	10.20502435
ENSDARG00000102365	9.958677768	10.16021808	9.795486975	9.989304304	10.21421238	9.840384946	10.07873358	10.05557006	9.945232053	10.11471577	9.926314493	9.965148244	10.07791853	9.709204808	9.759628195
ENSDARG00000102366	5.116661631	5.571741666	5.800536697	4.655981406	5.393494759	5.690481744	5.130179185	5.568800731	5.632326632	4.910689022	5.548280285	5.48039463	5.430466689	5.457299957	5.546118853
ENSDARG00000102367	8.811914147	9.198669219	8.949841651	8.930555886	9.090617799	8.740640679	9.044278491	9.162068571	8.77891197	8.933496968	9.070567221	8.741715253	8.786940206	9.11588095	8.716958006
ENSDARG00000102371	6.090808121	6.264683143	6.598252012	5.921521737	6.166539932	6.486112148	6.044565412	6.221385818	6.216352249	6.156548693	6.422098012	6.330085277	6.121344141	6.545761278	6.41565434
ENSDARG00000102372	9.113893308	9.258437715	9.037805802	9.108997644	9.281476599	9.335496714	9.236536711	9.226018589	9.112772596	9.236399213	9.235493262	9.044809638	9.135232199	9.158291354	9.093572143
ENSDARG00000102376	9.313696306	9.258437715	9.492683577	9.298414905	9.220312686	9.273985991	9.399631433	9.181588854	9.039927381	9.4328646	9.440986254	9.16144464	9.188596875	9.380231368	9.366637202
ENSDARG00000102377	7.111306967	6.286856981	7.075590945	6.486681265	6.973620255	7.074865057	6.513107263	6.636830233	7.000407978	6.289178721	6.623657563	6.873565783	6.742586704	6.597720627	7.123498682
ENSDARG00000102379	8.053113386	8.249475649	8.224368716	8.123550036	8.628795478	8.334671572	8.502527877	8.409011444	8.129204619	8.429508437	8.374702306	8.286849003	8.004485034	8.173162215	7.897514174
ENSDARG00000102380	5.116661631	4.87944112	4.973370927	5.383232099	5.104848057	5.29237866	5.605763244	5.145777538	5.22840912	5.48039463	4.848722299	5.738984354	5.512667932	4.746451614	5.30674549
ENSDARG00000102381	6.452915597	6.981005296	6.35921559	6.889041092	6.793663929	6.389352589	6.78826481	6.926866332	6.4537782	6.835406462	6.804975272	6.803389373	6.815783237	6.585264387	6.377856001
ENSDARG00000102387	5.975139176	5.803665784	5.534704439	5.518994554	5.600191246	5.774033832	5.696797838	5.418959905	5.868951025	6.023525049	5.700525088	5.48039463	5.571741666	5.240253127	5.792263345
ENSDARG00000102389	5.889507404	6.286856981	5.026795308	5.581629567	6.287968897	5.800536697	5.575714736	6.022216462	5.32266886	5.48039463	5.700525088	5.575714736	6.007810824	5.770952861	5.07159382
ENSDARG00000102394	9.222060488	9.15906187	9.362069217	9.161690864	9.329513918	9.343783115	9.321226646	9.190949124	9.452803456	9.408310365	9.220781483	9.384147822	9.217174298	9.13863311	9.231235039
ENSDARG00000102398	5.354048287	5.903586576	6.191460739	5.827890478	5.834626441	6.053876212	6.044565412	5.600191246	5.979398236	5.73361259	5.605763244	6.482556219	5.869787391	5.62465998	5.48039463
ENSDARG00000102402	6.5095746	6.831394608	6.392977604	6.69082008	6.60508969	6.661293486	6.298901908	6.55556069	6.853989605	6.478941535	6.735889024	6.623657563	6.768886842	7.030160301	7.056363457
ENSDARG00000102403	11.22258859	11.2520369	11.24675375	11.36747257	11.14476845	11.25113773	11.54987036	11.16669207	11.16709623	11.49004468	11.09091607	11.22794823	11.36245659	10.90268718	11.09305918
ENSDARG00000102406	8.053113386	7.89041025	8.190105212	7.547092084	8.741042691	8.195869843	7.833136393	8.424778992	8.440348119	7.903368535	7.847861712	8.461986679	7.909198043	8.132485097	8.147284738
ENSDARG00000102407	8.194548217	8.154786872	7.826991479	8.103841549	7.897144962	8.005750582	7.939425624	8.095016333	8.101682452	7.993768177	7.959706385	7.811419313	8.27694721	8.281153658	8.255368069
ENSDARG00000102412	10.30998319	10.34647276	10.22571304	10.28026506	10.34676131	10.34610118	10.23964544	10.36374707	10.18962743	10.16175038	10.31574394	10.1960735	10.14238924	10.03881041	10.04850811
ENSDARG00000102414	10.98227068	10.60766559	11.1395452	10.83836145	10.42484238	10.88378686	11.1395452	10.39955627	10.6984168	10.71568055	10.91023021	10.69929692	10.76822575	10.19372373	10.51209031
ENSDARG00000102415	13.95630953	13.90787667	13.75598475	13.87024502	14.09514176	13.97182567	13.75598475	14.06098688	14.13258653	13.85306363	13.91337629	14.06098688	14.20786787	14.16880452	14.23705616
ENSDARG00000102417	10.53905101	10.41470466	10.42604308	10.36170219	10.43396009	10.54020225	10.14605421	10.44674523	10.61811853	10.39601798	10.41013102	10.49572001	10.55536091	10.54773605	10.54221574
ENSDARG00000102418	7.799548116	7.88017496	7.980092775	7.82401454	8.007639885	7.649913143	7.996588282	7.86603704	7.739058635	7.886342027	8.113663467	7.87418634	7.903705417	7.890594856	7.856437301
ENSDARG00000102419	6.610706455	6.844469936	7.050137195	7.055723857	7.374924307	7.46970807	7.121540201	7.196206293	7.225882691	7.040506523	6.930352896	7.237300585	7.070654993	7.111994678	7.224968417
