	DMSO_A	DMSO_B	DMSO_C	DMSO_D	SANT_10-4_A	SANT_10-4_B	SANT_10-4_C	SANT_10-3_B	SANT_10-3_C	SANT_10-2_A	SANT_10-2_B	SANT_10-2_C	SANT_10-1_A	SANT_10-1_B	SANT_10-1_C	SANT_3uM_A	SANT_3uM_B	SANT_3uM_C
100001219	4.892928223	4.634712915	4.974767668	4.982857446	4.753990838	4.754107187	5.028467386	4.693332527	4.745697212	4.403274634	4.811471543	4.797972915	4.551836326	4.731337127	4.728300157	4.668593303	4.644975642	4.906824212
100001221	3.730271739	4.164982158	4.141899928	4.391885483	3.856364813	4.150713309	4.000765598	4.343259568	3.960010892	3.256524052	4.339137039	3.905203709	3.556746002	3.938313264	3.78326838	3.145324412	4.240760404	3.946101215
100001229	4.454991459	4.409089536	4.632451127	4.55407366	4.581126129	4.51222339	4.934629853	4.77486142	4.465768814	4.597601185	4.710944507	4.688838415	4.476734783	4.724280653	4.595315826	4.581560511	4.853049128	4.732877868
100001241	4.393016759	4.134745322	4.211798521	4.312317488	3.953067503	3.728616971	4.09841644	3.822574124	3.911459736	3.753410836	3.768182488	3.677707719	3.64009333	3.819732923	3.741206907	3.75715969	3.762200872	4.076187176
100001249	2.859409014	2.61246133	2.535928625	2.538643518	2.454540521	2.809047028	2.145385045	2.794364084	2.323309061	2.099880996	2.326240028	1.789879579	2.166413725	2.220137289	2.259352106	1.878958926	2.110162466	1.964545488
100001260	4.583597431	4.220422798	4.275033367	4.110309684	4.484019541	4.437781639	4.163792895	4.46674319	4.333820389	4.243451168	4.42155977	4.442165745	4.318744745	4.480848621	4.241167918	4.556422894	4.726559652	4.410907042
100001267	4.987133097	5.1634284	5.258207835	5.209828997	4.896650245	5.32316568	5.067174526	5.48137929	5.060168638	4.611309136	5.058750273	4.939216533	4.585869502	5.070594233	5.032017771	4.217874511	5.121865536	5.038516285
100001285	4.473336798	4.568391228	4.541081614	4.454459026	4.382299318	4.388860441	4.500897022	4.606918891	4.699976382	4.215003813	4.412103851	4.504114327	4.323795452	4.397540734	4.55945703	4.440297487	4.493691901	4.651731217
100001293	4.948313556	4.670282123	5.084743077	5.08631574	4.840221609	4.86136627	5.278117952	5.059566961	5.032058299	4.831075961	4.977738603	5.089908666	4.725991694	4.909878774	4.934601426	4.677947314	5.196303504	5.177524011
100001297	3.667922233	3.75650614	3.836587151	3.913352163	3.354021473	3.676814335	3.214447064	3.619455779	3.508187692	3.364072375	3.454830963	3.192302401	3.113236228	3.472031223	3.154153862	3.104284167	3.035452436	3.205043779
100001302	1.626286465	1.650327204	1.387831935	1.252136842	1.363408779	1.418319872	0.611649993	0.98717758	1.573818824	1.489251008	1.147281351	1.391393521	1.124017323	0.954305441	1.36307324	1.511436265	0.94390599	1.496974152
100001316	3.944550365	3.97704767	4.003541795	3.936612	3.997529131	4.083579572	4.009160418	4.159038224	4.07468818	4.015018959	4.124327296	4.067877287	3.965026942	4.013563332	4.108491565	4.107979967	3.927735274	3.949985442
100001321	4.883160369	5.020077618	4.978993903	5.316521552	4.731603044	4.377104414	4.700700507	3.984554064	4.340712432	4.605841575	4.602884577	4.326910932	4.606739625	4.31540049	4.600030358	4.486278666	3.418154272	4.240603011
100001337	3.597986615	3.304119169	3.418026298	3.121039793	2.801208413	2.860613821	3.372455126	2.418079056	3.062188405	3.109729725	2.844982229	3.054179046	3.095626774	2.741979376	2.940307116	3.104284167	2.402669164	2.995513403
100001340	1.751826514	1.356313579	2.016759132	1.570307407	1.241947939	1.347794182	1.156185931	0.816476898	1.589334488	1.200956017	0.815542823	0.632583209	1.235417561	1.551537893	0.767209545	1.631842179	0.157117978	0.900541145
100001344	1.802456064	2.235706512	2.313026415	2.752965406	2.463625003	2.602436135	2.344277642	2.628811077	2.739542951	1.36529496	2.720271756	2.335558091	2.049328322	2.064936234	2.459397388	1.235507885	2.561300845	2.138008917
100001360	2.794189191	2.918830571	3.018948863	3.184593545	2.995367295	3.072254764	3.162708638	3.069906803	3.330325115	2.732136312	3.084059659	3.147714613	2.787342695	3.005245487	3.033871384	2.57356374	3.323435075	3.124845267
100001408	3.248317433	3.386267928	3.341314506	3.4532741	2.995367295	3.101126787	3.372455126	3.069906803	3.264196399	2.819758796	3.283918115	3.192302401	2.844689655	3.124389913	3.282875634	3.047682126	3.176329869	3.230815599
100001416	4.506799908	4.743353199	4.546786978	4.305186583	4.179458666	4.368224097	4.601481647	4.460958604	4.768025505	4.215003813	4.588265036	4.74122549	4.189133994	4.808987539	4.616410939	4.5359926	3.680845313	4.71244353
100001417	1.217444885	1.878315782	1.746251218	1.945341834	1.457356099	1.689433866	2.034611724	1.783348993	1.426114804	1.339172478	1.811456041	1.128411576	0.925686002	1.296352588	1.294924377	0.355395806	1.483929497	1.216521133
100001421	2.003381414	1.878315782	2.049278002	1.889222417	1.562569126	1.57059565	1.327079122	1.403765191	1.477048311	1.7885309	1.358937309	1.347007599	1.453868693	1.39444822	1.148135543	1.490354119	1.248890581	1.518059105
100001422	2.760439241	2.521907472	2.535928625	2.476519737	2.417619515	1.949673455	2.542367193	1.941259803	2.368972394	2.606358676	2.221866478	2.476143762	2.469585882	2.12332291	2.52035635	2.593472456	2.194141972	2.560097341
100001423	2.83529577	2.902970883	3.010715853	3.129138814	2.750149532	2.809047028	3.292177585	3.031393073	3.179595728	2.407016784	2.900136657	3.28344568	2.540719394	3.200943132	3.235183049	2.553376441	3.155531796	2.93408808
100001424	2.381912583	2.197209837	2.465386379	2.257577593	1.906951466	2.026939589	1.822358766	1.541691183	1.318513551	1.512813581	1.577712826	1.496728048	1.525762295	1.731232424	1.247635012	1.285318218	1.325371157	0.693715652
100001425	3.127755394	2.760622595	2.844638914	2.902206414	2.950837954	2.966394162	3.036980531	2.775844866	2.903674271	3.206827239	2.879700044	3.115000819	2.926650042	2.849659164	3.101928887	3.243090678	2.971444171	3.249846766
100001484	1.588315682	1.332829469	1.706024851	1.471846313	1.57938213	1.57059565	1.527386671	1.745780269	1.426114804	1.141735447	1.908799074	1.990766403	1.27767572	1.593448725	1.816312681	1.157411464	1.656684546	1.136975956
100001485	1.944484196	2.260811864	2.216103007	2.197225496	1.562569126	2.142554377	1.639782386	1.924543826	1.749825103	1.512813581	2.1554142	1.650736984	1.935156536	2.09442492	1.428147626	1.795478505	1.533132783	1.559326468
100001490	3.420274131	3.903233285	3.710096207	3.760114896	3.596299766	3.9746824	3.644450379	3.880058328	3.94802542	3.357580452	3.648463211	3.604181495	3.369169616	3.318061368	3.50525039	3.040448138	3.72032727	3.519248795
100001518	1.768901214	2.368674128	2.501088615	2.43791948	2.117287904	2.737292566	2.114593814	2.543801674	2.166642607	1.863757239	2.356134392	2.01933216	1.999697229	1.856996744	1.96990135	1.235507885	2.42890518	2.053882695
100001520	1.91410867	1.669202472	2.352651239	1.593907412	1.893569449	1.799223706	2.262370978	1.647341623	2.197342882	2.204872818	1.839944944	1.613748469	1.961320297	1.8221687	1.955257709	1.7781867	1.837305787	2.009905494
100001531	4.488877813	4.337146195	4.41262017	4.279947136	4.375095544	4.224734409	4.254853675	4.221955292	4.507199604	4.239925774	4.326608879	4.357997879	4.293222526	4.228299718	4.279878639	4.453974154	4.034108952	4.221448698
100001532	4.7879578	4.793677176	4.885284208	4.615896192	4.581126129	4.812011491	4.841331184	4.431682566	4.849210358	4.93502085	4.64990307	4.627535675	4.474465627	4.772966174	4.614082212	4.589017173	4.524433533	4.777277166
100001552	1.488771941	1.402165183	2.000220631	1.981577565	1.722483167	1.917569843	1.822358766	2.037681697	1.843379714	1.048081077	2.200054055	1.347007599	0.898861833	1.673785671	1.469955023	-0.076321058	1.516917429	1.316187188
100001558	3.223759715	3.197637791	3.520160516	3.274964444	3.645029108	3.562088577	3.686930673	3.593253521	3.734374264	3.499967675	3.582553539	3.541553018	3.543817959	3.793003272	3.807928953	3.316797157	3.99366813	3.811676485
100001581	1.588315682	1.284682351	1.823487806	1.749108012	1.691887039	1.46349167	2.098948199	1.819964182	1.558134479	1.048081077	1.908799074	1.721985105	1.235417561	1.712336535	1.148135543	1.130410749	1.500517747	0.656166997
100001584	3.192462788	3.291992255	3.411787161	3.282245925	2.85052185	2.877401135	3.271390284	2.926162678	2.846714396	2.394386921	3.159463496	3.061065038	2.264235273	3.110023953	3.154153862	2.821596819	3.165968311	3.323556105
100001603	3.017779475	3.310144612	3.059423574	3.346176513	3.038563274	3.269557338	3.236065009	3.544855762	3.397967209	2.329523884	3.148116343	3.074739197	2.53201716	2.981767523	3.166919967	2.061565538	3.266380043	3.003010893
100001620	2.254356511	2.170962589	2.096721939	1.999359753	1.283581486	1.996527886	1.703243363	1.379438866	1.280786008	1.709165212	1.987307909	1.229673572	1.435321212	1.486296408	1.223396057	1.01705172	1.104442511	1.619095233
100001628	3.179751407	3.144672916	2.872166236	3.346176513	2.593444089	2.718782118	2.805957288	3.107419059	2.827216818	2.800741862	2.823743304	2.659728921	2.68115012	2.957901157	2.715460153	2.716584769	3.058041609	3.0759177
100001629	4.66565823	4.852662535	4.497556654	4.74535231	4.781495701	4.871875747	4.674550356	4.802570559	4.733529598	4.643686372	4.804260617	4.563512027	4.73928353	4.721920805	4.527641721	4.591494186	4.637495404	4.413722474
100001644	4.516942023	4.504139106	4.679952986	4.721445523	4.512750223	4.754107187	4.77149556	4.893418672	4.730034204	3.661530514	4.898692715	4.536591275	4.235431875	4.626739541	4.547303262	3.613435402	4.972313216	4.547917508
100001648	2.19242564	2.436347659	2.285992023	2.562762861	2.626176503	2.529965864	2.599078977	2.874878874	2.807452121	2.381645515	2.451532192	2.650627404	2.30566959	2.360252065	2.530270382	2.679810593	2.929181507	2.432646895
100001650	3.087490424	3.110554442	3.091005148	3.617717738	3.392584421	3.414624674	3.538244577	3.634951709	3.560292987	2.561872013	3.482200089	3.618256131	3.16481055	3.080855622	3.607122777	2.58355244	3.655145935	3.416319581
100001665	2.59795857	3.210580668	2.872166236	3.054556832	2.490540186	2.746459483	2.553889298	2.597516604	2.922171878	1.969717137	2.336273801	2.444895536	2.566515512	2.487955385	2.294679097	1.942430847	2.42890518	2.376029692
100001681	2.966896801	3.506592197	3.308106945	3.472498997	3.268483789	3.623082129	3.526596337	3.660414031	3.560292987	3.070572513	3.339846588	3.45008784	3.153507867	3.488784159	3.46962913	2.089873096	3.64771838	3.410693369
100001684	9.140661607	9.256562919	9.194555017	9.158141292	9.647554732	9.73773044	9.672977429	9.964771571	9.619022238	9.456870683	9.463731345	9.723066796	9.54382121	9.781888124	10.04067833	9.088719782	10.36160664	10.19983515
100001692	2.381912583	2.829362288	2.807099232	2.586485593	2.162620467	1.965461281	2.234001752	1.873201407	2.276153045	2.444256222	2.177906777	2.423680922	1.85369185	2.179438268	2.235310857	2.58355244	1.770485001	1.933493276
100001699	4.365217992	4.658522891	4.645803736	4.807232185	4.852377137	4.915198152	4.925788586	5.110337734	5.033476901	4.503707337	5.063288079	4.773026989	4.68536524	5.0835192	5.021512933	4.486278666	5.396807133	4.928640846
100001725	1.681432144	0.860921492	1.226569677	1.310279807	0.584542292	0.295820094	0.207037947	0.446716364	0.70044164	0.763794471	0.422189321	0.739466708	0.726514799	0.043208486	-0.41023473	0.530838016	-0.823267871	0.314360787
100001748	2.588372147	2.391586501	2.581110609	2.804446974	2.300824416	2.236634624	2.685421477	2.794364084	2.570038588	1.917709758	2.404621667	2.434327223	1.82548162	2.179438268	2.223138309	0.759510092	2.607975986	2.305019025
100001751	1.644903554	1.402165183	1.254729799	1.617127566	0.771725374	0.761399102	1.215428243	1.050177302	1.261545692	0.982087046	1.256987326	0.704711343	0.952020517	0.783780282	0.984701975	0.611157266	0.588056198	1.190490365
100001772	2.031952227	1.926179126	1.555683031	1.662475898	1.154893263	1.441082559	1.503817216	1.224181054	1.008102064	1.749393746	1.378490433	0.739466708	1.543189527	1.731232424	1.223396057	1.532214768	1.12598472	1.409410665
100001781	4.101057118	3.858706396	3.909251828	3.899214102	4.145991032	3.800793577	4.129551167	3.511664393	4.110077881	4.325574949	3.775575547	3.862484215	4.073953096	3.926064497	3.820102944	4.097561678	4.042629302	4.142182335
100001805	3.473321511	3.969453205	3.784418747	4.279947136	3.828506592	4.194910614	3.850030328	4.29855169	3.920688408	2.988917822	4.019256011	3.781415339	3.359364829	3.756575481	3.774953617	2.83837904	4.265235358	3.476801695
100001810	1.40387571	1.552058736	1.282350767	1.870020122	1.220671771	1.781495848	1.272333503	2.083578983	1.11916069	0.683017101	1.378490433	0.704711343	0.63195022	1.191097186	0.588965347	-0.431124121	1.500517747	0.656166997
100001826	2.569006059	2.479761744	2.378475793	2.227717109	1.691887039	2.056723432	1.703243363	1.957784314	2.0704159	1.986644489	2.06176403	1.301212635	1.894999125	1.634176325	0.864460627	1.285318218	1.03781591	1.081399796
100001828	2.569006059	2.511485903	2.646336392	2.710415143	2.779546922	2.582099126	2.685421477	3.31406018	2.773897069	2.355820068	2.712589021	2.916683807	2.641246715	2.933633321	2.955102518	2.543175865	3.024023815	3.083009767
100001834	1.588315682	1.77754459	1.896798707	2.150244597	0.937387813	1.46349167	0.854612715	1.050177302	1.49363424	0.723971059	1.839944944	1.128411576	1.05279963	1.654116928	1.832428549	1.380058767	0.315502405	0.993802709
100001845	1.85136891	2.357080024	2.230354289	2.411600002	1.644740702	1.981078204	1.682398339	1.907631895	1.869031943	1.667782678	1.643839018	1.516902543	1.453868693	1.712336535	1.569461731	0.723827405	1.784099047	1.852806432
100001853	4.593215528	4.917247433	4.794684459	4.847058431	4.838476714	5.022856242	4.736532241	5.036415661	4.90607369	4.428271621	4.862699931	4.641385388	4.458480807	4.813427624	4.879437167	4.172270777	4.856274932	4.696347609
100001877	1.959435447	2.032046825	1.706024851	2.272279221	1.660627954	1.485558022	1.803176701	2.037681697	2.002503326	1.749393746	1.999987181	2.033405697	1.935156536	1.839687817	2.235310857	1.532214768	2.273500758	2.08247331
100001879	3.06000892	3.339900033	3.260293549	3.611950007	2.794023993	3.385581732	2.98685631	3.2816106	2.773897069	2.190333738	2.893356568	2.739157555	2.243063149	2.796823662	2.540116751	0.894020148	2.780898629	2.454685956
100001880	5.786916614	6.33359914	6.59906767	5.835185348	5.438313856	6.163051591	6.672480541	6.131606698	6.590296324	5.437951002	6.049414741	6.437519061	5.333487405	6.438680975	6.54909431	5.84614471	5.516837997	6.697634659
100001887	4.91226774	5.521207376	5.79859501	5.974304563	5.426747336	5.59969726	5.666994379	5.420091006	5.723471464	4.928465414	5.637495803	5.510401839	5.072025931	5.384394063	5.588189998	4.483614081	5.406741782	5.335820655
100001896	3.717136103	3.995860749	3.845872922	4.0086194	3.817919492	3.826955261	3.733271959	3.827078224	3.614378556	3.235434686	3.544111798	3.536620925	3.477380729	3.449386996	3.474772047	2.942948518	3.304666328	3.293300199
100001904	3.654203696	3.397630735	3.730292911	3.634883856	3.668790145	3.74700246	3.826472656	3.714897837	3.78578409	3.396100897	3.684255595	3.491456494	3.468286697	3.714463774	3.549793606	3.131773636	3.861857635	3.980688431
100001905	3.539489805	3.506592197	3.769857393	3.668615222	3.641030608	3.809566957	3.826472656	3.795250169	3.716822331	3.574637306	3.491208953	3.730493202	3.615590791	3.719204016	3.728345562	3.765958428	3.673549228	3.691539718
100001914	3.473321511	3.660727223	3.779581274	3.634883856	3.387820048	3.66719252	3.436101106	3.571943591	3.466785679	2.595364953	3.582553539	3.108368093	3.035326071	3.355079186	3.21073219	2.171608357	3.44839405	3.262396156
100001920	2.278403161	1.894447312	2.000220631	2.181734567	1.303956208	1.37168787	1.12562681	0.921300662	0.887775766	1.015461379	1.454155925	0.739466708	1.028257127	0.783780282	0.341187853	0.956847038	0.618771385	1.136975956
100001936	3.944550365	3.622499568	3.789240054	3.491471075	3.893812169	3.906802986	3.520736758	3.840506763	3.775647638	3.943129271	3.707633187	3.920429701	3.818861354	3.636421897	3.644114484	3.939323151	3.53950568	4.172419875
100001940	1.91410867	2.511485903	2.272282451	2.655399419	2.105728644	2.561471333	2.08313105	2.465073733	2.247101398	0.982087046	2.07380819	2.10178489	1.003289882	2.019541296	1.732917015	-0.278584501	2.055079249	1.599446158
100001978	1.768901214	1.669202472	1.462171357	1.570307407	1.752443877	1.726966516	1.4798563	1.726622554	1.649780453	1.749393746	1.454155925	1.686800827	1.378203666	1.654116928	1.490413006	1.333466044	1.398000623	1.559326468
100001980	3.569034673	3.279762542	3.637094413	3.594507158	3.439382287	3.355942094	3.68168854	3.483409403	3.487635198	2.96349218	3.39848402	3.329799081	3.06579145	3.37924036	3.282875634	2.927346037	3.482195044	3.700790043
100002007	7.907948794	7.670417023	7.351536191	7.361946287	7.903933932	7.679743127	7.244232992	7.531080803	7.569792983	7.916615637	7.660176631	7.422888605	7.913344128	7.595835377	7.382930049	7.853954526	7.637189986	7.505503304
100002010	4.661092693	4.383601271	4.549631222	4.464095606	4.527986822	4.298262444	4.411891532	4.111828651	4.208809443	4.488932448	4.301221378	4.20786121	4.432998402	4.562248019	4.291583639	4.43479031	4.417123932	4.460762848
100002015	3.781649994	3.651264852	3.96144502	3.950390002	3.068644416	3.448721627	3.77817091	2.983776971	3.334934604	3.140307843	3.39848402	3.101704732	3.022957473	3.29284438	2.917825565	2.642074472	2.600300909	3.217987236
100002026	2.988923765	3.279762542	3.253331847	3.534792466	3.226405812	3.269557338	3.285281711	3.593253521	3.244732053	2.649514493	3.170722097	3.374709405	2.772642561	3.403003557	2.998599547	2.032691414	3.256647581	2.853435443
100002034	7.110314448	7.3276955	7.331844498	7.194522979	7.099336069	7.201104959	7.099899777	7.133513793	7.131635004	6.979993578	7.043959128	6.972451389	6.976299316	7.067088124	7.043717634	6.687356926	7.019326917	7.012856279
