gene.id	mod.name	b	c	d	e	f	SDres	AIC.model	lof.p	ctrl.mod	ctrl.mean	adv.incr	bmd	bmdl	bmdu	bmr	conv.pass	hd.pass	CI.pass	ld.pass	all.pass
100037378	Poly2	4.09749567231603	-2.06579793386894e-05	2.38868681122799e-11			2.18336763561328	83.91	0.433490218103919	4.09749567231603	3.37201914230434	TRUE	930423.000058227	885528.705235909	971587.048138054	5.55538677791761	TRUE	TRUE	TRUE	TRUE	TRUE
100037387	Exp2	6.18089273088903e-07			4.21331949236817		2.1453946912416	82.44	0.335591971412752	4.21331949236817	5.47501548869762	TRUE	958727.82192621	656637.153382634	1330602.88812529	7.62041017993922	TRUE	TRUE	TRUE	TRUE	TRUE
100126141	Poly2	4.89417415439633	-2.29874352440967e-05	2.67088985507051e-11			2.02847877147153	81.26	0.315985293321185	4.89417415439633	6.17669607694883	TRUE	986347.823586613	953471.847473159	1017383.39333695	8.20517484842036	TRUE	TRUE	TRUE	TRUE	TRUE
100135755	Exp2	4.92111436804712e-07			5.28294482643649		1.74290793271174	74.96	0.395238234272239	5.28294482643649	5.11992011816496	TRUE	531659.937062172	265996.783309114	837427.748334862	6.8628280508767	TRUE	TRUE	TRUE	TRUE	TRUE
100136836	Lin	2.63182410898328e-06		6.26172963711325			2.38433730438505	86.24	0.171836056025263	6.26172963711325	6.76467026737042	TRUE	1097063.39792262	575499.069370803		9.14900757175546	FALSE	FALSE		TRUE	FALSE
100136846	Exp2	6.19105931052539e-07			4.50196165080549		1.70994542447537	74.27	0.678887011185331	4.50196165080549	5.83068739818539	TRUE	833125.410868402	603059.121830245	1101563.71923672	7.54063282266076	TRUE	TRUE	TRUE	TRUE	TRUE
100136854	Poly2	5.29689738350339	-2.30329313670333e-05	2.61580145484851e-11			1.88947654197415	78.71	0.622354805721812	5.29689738350339	6.02865260668244	TRUE	982520.865047302	950459.433494697	1012787.54084873	7.91812914865659	TRUE	TRUE	TRUE	TRUE	TRUE
100141328	Exp2	8.33299780929087e-07			3.47675339333506		2.11800601335979	81.98	0.679166158872264	3.47675339333506	5.08568991214669	TRUE	874229.549090404	633463.407871335	1175843.17358033	7.20369592550649	TRUE	TRUE	TRUE	TRUE	TRUE
100141338	Poly2	4.36021711007679	-1.95159202734109e-05	2.31310005444114e-11			1.86318740390561	78.2	0.723497526949885	4.36021711007679	3.37201914230434	TRUE	886388.800098284	843947.886328397	925259.434260123	5.23520654620994	TRUE	TRUE	TRUE	TRUE	TRUE
100142654	Exp2	6.44124778545218e-07			3.46380902885168		2.60691301699766	89.46	0.218159011013443	3.46380902885168	2.84369830873062	TRUE	703837.097796719	296432.469341534	1258078.37176535	5.45061132572828	TRUE	TRUE	TRUE	TRUE	TRUE
100148952	Exp2	6.09698919957082e-07			4.16861560558386		2.00453248242959	80	0.200292988473888	4.16861560558386	3.89522398776691	TRUE	569669.833296549	278109.029420684	924625.777896496	5.89975647019649	TRUE	TRUE	TRUE	TRUE	TRUE
100149199	Poly2	4.07018221861903	-1.99160040726046e-05	2.32752983508804e-11			1.9580346729832	79.99	0.643147024934509	4.07018221861903	4.20618592248073	TRUE	950340.756166801	911274.11550775	986679.569560306	6.16422059546393	TRUE	TRUE	TRUE	TRUE	TRUE
100149204	Lin	3.3475333379581e-06		3.73372605996938			2.42369206270396	86.83	0.175402774044423	3.73372605996938	2.15356853276682	TRUE	251986.896996254	145414.162162803	2098997.19853072	4.57726059547078	TRUE	TRUE	TRUE	TRUE	TRUE
100149557	Lin	3.61138306588307e-06		4.37056828343098			1.86087143460301	77.32	0.389318317913981	4.37056828343098	3.54885738120393	TRUE	287745.861361487	182252.558453987	730630.398245196	5.40972881580694	TRUE	TRUE	TRUE	TRUE	TRUE
100150242	Exp2	8.91136817201988e-07			3.14873443725046		1.92621956234743	78.56	0.773493133483504	3.14873443725046	2.92754456439594	TRUE	485620.050029832	265826.94668281	759305.555775261	4.85376412674337	TRUE	TRUE	TRUE	TRUE	TRUE
100150704	Lin	2.63496966481713e-06		6.38212927289245			1.7789940076003	75.7	0.112134560240137	6.38212927289245	7.01363508982356	TRUE	914811.207175405	531573.752278893	4415794.98840469	8.79262909742386	TRUE	TRUE	TRUE	TRUE	TRUE
100321895	Poly2	5.81005801204681	-3.09336625288774e-05	3.39181221757816e-11			2.2326130954511	84.71	0.423414623157086	5.81005801204681	5.04319686085557	TRUE	957158.533369239	925479.031249098	986948.912684663	7.27580995630667	TRUE	TRUE	TRUE	TRUE	TRUE
100329298	Exp2	8.38951433180548e-07			3.359620604468		1.86973436452085	77.49	0.904031777550772	3.359620604468	2.68188936634054	TRUE	361947.032204412	142263.422553211	631567.73883606	4.55162373086139	TRUE	TRUE	TRUE	TRUE	TRUE
100329789	Poly2	5.60483587031453	-3.1999459080817e-05	3.43506861513222e-11			1.9050250191258	79	0.503867442391889	5.60483587031453	5.05255770817825	TRUE	972064.473467303	945798.348684611	997032.084394415	6.95758272730405	TRUE	TRUE	TRUE	TRUE	TRUE
100330004	Poly2	6.49280666859145	-3.13223024469114e-05	3.38825727214962e-11			1.33162925460586	66.11	0.738906176265477	6.49280666859145	7.20766487937176	TRUE	985711.873370093	967873.032333007	1002961.97026125	8.53929413397762	TRUE	TRUE	TRUE	TRUE	TRUE
100330048	Lin	3.8018719921834e-06		4.86618169419782			2.12000669082511	82.01	0.153433674962839	4.86618169419782	6.54868188404315	TRUE	1000166.9952713	621885.078499607	2907787.82614701	8.66868857486826	TRUE	FALSE	TRUE	TRUE	FALSE
100330650	Exp2	5.84801182908921e-07			4.66577142037029		1.63968812866312	72.76	0.550431669654807	4.66577142037029	4.9031939803792	TRUE	578187.225088623	348689.741102679	843397.783111021	6.54288210904231	TRUE	TRUE	TRUE	TRUE	TRUE
100331961	Lin	3.01267651153633e-06		4.91361263626599			2.30826097636744	85.08	0.146309073181965	4.91361263626599	4.70487515713996	TRUE	696896.439254085	403687.43184707	8631488.87485242	7.0131361335074	TRUE	TRUE	TRUE	TRUE	TRUE
100333648	Exp2	7.2410071219658e-07			4.28220248468723		2.25650369975537	84.26	0.642455835417445	4.28220248468723	4.54951750258001	TRUE	639883.660253795	384913.038675747	952937.169494771	6.80602120233537	TRUE	TRUE	TRUE	TRUE	TRUE
100333944	Exp2	6.60209822686309e-07			4.09951886952522		2.12916481898147	82.17	0.374507882405749	4.09951886952522	5.24077681129319	TRUE	888414.786132761	605110.914652783	1237302.69321273	7.36994163027466	TRUE	TRUE	TRUE	TRUE	TRUE
100534685	Poly2	5.1289407735671	-2.20088089455933e-05	2.56908182036264e-11			2.23637473488398	84.77	0.160481812051668	5.1289407735671	4.7581622631725	TRUE	934395.677596599	892481.106081636	973090.500972693	6.99453699805647	TRUE	TRUE	TRUE	TRUE	TRUE
100534759	Exp2	5.37526583854812e-07			4.71005779437723		2.0589258265679	80.96	0.288099282897647	4.71005779437723	2.79556833895223	TRUE	56192.0738543773		429957.159857109	4.85449416552013	FALSE	TRUE			FALSE
100535009	Poly2	3.95160820320823	-2.33941790387416e-05	2.68649025112455e-11			1.99738025137207	80.71	0.793357816555033	3.95160820320823	2.96455500185885	TRUE	912042.831744801	874097.934575588	947178.400512229	4.96193525323092	TRUE	TRUE	TRUE	TRUE	TRUE
100535421	Exp2	4.68100181348267e-07			5.78776611509667		2.13119755842465	82.2	0.24208049785114	5.78776611509667	7.11297952040573	TRUE	1000314.60833678	688385.404065169	1365807.66025002	9.24417707883038	TRUE	FALSE	TRUE	TRUE	FALSE
100535600	Poly2	3.82843787168897	-2.03679726107513e-05	2.39604931243877e-11			2.16957364745059	83.68	0.178680448354664	3.82843787168897	2.96455500185885	TRUE	909951.00885147	864174.625613517	951758.626716538	5.13412864930944	TRUE	TRUE	TRUE	TRUE	TRUE
100535908	Lin	4.71442688134194e-06		3.2478625365452			1.99737335841393	79.87	0.924513607014382	3.2478625365452	2.43623416828513	TRUE	251514.133137771	168078.387898849	501337.994546187	4.43360752669907	TRUE	TRUE	TRUE	TRUE	TRUE
100537522	Lin	4.38618904246751e-06		3.24916493399704			1.80897895872953	76.3	0.681534975704451	3.24916493399704	2.68188936634054	TRUE	283093.906454875	190811.097024198	549737.39700437	4.49086832507007	TRUE	TRUE	TRUE	TRUE	TRUE
100537771	Lin	4.01191168013208e-06		3.8632713377393			1.92029615672713	78.45	0.607431624773288	3.8632713377393	5.2690731104887	TRUE	829055.621096435	535974.480481107	1896726.17413257	7.18936926721583	TRUE	TRUE	TRUE	TRUE	TRUE
