	E4	E5	E6	E1	E2	E3	D10	D11	D12	D7	D8	D9	D4	D5	D6	D1	D2	D3
553756	154	24	94	34	21	38	18	35	0	45	31	0	28	137	53	0	56	59
553757	83	0	16	20	28	12	2	17	0	45	13	0	2	50	27	0	48	27
553758	997	207	706	401	274	335	253	329	16	476	381	70	147	777	279	2	495	398
553760	29	5	18	17	10	9	15	11	0	25	31	1	20	52	32	0	25	11
553761	4	1	4	0	0	0	2	0	0	4	3	0	0	14	7	0	2	6
553762	14	7	9	2	0	3	2	14	0	25	4	0	0	18	2	0	3	9
553763	7	12	3	7	0	0	0	0	1	8	8	7	0	39	0	0	20	17
553764	32	12	31	17	6	17	6	12	0	5	1	0	6	47	3	0	24	13
553765	512	278	228	110	130	147	45	107	15	285	74	15	33	310	149	0	216	95
553766	61	15	40	27	2	33	15	15	3	38	22	5	2	67	42	0	37	11
553767	73	2	93	30	9	14	21	22	1	44	36	4	12	83	45	0	64	54
553768	130	33	76	42	40	60	33	69	3	50	44	5	15	100	58	0	92	79
553769	27	9	55	16	5	10	19	6	0	36	10	2	3	10	36	0	9	6
553770	49	4	26	16	5	12	7	17	0	15	8	10	4	27	11	0	8	20
553771	67	7	56	39	21	9	13	46	0	33	33	4	6	92	31	0	32	31
553772	60	16	34	8	32	29	5	22	4	34	7	11	9	46	16	0	35	34
553774	150	28	118	48	24	61	49	56	3	52	23	38	8	108	39	0	128	60
553775	2	2	0	2	2	2	0	2	0	0	0	0	0	0	0	0	0	0
553776	104	1	68	36	32	18	5	18	3	30	33	0	5	82	15	0	35	21
553778	51	14	27	14	21	23	16	19	0	34	4	6	2	31	11	0	24	17
553780	14	3	11	12	2	3	0	2	0	5	3	6	0	8	0	0	0	0
553781	389	90	127	160	29	109	32	116	9	172	160	30	15	194	76	0	158	69
553782	596	231	617	385	184	287	213	206	29	281	258	68	93	931	307	0	464	503
553785	114	38	91	41	31	48	17	32	0	58	19	14	30	75	17	0	50	39
553787	31	0	30	9	7	0	5	2	0	9	25	0	2	34	5	0	6	0
553788	259	95	225	71	142	129	70	74	4	212	74	31	41	354	81	0	111	206
553789	202	30	126	69	47	78	28	52	9	93	82	26	6	186	43	0	103	69
553790	38	19	44	22	21	27	10	29	4	29	20	0	6	79	36	0	49	34
553791	109	47	68	53	10	31	48	36	1	22	33	6	13	94	35	0	48	76
553792	32	6	23	9	2	13	5	13	0	17	16	3	3	19	15	0	15	9
553793	8	0	7	0	0	3	4	7	0	2	0	0	0	8	10	0	5	2
553794	183	48	204	63	23	132	91	41	29	67	54	16	5	94	127	0	90	59
553795	13	5	24	4	2	5	1	9	0	5	6	2	1	1	2	0	8	10
553796	5	7	6	4	0	0	0	0	0	2	10	0	10	14	0	0	8	12
553798	19	0	0	0	9	2	3	8	0	6	0	0	1	5	0	0	35	0
553799	125	28	86	58	41	10	20	60	1	33	65	3	26	121	47	0	76	44
553800	28	1	31	15	0	10	13	15	0	6	8	0	1	25	14	0	15	14
553801	44	0	33	22	1	19	2	0	0	12	9	2	0	56	4	0	28	14
553802	23	0	3	6	0	6	0	3	2	4	5	2	4	8	9	0	3	4
553803	16	1	17	2	0	7	0	5	1	5	2	4	0	38	8	0	22	7
553804	28	7	4	14	1	1	0	0	0	11	7	0	8	9	3	0	3	6
553805	52	27	40	31	6	13	7	23	0	46	3	2	19	48	22	0	28	27
553806	52	10	32	23	9	14	8	2	3	21	11	1	1	32	16	0	8	11
553807	0	2	4	5	0	0	0	0	0	3	18	1	2	14	1	0	5	0
553809	32	3	4	0	0	10	0	0	0	0	6	2	0	3	0	0	3	0
553810	46	12	55	49	16	32	11	25	1	42	24	4	15	40	27	0	26	27
553811	216	28	62	178	0	35	18	40	1	161	49	0	103	23	36	0	121	41
553813	32	5	18	16	2	13	24	15	1	24	23	1	0	32	4	0	15	5
553814	24	0	0	6	0	0	0	5	0	8	11	0	1	0	3	0	0	3
553815	33	3	7	18	20	10	9	15	0	4	12	9	5	22	11	0	33	10
553940	51	7	18	5	7	15	1	8	7	4	15	0	6	18	15	0	9	11
553942	76	18	27	30	4	52	9	16	0	30	12	0	5	31	43	0	30	24
553943	149	4	45	18	29	23	27	11	1	60	41	3	6	83	39	0	76	26
553944	77	25	48	33	34	23	19	25	0	41	26	8	6	79	12	0	36	7
553945	74	14	50	19	18	17	9	24	1	37	13	4	4	65	45	0	35	47
553947	24	8	20	4	3	12	2	2	0	7	13	0	3	18	13	0	15	5
553949	414	79	173	389	50	109	57	93	9	169	203	17	43	232	138	0	610	152
553950	363	80	128	133	45	85	62	107	5	140	73	17	26	189	76	0	182	76
553955	16	0	20	8	0	0	0	1	0	7	4	0	10	4	1	0	5	1
553969	4958	491	1715	2300	985	1223	598	963	73	1885	1328	336	587	3443	1424	0	3066	2008
553977	45	10	13	4	4	35	24	11	0	7	15	7	4	80	4	0	6	26
553978	4	0	8	3	0	2	2	9	0	4	0	0	0	23	5	0	0	0
553981	116	19	49	26	10	40	12	26	0	83	18	0	22	64	28	0	34	59
553983	37	4	23	8	6	12	5	18	0	7	17	0	1	56	4	0	5	8
553986	1	0	0	15	0	1	12	4	5	11	8	0	13	1	1	0	11	11
553987	12	0	16	6	16	1	0	12	0	0	5	2	0	8	19	0	1	0
553993	2	2	5	6	0	2	0	3	0	0	0	1	2	5	0	0	0	4
553997	89	13	37	81	33	64	15	21	6	21	9	4	27	104	21	0	13	34
553999	128	5	65	32	10	7	5	11	0	1	10	3	21	72	7	0	37	9
554005	16	13	7	38	0	15	8	29	1	34	0	9	12	19	3	0	21	0
554012	151	15	44	34	7	118	16	42	0	6	8	0	0	23	41	0	45	0
554013	76	25	45	41	0	2	6	10	16	17	67	2	28	65	17	0	72	14
554014	46	39	126	0	6	21	18	0	0	66	0	0	0	0	26	0	0	29
554015	334	52	236	86	80	148	71	99	15	126	151	19	22	228	56	0	90	83
554016	5	3	0	3	0	0	0	0	3	0	10	0	0	0	0	0	0	0
554019	271	34	162	85	52	51	44	75	9	113	51	26	44	258	84	0	83	51
554036	110	37	33	52	10	11	21	33	2	55	12	0	14	75	28	0	34	52
554046	65	64	67	21	18	18	15	103	0	23	19	0	6	147	134	0	44	10
554050	148	31	74	70	22	55	40	25	9	52	38	27	9	99	50	0	105	59
554060	1809	270	1160	584	367	680	360	439	66	644	467	164	207	1182	493	0	869	458
554088	55	12	21	18	2	7	0	4	0	21	4	4	3	16	25	0	13	12
554089	2	2	5	0	9	5	0	0	0	1	0	2	0	8	5	0	4	0
554090	40	13	34	8	11	21	16	0	0	32	11	0	5	29	17	0	27	16
554091	27	6	11	12	0	8	0	3	0	12	16	0	2	14	9	0	12	4
554092	258	68	129	110	33	73	28	72	19	162	80	16	20	191	81	0	171	85
554093	107	22	57	32	23	19	21	22	0	28	27	5	13	81	46	0	71	43
554095	521	63	214	221	89	113	49	107	4	193	160	22	51	398	209	0	270	204
554096	40	5	36	13	21	5	2	25	2	27	25	0	9	46	12	0	23	22
554097	20	5	17	9	1	17	3	9	0	6	15	4	0	38	15	0	33	14
554098	154	41	112	84	23	16	31	34	0	53	43	0	23	89	55	0	92	72
554099	7	3	3	0	5	8	1	4	0	13	0	0	15	35	11	0	13	13
554100	18	0	3	0	0	0	0	0	0	6	0	0	9	1	1	0	0	5
554101	201	58	186	158	48	81	28	87	14	147	65	41	49	254	137	0	148	116
554102	98	23	51	45	25	45	21	31	2	36	27	3	17	79	38	0	14	48
554103	114	5	59	50	12	21	14	25	1	52	54	7	6	94	27	0	52	30
554104	107	53	97	49	12	33	30	66	0	80	75	17	12	89	28	0	88	42
554105	219	49	135	102	40	118	31	71	12	92	59	23	65	177	83	0	88	61
554106	106	39	134	74	51	48	59	40	4	77	64	29	40	154	56	0	155	68
554107	817	44	183	326	153	183	79	220	11	321	312	37	71	909	332	0	460	280
554108	965	165	387	361	131	321	167	266	24	494	258	60	164	664	220	0	452	250
554110	66	8	21	34	9	14	11	22	0	27	28	2	10	31	15	0	12	22
554116	9	5	10	3	12	6	0	1	0	0	8	0	0	0	2	0	8	15
554118	69	13	16	5	3	6	12	15	1	14	19	0	28	28	6	0	13	9
554119	96	14	50	42	6	26	18	25	0	35	28	0	10	76	30	0	54	15
554122	72	32	40	30	16	35	5	32	0	51	29	16	16	75	25	0	62	11
554123	242	57	161	65	57	139	64	68	7	102	96	24	27	216	70	0	152	157
554124	161	53	98	70	40	79	61	36	1	117	58	0	19	232	94	0	187	57
554125	46	5	15	33	4	10	3	4	3	36	1	9	10	26	12	0	32	17
554127	248	91	167	151	53	80	67	40	1	111	65	14	32	254	94	0	171	167
554129	20	0	13	12	7	11	3	23	0	17	3	1	4	14	16	0	13	4
554130	25	0	32	32	13	15	7	19	1	47	16	1	10	47	21	0	27	42
554131	99	17	66	31	29	24	10	32	3	46	48	8	6	69	36	0	35	28
554132	248	49	348	100	57	70	35	23	3	102	50	13	31	359	76	0	189	207
554134	45	1	12	16	5	10	8	6	0	30	18	7	7	56	15	0	14	16
554135	1887	418	1192	702	360	530	366	462	30	743	610	129	247	1774	637	0	1202	760
554136	36	8	24	26	21	24	12	9	0	25	18	3	8	19	10	0	14	13
554137	210	22	95	53	25	55	37	33	0	55	61	2	25	112	67	0	100	64
554138	16	12	61	11	5	13	4	9	0	28	45	2	2	19	4	0	15	5
554139	108	17	42	43	19	22	23	24	4	49	41	9	14	89	28	0	66	45
554140	76	3	49	30	7	14	21	9	0	62	20	4	5	49	29	0	55	26
554141	932	121	412	250	58	299	56	292	22	229	138	49	67	489	213	0	359	129
554142	91	29	19	35	9	32	11	19	0	30	17	3	10	58	43	0	56	6
554143	32	1	12	13	0	2	4	20	0	13	13	0	3	14	10	0	36	7
554145	14	2	15	7	0	10	7	13	0	2	21	0	2	3	2	0	1	4
554146	45	2	18	7	4	0	4	4	0	13	4	1	0	20	16	0	10	0
554147	19	0	4	10	3	2	5	2	2	5	4	0	0	33	16	0	16	10
554148	16	5	1	0	0	3	0	0	0	0	10	0	6	10	0	0	5	0
554150	72	10	37	25	13	9	13	6	0	19	27	5	14	28	19	0	41	14
554151	72	17	46	24	15	37	22	11	0	48	24	8	20	40	29	0	23	20
554152	247	45	122	79	57	74	54	104	30	119	102	35	27	152	67	0	137	103
554153	37	16	22	32	15	35	0	8	0	41	25	6	12	51	9	0	45	19
554154	721	136	319	265	173	187	166	165	12	376	244	16	117	651	208	4	448	290
554155	473	61	185	150	73	74	79	78	6	233	107	36	79	244	117	0	187	113
554156	40	9	20	12	3	23	4	23	0	9	5	1	1	40	23	0	18	14
554164	134	23	85	67	41	32	43	32	1	66	50	10	24	121	31	0	41	98
554166	190	54	92	125	30	66	47	50	5	178	87	34	35	208	85	0	127	123
554168	1084	379	966	682	298	471	302	454	28	677	439	101	213	1504	1139	0	916	677
554169	8	0	15	16	0	0	0	2	0	2	0	0	0	3	0	0	13	0
554171	10	0	4	2	3	3	0	0	0	1	1	0	3	3	1	0	4	0
554173	645	191	536	261	171	228	212	221	23	301	233	64	76	580	245	0	378	247
554176	9	2	18	15	1	6	3	8	0	13	1	3	0	6	2	0	2	4
554177	235	29	120	97	48	64	29	62	4	103	83	27	45	215	71	0	147	92
554200	100	28	43	43	30	41	56	8	6	91	53	3	3	93	42	0	86	30
554204	56	8	30	25	4	29	19	19	0	36	29	0	3	57	23	0	48	15
554221	20	4	8	0	2	10	0	2	0	23	3	0	1	2	0	0	7	7
554230	191	43	134	55	39	55	21	31	3	78	45	6	46	176	39	0	159	67
554231	115	19	68	29	18	24	31	10	0	45	43	5	13	59	24	0	31	58
554232	238	41	194	94	68	85	120	80	6	106	69	38	28	197	55	0	127	82
554265	187	30	85	85	35	50	26	29	3	45	43	2	15	106	57	0	81	45
554268	1069	251	619	365	132	370	201	359	40	609	379	107	159	840	343	0	691	331
554269	402	89	251	166	91	173	78	68	3	164	108	54	55	384	157	0	292	179
554270	205	2	32	12	14	33	15	10	2	100	19	10	5	37	19	0	26	12
554272	4	1	7	0	0	0	0	3	0	6	0	0	7	11	1	0	3	2
554360	45	8	13	15	7	31	23	16	1	29	4	13	14	44	20	0	45	30
554361	46	4	39	19	9	28	17	16	0	129	6	0	5	22	17	0	40	15
554366	31	2	142	38	3	20	1	10	3	0	9	0	2	10	3	0	54	7
554386	39	0	3	9	1	29	9	16	1	6	11	2	0	15	13	0	11	4
554458	197	11	118	33	28	62	14	80	4	69	128	13	34	61	75	0	93	32
554477	81	11	50	27	20	16	25	69	9	75	21	7	14	137	82	0	80	35
554488	156	12	87	14	11	62	26	27	2	28	55	7	5	134	65	0	50	55
554509	13	20	26	15	24	0	9	111	0	93	19	0	20	119	20	0	42	5
554532	102	17	55	31	4	67	27	39	0	21	30	10	20	108	35	0	37	34
554550	50	7	18	3	0	14	13	1	0	20	2	10	1	11	0	0	6	32
554561	121	14	57	31	3	23	18	21	0	77	26	7	22	60	34	0	37	31
554606	103	6	12	9	4	32	9	22	0	18	9	0	2	88	8	0	10	10
554650	128	21	54	40	25	36	38	29	3	46	52	7	16	91	52	0	66	51
554700	309	65	149	110	41	89	52	59	24	86	52	14	30	184	101	0	110	124
554708	60	0	31	21	6	20	15	33	2	7	22	1	12	48	21	0	54	9
554722	461	70	261	167	53	152	73	138	5	163	165	20	45	348	80	0	250	169
554826	114	25	85	59	26	37	21	18	3	58	37	0	8	116	30	0	80	47
554836	141	39	59	76	15	43	13	36	0	52	52	9	23	107	52	0	103	72
554840	63	11	50	35	10	22	18	32	3	52	17	14	3	39	27	0	40	31
554842	61	40	13	34	9	37	23	48	1	11	93	7	32	17	5	0	26	10
554849	129	49	112	56	22	39	18	63	0	54	45	17	33	114	36	0	66	61
554861	102	23	82	47	23	49	30	57	0	37	32	1	6	93	17	0	82	34
554886	15	0	35	0	38	32	9	0	0	0	18	0	0	2	12	0	84	9
554960	380	48	208	138	80	129	81	125	0	202	83	26	8	303	91	0	177	127
554967	459	67	285	154	82	130	162	99	13	163	173	42	47	401	248	0	302	214
554985	295	85	206	85	80	102	66	95	2	132	97	54	45	284	110	0	166	146
554998	344	154	237	210	104	117	81	113	10	225	289	32	47	360	197	0	231	191
555053	3	2	30	15	2	0	3	2	0	3	6	0	9	8	0	0	12	4
555134	24	7	32	8	7	8	4	11	0	11	0	0	0	21	2	0	10	0
555163	34	1	3	12	22	2	6	0	0	9	9	0	2	31	7	0	9	23
555174	109	24	48	25	29	30	27	44	14	69	36	1	11	73	69	0	57	40
555178	442	116	220	194	107	155	57	115	3	224	160	43	60	322	150	0	288	170
555179	29	5	24	19	6	13	0	1	0	10	7	0	2	26	10	0	3	10
555183	121	7	47	99	28	19	11	7	0	49	7	2	24	135	23	0	33	10
555184	6	0	5	0	0	0	0	4	0	13	0	0	0	9	0	0	2	4
555187	32	4	39	30	3	6	4	24	1	29	49	4	4	34	9	0	12	28
555190	39	0	49	36	4	14	12	16	4	6	6	2	0	14	6	0	26	21
555192	619	102	313	165	105	143	85	160	8	273	138	35	78	421	208	0	303	152
555195	52	11	23	17	12	28	6	1	0	33	10	1	4	34	29	0	50	7
555196	70	7	32	30	7	16	6	13	0	25	5	0	18	37	24	0	47	39
555202	2033	429	1351	838	472	689	536	568	33	951	616	179	337	1944	817	0	1386	869
555204	34	0	39	4	0	19	5	0	0	13	6	3	0	18	3	0	3	6
555206	42	0	6	3	9	4	0	3	0	38	0	0	0	25	30	0	6	2
555214	139	15	66	28	25	49	16	63	1	61	20	11	20	96	50	0	61	38
555217	112	39	53	50	9	26	1	37	3	40	19	46	12	102	57	0	61	25
555218	26	0	21	3	0	3	0	0	0	5	8	0	0	24	24	0	45	8
555219	517	97	222	221	105	126	175	120	24	225	122	61	70	298	105	0	257	170
555222	152	28	66	94	30	71	52	39	5	83	50	11	48	149	57	0	114	49
555223	32	3	20	12	1	7	2	12	0	0	18	0	0	9	4	0	10	12
555224	60	15	9	56	13	8	11	9	0	24	12	3	1	39	20	0	47	33
555229	56	39	84	18	22	29	25	28	9	59	19	4	12	111	74	0	80	43
555232	26	0	10	8	0	2	0	18	0	11	16	0	7	5	15	0	6	3
555238	22	7	14	9	0	10	3	13	0	11	3	0	0	6	8	0	20	1
555239	65	15	36	44	16	22	25	26	17	26	25	2	31	96	39	0	36	58
555242	231	49	232	83	85	72	79	39	7	73	68	33	17	214	55	0	126	127
555243	38	7	16	18	0	0	8	11	1	23	1	7	0	24	17	0	11	7
555247	50	3	0	7	0	12	3	0	1	11	3	1	47	46	0	0	27	2
555250	44	13	51	15	9	13	13	26	0	50	32	0	14	30	0	0	6	0
555251	163	53	158	79	33	80	21	26	1	76	25	11	38	182	79	0	102	90
555254	25	7	12	11	9	4	3	20	0	31	28	34	5	14	29	0	36	8
555257	320	16	110	109	44	94	35	129	2	171	235	6	39	226	49	0	76	94
555258	45	10	7	2	4	16	1	12	0	29	2	5	3	14	18	0	18	16
555262	34	7	7	6	1	14	1	11	0	3	0	0	1	32	2	0	4	4
555267	24	0	2	6	3	4	0	7	0	8	2	0	0	20	3	0	3	0
555268	27	3	17	0	4	16	3	3	1	3	7	3	7	26	7	0	24	6
555271	120	19	76	45	34	49	13	32	7	74	26	5	8	208	46	0	88	76
555272	298	39	186	117	54	97	24	101	10	111	99	16	32	274	84	0	155	102
555274	11	0	0	0	0	0	7	0	0	6	11	0	3	16	0	0	1	0
555279	53	13	33	16	6	25	48	37	4	28	27	0	6	35	17	0	26	27
555281	14	7	3	0	6	4	0	1	0	0	3	0	0	0	4	0	0	0
555284	34	4	14	18	0	0	0	0	0	2	0	0	10	13	0	0	28	2
555285	268	49	90	152	48	69	53	99	4	111	60	8	104	136	203	0	89	127
555286	124	11	62	75	31	42	13	46	5	57	35	8	12	87	32	0	67	43
555288	87	41	47	36	5	9	1	10	6	36	23	13	13	36	29	0	28	20
555290	313	101	138	91	53	147	54	96	15	170	58	40	50	284	152	0	137	138
555292	38	0	2	0	0	23	11	1	0	15	6	0	1	36	12	0	6	16
555297	19	3	17	6	15	5	3	7	0	4	8	0	3	47	9	0	41	27
555300	38	4	33	11	15	22	16	8	14	16	2	0	0	29	12	0	25	42
555303	14	4	20	14	0	11	3	5	0	8	10	0	2	6	0	0	5	10
555304	157	26	75	24	7	48	17	88	0	113	54	6	21	125	27	0	70	62
555308	102	32	107	39	31	21	14	98	3	84	56	23	11	112	27	0	66	63
555316	22	14	38	10	10	3	1	5	0	4	8	4	3	18	10	0	34	6
555328	237	45	123	72	49	87	33	107	7	155	64	17	27	126	54	0	136	87
555330	25	0	8	0	8	0	4	1	0	0	7	0	0	2	0	0	1	2
555331	201	60	79	76	56	64	31	65	10	107	40	12	16	139	72	0	59	66
555334	21	0	6	7	0	5	0	7	0	0	8	0	2	1	6	0	2	3
555336	35	0	4	5	0	2	1	11	0	14	5	0	0	10	0	0	11	9
555340	88	21	79	24	17	43	21	25	0	55	39	0	21	82	59	0	42	59
555341	33	0	6	6	0	14	0	0	0	13	10	0	0	16	0	0	25	14
555344	6	3	8	3	0	2	5	0	0	1	2	0	0	0	0	0	5	3
555348	208	14	154	74	29	68	29	58	2	147	55	13	23	210	66	0	105	99
555349	62	19	24	12	29	28	46	103	5	80	48	2	30	73	46	0	96	32
555350	283	220	225	85	67	93	61	170	10	123	79	7	34	295	73	0	191	98
555352	22	5	11	15	15	1	4	5	2	1	4	5	3	41	6	0	10	3
555361	12	2	5	6	3	4	6	6	0	16	6	0	1	11	0	0	7	3
555362	1017	238	457	407	255	339	214	265	49	553	412	96	180	672	418	0	487	370
555364	217	41	77	107	24	99	13	41	0	129	21	21	20	148	59	0	158	110
555366	20	11	14	3	0	11	5	6	0	14	1	5	0	13	7	0	15	15
555375	0	0	3	0	2	1	0	0	0	5	0	0	5	9	3	0	1	4
555376	29	0	21	3	0	3	0	9	0	4	1	0	0	10	11	0	14	12
555377	12	0	8	3	0	1	3	2	0	2	5	0	0	8	2	0	6	2
555381	0	17	0	14	0	0	2	0	0	0	14	1	12	61	0	0	77	0
555382	131	7	27	33	7	27	21	17	2	61	33	10	11	64	18	0	19	19
555385	37	22	9	4	8	9	8	30	0	16	10	8	0	29	8	0	35	11
555391	253	62	135	125	68	110	157	49	22	101	63	17	18	244	96	0	140	111
555400	71	26	27	49	2	45	4	28	0	52	17	1	0	25	5	0	5	3
555401	310	44	140	127	70	77	37	66	5	157	74	17	26	262	92	0	197	92
555411	101	39	105	48	29	25	12	42	5	63	11	5	25	120	73	0	79	35
555414	668	81	118	62	66	93	49	67	8	267	85	18	29	585	85	0	213	134
555415	287	82	109	74	56	84	46	65	3	126	56	39	56	211	84	0	137	114
555419	62	10	60	12	13	21	17	23	0	27	21	6	10	88	41	0	28	34
555423	37	11	30	27	1	36	17	94	0	36	13	1	0	76	26	0	40	40
555425	6	1	21	16	3	9	9	4	3	2	6	0	0	37	14	0	0	14
555426	46	18	25	26	4	4	6	22	3	28	17	0	13	36	12	0	35	25
555427	55	6	39	53	2	17	11	19	0	46	70	27	13	20	10	0	124	48
555428	85	24	121	15	50	9	24	68	0	43	53	5	8	81	7	0	68	59
555430	1	0	5	2	0	0	3	4	0	1	0	0	0	4	8	0	4	20
555432	52	15	23	47	16	23	5	29	1	29	13	3	9	48	19	0	29	28
555433	5	0	7	0	0	2	0	2	0	1	6	0	1	5	2	0	1	0
555435	31	16	24	15	3	2	10	2	1	10	15	4	1	14	2	0	8	0
555436	261	24	165	74	24	76	41	62	5	88	70	4	17	80	21	0	121	26
555437	30	10	3	10	8	14	4	12	5	8	12	5	2	59	13	0	21	19
555443	260	27	108	60	37	62	29	70	1	135	103	30	44	221	73	0	94	133
555448	8	2	32	1	2	3	2	13	0	8	7	9	4	37	13	0	11	15
555449	161	14	90	64	32	73	31	30	1	74	143	17	54	201	63	0	146	116
555450	61	11	37	34	3	22	25	44	0	37	29	1	2	63	7	0	26	18
555452	614	91	235	157	68	137	115	147	8	205	91	16	87	395	118	0	309	209
555453	4	2	13	0	2	4	0	0	0	7	0	0	8	0	0	0	0	0
555454	1040	260	793	413	253	325	244	243	30	454	244	91	131	1077	363	0	567	466
555459	58	8	57	12	19	55	7	32	0	66	22	15	20	56	52	0	32	36
555467	71	48	30	44	4	29	22	20	8	59	31	3	11	47	28	0	88	41
555470	182	39	74	72	41	118	48	73	3	67	107	8	30	150	69	0	98	60
555472	48	6	35	6	4	13	17	32	0	24	9	0	7	39	15	0	15	6
555473	108	4	28	20	0	10	10	24	0	52	5	0	3	20	22	0	37	17
555476	587	108	356	238	114	184	141	142	20	302	241	39	57	490	176	0	259	198
555478	301	45	190	69	56	53	43	32	2	143	63	4	10	150	125	0	127	70
555479	50	11	12	28	6	14	5	21	2	22	11	4	0	33	2	0	50	20
555481	231	32	112	118	39	52	54	38	3	108	89	3	19	165	90	0	106	45
555482	12	0	3	1	0	0	0	0	0	0	0	0	0	9	6	0	3	3
555483	89	19	17	8	15	9	3	10	0	28	18	3	14	30	41	0	55	4
555484	303	74	137	96	58	197	76	71	6	106	38	31	41	201	76	0	177	100
555489	1023	156	487	399	171	227	166	282	19	467	352	69	180	673	343	0	572	360
555492	26	0	6	5	9	10	5	0	0	5	16	0	0	15	11	0	16	8
555496	18	0	7	8	3	13	3	24	0	11	6	0	7	21	13	0	14	12
555499	86	18	41	21	36	29	14	23	3	39	9	1	13	70	13	0	29	57
555504	525	96	258	181	111	190	85	196	11	206	166	45	48	374	192	0	227	147
555505	100	13	39	91	28	28	27	47	3	73	31	11	16	88	27	0	91	55
555506	198	13	101	36	44	54	54	37	3	84	33	19	12	185	37	0	126	50
555510	251	31	64	90	38	63	51	49	10	104	70	8	25	144	58	0	116	87
555511	332	39	154	101	94	75	46	81	8	79	81	28	22	238	97	0	169	100
555517	108	13	64	17	8	40	18	36	0	46	40	6	9	60	24	0	36	33
555520	147	23	75	39	13	37	9	38	0	61	53	9	12	144	28	0	65	16
555521	32	5	10	13	9	8	7	5	0	19	7	0	0	24	10	0	19	14
555525	207	49	120	68	46	69	24	91	9	102	52	4	20	135	46	5	89	61
555526	32	8	0	5	4	0	0	8	0	19	5	0	0	20	0	0	0	0
555531	42	2	29	12	7	12	6	13	0	16	8	0	1	18	14	0	26	16
555536	162	47	108	87	14	68	19	40	10	107	24	6	24	132	35	0	117	43
555553	230	19	76	125	15	67	47	25	0	168	20	6	5	204	203	0	102	12
555566	191	22	70	99	21	81	37	76	14	105	129	30	32	152	78	0	140	44
555567	33	5	35	32	21	10	12	8	2	18	28	1	9	33	11	0	61	12
555569	30	6	18	4	20	0	8	1	0	14	16	0	7	45	0	0	6	14
555570	20	2	18	6	0	18	13	13	5	9	6	3	5	14	14	0	12	4
555573	79	27	44	34	29	18	15	10	1	11	10	3	4	67	24	0	64	26
555576	54	33	14	21	20	18	9	14	7	17	9	8	5	51	8	0	44	35
555578	87	15	24	15	14	37	12	13	0	41	23	0	8	93	14	0	31	32
555583	41	3	9	7	3	3	0	5	2	17	20	13	1	26	12	0	6	14
555584	47	13	28	34	8	26	10	8	10	31	4	0	7	49	12	0	23	2
555585	4	0	4	0	0	6	0	14	0	2	0	0	3	4	0	0	0	1
555586	10	0	0	1	0	6	0	2	0	5	5	2	0	23	4	0	0	0
555589	37	3	29	23	7	8	3	7	0	30	12	0	3	32	19	0	17	20
555590	166	46	113	45	48	28	37	54	3	58	55	15	19	178	32	0	108	65
555592	18	3	6	8	9	0	0	3	0	2	8	0	0	6	2	0	0	4
555593	361	72	197	120	120	132	77	90	5	220	173	53	94	389	204	0	275	168
555595	576	67	274	271	81	134	136	159	5	312	207	29	79	393	134	0	240	192
555599	59	21	64	17	14	26	24	1	1	22	26	9	6	25	12	0	20	12
555604	9	7	5	3	3	4	0	0	1	5	12	0	0	22	5	0	4	0
555606	11	0	26	0	0	0	4	19	0	18	4	0	0	6	2	0	9	0
555610	54	9	25	12	17	5	2	20	3	29	18	1	10	23	7	0	18	25
555611	32	16	24	23	12	29	10	29	0	23	15	0	5	30	12	0	18	13
555612	1	1	6	5	5	0	0	3	0	6	1	0	0	15	0	0	9	3
555616	189	40	102	58	19	71	30	40	6	99	118	15	41	133	39	0	52	29
555617	24	7	36	34	23	7	14	17	0	15	6	9	5	64	14	0	38	26
555623	13	0	2	1	0	0	0	0	4	1	0	0	0	10	3	0	18	0
555627	544	104	401	232	143	246	165	156	23	208	94	39	50	526	232	0	438	231
555629	32	3	20	1	5	4	0	7	1	16	16	1	10	31	0	0	25	7
555630	26	4	36	55	1	0	2	12	0	9	10	0	2	74	20	0	33	4
555634	46	7	53	3	10	10	15	3	4	17	14	3	18	25	13	0	37	37
555635	62	9	30	29	1	7	6	7	0	33	5	0	2	24	10	0	7	17
555637	57	4	19	20	8	69	11	5	0	15	14	8	4	43	51	0	34	25
555639	1194	265	736	552	266	424	278	410	12	706	384	90	171	923	519	0	754	579
555640	260	59	101	42	39	43	27	39	1	95	35	7	37	190	54	0	125	58
555643	453	46	256	97	89	115	110	98	5	180	132	27	21	192	106	0	115	133
555645	6	3	2	0	5	1	2	5	0	5	4	0	5	13	6	0	20	15
555648	35	17	37	6	18	6	16	27	6	19	30	10	14	66	12	0	64	27
555649	12	3	8	5	0	8	0	4	0	8	4	7	6	6	0	0	9	0
555650	46	23	43	34	21	13	17	9	0	25	21	0	12	31	16	0	38	18
555654	201	48	78	79	35	59	24	53	2	110	81	11	18	135	54	0	127	71
555655	217	230	117	98	47	131	53	92	124	136	64	5	15	163	90	0	125	70
555679	3	4	0	13	1	3	0	2	0	3	8	1	0	10	8	0	14	20
555681	387	72	218	95	63	161	82	145	18	244	137	24	73	233	112	0	208	121
555686	62	21	25	19	2	21	2	23	2	21	30	1	24	57	34	0	28	24
555688	927	166	367	276	181	279	142	210	24	334	235	64	111	738	255	0	443	319
555689	5	0	0	0	0	0	0	9	0	5	4	0	0	2	8	0	1	3
