	DHEC_10-4_A	DHEC_10-4_C	DHEC_10-3_A	DHEC_10-3_B	DHEC_10-3_C	DHEC_10-2_A	DHEC_10-2_B	DHEC_10-2_C	DHEC_10-1_A	DHEC_10-1_B	DHEC_10-1_C	DHEC_3uM_A	DHEC_3uM_B	DHEC_3uM_C
ENSDARG00000102914	10.13648305	10.19550254	10.08823964	10.35243067	10.26277936	10.09158614	10.29304296	10.14327762	10.21030683	10.17354521	10.04826675	10.1500667	10.26511478	10.15407354
ENSDARG00000102917	5.046732089	4.668560077	4.25687738	5.284305768	4.824351267	4.420445227	4.311412201	4.506372989	5.060682402	4.746602077	3.95422028	3.966039234	4.979074147	4.887437465
ENSDARG00000102923	8.753102295	8.907171639	8.835071058	8.89674008	8.92049392	8.777943654	8.882255268	8.98073928	9.055599481	8.931039146	8.867477891	8.870447062	8.809342239	8.929687992
ENSDARG00000102924	7.848766142	7.662532652	7.490237976	7.763019556	7.818055732	7.464973407	7.480474641	8.046554295	7.411346298	7.831987642	8.033737593	7.531344743	7.619225609	7.690694752
ENSDARG00000102927	3.828977473	4.207498545	4.184217829	3.715960483	3.608645937	4.037203549	3.328608653	3.336857026	4.73153163	3.132843101	4.324134706	4.314055079	3.246322718	4.394810321
ENSDARG00000102929	5.658154548	5.114664611	5.078475824	5.14535101	4.824351267	5.3204553	4.935682481	6.080396847	4.73153163	4.570658647	5.075399487	5.228128304	4.506372989	4.510953728
ENSDARG00000102934	7.848766142	8.173222682	8.118897061	8.484515565	8.011333628	7.946578395	8.271611113	8.076917437	8.253546314	8.292558155	8.076917437	7.857597549	8.118140999	8.114180177
ENSDARG00000102937	8.256569864	7.972625044	7.937700786	7.851324806	7.916196722	8.036590517	7.710484577	7.835484094	8.074323763	7.85177579	7.840949872	8.244827318	7.924915773	7.683124102
ENSDARG00000102948	6.398493912	6.296553553	6.837141158	6.404321762	5.9959876	6.201009901	6.583698406	6.120915718	6.495831065	6.499226131	5.531944092	6.309931518	6.020067351	5.955427228
ENSDARG00000102950	8.221135795	8.141918798	8.033999806	8.276882698	7.943388743	8.190043227	8.271611113	8.149640651	8.014851287	8.208826583	8.365864854	8.235025178	8.015279887	8.258541473
ENSDARG00000102953	8.383871206	8.047980615	8.31006662	8.228836626	8.333958709	8.274817109	8.257926743	8.122484516	8.128582923	8.12180364	8.184733381	8.244827318	8.236830288	7.927454189
ENSDARG00000102956	7.965219645	8.015708487	8.175606178	8.271611113	8.060505689	8.070986645	8.044744129	8.023565194	8.239303271	8.082283136	7.908889719	8.191323152	8.202067334	7.942488397
ENSDARG00000102959	4.849179666	5.114664611	5.378621719	5.016504613	5.388083993	5.627034957	5.37346171	5.783986477	5.574399648	5.233485449	5.17504043	4.716734011	5.310843267	5.569934185
ENSDARG00000102960	8.788066467	8.878991605	8.71480329	9.000357275	9.01386602	8.740873911	8.974458588	8.711227935	8.934380533	8.857001329	8.775979226	8.658528131	8.761736203	8.74332922
ENSDARG00000102963	7.33552437	7.299883732	7.192428591	7.579078017	7.52220087	7.170469403	7.318642491	7.45615125	7.319279066	7.636057244	7.487100222	7.428318185	7.262574603	7.647835309
ENSDARG00000102964	10.64408619	10.50713352	10.59688054	10.5637867	10.63077306	10.60854328	10.5605653	10.49255829	10.63715104	10.50628474	10.54756514	10.66590807	10.59843514	10.67928161
ENSDARG00000102965	7.867274614	8.052865439	7.894342441	7.879288136	7.956717376	7.939521297	7.836177051	7.809306657	7.726815552	7.809306657	8.006277764	7.959135381	7.831060884	7.869227695
ENSDARG00000102967	7.549080834	6.540084457	7.861720732	6.404321762	6.205107948	7.772999307	6.915514882	6.357970558	7.418682084	6.652211297	7.093877521	8.071338952	6.660561522	7.241186779
ENSDARG00000102972	5.712116127	5.598761203	5.378621719	5.448346497	5.388083993	5.248915873	5.37346171	5.674545374	5.609852928	5.388083993	5.217228888	6.185331208	5.43007774	6.080396847
ENSDARG00000102974	11.06933705	11.3572529	11.16507704	11.37586415	11.43819618	11.22664888	11.21233864	11.24233446	11.20818685	11.29382869	11.27511913	11.13057665	11.33141801	11.32673176
ENSDARG00000102975	11.40255456	11.71942096	11.58690225	11.78410717	11.84987721	11.45121306	11.67016342	11.72094155	11.58955988	11.72533522	11.75991686	11.5937558	11.8327952	11.69685082
ENSDARG00000102976	8.360657412	8.731010136	8.463265215	8.753679244	8.864806331	8.543809755	8.766837831	8.631996008	8.577480527	8.847521798	8.867477891	8.593317067	8.855954034	8.751411827
ENSDARG00000102977	9.650060694	9.396416716	9.760126799	9.28007477	9.233446355	9.33340839	9.551152414	9.515365203	9.590486169	9.349382216	9.525032336	9.255725185	9.444731611	9.64295001
ENSDARG00000102978	11.33412126	11.31664274	11.35550851	11.27980295	11.22316667	11.24393773	11.44042522	11.43756431	11.27550373	11.32333364	11.20950799	11.35218395	11.23232732	11.24423748
ENSDARG00000102981	7.904057962	7.869679931	7.960232744	7.539710252	7.803505731	8.011706322	8.197648091	8.092955029	7.56819933	8.07200227	8.190339773	7.795110492	7.373034604	7.83874741
ENSDARG00000102982	4.506372989	2.886628445	3.815676129	3.715960483	4.73153163	4.610319557	4.184217829	2.412495158	4.501987236	4.168360562	3.723070174	4.660476716	4.031313395	3.895837472
ENSDARG00000102983	6.8623561	6.941625137	6.922357671	6.918363481	6.811607497	6.436603851	6.812469842	7.545819524	6.825329356	7.106482348	7.116981287	7.105797631	6.900923737	7.241186779
ENSDARG00000102986	6.3639271	6.280694453	6.175618838	6.661652004	6.280694453	6.597569762	6.602746615	6.783355437	5.847632632	6.413977592	6.156916728	6.288663524	6.297866305	6.195564128
ENSDARG00000102987	8.336391695	8.50837954	8.291417821	8.517415308	8.369043995	8.355947873	8.271611113	8.433790819	8.361889769	8.439595005	8.481063997	8.611128761	8.285068939	8.481713348
ENSDARG00000102995	9.914011926	9.911596624	9.937763022	9.838704708	9.825623652	9.918948557	9.776583782	9.883140147	9.982770844	9.932106242	9.935138351	9.94283002	9.806383574	9.757882244
ENSDARG00000103000	6.691343446	6.568477192	6.507983181	6.2117274	6.604259507	6.100212279	6.304390181	6.417432182	6.225886687	6.303198842	6.895054953	6.542685985	6.537208759	6.834556579
ENSDARG00000103001	8.256569864	8.528248847	8.738020186	8.927897816	8.765235361	8.746699852	8.51864336	8.501534537	8.69480364	8.717993169	8.643131339	8.710422068	8.649339306	8.644210287
ENSDARG00000103002	11.2305111	11.49247026	11.4542374	11.53804081	11.47489796	11.35520945	11.3635363	11.38909489	11.42902583	11.46247735	11.4281377	11.45334153	11.49964495	11.53689619
ENSDARG00000103004	9.922969365	9.929127592	9.92478506	9.95658224	10.02121699	9.844151497	9.50476888	9.858029753	9.860901235	9.792734625	9.709512222	9.844586254	9.915118227	9.696090719
ENSDARG00000103006	8.958738737	8.441340663	8.879779533	8.717441806	8.486050647	8.753102295	8.458088278	8.405006039	9.018649579	8.648215532	8.271458447	8.824263976	8.4874149	8.218671868
ENSDARG00000103013	7.410752458	6.692323491	6.915514882	7.178696452	7.17706796	7.197761625	6.962149326	6.770834936	6.78023821	7.128724932	7.083539275	7.239128977	7.320888786	6.874100958
ENSDARG00000103017	4.948687786	5.326035064	5.217228888	5.505567557	5.519224749	4.824351267	4.990912758	4.99418445	5.574399648	5.388083993	5.342188868	5.18636303	5.184951303	5.035864748
ENSDARG00000103019	5.767197584	4.207498545	4.506372989	4.842291826	5.072127795	4.935682481	5.164694358	5.532925546	4.780931859	4.506372989	4.938758819	4.062239067	4.938758819	4.457354204
ENSDARG00000103020	5.318190382	4.860585168	4.938758819	4.636404587	4.457354204	4.780931859	4.399604192	4.99418445	4.977327375	4.441027231	4.249767689	4.594127918	4.712348257	4.572466721
ENSDARG00000103021	6.812038669	6.63079431	7.038875426	6.404321762	6.577441995	6.580986711	6.747239354	6.646230419	6.921218989	6.73266366	6.600699942	6.708419815	6.521488481	6.570014393
ENSDARG00000103025	9.810327353	9.610288057	9.561050927	9.287855143	9.346358722	9.492185084	9.386727773	9.485654743	9.471296316	9.393887691	9.318271729	9.577929708	9.397007799	9.226222218
ENSDARG00000103026	7.287846063	7.292798094	7.015275209	7.418682084	7.223237095	7.38590718	7.571659137	7.20732089	7.239883922	7.55564996	7.150411546	7.327947983	7.619225609	7.366326278
ENSDARG00000103027	9.106821357	8.650704955	8.895080306	8.510141038	8.747856698	8.777943654	8.617996912	9.014148372	8.87099565	8.698390267	8.7661405	9.01386602	8.680764879	8.804530137
ENSDARG00000103031	4.109017218	3.877134844	3.906568063	3.715960483	4.457354204	4.109017218	4.860585168	4.624318599	3.822326801	3.708850792	4.151786382	4.520562275	3.752839493	3.108225374
ENSDARG00000103032	9.642374364	9.230307875	9.447154484	9.151035656	9.202643188	9.533087315	9.258074968	9.311455624	9.651447377	9.193678592	9.058253328	9.507844756	9.326926753	9.186922963
ENSDARG00000103034	6.674844522	5.851186421	5.552624067	5.960455038	5.786667692	6.62671534	5.730810437	5.388083993	5.721541899	6.10305995	5.853689373	5.228128304	5.981909549	5.117651766
ENSDARG00000103038	9.829441862	9.176726182	9.788302166	9.193530212	9.183126842	9.840356781	9.356267583	9.184929191	9.852782387	9.505588818	9.230391587	10.01888606	9.383963631	9.09892902
ENSDARG00000103042	8.004894722	7.94293857	8.213363615	7.944229997	7.74040385	8.106026804	7.907054268	7.941455828	8.100935305	7.837919645	8.060505689	8.249604322	8.205685547	7.891134353
ENSDARG00000103044	7.454462373	7.153148259	7.068253349	7.366326278	7.456770169	7.197761625	7.299541374	7.186931787	7.031070201	7.334408483	6.879276711	7.084252425	7.551766767	7.085293334
ENSDARG00000103046	8.687343735	8.616086757	8.608234257	8.65801808	8.710422068	8.693834498	8.766837831	8.551643212	8.703551638	8.591380897	8.451379701	8.618355425	8.564644333	8.597194209
ENSDARG00000103052	6.707023128	6.523851644	6.812890455	6.120915718	6.438863072	6.933149616	6.542685985	6.159779402	6.260846243	6.384359754	5.912015637	6.506947498	5.822193886	6.539533384
ENSDARG00000103054	7.988727494	8.264914758	8.058682097	8.043958942	8.433936989	7.922732036	8.60795612	8.21932702	8.3671812	7.803505731	8.370562101	8.038851478	8.500038556	7.983147501
ENSDARG00000103056	4.630451123	3.799790956	4.700801301	4.636404587	4.624318599	4.420445227	4.506372989	4.564269834	4.560063142	3.42955182	4.324134706	4.168360562	4.506372989	4.70845913
ENSDARG00000103057	10.95308153	11.29498402	11.18054179	11.49816012	11.52519049	11.21215866	11.23456663	11.26201454	11.24643306	11.39574638	11.19920669	11.12684205	11.34978934	11.30902217
ENSDARG00000103066	5.123646229	5.292193196	5.530962637	5.214480735	5.717667805	4.824351267	5.691873099	5.206404449	5.645914295	5.473401407	4.990912758	5.595224665	5.390508803	5.53616208
ENSDARG00000103067	7.977475674	8.380286134	7.900299315	8.435105726	8.813970057	8.203589498	8.082283136	8.002225663	8.202743312	8.280634285	7.999633976	7.88437589	8.656436677	8.378020641
ENSDARG00000103069	6.933566823	7.901861013	7.34631387	7.815346988	7.709995029	7.221471986	7.630921169	7.274010527	7.496232831	7.593243537	7.299541374	7.229559833	7.728983285	7.483297557
ENSDARG00000103071	9.58439125	9.959355041	9.584659332	10.07666191	10.24255834	9.770123494	9.69242449	9.925957825	9.882686862	9.981157468	9.830935476	9.901722893	10.00605859	9.902385767
ENSDARG00000103078	4.324134706	4.333956386	4.324134706	4.457354204	4.132973672	2.955932206	4.651854297	3.966039234	3.9275619	4.746602077	4.055991721	3.966039234	4.664518397	4.085333176
ENSDARG00000103091	4.506372989	5.541408269	4.560063142	5.560073569	5.114664611	5.155966868	5.274000832	4.890608473	4.884266456	5.114664611	5.685324957	4.938758819	5.335673814	5.642137112
ENSDARG00000103092	5.088496841	4.769820366	5.006606487	5.622736868	5.033255757	4.877601905	4.651854297	5.048270257	5.10531132	4.746602077	5.217228888	5.18636303	5.390508803	4.990912758
ENSDARG00000103093	6.646230419	6.380014841	6.202322653	5.35042337	5.786667692	6.436603851	6.28611663	6.321464999	6.20635705	5.505567557	5.853689373	6.026742125	6.268783575	5.759932953
ENSDARG00000103095	10.19782066	10.41682827	10.11683397	10.41468143	10.51874405	10.25751624	10.5302548	10.48001327	10.28720049	10.36887241	10.44402604	10.2841551	10.33098167	10.46521745
ENSDARG00000103099	7.560247523	7.490754517	7.329270781	7.61804804	7.466116753	7.354590572	7.621010931	7.618485619	7.558630315	7.758390937	7.576377689	7.256510632	7.402843154	7.521907281
ENSDARG00000103101	9.720867506	9.585197623	9.544472045	9.238303753	9.248011532	9.61654032	9.490965927	9.64914128	9.537595838	9.504063884	9.532338352	9.599409876	9.358748845	9.551342038
ENSDARG00000103102	5.658154548	5.220131887	5.258560713	5.284305768	4.780931859	5.569934185	5.457780043	4.624318599	5.609852928	5.313212329	5.685324957	5.388083993	5.65407324	5.388083993
ENSDARG00000103106	7.560247523	7.949166512	7.792540775	7.780623901	7.778994165	7.59531571	7.660031351	8.03426202	8.060505689	7.916430395	7.954599402	7.864923825	7.681711086	7.88417102
ENSDARG00000103108	7.744294635	8.052865439	7.88417102	8.393290346	8.163470322	8.011706322	7.862851716	7.803505731	7.758390937	7.900299315	7.908889719	7.702641764	8.090310211	8.14079342
ENSDARG00000103109	9.613816107	9.898212153	9.825486744	10.00821444	10.19917171	9.909734452	10.00264841	9.968985054	9.80248653	9.927259974	9.733959425	9.636341437	10.00522274	9.789457913
ENSDARG00000103114	6.479636399	6.554752316	6.080396847	6.479636399	6.825329356	6.055721561	6.361703179	6.101695034	6.260846243	6.349236809	6.270113266	6.467987613	6.646230419	6.438863072
ENSDARG00000103117	7.601224024	7.69229996	7.63492151	6.918363481	6.835935885	7.441445743	7.458405416	7.643148457	7.021736246	7.427144111	7.61804804	7.300226091	6.991462606	7.632941225
ENSDARG00000103118	7.897834563	7.90908452	8.168462017	7.710239803	7.754243562	7.857820119	7.885005708	7.885005708	7.988505882	7.73384074	7.908889719	8.101925742	7.619225609	7.819767297
ENSDARG00000103123	6.853559906	7.499683492	7.222161283	7.664997888	7.869007032	7.121172978	7.498202898	7.17706796	7.103660566	7.471135408	7.141068743	7.188305982	7.351905227	7.046655424
ENSDARG00000103124	6.431901856	6.235328039	6.218585869	5.917174455	6.551189144	5.736988083	6.523851644	6.287350772	6.260846243	6.499226131	5.960455038	6.467987613	6.146604885	6.255560065
ENSDARG00000103125	10.22796262	10.37480184	10.30169694	10.40511477	10.41944083	10.25043872	10.47201017	10.26922542	10.40632919	10.35344025	10.42427636	10.27534925	10.30105301	10.42140205
ENSDARG00000103127	7.73683959	7.473486929	7.727515149	7.462928451	7.681237294	7.546406703	7.816477219	7.72611499	7.638645186	7.37932086	7.717774094	7.823945077	7.865408765	7.632941225
ENSDARG00000103129	9.409005761	9.026885765	9.067830568	8.744136008	8.772348916	9.189081621	8.930001635	8.81266335	9.003073977	8.990335032	8.878348135	8.969490254	9.022817796	8.580613737
ENSDARG00000103130	4.898460904	5.326035064	5.552624067	3.822326801	4.510953728	5.248915873	4.399604192	4.624318599	5.019675622	4.570658647	4.990912758	4.842291826	5.075399487	4.085333176
ENSDARG00000103132	5.318190382	5.569934185	5.717667805	5.757892299	5.569934185	5.820518245	5.541408269	5.64773823	5.942648525	6.31892236	5.853689373	5.313212329	6.10305995	5.16161802
ENSDARG00000103133	6.3639271	6.120915718	6.004747741	6.024893066	5.763948635	6.01385228	6.382562493	6.120915718	6.10305995	5.68248611	5.88684685	5.847632632	6.081994548	6.296553553
ENSDARG00000103134	10.1457636	10.21450451	10.23585698	10.28476063	10.13274677	10.08273986	10.34111327	10.33672988	10.11337143	10.28193227	10.25597595	10.2179218	10.32318457	10.2179218
ENSDARG00000103135	8.060150956	8.207164379	8.123746622	8.228836626	8.137536113	8.074907353	8.230199506	8.282027586	8.138794608	8.133767171	8.165947494	8.082460502	8.385392067	8.028530231
ENSDARG00000103137	6.464518912	6.080396847	6.367551541	5.892943543	6.078892446	6.331319017	6.261519779	6.538299242	6.361703179	6.542685985	6.218585869	6.380014841	6.125275371	6.195564128
ENSDARG00000103139	4.630451123	4.207498545	4.651854297	4.700801301	4.324134706	4.420445227	3.828977473	4.506372989	3.608645937	4.849179666	4.407028937	3.966039234	4.664518397	4.64015226
ENSDARG00000103144	9.881822174	10.01858894	9.82014231	10.20594617	10.08037133	9.921756997	10.10908419	10.02811098	9.984992959	10.04901245	9.815218224	9.987698917	9.973360449	9.902385767
ENSDARG00000103145	9.054530463	9.121096468	9.182147516	8.811769667	9.038777074	8.990514405	8.948785241	9.205183728	9.063929771	8.960605461	8.993535876	9.205110068	8.88093807	8.927260056
ENSDARG00000103148	5.284305768	5.326035064	5.49921973	4.932303502	4.780931859	5.36091204	5.730810437	5.048270257	5.019675622	5.272788427	5.17504043	5.313212329	5.276217039	5.569934185
ENSDARG00000103149	8.216463134	8.534973543	8.38776851	8.614340966	8.51864336	8.334603062	8.33117331	8.571519984	8.357001131	8.312896291	8.337744453	8.292384962	8.37446247	8.162318724
ENSDARG00000103154	5.377380097	4.813625428	4.780931859	4.085333176	4.95143594	4.664518397	3.475937717	5.284305768	5.460095862	4.168360562	5.17504043	5.228128304	4.441027231	5.075399487
ENSDARG00000103155	7.867274614	7.743042035	7.736573311	8.009331793	7.970347607	7.772999307	7.710484577	7.48153237	7.903252975	7.845264056	7.823945077	7.983329247	7.920699122	7.851324806
ENSDARG00000103156	6.27255234	6.991462606	6.461050524	7.264031796	7.128358206	6.99972425	7.023343956	7.032467378	6.878543259	7.546406703	7.269735515	6.800401001	6.922778284	7.106482348
ENSDARG00000103158	8.322327387	7.962139584	8.375669922	8.252854001	8.545883764	8.263657291	8.082283136	7.958551791	8.106866118	7.938767101	7.973058938	7.779699462	8.439273477	8.200814
ENSDARG00000103163	9.987838754	9.764487498	9.928098678	9.828272602	9.703619396	9.711821278	9.951754456	9.864911327	9.979714646	9.630515311	9.678297551	9.921503398	9.653902555	9.67516751
ENSDARG00000103167	7.299541374	7.321205863	7.255224073	7.231853487	7.415757471	7.285281479	7.42588402	7.032467378	7.141068743	7.49996582	6.811607497	7.229559833	7.545030486	7.530879506
ENSDARG00000103173	7.031808911	7.23070666	7.366948937	7.297007317	7.316589156	7.145047857	7.394049677	7.308729673	7.148938933	7.316589156	7.496513621	7.309911553	7.231853487	7.570336881
ENSDARG00000103181	7.988727494	7.891972547	7.937700786	8.053255041	8.127683767	7.627813544	7.958759972	8.006464787	8.028530231	7.959135381	7.980927609	8.179735813	8.262150382	8.050364562
ENSDARG00000103184	6.900923737	7.043517179	7.015275209	7.023343956	7.72359412	6.597569762	6.915514882	7.258449905	6.913802378	6.898289267	6.944220537	6.708419815	6.684539866	7.33552437
ENSDARG00000103186	7.601224024	7.50787896	7.130143916	7.808421666	7.279185553	7.45615125	7.688214151	7.274010527	7.219413702	7.671097338	7.328632701	7.560783747	7.885005708	7.698815337
