	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DBC_10-4_A	DBC_10-4_B	DBC_10-4_C	DBC_10-3_A	DBC_10-3_B	DBC_10-3_C	DBC_10-2_A	DBC_10-2_B	DBC_10-2_C	DBC_10-1_A	DBC_10-1_B	DBC_10-1_C	DBC_3uM_A	DBC_3uM_B	DBC_3uM_C
100034584	1.663525134	1.894656056	2.201914911	2.315729571	1.99500331	2.480764168	2.073777062	1.625115919	1.56450001	1.677888771	1.255465151	2.038099327	1.431255204	1.582890667	1.939608661	1.60387314	1.484921108	2.295781599	1.960007914
100034610	2.242316268	2.117160085	2.667583479	2.37141382	2.217814513	1.880984098	2.279823581	2.183886461	1.817105233	2.207046559	2.025651446	1.806533852	2.134094915	2.264861994	2.114775937	2.241960601	2.274347284	2.065492545	2.602744379
100034614	4.703851132	4.442369405	4.563796337	4.737485239	4.707755801	4.477708091	4.647969368	4.496194646	4.42267599	4.604265705	4.736797425	4.450913176	4.487574388	4.424102826	4.512171838	4.523823806	4.703548201	4.313374227	4.648341714
100034631	2.929474197	3.217052843	3.106642844	3.407509381	2.446451111	3.028953131	2.943504236	2.250455787	2.081072141	2.387259403	2.359973201	2.732198749	2.529730519	2.643454302	2.445052249	2.630777711	2.502940671	2.84884428	2.401776912
100034635	1.382158574	1.333168821	1.045463495	0.329017288	1.11540475	1.214196749	0.731646956	0.810914197	0.752135544	0.754788191	0.906754594	0.520111269	-0.301080465	0.965263047	0.757107433	0.532383694	1.083675763	1.008971711	0.312944075
100034640	1.468300047	-0.140182313	0.979498344	0.92058662	1.546477795	1.761778586	0.020373477	1.209272493	1.737718313	0.53714797	1.341361504	1.496363192	0.857533288	1.136123142	1.043699614	0.902282006	1.465328668	1.535003629	-0.546493967
100034647	9.014949286	8.55665328	8.964666643	8.200892274	9.366663481	8.855824826	8.49732842	9.212376567	9.185711596	9.276216306	9.391401372	9.135852455	9.20744648	8.811741146	9.360790328	9.302419579	9.245802453	8.866583717	8.720030499
100034658	2.154098177	1.688084977	1.438174283	1.94562492	1.945992606	0.912237087	1.904231043	1.830550652	2.048544727	1.49648348	2.349646278	2.118986518	1.410525447	1.324661848	2.087018822	0.902282006	1.667469074	2.353727	2.027328833
100036547	1.404180915	1.650586546	1.685783497	1.281938039	1.201445799	1.489005282	1.490329897	1.521099716	1.076403591	0.97887157	1.49918403	1.5803779	1.451691314	1.136123142	1.306952644	1.491582774	1.25321114	1.514826928	1.520272009
100036549	5.622812094	5.582188243	5.742528093	5.616466204	5.619583615	5.687604983	5.575684006	5.652214603	5.486734315	5.380813768	5.466053203	5.609905031	5.58434084	5.490961101	5.475235347	5.484045514	5.528000054	5.679016221	5.544832349
100036767	3.583587622	3.578266517	3.674121063	3.576955698	3.331467088	3.463951512	3.315401956	3.150253387	3.067254954	2.793451087	3.183976944	2.981227089	3.075406427	3.248052575	2.775799278	2.867724323	3.250871181	3.072382794	3.10934134
100037309	6.131028253	5.901387264	6.247968642	6.214977454	6.147966029	6.017508531	5.860592493	5.879544127	5.646046804	5.532864825	5.723659168	5.737068881	5.603874336	5.844506314	5.65730978	5.634215286	5.809190177	5.854846933	5.871137293
100037310	3.602759181	3.787077895	3.926911455	3.885024652	3.685079886	3.463951512	3.656716636	3.63691586	3.319819285	3.611833027	3.240962174	3.465091881	3.622346757	3.623375731	3.434327531	3.769737416	3.728698286	3.598634509	3.847126899
100037312	7.947777965	7.982416934	7.82135743	8.03811322	7.991359399	7.673578786	7.598652009	7.900777378	7.504406654	7.607433728	7.739909369	7.398154543	7.619118214	8.034965676	7.508356899	7.768617046	7.747311476	7.54023373	7.344849668
100037314	3.569039891	3.80851817	3.565901514	3.977641698	3.576562224	3.418693235	3.567776039	3.666472284	3.115160203	3.628466459	3.510312466	3.359666526	3.519619313	3.583311315	3.307772193	3.677425849	3.526121035	3.172376649	2.944974892
100037315	2.569097362	2.743000157	2.881348897	3.063177891	2.580942779	2.480764168	2.996393316	2.564870918	2.290286069	2.942789825	2.722079219	2.347172289	2.855313063	2.82308544	2.498708338	2.899505737	2.749649179	2.622422078	2.788841776
100037316	2.457685309	2.725072824	2.758892468	2.655580219	2.271845513	2.442513373	2.441134158	2.386918532	2.656837903	2.535730676	2.579123691	2.851973397	2.356312896	2.478505582	2.7045206	2.401401213	2.454076276	2.514784411	2.310134804
100037317	3.955762767	3.612799952	3.571509693	3.282370033	3.867222276	3.777380334	4.011740114	3.984612087	4.018921256	3.992007821	3.960608387	3.923256423	3.922388738	3.779815901	4.122098566	3.769737416	3.970252147	3.983395639	4.038760868
100037318	1.141198053	0.723754123	0.945349109	0.488612201	1.201445799	0.912237087	1.160296059	1.385492318	0.976199747	0.38883024	0.934659021	0.957240636	0.826570696	1.175853609	0.757107433	0.851190344	0.891531476	1.342370529	0.365920151
100037321	3.764720698	3.930870569	3.642498939	3.744479381	3.724363709	3.61489963	3.615047027	3.517651071	3.346822907	3.322582746	3.439042729	3.55505287	3.440028661	3.590678999	3.663036044	3.307483734	3.682780137	3.519834067	3.403450217
100037324	3.717132922	3.474785114	3.774786216	3.913439357	3.680093335	3.309582074	3.585145225	3.555003854	3.346822907	3.395660723	3.573797083	3.655312668	3.495215622	3.483941488	3.605503658	3.55903715	3.492639275	3.519834067	3.519056069
100037325	1.489055086	1.183665409	1.622356953	1.192015501	1.842674414	1.183602047	1.613944385	1.521099716	1.258075679	1.5900355	1.58971827	1.292263274	1.659233317	1.342228335	1.444555532	1.524567382	1.404902458	0.950083053	1.54345354
100037330	2.087609994	1.878527612	2.049507991	2.425028437	2.217814513	1.918626586	1.890324963	2.025631601	2.097064904	1.983932583	2.208202083	1.806533852	2.345432509	2.327939216	2.258570623	2.062684455	2.14485641	2.146409374	2.212274214
100037331	3.127791413	3.20416875	3.405601273	3.137327749	3.134105165	3.062969136	3.047411859	2.87444213	2.740672002	2.87005192	2.998127254	3.094141914	3.075406427	3.271163649	2.713625417	2.75411004	3.227800158	2.880727604	2.979380465
100037332	4.717106989	4.372110541	3.909303907	4.166555287	4.692979448	4.811154903	4.527360041	5.446119671	5.506328052	5.361043898	4.931124797	5.222384809	4.883247765	5.122932658	5.473896362	5.39766186	5.41125686	5.814147738	5.053498243
100037333	1.114731569	1.285035447	1.33644215	1.310708402	0.747060068	0.429149542	0.8223241	1.097983189	0.625539791	0.943858819	1.015273112	1.006666429	1.160364318	1.053221013	0.443561584	1.154901919	0.977030237	0.91971208	0.955452497
100037336	4.293254496	4.245781255	4.616289005	4.301679192	4.170766298	4.177413	4.14946362	3.95297967	3.984944959	3.852663637	3.957211434	3.854054513	4.195093783	3.944133252	3.912727777	3.91675164	4.021460931	4.008866058	4.292427985
100037337	2.414939396	1.941986973	2.635816141	2.197466427	2.271845513	2.292886937	2.110227129	1.881849101	1.737718313	1.800385641	1.972800972	1.901052053	2.056160235	2.149867276	1.529501206	1.969934837	2.340367695	1.979766225	1.994061015
100037338	5.338256371	5.141593994	5.27033876	5.318338944	5.220011125	5.344625035	5.207749616	5.30447469	5.276358344	5.093925276	5.251249993	5.351139051	5.232340713	5.291780429	5.285255847	5.166429335	5.412536257	5.394287778	5.179073529
100037341	1.73477344	1.490013012	2.081304648	1.570668609	1.589664188	1.020066811	2.03638215	1.521099716	1.56450001	0.833413918	1.164129045	1.461337774	1.659233317	1.612146743	1.282686572	1.708051143	1.445466488	1.47360673	1.79596329
100037342	3.644985796	3.91514413	3.7101583	3.717875053	3.799860993	3.626319884	3.652603419	3.747069658	3.711308725	3.809552995	3.915811606	3.890716764	3.962105415	3.891413221	3.535347765	3.929122604	3.831753122	3.529922737	3.6741338
100037345	2.937046948	3.223451997	3.225237278	3.238122711	2.684170974	3.104391403	3.224111446	2.948493548	2.940033134	3.434014364	2.916521605	3.240770899	3.213450658	2.931506221	3.059041703	3.189034442	2.781686105	3.113215705	3.338667813
100037347	0.681882401	1.209683455	1.108543904	0.88276494	0.857193982	0.141459748	0.907637419	0.358693592	0.278139657	0.671629178	0.849272431	0.769557535	1.135315406	0.691435192	0.52856411	0.770991281	0.599650713	0.574611309	0.605038345
100037349	3.839356969	3.464016726	2.951846272	2.948860445	3.931578177	4.211932843	3.066088072	4.027004323	3.873298179	3.661168825	3.780127933	3.976943243	3.248914516	3.873402889	4.0303458	3.321628809	4.121860251	4.143085656	3.371422606
100037350	2.708361574	2.631934129	2.758892468	2.68883709	2.481267579	2.321271485	2.586208485	2.713857836	2.410346395	2.637845254	2.605402552	2.421947842	2.558281472	2.509933176	2.411873836	2.41025318	2.307735109	2.504588946	2.909728723
100037351	3.353949202	3.693378331	3.637160537	3.640662	3.219070129	3.191538675	3.48691815	3.277015994	3.042692298	3.061872788	3.062774102	3.325989084	3.434905386	3.275741766	3.101279298	3.438736228	3.256581747	2.927269143	3.077932103
100037354	3.64960225	3.850465874	3.891478808	3.831431407	3.560371248	3.730528172	3.685185402	3.704961885	3.462449227	3.117920238	3.458394877	3.63187808	3.42460393	3.5684621	3.681714715	3.321628809	3.708007394	3.677896715	3.559416063
100037355	2.769020058	2.887007143	3.067489699	3.459822956	2.684170974	2.921810755	2.382735773	2.42199969	2.730455308	2.001065532	2.543323616	2.885388564	2.255302739	2.797843958	2.868389937	2.356307876	2.47382108	2.686960603	2.591666781
100037356	4.242208143	4.151613434	4.10761302	4.250623967	4.167206876	4.138063276	3.837894503	4.034579938	3.993514342	3.780079829	3.984165703	3.923256423	3.800214053	4.041437573	3.872645279	3.823741765	4.048046783	4.075815617	3.647635917
100037357	1.663525134	1.688084977	1.486470852	1.25258224	1.456021834	2.025997102	1.375231265	1.645048587	1.797664273	1.370308552	1.889707677	2.385044468	0.625390093	2.0139875	2.058717173	1.295312318	1.750753654	1.757384071	1.208450563
100037358	4.010623061	3.674819605	4.056538661	3.955038865	4.059967457	3.941798846	3.830631011	4.198666993	3.980641103	3.814407177	3.970751517	3.976943243	4.145776249	4.155129242	4.090993964	3.793613437	4.236100812	4.051509955	4.005758651
100037359	0.489298063	1.016858931	1.077348438	0.677179536	0.747060068	0.912237087	1.250147673	0.358693592	0.976199747	1.172783567	0.962033949	1.054454867	1.256424919	0.895586297	1.306952644	1.295312318	1.134180929	0.950083053	1.208450563
100037360	2.988971591	3.339935094	3.239398903	3.245592149	2.349277493	2.624366748	2.718018162	2.564870918	3.009277716	2.306870753	2.807561392	2.831546377	2.667149663	2.82308544	2.488135578	2.861283154	1.947164112	2.695949152	2.77910932
100037365	1.35979485	1.40248553	1.600579599	0.384200661	1.524389933	1.585774482	1.293058544	1.068765756	1.469411011	0.833413918	0.988899099	1.530558388	1.641552265	1.376732368	1.330817305	1.295312318	1.004439742	1.342370529	1.423631181
100037367	6.560434883	6.54565999	6.51497424	6.708089676	6.370123999	6.508914899	6.506578982	6.233939974	6.363470875	6.267055259	6.255264501	6.421515663	6.451061177	6.357160956	6.430410548	6.226250205	6.393136722	6.457754679	6.3335634
100037368	2.645040321	2.821025507	2.667583479	2.784241335	2.799021612	2.468126253	2.645362168	2.899550641	2.646007635	2.593350791	2.792391189	2.865432479	2.693129803	2.745996185	2.59053031	2.841785281	2.674854024	2.856881412	2.389036227
100037370	1.663525134	1.878527612	1.622356953	1.999633169	1.692291841	1.438072503	1.562258025	1.915061943	1.910564396	1.966593721	1.53608224	1.764050237	1.641552265	1.935149756	1.843344725	1.883579717	1.918633501	1.791329732	1.632625191
100037374	4.839333142	4.548118102	4.83955372	4.71882301	4.468447318	4.376518022	4.275177795	4.225391782	4.327600274	4.063068905	4.386460247	4.384689777	4.317060582	4.482697176	4.36969066	4.339162114	4.306608995	4.46566811	4.397940933
100037377	2.626426059	2.490530033	2.797690293	2.854314675	1.769441674	2.349108335	2.225476897	1.361598011	1.873904007	1.422110065	1.70761958	1.749606401	2.095653767	1.991898585	1.82665722	2.073869869	2.002586504	2.271935682	1.588728208
100037378	1.266703164	1.490013012	1.556013185	1.028443192	0.892113	0.912237087	1.334729872	0.913083558	1.200023584	1.260767757	0.988899099	1.35085084	1.389493481	1.115839928	1.549978503	1.175816766	1.650219267	1.631859723	1.7765291
100037380	4.912220801	5.01636277	4.997876472	5.026921133	4.736862088	4.749825803	4.869698565	4.578827561	4.750486992	4.807833446	4.604080962	4.759214044	4.888878926	4.724579657	4.691068835	4.957359758	4.720175606	4.761608513	4.933596426
100037383	6.845867233	6.791036662	6.97993536	6.920731811	6.522760326	6.598614512	6.61941346	6.427625277	6.403407699	6.306351361	6.421634992	6.502351252	6.537848535	6.595081181	6.399007759	6.604403088	6.365657685	6.591409487	6.556462033
100037384	1.313999734	1.631465386	1.255140135	1.338916224	0.959513406	1.463763647	1.471773225	1.209272493	1.675173125	0.628180213	1.402585784	1.690340038	0.762577725	1.342228335	1.306952644	1.351542443	0.977030237	1.065550595	0.417019638
100037387	0.974586051	0.530857727	0.638450158	0.53811453	1.085545021	0.008132595	1.375231265	0.738546443	1.367609611	1.079083072	0.40663444	0.450375226	0.91753354	0.45355725	1.181322391	1.068071845	1.20677076	1.342370529	0.884606836
100037388	3.914163148	3.829644475	3.900418887	3.663147751	3.719511332	3.513994329	3.697216404	3.823401631	3.716494361	3.708873126	3.626073902	3.465091881	3.649138807	3.634112017	3.580837773	3.741957743	3.761198609	3.659634751	3.581981902
100037389	2.278532882	1.9263819	2.299763422	1.908462435	2.132773345	2.188897981	2.048955127	2.142418739	1.737718313	2.017997402	2.339244901	1.764050237	2.219997499	2.149867276	2.015195663	1.844927119	2.016115705	1.888622355	2.107289386
100037391	3.743284279	3.833832864	4.060532297	4.106291435	3.592573507	3.832651826	3.863032551	3.393534619	3.647582161	3.501785918	3.389495256	3.643642956	3.709783997	3.372950914	3.412127906	3.543028416	3.554213928	3.659634751	3.730770644
100038765	2.29040583	2.380306089	2.558853425	2.085383252	2.010977072	2.335257048	2.169002549	2.170195897	1.928551065	1.949043936	2.296872862	2.118986518	2.171538312	2.169680921	2.015195663	2.04005005	2.06899838	2.185227165	2.255029769
100038767	6.09678636	6.27314031	5.977164469	6.07629837	6.08427959	6.314357773	6.114198608	6.3131594	6.410624356	6.198157107	6.277906745	6.33467142	6.19638887	6.33758858	6.286816413	6.091030689	6.328185351	6.367109494	6.138985862
100038768	2.777481052	2.821025507	2.768690178	2.921141548	2.311080929	2.376418224	2.441134158	2.288971169	2.39748923	2.221737054	2.27521084	2.431028053	1.856053518	2.413518835	2.168737657	2.084969228	2.107425922	2.740070576	2.36321226
100038771	4.56412903	4.295219773	4.29554656	4.283651887	4.566281846	4.693937206	4.509276569	4.830208983	4.787915665	4.626516787	4.532844594	4.621238896	4.578657153	4.688982064	4.729727683	4.490821997	4.825741581	4.946203238	4.568665552
100038773	3.499140731	3.838009129	3.855153975	4.186096523	3.299308318	3.444728692	3.623477789	2.805267867	3.075350445	3.259909644	2.916521605	3.429289375	3.333938008	3.30290952	3.066167736	3.273929019	3.08746612	3.483957564	3.36493087
100038774	1.489055086	1.333168821	1.600579599	0.804010363	0.99206843	1.214196749	1.228203929	0.87982461	1.139537258	1.110997556	1.210519781	0.852999386	0.695613962	0.353163989	1.207338894	0.595836031	1.425327035	0.950083053	0.560280618
100038776	1.898870783	2.490530033	1.966808233	2.301466083	1.806522665	1.608985546	1.433928102	1.542511569	1.892350646	2.131262805	1.903893177	2.163249891	1.856053518	1.888086616	1.876151595	1.831809315	1.445466488	2.037479307	1.696063575
100038777	4.140927429	4.245781255	4.11531257	4.344047278	4.177858903	3.982357439	3.852312691	4.143684765	3.801912576	3.843194206	4.087212484	3.651433243	3.804192844	4.130065667	3.982184144	3.800363205	3.990954286	3.731335284	3.477534412
100038778	2.929474197	2.562963833	2.778421798	2.357692952	2.870804494	2.658140077	2.506406022	2.522398036	2.55630782	2.670338084	2.605402552	2.702510165	2.510377737	2.752579976	2.366414603	2.607874967	2.522032245	2.574488934	2.255029769
100038780	1.549586642	1.490013012	1.578468473	0.993379358	1.672342055	1.1203946	1.59692052	0.622696788	1.541308848	0.38883024	1.480374893	1.077768291	1.659233317	0.942409336	1.127838132	1.77811179	0.56325057	1.38745547	1.149237779
100038781	6.46413553	5.995995549	6.434169628	6.226347412	6.394683488	6.170632593	6.587988454	6.220718397	6.086436953	6.2528213	6.179304542	6.201056631	6.405300392	6.00888838	5.792349469	6.306082475	6.369615452	6.285350745	6.699410849
100038783	1.447242057	2.032230604	1.785665592	2.166321251	1.11540475	1.937085814	1.334729872	0.810914197	1.043769547	1.172783567	1.233167486	1.054454867	1.368150365	1.095267475	1.400130362	1.333041516	1.1587856	1.409480369	1.472760646
100038786	3.554343968	3.496083721	3.78447694	3.528790522	3.273054993	3.444728692	3.09061945	3.14326288	3.424927438	3.053685259	3.166433014	3.397216348	2.800598741	3.229293398	3.258853175	3.008448944	3.43336979	3.549890864	2.996280373
100038787	1.974412483	1.66945759	1.80483822	1.72825867	1.860416151	1.955311838	1.958552511	1.182244603	1.609793049	2.067632391	0.962033949	1.705386438	1.809308114	1.491384904	1.232894533	1.387847397	1.798510174	1.535003629	1.79596329
100038788	1.468300047	1.183665409	1.168981343	1.028443192	1.589664188	1.183602047	1.613944385	1.684106289	0.580746142	1.966593721	1.624398897	1.596609295	1.302158497	1.626555269	1.609722191	1.883579717	2.02951921	1.295831085	1.179147935
100038795	2.167035864	2.002772182	1.860873164	2.034547157	1.672342055	2.292886937	2.311475294	2.156374168	2.233541259	2.279047335	1.959280201	2.163249891	2.278368533	2.227539674	2.319476218	2.095983845	2.055958328	1.87285576	2.153221409
100038796	2.981667226	2.918899788	2.688379631	3.200184185	3.259746977	2.958416145	3.289146203	3.462554357	2.70980227	3.362901595	3.389495256	3.035815914	3.201432965	3.431566196	2.860213901	3.214526158	3.290378447	2.987077241	2.996280373
