	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DBC_10-4_A	DBC_10-4_B	DBC_10-4_C	DBC_10-3_A	DBC_10-3_B	DBC_10-3_C	DBC_10-2_A	DBC_10-2_B	DBC_10-2_C	DBC_10-1_A	DBC_10-1_B	DBC_10-1_C	DBC_3uM_A	DBC_3uM_B	DBC_3uM_C
562889	6.9017030153	7.1466385013	7.3431380583	7.3414846353	6.6793595043	6.6421584493	6.8047177703	6.4055890263	6.4055349253	6.4210226043	6.2812710373	6.4707796763	6.7716877813	6.4415666273	6.4726732933	6.8500016283	6.4787815923	6.6731042313	6.6731821243
406463	8.0377535573	9.1283105243	8.8669184473	8.7086348323	8.2588825873	8.5496282043	8.9558636033	8.5346229813	8.5854220373	9.1265523293	8.6979066763	9.4129315913	9.1423805063	8.5717833483	9.4929985123	9.3917371833	8.7641265663	9.4100375493	9.3434188003
30291	11.2939337963	11.3638177383	11.4100881983	11.3377006503	10.9415230233	11.1379325253	11.1465755683	10.8331904243	10.8237049843	10.8596325923	10.8595993763	10.9964591653	11.0333049473	11.0452032513	10.7361679263	10.9907514433	10.8689044393	10.9886307513	11.0721080243
445293	5.9398572863	5.3518349213	5.7417271273	5.2477707703	4.9872569603	5.5809630123	5.3503112203	4.8061027273	5.0389580773	4.7898251493	5.3776535343	4.7063103703	4.9127220703	5.1513136693	4.9799397933	4.9468145513	5.4205155653	5.5301921593	4.9848005583
555637	6.7123733183	7.0566360933	7.5037755673	7.4485750913	6.4179529333	6.9626127193	7.1453712923	7.0064589343	6.5857906473	6.6973037203	6.5743122213	6.7200222133	7.0771647203	6.7543223883	6.8222269063	7.1049284473	6.5730248803	6.7352591063	6.8410853073
415096	6.7035501043	6.8578048203	7.2762568633	7.0327780123	6.5545687753	6.7079178093	7.0488526953	6.6414285943	6.2714962643	6.8837716153	6.7172677493	6.7051783133	6.7553948573	6.8914521253	6.1771070443	6.9919310563	6.6954075753	6.3602304723	6.9574687693
799956	7.1876822103	6.9682582403	7.3561501263	7.3204891093	6.9755209253	7.0068280913	6.8767787293	6.9675446543	6.9959902593	6.5885393213	6.8762966133	7.1940456843	7.0639951383	6.9779952283	6.8471797963	6.8304155193	6.7609450983	7.1611102783	6.6731821243
567159	7.8546104633	7.8904304283	7.9089145113	7.8166581453	7.7530694453	8.0553948523	7.5409548253	7.6469582913	7.7675275743	7.5326413883	7.6840522753	7.9344436363	7.8269298383	7.8503534043	8.0255343303	7.8288348573	7.6651876633	8.0710041473	7.7107319513
563498	8.2616436193	8.2441098253	8.5015850093	8.4138196093	7.8928011393	8.2334104923	8.0418281363	7.6221161393	8.0014622583	7.9481091113	7.6717110273	7.9967211103	8.0833896183	8.1403445323	7.8055413863	8.0954398353	7.9051180223	8.0326234443	8.0820789853
567341	6.5247607213	6.8077500413	6.0121832483	6.3390288673	6.4992088883	6.6754127683	6.3273856453	6.7826318703	6.9083734193	6.4082786383	6.4352192143	6.6901800963	6.3074787013	6.4894934843	6.6905464883	6.2371491313	6.4884878303	6.5200968613	6.2917431393
436586	7.1163472113	7.1057953973	7.3365877493	7.0067275463	7.0544551163	6.9536046753	7.0488526953	6.8611631013	6.7956863943	6.6547767793	6.9462751553	6.8267349073	6.5814668793	6.8914521253	6.5658130473	6.6707090243	6.8910495303	6.7610984653	6.7042678503
792104	6.3772162553	6.5378254053	6.9894080573	6.8689145393	5.4276815553	6.3716067543	5.6259582383	5.0341328903	5.6488958313	4.7898251493	5.4755634233	6.0451245543	5.4057139773	5.7584276673	5.6992941863	5.5197559123	5.6102768233	5.9452086953	5.4679491763
406528	13.3879695093	13.4667909463	13.0602984933	13.0974933073	13.4300467123	13.3136666593	13.3827045373	13.6987096143	13.6922431413	13.6773781313	13.5949671253	13.6752171483	13.5894405933	13.5507893543	13.6743537043	13.5732363413	13.5655698783	13.5348752933	13.4512791463
368253	10.1385439903	10.3478341673	10.0909350523	10.1449822763	10.4042588243	10.3538693653	10.2792085713	10.6037346633	10.6215959913	10.5881134853	10.5759446703	10.6694147863	10.4563646233	10.5174887853	10.6531148113	10.3741008013	10.4932886073	10.6673864963	10.3681065013
394203	7.5045246033	7.2376694273	7.3233972273	6.9890955163	7.3949785533	7.3397625513	7.3261175983	7.5917296493	7.3353077683	7.1821111943	7.5147430623	7.5911851483	7.2672703843	7.4672110773	7.5859433203	7.2397218363	7.3667491923	7.2968458863	7.2798509003
101885561	8.7078904193	8.9436429093	8.2424970663	8.5250597113	8.8295329933	9.1259395293	8.7847416963	8.5688254113	8.9393597693	8.5711489203	8.7160488773	9.0396805753	8.8934041533	8.9767541483	9.1743456953	8.7150993813	8.8419044193	9.1707616623	8.7931963403
567985	5.9548058013	6.1123486153	6.1971034413	6.5461350253	5.7071580463	5.8569765503	5.9403512203	6.1235155273	5.4398146863	5.3388817113	6.1569240763	6.0568649253	5.6718888293	5.9069986173	5.8550299413	5.9287450693	4.9722187673	5.8359845723	5.6060321803
572485	7.2616790613	7.2439570243	7.4195062103	7.2991835163	7.1653057803	7.1790187043	7.0109258423	6.9194181613	6.9263276493	6.7886396173	6.7011663363	6.8739556903	6.7471788713	6.9091810503	6.7357886293	6.9257906273	6.8614754403	7.2181903233	6.6198361483
568165	7.9321909443	7.9103326603	8.0557208273	7.9593110673	7.7243883503	8.0039651103	7.6060016283	7.6420239643	7.7873104663	7.5674477853	7.5997101573	7.8559785793	7.7590908793	7.9306678133	7.6440551353	7.7752069483	7.5260298673	7.7610806033	7.5374455203
100536942	6.0827985243	6.2183294653	5.8742665773	6.5218153013	5.5848527183	5.6716473923	5.7385419913	5.6203044493	5.6703616553	5.4673044103	5.4565058203	5.6394242643	5.6188403603	5.7842764593	5.3953188923	6.0237868033	5.1043378723	5.7001078433	5.9025605613
100270729	7.1096838433	6.7992360943	7.1770872583	7.0327780123	6.8483793593	6.6863293583	6.7748544183	6.1926368593	6.1994978593	6.1419299043	6.5475457933	5.9849453383	6.4151148813	6.4496658203	5.9347971913	6.3787211843	6.6267506003	6.2182163463	6.7644992923
568849	6.0827985243	6.2310459753	6.2398536173	6.5218153013	5.6267838333	5.3804641153	5.7842265283	5.4724869333	5.2532642093	5.4916720103	5.7028081103	5.3650515093	5.5258469053	5.7714099543	5.3725825513	5.5990616703	5.3583533473	5.8994070343	5.7320457853
556371	5.9398572863	5.8898445863	6.1229115873	5.5174780403	5.8904467303	5.1155831303	5.2453362033	4.6575445493	5.0389580773	4.7089963083	5.1355505483	4.7063103703	5.1555528483	5.3198503783	5.0097150253	5.3094887803	5.4605171983	5.0882176713	5.1138828993
556439	8.7188780513	8.7995480313	8.9050487103	8.9327012343	8.7029443313	8.5194235123	8.5090072613	8.4803676513	8.2210026303	8.2947360803	8.4506900783	8.4348985823	8.4827629183	8.7297796583	8.1577434343	8.3956081953	8.3236513123	8.3114802163	8.5918284763
556591	6.6216145893	6.5881156873	6.6835681613	5.7019611313	6.4298448993	6.7079178093	7.1395244113	6.1926368593	6.8531298573	7.0488737893	6.0078077543	6.8129544233	6.7471788713	6.3835622593	7.0107186613	6.6997847793	6.6090634023	6.8114289163	6.4950323263
65232	7.0895070713	7.1599998973	7.4318502663	7.1000303433	6.9755209253	7.0155108483	7.2467549363	7.1101456543	7.2594352473	7.3712831723	6.9933157843	7.0130367003	7.2086391883	6.9779952283	6.8878321853	7.2397218363	7.4335915143	6.9601272673	7.1727960083
404627	9.0706998003	9.0243924413	9.3956846273	9.1001524603	9.0631617213	8.8063434333	9.3519600483	8.9761204053	8.9721392653	9.2151924073	8.8859287163	8.7651772613	9.2067085523	8.8615838383	8.9470026123	9.1245721093	9.1477911333	8.9877248213	9.3050663283
553611	7.7034979203	7.7517044533	8.0356411703	7.9226280923	7.6901901093	7.7309982713	7.9645649303	7.6469582913	7.8019716223	7.5559387053	7.5101294303	7.6773689533	7.9889953283	7.5561683133	7.8055413863	7.8022700713	7.8646972093	7.9601117073	8.1774705243
30703	8.4814524873	8.6394477263	8.5391536463	8.6841885493	8.2622120073	8.5496282043	8.3585770703	8.0145772493	8.3628931533	8.2632354623	8.0509823963	8.4122279173	8.4628323143	8.3710662573	8.2603887163	8.2557661133	8.1541113863	8.4154770883	8.1094305103
557278	9.6777856223	10.0326317403	9.9240169403	9.9308012353	9.5219941323	9.7967334703	9.7910526953	9.2933829743	9.8127130823	9.6855377283	9.5209381493	9.7304258633	9.9264367983	9.5249960053	9.4529193873	9.7943373963	9.4715138913	9.7417307813	9.7370144623
541414	5.3549833803	5.3749365403	5.7614232653	5.2178052143	5.2242109493	5.4071040803	5.2882470743	5.4500772783	5.2532642093	5.8341993003	5.6195874273	5.0958994933	5.6007150303	5.6073352733	5.0674830183	5.5835454473	5.5185139193	5.3144769923	5.5614569983
334316	7.0201373023	6.7820559683	6.8583613583	6.8396987093	6.5436654383	6.6754127683	6.7672909823	6.2193840243	6.4055349253	6.3824479333	6.3448348083	6.6750243183	6.8733299363	6.8614110023	6.5043927093	6.5797913003	6.7529138833	6.5200968613	6.5531028393
559149	6.3206379613	6.6651026823	6.9210003043	6.7794298653	6.4179529333	6.3984092623	6.3376360023	5.8937396253	5.6915127673	5.3117660853	5.6195874273	5.6237228333	5.7885720923	6.1549966433	5.6809050163	5.9409733743	6.0113042353	6.0040998693	6.1782384663
559363	8.6630834443	8.5559964123	8.7386469423	8.7140115403	8.9623735393	8.6672520843	9.2753787433	8.6619543843	8.8363006863	8.8788825923	8.5773836253	8.5964558023	8.8690019073	8.7884319743	8.7091231193	8.8955709613	8.9406654833	8.8379500383	8.9309767153
30140	6.1230579773	6.4535264983	6.1530476993	6.3801939523	5.8731308863	6.2444232513	5.4481632853	5.1218091683	5.4645995413	5.4916720103	5.8117978713	5.7154660633	5.3846820113	5.7842764593	5.8713401253	5.4008514543	6.0379878643	5.7352954763	5.4679491763
560717	6.0413832703	5.7198219213	5.7614232653	5.6580045113	5.6874803713	5.4589521773	5.5397979193	5.9744667653	5.4889657843	5.7955741713	6.0465564793	5.3267733363	5.3846820113	5.7714099543	6.0250377273	5.7175266323	5.8246801473	5.3826440003	5.4679491763
554230	6.6857401243	6.4643371973	6.7040687953	6.2529979993	6.2130030433	6.2736709873	6.2750121113	6.3461515503	6.2141878603	5.9617822513	6.3344334313	6.1141750483	6.1543533743	6.6805381653	5.9655088303	5.8401156493	6.4787815923	6.3825975593	5.6492712933
30256	6.9621351363	6.8246286673	6.7928788233	6.8975504483	6.7756921313	6.9445400333	6.5376083343	6.5704851293	6.5744495533	6.3157723223	6.8177622663	6.2013840783	6.5249190493	6.8057084313	6.6627041463	5.8401156493	6.9484388473	6.8680111173	6.3321061413
561900	4.5251150803	5.5677211583	5.0406520253	5.3058969323	5.2778314973	4.7498419773	5.2011097823	4.5351382873	4.7473240743	4.9390473493	4.6230597913	4.6761802763	4.8830338413	4.8907748273	4.4818773223	4.8974705363	4.8570561113	5.0882176713	4.6436377333
393109	7.2736511173	7.6464688793	7.6796981283	7.4290918033	7.1864892983	7.4527608523	7.3866070043	7.1101456543	7.4821208703	7.3712831723	7.3489594233	7.4514127363	7.7712966123	7.2525300093	7.4350130003	7.8837114413	7.4634274043	7.4370212623	7.7997739353
100148916	4.9697745813	5.2802239773	5.2503286653	5.2477707703	4.9213953023	4.7908807273	5.0346792173	4.3538821223	4.8637017223	4.1590802143	4.4411327783	4.7358240613	4.3437814603	5.1513136693	4.7166320493	4.6518033253	4.6988337343	5.2182683923	4.6002268753
497395	6.3548504863	6.2561475893	6.2257438453	6.4462951513	6.5761313093	5.9862758623	6.4832448263	6.0509151203	6.2993187963	6.5771979323	6.3027716413	6.1141750483	6.4560171293	6.4087073653	6.0539057033	6.3049480163	6.4292460193	6.2305996263	6.4345260053
559788	9.3419983543	9.1718314473	9.3734583183	9.2758498813	8.9705380173	9.0455580213	8.9591868433	8.6716715093	8.8691594293	8.8649592503	9.0217796663	8.7952756643	9.0095832623	8.8570237733	8.7159127683	8.8622024693	9.0883956273	8.9858997893	8.9440578073
556765	8.6215317393	8.4781274353	8.8324162553	8.8125366963	8.2488479773	8.3443985713	8.3280559683	8.2304758403	8.4367766943	8.1337446063	8.1785756433	8.2782353043	8.2023527073	8.4916796503	8.1676827073	8.2484051663	8.1902456573	8.3991137713	8.1774705243
558261	6.7894441443	7.0988743663	6.5427042993	7.2629597233	6.8033807703	6.8506161523	6.2535184783	7.0592335913	5.5364973783	6.2022350893	6.6433526643	6.2430882113	6.5152751083	6.5881758343	6.1506237953	6.4489047253	6.5546623073	6.4370436233	5.7911518203
556491	5.2376489523	5.5677211583	5.1641698733	5.3617716113	4.8165973043	5.0829096633	5.0092550203	4.7703725623	4.3814046083	5.0082432223	4.5166780563	4.9270664303	5.0257185123	4.8907748273	4.9184798323	5.0854627223	4.9442784113	4.9750163593	4.8430237123
494046	7.3715915533	6.8741111203	7.3690458823	6.9801980283	7.0621161073	7.0665378103	7.2025726583	6.8947391713	6.7256438383	6.7588322183	7.0130158083	7.0487511633	7.2146107013	6.9439983903	6.5857188403	6.5797913003	6.8312823953	6.7696097553	6.8779057753
402954	6.2375047983	5.9678882183	6.4364445223	6.0971267233	5.6267838333	5.7149378793	5.8429724553	5.7359675853	5.4889657843	5.6076939653	5.5672487623	5.5425453023	5.7724698003	5.7052977673	5.4397440623	5.5197559123	5.7936987043	5.6640404763	5.9378636533
553631	6.5642858923	6.4750674903	6.4727410333	6.5461350253	6.1991730873	6.5009011773	6.5813970153	6.6114503863	6.0762606713	6.5191137893	6.3957457163	5.9726022923	6.5440156603	6.4577197993	6.2784307863	6.2762805893	6.5821192593	6.4895094463	6.3584007903
555704	9.7297698233	9.9827497153	9.9585548043	9.9695291393	10.2375152313	10.2390094393	10.2305338283	9.9294188053	9.9004803583	10.0334496573	9.8615035653	9.9689105213	10.1694590603	9.9678793623	9.8402757043	9.8983322893	10.1307420163	10.1024962653	10.1445996573
541521	7.7726198393	7.8580045133	8.1028015503	7.9817731313	7.6852377923	7.9093006753	7.8258195413	7.4577428873	7.5874267833	7.6617363993	7.4915259293	7.5992362833	7.6662801363	7.5448715683	7.6907552373	7.4208875103	7.5540318793	7.6911189323	7.5200799023
555350	8.0447567453	8.0169792283	8.3601964893	8.1773979233	7.7858256143	8.0968953893	7.8001054123	7.5236108723	7.7271288913	7.4909432793	7.7284212083	7.9152238153	7.7672394973	7.7910299573	7.6815353693	7.5462435183	7.9195401733	7.9032313113	7.7509860823
562195	8.1361159593	8.1897768003	8.3666407173	8.1379394953	7.7098311103	7.7362605763	8.0228967813	7.5917296493	7.4264377613	7.5149181373	7.7829862523	7.6773689533	7.8112523303	7.7750044313	7.4128984493	7.7016521433	7.5400988103	7.6502214403	7.6212700533
570584	5.3773471043	5.6646461203	5.5052145923	4.9885678883	5.7265709363	5.4589521773	5.6752879583	5.0341328903	5.1347257883	5.2272203243	5.7814889633	7.2766897793	5.7062008863	5.5330516863	6.6533026663	5.3830359273	5.0529328313	6.7177721233	5.7911518203
321449	10.2088159523	10.4499483813	10.3895678863	10.2615578703	10.0747420513	10.1152179223	10.4589792493	10.1321686853	10.2353589043	10.4666031543	10.1420583893	10.3334842313	10.5372125743	10.2775423293	10.2140900213	10.5080395633	10.4044367343	10.1803656063	10.6164082283
569576	5.0554844293	4.7894157443	4.1861602473	4.5333030603	4.4469441723	4.5729107983	5.3299184023	4.6961426663	5.1952121143	5.1679720973	4.9840876293	4.7063103703	5.1555528483	4.7404330483	5.0388881443	5.1500904493	5.0265267243	4.7178825603	4.8052902473
570437	9.1146253863	8.8457550983	9.2092712303	8.9000516003	9.2441117513	9.1615802183	9.0739940943	9.0709589713	8.9170855523	8.8857941953	8.9571485323	8.8620406673	9.0701179893	9.1495364833	8.8638561933	8.9158474333	9.1477911333	8.8954668173	9.0263106343
570393	8.6355157023	8.9378369083	8.8463163033	9.0199406763	8.4136105593	8.8113384283	8.7791116333	8.5023152293	8.7329803573	8.6272148753	8.5729663263	8.7847242523	8.7026448293	8.6192309703	8.7271583223	8.5631913543	8.4180925543	8.7906446063	8.4307887353
492484	10.7846534883	10.9242695293	11.1664010903	10.9059712743	10.8625631063	10.4313466943	10.9223142403	10.7920207723	10.4018080893	10.8059881323	10.5803528733	10.2438850693	10.9645426833	10.9844798063	10.2060748263	11.0529868323	10.6769317793	10.5099330813	10.6306372013
799957	9.4749707433	9.1734793913	8.7705853693	9.0606039543	9.1248153593	9.1790757313	8.8470592333	9.2583442653	8.9547495963	8.7883430823	9.0522477513	8.8247589473	8.7090040913	9.2363682613	9.0201416363	8.8797774203	9.0658816153	9.0255266563	8.5525106553
259306	11.1636864973	11.1343079743	11.0511065693	10.9663523913	11.1158935363	10.9502956383	10.5327671763	11.1091655683	10.5291618533	10.9453836133	11.1766043553	10.3721745323	10.6577166213	11.3797285853	10.6112418253	10.8146317583	11.0669309653	10.4771797003	10.6292880913
100034406	9.4749707433	9.2798119933	8.7361606023	9.0857077843	9.2186313053	9.3990766313	9.0240929623	9.5921918483	9.4403575043	9.3529109493	9.4540534203	9.3700491623	9.0026976703	9.4319906393	9.4943154953	9.2818618683	9.3436605073	9.2953545213	8.9022207803
100034366	9.5171237553	9.8123489643	9.5927049663	9.8054431843	9.6583839913	9.2001749583	9.3303080043	9.4983898103	8.8026760763	9.2441665473	9.3648782963	8.7141922983	9.2480537243	9.5144171023	8.9158901753	9.5205606073	9.4217237813	8.9357304643	8.9483919463
393592	6.8224192453	7.4483558873	8.0517271913	7.4485750913	7.2682435233	6.7708100113	8.2515159733	7.2399107183	7.4821208703	7.8758931453	6.6766721783	6.7990410383	8.0268186943	7.2150100683	6.4619432633	8.1570135133	6.8539862113	7.3144039593	7.7309994083
399485	5.8143425133	5.1788539393	5.8376241513	4.9157751503	5.3547012333	4.9802000163	5.9537410413	4.4013753963	4.8259427313	5.4916720103	5.1826994013	5.2673816973	5.8512420483	5.3198503783	5.0674830183	5.4699918213	5.2710710363	5.2910196153	5.9723234653
797309	3.8149222973	4.5667440943	5.5736570033	4.4325393213	5.0807335513	3.8564061203	5.4098151543	3.9687827093	3.4678028643	5.0082432223	4.2770269893	3.8314420083	4.9982882313	4.5119921963	3.2988583173	4.8463788743	4.7642192703	4.2672751393	5.0826788413
321193	10.4160967343	10.2402986083	10.7310213003	10.6690837963	10.6304331183	10.2692738613	10.0707360623	10.5401775243	10.2883820603	10.3118405653	10.6491116103	9.8440421073	10.0790676833	10.5620634393	9.8811203693	10.3113144573	10.5769843403	9.8500354633	9.9881551373
570321	8.9093290553	9.4755230833	9.4901965873	9.6764332693	8.8953390213	9.0090678423	9.0000940603	8.7448390373	8.7855652503	8.6463343033	8.7220459313	8.8869186543	8.9677679643	8.9795537893	8.7449708473	8.9510375823	8.5924865263	9.0965923133	8.9804894873
553303	7.9546742693	7.6885668613	7.4070556233	8.0513881443	7.4832200133	7.8763133163	6.8767787293	7.5501923843	7.3945480853	7.3712831723	7.6382753973	7.7836364783	6.9753314203	7.4830812163	7.7884655783	7.0830259263	7.4133525183	7.8031441493	7.0246861683
404732	5.6403378953	4.7546094663	5.2221769373	5.3889178643	5.3039124863	5.2686944553	5.2453362033	5.3567865413	4.8259427313	5.0416351223	4.9572224793	4.8749628073	5.0526369703	4.9829489013	5.4397440623	5.0854627223	4.9996282723	5.0041602413	5.1444263093
569930	8.2251186523	8.6513227783	8.5420034223	8.9601103183	8.5035692663	7.8715386553	8.2783702553	8.5714230853	7.3218062533	8.2091560313	8.2411625653	7.1833741803	7.9994095243	8.5883847063	7.3960871963	8.0816992733	8.2935162483	7.6502214403	7.9456543163
569908	8.1939585143	8.0532341923	7.9264684983	7.8802131823	8.0628132673	8.2701543593	7.7852031923	7.9361249163	8.2137109393	7.8383827363	8.0855055693	8.0564211053	8.0063107903	8.1023185493	8.3030972693	8.1090507633	8.1601969643	8.2610627433	7.8329695803
569881	8.3462728503	8.5810459483	8.9182694003	8.8324483783	8.2853052553	8.1648169783	8.3280559683	7.7965557523	7.8212909053	7.4848867913	7.7944150203	7.9534107693	8.1503411493	8.1074469633	7.7927535153	7.9396271403	7.8978525183	8.1675517033	7.9016308663
100536805	5.7299619703	5.6646461203	6.0921325143	5.7446179673	5.6874803713	6.0038363363	5.9801535353	5.5377000993	5.4889657843	6.0131859323	5.6534539063	5.9349266063	5.9259350403	5.9069986173	5.9347971913	5.9888757473	5.7620373143	5.6640404763	5.7911518203
100034405	7.0058539103	6.4426341773	7.4861276113	6.7483242173	7.3266556183	6.4759526983	7.1453712923	5.5795934033	6.0762606713	5.9962540623	6.2920613923	5.4741453033	6.5998341113	6.5358792533	5.6242878613	6.3049480163	7.0954142433	5.8680442903	6.9660442183
