	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DBP_10-4_A	DBP_10-4_B	DBP_10-4_C	DBP_10-3_A	DBP_10-3_B	DBP_10-3_C	DBP_10-2_A	DBP_10-2_B	DBP_10-2_C	DBP_10-1_A	DBP_10-1_B	DBP_10-1_C	DBP_3uM_A	DBP_3uM_B	DBP_3uM_C
100005958	6.0681538004	6.1894288674	5.7199865414	6.1198763624	6.3405722074	5.7716460704	5.9570042734	5.6679689104	5.6171169314	5.3641126534	5.6560378974	6.1183806904	5.7848992754	6.1873917664	6.0543377244	5.6587219474	5.9002522854	6.1656529734	5.8559213434
108179101	5.0421032874	5.2634746274	4.9998145494	4.8751020334	4.6860453664	4.6241065004	5.0039110704	4.5998896414	4.5354750934	4.8354489984	4.8939917744	5.0807477414	4.5861922334	4.9253425734	4.8456265144	4.5645246664	4.7337657244	4.7426988084	4.9665120764
445160	6.2439022484	6.6326499794	6.6103975564	6.6530930894	6.2627866764	6.0707903064	6.4517733854	5.9477058874	6.0518628864	6.3994485624	6.1121828614	6.2288560414	5.9889600874	6.0797707984	6.1228428664	6.4807353444	6.2896702704	6.1101003234	6.4577941984
100006266	5.4634737534	5.6603418414	5.5099100654	5.8432191994	5.1421194314	5.5310412954	5.3690502544	5.3846327704	5.2401598734	5.4761291424	5.6744201724	5.1321969774	5.8462059134	5.4898582594	5.8539574524	5.7415158594	5.8645207594	5.6465512854	5.6415983274
563210	4.7739824174	5.2392286974	4.9339206784	5.4005441024	5.0980054064	5.3730830904	5.3142568964	5.1833825324	4.9919109464	4.9329020324	5.0709274374	4.5099648804	4.9909151934	4.9795815894	4.7332577764	4.8890005794	4.6799618124	5.2944987774	4.9969335294
568663	4.8993327354	4.6420376054	4.5052906584	5.0504386014	4.5616319344	4.6587548904	5.0039110704	4.7369925104	5.1350609484	4.8014447714	5.2531834344	5.0273956604	5.0178098774	4.9795815894	5.0470898514	4.9248728154	4.6522881934	5.0566241064	4.8711983814
100006786	6.3018188034	5.7994979274	5.9869384254	6.2549585544	5.9764127484	6.3184330884	5.8646885174	5.7990306724	5.9157047584	5.8533357474	6.0572080254	5.6561791264	5.9193479654	5.9768648554	6.1003673244	6.1120224594	6.0024253584	6.0523225874	6.3081286754
100034454	5.5424736704	5.1114821314	5.8507276974	5.8432191994	4.9569421784	5.6391046864	5.9747791614	5.7349875694	5.4736148494	5.6956583034	5.8136097854	5.4886428144	5.1932195184	6.0032876244	4.9747974754	6.3938144274	5.0837579874	5.2744234894	5.8052510294
108181161	5.5804084844	5.7659469154	4.9339206784	5.2360856094	5.5219039304	6.0707903064	5.1042179554	5.5976846654	5.8172253014	5.8698372794	6.0145569664	5.6909076304	5.1452403544	6.2327618654	5.5566123934	5.2698600474	5.7120273114	5.9797890524	5.1671081494
571761	6.9567160264	6.5756955814	6.8877806074	6.8556370824	6.9981023964	7.1931969314	7.1751408294	7.0158411524	7.1089533494	7.3059585134	6.9781435244	7.1493757744	7.0801794074	7.1092397204	7.1207131634	7.2617549024	6.9599723724	7.3333637884	7.5837671194
100034441	5.2208635104	4.7141802344	5.0316661884	4.9478130894	5.3062092814	4.7579706394	5.1674129604	4.4877721584	4.8986658124	5.0819843704	4.7626994474	4.3882771074	5.2166237104	4.8399577384	5.2238364284	4.7757000234	4.9076927884	4.9340084714	5.5000945314
110437714	5.2681179504	4.9713152864	5.2905148874	4.9828390234	4.7444471034	5.4343617744	4.9329430624	5.0317061484	5.4736148494	5.3167517224	5.3705709484	4.9143807364	5.6014933464	4.8399577384	5.2238364284	4.9940474554	4.8840934034	5.1254840454	4.9969335294
101885074	5.9571931654	6.1509560764	5.9540723154	6.0053053644	6.0477227244	6.1337230454	5.9390076534	5.5976846654	6.1495375644	6.0970760774	6.0000550654	5.7248197634	5.8158782194	6.0797707984	6.0775360904	5.9647136464	5.6573908844	5.9921340584	5.8223396364
559851	5.4430288424	5.3565780704	5.4639575934	4.7586654724	4.9569421784	5.2871064074	5.4975669454	5.0317061484	5.1620621354	5.2170937784	5.3478451474	5.3864091284	5.2396542804	5.1310417454	5.6524210684	5.3245974234	5.4955073744	5.3721178464	5.8052510294
101884172	5.8052960814	5.1639457664	5.7394050264	5.2930137414	5.4180838704	5.1230941754	5.5219514554	5.0048007354	5.5160923744	5.3167517224	5.3012905494	5.8062684174	5.7691567254	5.3110388924	5.7422614324	5.5480649664	5.3821494084	5.7373497134	5.7347975494
100148023	4.9290395414	5.2873198054	5.0933344064	4.9478130894	4.8005763724	4.6241065004	4.9329430624	4.5634767504	4.7989750044	4.7309331104	4.9250293464	5.0807477414	5.1694293804	5.5084250754	4.6736112394	5.5013109444	5.1643380484	5.3721178464	5.1125835644
100170822	7.0407532794	6.6044538164	7.0047322934	7.1223024214	6.6310893374	6.3075562774	6.7281453114	6.3833532914	6.5782300394	6.4876273644	6.6091834644	6.6554037174	6.7993567224	6.5157491554	6.4857060454	6.7839370914	6.5291104944	6.6746609474	6.7798855234
100038795	6.1205896664	5.9564604934	5.8145662474	5.9881692594	5.9013939254	5.9778011054	5.8836302934	6.4245398954	5.8836194334	6.0544018404	5.8942426634	6.1183806904	5.8759091764	6.0292351544	6.1882420284	5.9298303974	6.3338918024	6.4334653814	6.1814121694
568943	6.8597874724	6.7994650384	7.0286058624	6.6959407104	6.3779467574	6.2855535124	6.9599896014	6.1938719014	6.4526375214	6.7238094744	6.7458319664	6.4976137524	6.7359814804	6.5065426234	6.4682589804	6.4191879144	6.6806310954	6.5796945094	6.4902338144
100126120	5.9998097124	6.0147567974	5.7585656084	5.3477805284	5.9764127484	6.3184330884	5.5219514554	6.0565143414	6.2661223744	6.1385242104	5.7282021174	6.0261964994	6.3050483424	6.0163197234	5.9576237234	6.0484010244	6.1969404844	6.1101003234	5.8559213434
793476	5.3138735674	5.6603418414	5.0316661884	5.4514458504	4.4254682104	5.0466625824	5.3956857994	4.7693249394	5.2652804064	4.8686701694	5.3012905494	5.1818744394	5.1694293804	5.1548083644	5.1600668184	4.9940474554	5.3131359274	5.1254840454	5.1401034264
569236	6.3465341754	6.3677602714	6.2259553434	5.7446244694	6.3962771074	6.4528399764	6.4644103054	6.3083202334	6.6177767274	6.3880373854	6.4582247094	6.5073889264	6.1434837084	6.6388276754	6.6181702574	6.4191879144	6.0024253584	6.2503142834	5.6415983274
103909513	5.2911771464	5.1894790654	5.4404205644	4.9828390234	5.6187517644	5.1230941754	4.8194824794	5.0581189634	5.4950099404	4.9943956354	4.8939917744	4.9434752284	4.4347638004	5.0572983704	5.3625082594	4.9248728154	4.9762595314	5.3338302504	4.9969335294
503527	5.0421032874	4.5660966834	4.5499651634	4.8373244454	4.9066800434	4.9095257194	5.1042179554	4.6354060694	4.3600278924	4.8686701694	5.1518716454	5.0543183124	4.5861922334	4.4366394084	4.7037427384	4.8144639884	4.5659322584	4.5886335254	5.0845285274
100191015	6.1334061674	5.5463916054	6.1840525874	5.8621546234	6.2222624684	6.1088783964	5.7660593364	5.1345743324	5.5573549134	5.8197554214	6.0000550654	5.2060860864	4.9909151934	6.0547242394	6.1116488634	5.8758711894	5.9235909354	6.2191455844	5.5624457894
794515	5.1214413684	5.3789445084	4.8290682914	5.3744035164	5.0980054064	4.9095257194	5.2279555844	4.8318939484	4.5354750934	5.1645584264	5.0143261524	5.2533234754	4.5124638884	4.5485208564	4.9498719664	5.0600565014	4.8601015544	5.0566241064	5.0559170864
436844	8.1295778444	8.1830497454	8.1136690494	8.3945751054	7.5981626434	7.7540457924	7.8551358004	7.5778883634	7.6470644374	7.7949689584	7.5900226354	7.9698131304	7.2371856224	7.7079149004	7.7561841034	7.7050568744	7.1549899684	6.9140592984	6.8144581984
570443	6.4423473614	6.5364372104	6.7121841274	6.8366153544	6.7064774254	6.9350473234	6.7592467194	6.4447004994	6.5375686834	6.6492970614	6.8220107964	6.7156724774	6.5550247124	6.6388276754	6.7539600354	6.6828097734	6.5366982884	6.7922779304	6.7534012214
619252	6.2673486054	6.6233123544	6.5346174664	6.5633801584	6.8858284284	6.4329596354	6.7592467194	6.0952909654	6.2536241104	6.4660827694	6.7371139064	6.2867623494	6.5732702964	6.4110939774	6.3494000994	6.5512855304	6.4669271614	6.0872661404	6.4133745734
792168	7.7802577694	7.9785549974	7.7131859474	8.0715828344	7.2706938914	7.4668875464	7.4153612514	7.2854605964	7.6660517654	7.2503275934	7.5205974174	7.5689507324	7.3525994854	7.4199283024	7.3570908894	7.5297835924	7.3613526924	6.8408662014	6.9214189314
30196	10.7281592554	10.4299634624	10.7846909284	10.5995352344	10.5162624374	10.4760353524	10.7235615374	10.4541551994	10.4910868864	10.6588638084	10.4221296184	10.4974155794	10.7485003424	10.3748352144	10.5201249004	10.8088720014	10.6675102044	10.7960318104	10.9352890504
405888	13.1775422314	13.0760918044	13.0751814514	13.1173169234	13.6502846894	13.6006557564	13.3000307154	13.6057332364	13.5787460114	13.6018540194	13.4519142554	13.4222542884	13.7512570314	13.5479447214	13.3665359094	13.6430322444	13.6687819294	13.4291160444	13.5124887784
563257	8.6002476724	8.5264235894	9.0278397654	8.8364380274	8.2943132474	8.2335774234	8.7796210954	8.2425678704	8.4394633974	8.5251288174	8.3337813134	8.3389765164	8.5858347864	8.2642067754	8.4256285514	8.4922607904	8.4730652244	8.5125166224	8.6161570434
724013	5.0690370174	5.6603418414	5.2639432364	4.9828390234	5.3817478094	5.4142233704	5.3690502544	5.4657927114	5.4518976884	5.3406265254	4.7626994474	5.6909076304	5.3066189814	5.3320379834	5.4890120094	5.9987733184	5.5414891314	5.4457732414	5.6025648224
140820	8.6940686254	9.1113827784	9.2301268194	8.9798720874	8.5973455954	8.3809358324	9.0402662414	8.3719028994	8.5120932304	8.4801590664	8.6928235914	8.6192028274	8.8887006704	8.8938078614	8.5838597114	8.7031997884	8.3384523824	8.4512432624	8.6831681964
101883648	4.4443908414	4.7828864924	4.0252270814	3.5730610594	4.6860453664	5.0466625824	4.1878514864	4.3662018104	5.1350609484	4.4960144154	4.9851703854	4.6924203634	4.2655568024	4.1359208434	4.3696999204	5.0600565014	4.6522881934	4.7999954854	4.2684792554
796419	4.9866787294	4.7489423294	4.9339206784	4.7985309754	4.8546034184	5.1718878434	4.0604673894	4.9494361354	5.2145941734	4.1626550144	4.7626994474	4.8543700664	4.8483642204	4.4366394084	5.0704041164	5.4029961264	4.8357039674	5.0799445204	4.9969335294
556504	10.6207592184	10.8428229004	10.8564760514	10.8671825684	10.7318738094	10.4772491594	10.8127369164	10.6393908494	10.5981478984	10.5820783584	10.8107541294	10.5609836624	10.6282123894	10.7806408014	10.6802340604	10.5749063434	10.5724305544	10.5395277294	10.6937833114
406350	9.5376697374	9.2437153114	9.7704828164	9.2800994344	9.4088713094	9.2261743904	9.5234811654	9.3809255784	9.3804292124	9.5055556574	9.2458883254	9.2730502344	9.7237745814	9.1158966144	9.3745865104	9.5237154504	9.5883235984	9.6382483484	9.7815492824
403147	6.7307932814	6.5062760744	6.2931971534	6.5400523124	6.2627866764	6.2174571884	6.1414306714	6.5508128404	6.6937594074	6.5088549484	6.5406962964	6.6016619144	6.5550247124	6.5960663574	6.2810971834	6.8033389214	6.3936095474	6.5959627384	6.6423167104
571786	8.8516696724	8.4650234774	9.0934460014	8.5486280414	8.2293399374	7.4814780254	8.4293971074	7.8589710714	8.0597917834	8.3242483244	7.8179486574	7.8012521874	8.6666554414	7.9134529964	7.7086844864	8.3378380474	7.8946466174	7.7515932694	8.2935706624
259250	7.5511033884	7.6372778244	7.6061937054	7.7080727024	7.5083256024	7.2166425454	7.6380643554	7.4884625144	7.1227636184	7.3595236914	7.5457773854	7.3087963514	7.2485839004	7.4100873664	7.5098608124	7.2262571614	7.3484765404	7.4135694384	7.2964027634
562839	8.2638601214	8.4333148474	8.3050132904	8.4767317004	8.2496451694	8.1355063154	8.0096961454	8.1897936034	8.1332659984	8.0223342454	8.3453002654	8.3874218104	8.0111076694	8.1594338474	8.0421694124	7.9938884644	8.1484822104	8.3276144024	7.9530853724
30472	8.9105582294	9.1427647614	8.8803910724	8.8268310944	9.2313672344	9.5168251604	9.6505628774	9.2891340854	9.4857080954	9.2569503734	9.4070831884	9.5686418804	9.2802616664	9.4191780194	9.6135432974	9.3792823944	9.1868022414	9.3949829784	9.3784491234
565827	8.7261504554	8.8523516064	9.1865794504	9.2134621624	8.8935302144	8.5861270924	9.2445586164	8.8436364444	8.7126091924	9.0001532354	8.7950642514	8.7891057354	9.2691118954	8.8306565054	8.7857449254	8.8268531624	8.7062543364	8.8355732154	9.7383125974
64674	8.1829512524	7.7531104154	8.3687474874	8.1391237984	8.2546771354	8.0629843294	8.3119488844	8.1535067984	7.9085591514	8.2186977554	8.0002298994	7.8170588824	8.3038692404	7.9169318534	8.0362613414	8.2939344434	8.3319256604	8.4058264294	8.5939394724
436753	7.7679817444	7.5805094674	7.8173640724	7.8665025804	7.8779822454	7.7134198494	7.8260546534	7.4540668474	7.6229733774	7.7775831564	7.4949701534	7.6811611764	7.9034571274	7.4051416104	7.5967262104	7.6200803454	7.7290089594	7.6998471454	8.0063940994
393303	6.6705165924	6.9034137164	7.0206918204	6.9021222684	6.2627866764	6.6806656344	6.5498988204	6.5131233664	6.7303009284	6.3414680904	6.5205161574	6.8976446094	6.6178995624	6.4691174874	6.6571893424	6.4807353444	6.1581127304	6.7922779304	6.8398546344
568169	8.1952278534	8.7052255844	8.7643299304	8.9110738474	8.0265858044	7.7298077624	8.2217884754	7.8476593824	7.2850844964	7.6639008894	8.2473994004	7.8052201264	7.8180533124	7.9781580824	7.8056469194	7.6471770944	7.4723415584	7.4720288504	7.4799033994
799208	4.2696554094	4.9713152864	5.3422335794	4.4437069634	4.8546034184	5.2871064074	4.8961054934	4.7693249394	4.9919109464	4.8014447714	4.4577155344	4.3882771074	5.0442123524	4.7176324464	5.2444815984	5.0600565014	4.7856350054	5.6774567464	4.6968546704
563836	8.8321488624	8.8281719274	8.9149588484	8.8601791514	8.7654180654	8.7854677934	8.8487258444	8.5476294174	8.6279876374	8.6110697044	8.7845256454	8.3767959004	8.6538530984	8.5326010134	8.8578619274	8.6181105124	8.6513946254	8.7743487964	8.7382285984
192338	10.2947103394	9.7680038424	10.5669442464	10.1858350324	10.3927496634	9.7685735334	10.1783461484	10.0360320404	9.7719483894	10.2609213284	9.8836562204	9.7647713144	10.3604955454	9.7959325184	9.7694710414	10.1515472964	10.2977802154	10.0497553714	10.4071015454
768290	10.3595515724	10.0569318104	10.2965268314	10.3305209384	10.5737640414	10.6037836874	10.3626173994	10.4516668524	10.4844167854	10.5663449444	10.3560505414	10.4115263464	10.5945525904	10.4141378714	10.5020202994	10.6049312854	10.5907703344	10.6590283514	10.7190951534
393843	7.1393515614	6.8563661574	6.9966858324	6.9021222684	7.2405752274	6.6204155534	7.0549574364	7.0687602774	7.1019983214	6.9028549164	7.1122907044	6.9559172804	7.1426045834	6.7522265554	7.1095025584	7.1296549844	6.9543177114	6.6436948884	6.5833930954
108181194	6.1076582864	5.4858534234	6.0190724574	5.5006127004	5.1849244844	5.3730830904	5.9923377154	5.2071810654	5.5573549134	5.7678722994	5.7800509834	5.2060860864	5.6191641374	5.0823006644	5.2849062264	5.5708857944	5.5860505074	5.7226079584	5.2703393454
568321	8.0873875634	7.5561804634	7.9648849414	7.7236869244	7.9968637504	8.0368797674	7.8112912574	7.7003268454	8.1468465664	8.2817173404	7.8425417634	7.7932834184	8.2396326064	7.7898852054	7.8568259954	8.2091951024	8.1778942674	8.1977297084	8.3565116774
568423	7.9162543024	7.7743579014	7.9648849414	7.7894613014	8.0842536974	8.3600321504	8.0010485754	8.0454422164	8.2128955544	8.2473976994	8.2443264624	8.0982611164	8.1783741024	7.9512666844	8.0597498334	8.3109789234	8.2090949044	8.3397407054	8.4168211484
571927	6.3018188034	5.9264045014	6.1554256264	5.9708271654	5.8491226334	6.1702057664	6.2475971794	5.9046896274	6.3739862664	6.1655091914	5.8942426634	6.2522982014	6.5083749464	5.9499491144	6.2508046834	6.3416881144	5.9691652314	6.3205247664	6.5219600224
503734	4.9290395414	5.5853836464	5.9869384254	4.2270969214	5.7669834494	4.8804616724	5.3142568964	5.1591848274	5.6931334694	5.6581489564	5.3705709484	5.3650633754	5.2396542804	4.8974387084	5.2849062264	4.8890005794	5.7902879254	5.5496522014	4.8711983814
557050	5.7891883264	5.2634746274	5.1811593154	4.7586654724	5.4535272014	5.6902451674	5.1674129604	5.5238002194	5.4074573174	4.9639764484	5.1518716454	5.3650633754	5.5285628234	5.5448568874	5.0704041164	5.5933512524	5.6712451944	5.4636141674	5.6607260594
555502	5.5990082794	5.7315970334	5.9540723154	5.8992958114	5.5871860514	5.4343617744	5.9207836984	6.0166666274	5.3616043894	5.7678722994	5.7629742374	5.5466770304	5.5471439894	5.5267559774	5.7422614324	5.5480649664	5.7120273114	5.6465512854	6.0278267254
101883120	8.0371220854	7.4439725344	8.0949468844	8.3143474084	8.0614624014	8.0532503874	8.2837059324	7.8960487084	7.7880681514	8.2347126014	8.0538699894	8.0218905824	8.0572099824	8.0840729124	8.0684603534	8.3075860984	7.6955058094	7.7479580424	8.4363767714
100149940	8.2609430284	8.0707477964	7.6983786214	8.3516730274	7.7975160764	8.0236481934	7.8162291944	8.0288449304	7.8349639114	7.7599852814	8.0816829114	7.8935944674	7.9355465504	8.3618832324	7.9319354194	7.9640285034	8.1108533294	8.0608564034	8.4026887534
569566	5.7058361234	4.5265726154	5.6803474224	5.2930137414	5.0980054064	5.2647870954	5.4727631914	5.1591848274	5.5368711574	5.1910652214	5.3012905494	5.2990631064	5.4318882084	4.8103349724	5.4361483154	5.7614926634	5.5263241354	5.4277089214	5.2196468814
325181	10.4985377564	10.4406352994	10.3567048064	10.2617746664	10.2118283734	10.5734589894	10.3031844554	10.2855599014	10.5719609384	10.3554996694	10.2558529974	10.5726697814	10.2732027574	10.3061904554	10.5084361334	10.3923778384	10.2079653084	10.3988331564	10.1154578344
407672	7.0941761664	7.4806304764	7.2342187934	7.7028301814	6.8463744124	6.4429340494	6.9952508894	6.8594312764	6.4850754354	6.5807842834	7.1456132394	6.5363232254	6.5365454204	6.8206842314	7.0344299664	6.8413769324	6.4509533254	6.7124566314	6.6423167104
445282	12.1723183564	13.0871714814	12.3441970464	13.5788619694	11.6596357284	12.5445950314	12.2405095024	12.0322133684	12.1328426504	12.2067853624	12.8732641444	11.9330406804	11.6626648784	12.0517903174	11.4647350794	12.0094267184	11.5158173244	11.1106924004	11.0089723494
100535584	4.6366955394	5.6233495154	4.3623140654	6.1663233594	4.2751009604	4.9933616974	5.1042179554	4.8318939484	4.8986658124	5.1910652214	5.4149759964	4.2553718414	4.5124638884	4.8974387084	3.3839765784	4.5645246664	4.3759718494	3.4653182124	3.8013968594
445032	4.8063557464	5.6044914654	5.0628297744	6.1198763624	4.6251793624	5.0466625824	4.8583026174	5.1345743324	4.7641528254	4.5786445334	6.3365312194	4.2082025814	3.7916445364	5.3932613614	4.1244600644	3.9501478304	4.1571512344	2.8577006054	2.4006932454
574008	5.7564230334	6.3223187204	5.9705989594	7.2282684704	5.5549142124	6.4917972114	6.0934248454	5.2071810654	5.5160923744	5.9182387614	6.9632690214	5.5655143344	4.8780235324	6.2982489894	5.5566123934	5.1836513314	5.1043288574	5.1696299664	4.1105083854
103908669	4.8380185504	5.5660193534	5.5544439354	5.1462461954	5.9013939254	5.5496233674	4.8194824794	5.5238002194	4.8661949754	4.7666196794	6.0572080254	5.4074436544	3.9674866174	5.4519920364	5.4361483154	4.5183096164	5.4640179554	5.5989151224	4.8039674494
110438269	6.1076582864	6.0004020704	5.7961398444	5.8045860494	5.4881206184	5.7716460704	5.9207836984	5.9617642634	5.7653443344	5.7853748114	5.6744201724	6.0926378714	5.9753037824	5.9086098784	5.7129318994	5.8387435294	5.4640179554	5.5328501884	6.0424846084
100007503	6.9567160264	6.6233123544	6.4546351454	6.7679919704	6.3779467574	6.5757852424	6.0437664744	6.5226384434	6.3389201124	6.3994485624	6.3249417554	6.7572304474	6.7440573144	6.8057496724	6.6494694934	6.6402868424	6.1873310734	6.6279589914	6.4686886514
100005482	6.7967315994	7.1574142154	6.8436029404	6.8837075374	6.7640740574	7.0954077274	6.6080021734	6.9397548264	6.8922533744	6.7772722034	7.2350186564	6.8827010984	7.0544328564	7.1031447774	6.9677057334	7.0178362704	6.8727331774	7.1960375244	6.9682320324
101886233	6.4628018634	6.2753991864	6.1262191104	6.4552997824	5.4881206184	6.2519070884	6.2475971794	6.1205748724	5.9778109104	6.0104267444	5.8464056814	5.8062684174	6.2265265084	6.2327618654	5.8539574524	6.5397641554	5.9803373554	6.0523225874	6.2836601544
100535646	7.2611362594	7.2268778294	6.9966858324	7.1533808904	7.4742190224	7.4171585494	6.9329662844	7.2400395434	7.0009341934	6.6588243074	7.6837419404	7.1556053544	6.4988612114	7.4490546454	7.2990622834	6.9498200034	7.0261540214	7.4851896004	7.2210901864
569436	4.9866787294	5.2392286974	4.7546785304	5.0830865344	5.1849244844	5.2190850964	5.1042179554	5.3846327704	4.9919109464	5.0819843704	5.2034166714	5.5275905094	5.5285628234	5.7460121524	5.2444815984	5.0600565014	5.7902879254	5.1912064804	5.7527360894
569389	6.7223349854	6.3899553404	5.9204399914	6.6421793514	5.7948860344	5.8930287594	5.9747791614	6.1330525764	5.7653443344	6.0104267444	6.3014797324	5.8983001914	5.5836034274	6.2658769704	5.6211864984	5.8198151374	6.3936095474	6.1547122564	6.2334417984
110437710	4.2696554094	4.4441198054	4.1465535054	2.5444014054	4.3522427334	5.1230941754	3.9922931444	4.0349691784	5.0508860674	4.6182500604	4.3702102544	4.4705318334	4.0216401824	4.3569209194	5.3625082594	4.5645246664	4.6799618124	5.3721178464	4.8039674494
566957	5.6173713284	5.6419642404	5.6395883434	5.2360856094	5.8754950014	5.9075079334	4.5616781684	5.9617642634	5.4736148494	4.2660111964	6.5000497334	5.2990631064	4.5861922334	6.4011923874	5.7567055904	5.1537310334	5.7120273114	5.0329205274	4.9969335294
568759	7.8824893774	8.3048674694	8.1791257614	8.2654012234	7.5661381444	7.6631086764	8.1414407204	7.5915149684	7.4693132624	7.5811406004	7.7887165924	7.6681477434	7.5589489894	7.8273400674	8.0033272524	7.5868778164	7.6225099774	7.6885130274	7.6992731034
569265	5.8983392304	6.3899553404	6.5784065094	5.8808447354	5.7385305504	5.8930287594	5.5219514554	5.7990306724	5.6556258124	5.9182387614	6.1389041574	5.5275905094	5.1932195184	5.9768648554	6.0307602274	6.0484010244	5.4480116954	6.0043743244	5.9366071244
100007963	5.0146571504	4.2635699994	5.1811593154	4.7985309754	4.6251793624	4.8508000514	4.6079730854	4.8318939484	4.7989750044	4.8354489984	4.7626994474	4.5099648804	4.4347638004	4.2284212624	5.1816380674	4.8890005794	4.6522881934	5.3908872224	5.0845285274
100034432	6.2789304234	6.1767182594	6.4309442724	6.4045362464	6.3405722074	5.8784027954	6.4390247974	6.2522306624	6.2661223744	6.0829911214	6.0986342944	6.3533149204	6.0024883344	6.0921328814	6.1882420284	6.0155062904	6.0875433924	6.4424898474	6.2712684914
100007836	10.5796913484	10.2982845524	10.6721789004	9.9397055044	9.8080901124	10.3799789234	10.2802699384	10.2878407684	10.4471666124	10.1803054384	10.4020435894	10.5804597804	10.6873068124	10.0087945104	10.5710513294	10.3296459434	10.5969084024	10.9995170344	10.8212472814
334358	5.5231255334	5.2873198054	5.0316661884	5.7446244694	5.2669031284	5.0980642084	5.2860595354	5.1833825324	5.5368711574	4.8014447714	5.5203536244	5.4687674414	5.3495953594	5.4131050944	5.4890120094	5.3512065134	5.6006035954	5.7226079584	5.4125326104
503516	4.4849571924	3.9416895884	4.9339206784	4.4437069634	4.2751009604	4.1265678404	4.6079730854	4.0349691784	4.1056644964	4.8354489984	4.3702102544	4.5857377464	5.0956105124	4.7176324464	4.5792462164	4.9248728154	4.5359587704	5.0566241064	5.0267267244
100034448	5.2681179504	4.8801750144	5.3921622124	4.9828390234	4.8546034184	5.3937998714	5.0715511374	5.0581189634	5.0508860674	4.9943956354	5.1518716454	4.8846874064	4.7871512024	5.1548083644	4.7621810734	4.9248728154	4.6240733434	5.1912064804	5.1125835644
108181150	5.3798960284	5.4650960484	5.8145662474	5.6387942074	5.3817478094	5.5310412954	5.7034740284	5.0840568944	5.3616043894	5.4544108484	5.5800730494	5.6024667454	5.6191641374	5.3527358034	5.8130781074	5.0600565014	5.5713491194	5.4457732414	5.1125835644
100151570	5.8525676004	6.1114291444	6.4663362734	6.1510065774	6.3022036224	6.0578674954	6.2030503504	6.7091980694	6.0373534534	6.1655091914	6.5506814904	6.4976137524	6.2380089774	6.0547242394	6.1228428664	6.0645713404	6.1482402864	6.6898982464	6.0424846084
100034531	4.4849571924	4.8160503314	4.7159939714	4.2843738794	5.2264960144	4.3966798334	4.2475598364	4.7039188324	4.4935727544	4.6567973074	4.6557419634	4.9719945574	4.5124638884	5.2461429624	4.9747974754	4.3170490594	5.1837989564	4.4876230524	5.1125835644
556142	5.4012487444	5.2392286974	4.8648725174	4.8751020334	5.5219039304	5.9360374924	5.4475255244	5.1833825324	5.2899710094	5.3406265254	6.0431306434	5.5275905094	5.2166237104	5.3731408734	5.9067215174	5.7415158594	5.0202246844	5.7373497134	4.9665120764
100034442	6.1334061674	5.8484053354	5.9373541564	5.4262194574	5.4535272014	5.7873892714	5.8454947354	5.3636087694	5.7828461104	5.7678722994	5.9098422154	5.7742386064	5.9615169734	5.6150715074	5.7422614324	6.1579624534	5.3821494084	6.0043743244	6.0855853434
556374	8.4874733954	8.2513184394	8.4357488804	7.8711837504	8.2035497894	8.4979806124	8.2292123244	8.4710660784	8.4721955274	8.4693710774	8.4450302024	8.5212903714	8.5285450824	8.3387256754	8.2782337874	8.5218422424	8.6231621214	8.7344910744	8.7404778014
556445	7.2669637794	6.9638483144	6.7317072064	6.9821979794	6.8194592664	6.7784354804	6.7896917724	6.9817530524	6.7921027014	7.1184400574	6.8943680914	6.7240803924	6.6696938414	7.1746377614	6.7026605544	6.9323028144	6.7862570274	6.2707254904	6.3202090534
556528	9.8737336714	9.4793217804	9.6499624534	9.4648707574	9.6321642154	10.0811238174	9.7403278414	9.7933049054	10.0936721904	9.8272384984	9.6746940444	10.1449852964	9.6718040694	9.3552263014	9.6756718544	9.9267431424	9.7157825464	10.0161483644	9.7859114214
573993	6.8827405614	6.8643147374	7.2065795904	7.0743921854	6.6617189004	7.0569575334	7.1674326994	6.4040935644	7.1158750084	6.9028549164	6.7458319664	7.2862615484	6.9605196274	6.9485631974	6.8714397674	6.9842289304	6.8239546634	6.8340244064	6.9835048204
