	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DBP_10-4_A	DBP_10-4_B	DBP_10-4_C	DBP_10-3_A	DBP_10-3_B	DBP_10-3_C	DBP_10-2_A	DBP_10-2_B	DBP_10-2_C	DBP_10-1_A	DBP_10-1_B	DBP_10-1_C	DBP_3uM_A	DBP_3uM_B	DBP_3uM_C
334527	4.220854692	3.973539259	4.123158497	3.964358491	4.235031401	4.142144442	3.858471195	4.052463136	4.282496325	3.909669758	4.244609149	4.321788245	4.207562995	3.953649952	4.059564033	4.057857797	4.132390793	4.182276384	4.042315396
334529	2.437085125	2.334452836	2.15857103	1.946475749	1.869439127	1.633264487	1.214592898	2.252913975	1.830026048	1.54470527	2.145814232	2.126772072	1.800420435	2.010649691	1.351881498	1.847815034	1.718425132	1.43806716	1.342212843
334550	4.127965766	4.18504131	4.285512775	4.344236572	4.170472037	3.886769127	4.095161243	4.115542174	4.163288455	4.009224975	4.176281411	4.075874283	3.986248317	3.974498311	4.053532459	3.985112894	3.999700194	4.455311488	4.274937872
334561	3.649886325	3.469779135	3.182252165	3.35356946	3.376288023	3.935031727	3.616712681	3.440305072	3.923492659	3.529832735	3.592957323	3.80404896	3.516416571	3.349669814	3.679590595	3.628448942	3.507602732	3.879950879	3.924615289
334571	4.121333683	3.656352786	4.142126822	3.959824439	4.044043688	3.931376002	4.043885212	3.792901323	4.088912169	4.084200886	4.003013896	3.995624072	4.05157963	3.921801395	4.161228513	3.945062611	3.941826555	4.159837485	4.126466661
334599	3.588699384	3.622856315	4.007934583	3.765680875	3.55550554	3.80122573	3.792690924	3.796958141	3.689458238	3.926067509	3.622604409	3.85635712	3.853711413	3.624884225	3.821224635	3.822694989	3.495584681	3.852230238	3.670485529
334613	8.139705671	8.370354993	7.79495364	7.815663733	7.099681045	7.416073974	7.324337576	7.397250693	7.467715863	7.329859565	7.572608122	7.648917505	7.027422509	7.510859908	7.365016137	7.437666943	6.986722606	6.566058548	6.58740692
334619	6.488243932	6.526499151	6.400737839	6.561000757	6.426169956	6.692051031	6.412326657	6.632546023	6.615360775	6.595056535	6.472704959	6.494693784	6.485016246	6.648088662	6.514492084	6.587815016	6.513853136	6.426172821	6.461343405
334626	7.913447599	7.909977155	7.851654759	7.894991365	7.949777254	8.134592753	7.817079219	8.056733113	8.102931269	8.023598825	7.99695211	8.002040555	7.982250576	8.07584263	7.981752962	7.985717606	8.025612207	7.911041834	7.933560148
334627	6.757807113	6.874329481	7.064922165	6.859434525	6.937788487	6.531690573	6.906711082	6.708273017	6.67468508	6.840256267	6.730418163	6.709532918	6.817591446	6.833537779	6.818260843	6.831242164	6.668156538	6.742052118	6.935571071
334628	6.255944973	6.07698117	6.441121734	6.250754877	6.252525479	6.04702171	6.165819805	6.126570798	6.081809874	6.184909368	6.13834207	6.041300017	6.093465653	6.162922202	6.047365462	6.18637385	6.181414585	6.376561319	6.311524489
334632	6.779557501	7.025264446	7.041876997	7.059689905	6.683006798	6.48007555	6.969315385	6.732833552	6.493663323	6.589276573	6.889778579	6.587482311	6.640615521	6.788135949	6.771716532	6.547518148	6.512859761	6.56819006	6.666532701
334633	5.76051253	5.767807587	5.776980185	5.826623003	5.620144824	5.490137478	5.782302616	5.52300206	5.457475782	5.535472377	5.728706102	5.417176525	5.493791971	5.600936614	5.578049928	5.527858551	5.487615461	5.486790672	5.644938775
334644	2.468778617	2.698325791	2.863612004	2.743120648	2.693665341	2.744607626	2.366095122	2.541082789	2.444078907	2.841841668	2.748885033	2.72872201	2.53646426	2.497214378	2.592340852	2.907206279	2.748213963	2.4158422	2.689496648
334648	2.835832186	2.821554572	2.986247773	2.940124222	2.368695401	2.39775993	2.743538562	2.471719833	2.455400226	2.524075221	2.675348503	2.57392273	2.733733405	2.686007613	2.617090104	2.36208118	2.398387672	2.626874447	2.482935273
334658	4.091106139	3.965926154	4.15712394	3.991267579	4.056006088	3.967522967	3.863409132	3.946884534	3.679838067	4.062114381	3.885651853	3.652996281	3.842096818	3.950145746	3.966330573	4.036840345	3.953588502	3.852230238	4.034760525
334665	3.847668435	3.761238043	3.808653997	3.927680707	3.892178274	3.999298553	3.981664737	3.965026287	3.856753494	3.9741713	3.925842734	3.929549719	3.737316159	3.742995138	4.106929771	3.899218116	3.759534573	4.001654185	3.976801591
334669	4.359748941	4.051141288	4.365167307	4.142963449	4.159425581	4.17343106	4.238884996	4.138103752	4.077966919	4.31961805	4.083390569	4.292880664	4.281089191	4.179935091	4.419870736	4.119133204	4.302995744	4.548944018	4.388952825
334682	3.574203028	3.935065518	3.913941428	3.964358491	3.71489979	3.286893161	3.62836308	3.665567972	3.537951705	3.347062117	3.67542392	3.573498685	3.578396732	3.726702712	3.578202356	3.628448942	3.519521496	3.588051612	3.281098419
334701	4.23013119	4.151874749	4.415927425	4.220820411	4.326756959	3.945943647	4.160811934	4.122024422	4.014324643	4.039684486	4.142570789	3.895341956	4.1427665	4.008589727	3.953431479	4.002562266	4.212891968	4.075439404	4.195852818
334717	6.269505184	5.813063735	6.202659012	6.139886236	6.119201056	6.17233156	6.326424817	6.096439291	6.097250286	6.264438329	6.045630788	6.033457314	6.445905209	5.928395146	6.158319114	6.38405386	6.370410692	6.424409038	6.600899605
334724	7.744633816	7.65159728	7.173547601	7.133009911	7.622852114	8.101223187	7.236193717	7.647472932	7.965921065	7.522796889	7.66395651	7.883920706	7.715425701	7.675880454	7.613293753	7.674492336	7.997125356	7.894786217	7.497543957
334728	6.395781554	6.256201195	6.66287989	6.554249333	6.425017373	6.141020828	6.688266398	6.288042726	6.120549952	6.45658673	6.29308055	6.3400853	6.573717984	6.259518136	6.340264345	6.393178469	6.454041305	6.644415632	6.722271637
334749	5.097766531	5.107579026	5.231989852	5.209995709	5.205245852	5.033563913	5.161482021	4.953946011	4.929731289	4.93231323	5.049259446	4.960966786	5.115457475	4.998100584	4.954432533	5.121691277	5.178682512	5.122083074	5.202737172
334752	4.775444028	4.627679835	4.813877675	4.708204238	4.780513526	4.724848858	4.793555727	4.814828805	4.56189419	4.840140914	4.602947183	4.632171821	4.713835379	4.744606315	4.707935171	4.640426246	4.871286055	4.772456785	4.812170259
334757	5.212975246	5.08139522	5.146274005	5.094787549	4.972614921	4.653418025	4.919805231	4.892713112	4.947880352	5.123961346	4.777825927	4.743188052	5.082931612	4.855532144	4.69443178	5.064686062	4.741610695	4.5315715	4.751242811
334785	4.489015976	4.43158555	4.677508387	4.727003885	4.524818926	4.528318816	4.605952372	4.455469039	4.469994503	4.618443753	4.448734504	4.516903888	4.5663438	4.529009413	4.426886819	4.506184872	4.467897407	4.649002628	4.673102685
334817	6.086688363	5.883452862	5.905764226	5.882790253	5.964377286	6.004161311	5.891481974	5.98439526	5.735694866	5.981263559	5.946549977	5.868883939	5.971725593	5.873029367	5.820207962	5.929000856	6.075731625	6.09101766	6.065880053
334827	4.976232941	4.907502211	4.962138786	5.115318887	4.798426252	4.774663447	4.973316388	4.830745669	4.734455105	4.818345182	4.955298833	4.893247642	4.7843113	4.819496271	4.946317287	4.825835946	4.727978305	4.823314545	4.665784612
334897	4.559397186	4.274045538	4.621839502	4.451476933	4.197723709	4.064166557	4.397081615	4.233984258	4.224123287	4.54867595	4.27914877	4.155110883	4.323470937	4.170931422	4.210850176	4.545405741	4.506337341	4.413245069	4.300364649
334911	4.75202197	4.88345687	4.768211051	4.675395122	4.668099101	4.814900729	4.686175941	4.863996959	4.89481403	4.802889847	4.869289636	4.964637356	4.626258876	4.90704904	4.771783174	4.859742263	4.875929259	4.71204983	4.748936068
334932	5.869402965	5.925272923	5.885645686	5.986734891	5.862482925	5.876900342	5.989593521	5.924468124	5.709930356	5.800747401	6.006811141	5.810932103	5.792235926	5.964448924	5.832588789	5.762311829	5.963873145	5.974512577	6.004355631
334936	2.937491089	2.887516339	3.196839992	3.35356946	3.138236965	2.719390943	3.143321009	2.950977447	2.99479687	3.246190082	2.712585252	2.884098719	3.295763838	2.96134313	3.238712645	3.176834922	3.152007551	3.232505606	3.209087922
334956	3.635994835	3.698307565	4.072640988	3.908986109	3.957408816	3.514067484	3.902315738	3.832965122	3.645653126	3.824763094	3.844309162	3.60676517	3.845978748	3.64236085	3.72203929	3.715673862	3.918011016	4.099219059	3.976801591
334971	5.998058288	6.199711418	5.975106868	6.059526415	5.838443356	5.922729566	5.825959167	5.801642078	5.998161886	5.785101358	6.050183362	5.905627996	5.723211242	5.985142919	5.837862504	5.656058329	5.854418943	5.672607449	5.577642934
334973	2.899234505	2.532992485	3.137582206	2.930887475	2.983989447	2.76939111	2.711035714	2.950977447	2.955469448	3.080282774	2.995419497	2.78793057	3.014614205	3.055668772	2.633356836	2.860122797	3.062512374	2.986960373	2.92021567
334982	3.794466619	3.808826935	3.869105231	3.663430456	3.759475367	3.626857408	3.696356285	3.656665786	3.60556627	3.643274553	3.494841619	3.578298262	3.668836642	3.524784517	3.687402019	3.617165473	3.585262095	3.754533993	3.615836228
335008	6.280708805	6.293175571	6.161417915	6.216955379	5.92088567	6.041945189	6.110820972	5.979049043	6.233362505	6.105246481	5.935765137	6.148458024	5.892298363	6.002164019	6.093657955	6.088658431	5.866912361	5.874710864	5.79446786
335032	4.812969304	5.07963262	4.938462679	4.729669662	4.360910226	4.521040306	4.517875433	4.318253591	4.398478946	4.580101104	4.861021831	4.511895292	4.5663438	4.58430916	4.780938735	4.358158861	4.539883746	4.448385046	4.46118566
335049	5.082482993	5.084913973	5.176029169	5.29344482	5.32624754	5.211397456	5.035890234	5.172668531	5.137282342	5.265992195	5.139183338	5.210125498	5.302232339	5.175134199	4.981687833	5.201298299	5.369661411	5.210709097	5.328559432
335096	4.217749224	4.684448561	4.755949336	4.694624332	4.1923144	3.797214232	4.470117193	3.902390292	3.856753494	4.039684486	4.282248115	4.020523997	4.038069378	3.96758228	4.250936398	4.015512175	3.799186607	3.903777063	4.004139095
335098	5.758376891	5.846616197	6.077193514	5.977792709	5.911040195	5.778595476	5.743992852	5.812704028	5.735694866	5.781726445	5.942637539	5.80172722	5.852330478	5.848769336	5.763140548	5.810165977	5.825106685	5.932110062	6.014953633
335107	5.263543981	4.981104909	5.142511085	5.133550544	5.318819965	5.132401474	5.175446929	5.462991669	5.197515777	5.058532409	5.490892598	5.267714375	5.136212729	5.426563946	5.046896247	5.087350338	5.337480199	5.080875778	5.10691998
335119	6.784813099	7.14091761	6.750157443	7.025927842	6.839995397	6.783602062	6.52022434	6.727529759	6.7129213	6.475510544	7.082996053	6.766892622	6.233405633	6.985483626	6.79675698	6.40470876	6.527689038	5.968876619	6.013993389
335124	5.669114067	5.614344764	5.746317212	5.852536135	5.704261576	5.554530325	5.738628001	5.589998105	5.52619296	5.706594917	5.640887083	5.55989586	5.486349909	5.634072904	5.770513565	5.52484263	5.650033827	5.739389959	5.7304354
335127	4.455134034	4.873318479	4.816241602	4.834930501	4.454258793	4.050750414	4.635118409	4.194549199	4.103377851	4.073199899	4.610364858	4.016993068	4.301022373	4.385905613	4.461464378	4.115128159	4.041631059	4.105103231	3.976801591
335158	2.141789886	1.573673075	0.912052455	1.571761663	1.99901731	1.501402873	1.729173967	1.951869565	1.542189878	1.565788771	1.893585619	1.323554489	1.630783365	1.777459841	1.351881498	1.64053119	1.993737973	1.419297784	1.707905997
335159	6.124488939	6.070783652	6.118963112	6.069030429	5.984859127	5.930075559	6.032972204	6.011706121	5.816935668	5.843458789	6.115933955	6.019408584	5.819144404	5.905960604	6.016691211	5.759748677	5.777924591	5.784088842	5.84393935
335170	2.559884167	2.796020078	2.977825518	2.949302206	2.839212364	2.702331578	2.677783691	2.481835351	2.821893475	2.706004245	2.484028463	2.720061737	2.708369501	2.608100578	2.583995845	2.840850559	2.761657358	2.714161459	2.610384614
335176	3.978190899	3.670473712	3.679576973	3.875676077	3.572261153	3.599475787	3.838548679	3.61131176	3.645653126	3.867840961	3.793081414	3.728341114	3.957829985	3.328232958	3.785279557	3.747069924	3.749448908	3.816813201	3.773940291
335191	8.324095797	8.126690369	8.299532669	8.20931793	8.444595501	8.345523901	8.333782492	8.346581024	8.378548795	8.431180368	8.230084975	8.322266968	8.474329641	8.25231364	8.330921488	8.453867921	8.442231847	8.457831261	8.433644432
335195	8.434216786	8.372696006	8.492209531	8.584739496	8.477211565	8.376773093	8.621522539	8.367361522	8.263504102	8.413662138	8.418636908	8.354274774	8.43169852	8.42033637	8.4977717	8.372742686	8.409779637	8.53994717	8.535190341
335206	6.739518121	7.062774323	6.331363983	6.357160184	6.49039014	6.539516146	6.358256781	6.796523666	6.709970318	6.772161399	7.009626359	6.463902644	6.498643367	6.980339106	6.294967665	6.507591805	6.987437938	6.309978856	6.198580244
335226	4.760583143	4.743527425	4.880906261	4.912060788	4.819632014	4.705715823	4.708300808	4.658623299	4.590415468	4.633499961	4.49221014	4.719486914	4.741190098	4.639744222	4.707935171	4.689733382	4.610307059	4.626677779	4.805526224
335231	5.589662408	5.63249205	5.25482623	5.318452189	5.360412727	5.747748594	5.102142709	5.464267687	5.618468969	5.497573241	5.512168063	5.565949533	5.401848641	5.442862869	5.458749343	5.526351379	5.553826868	5.410437666	5.257314465
335232	5.23618099	5.072560605	5.326228022	5.238351798	5.003829365	4.894036831	5.083219525	5.019645567	5.070748164	5.095247509	4.879558205	4.940610002	5.069713126	4.857404063	4.988026701	5.07914992	4.898923733	4.967557355	4.951094176
335236	4.245460687	4.051141288	4.111656627	4.283847803	4.417640936	4.237004172	4.320150573	4.144485638	4.210824392	4.220066616	4.189548154	4.132446296	4.469015508	4.128154969	4.158421066	4.041068402	4.220213648	4.193366301	4.500110248
335250	2.154838224	2.274082223	2.501815083	2.464575504	2.227746924	1.266265034	2.039517653	1.27777332	1.337150947	1.607053355	1.627252987	1.821418544	1.701049301	1.712757018	1.730173648	1.788695797	1.44607894	1.456595481	1.745417066
335257	5.233108373	5.360776389	5.235526755	5.320221952	5.110919617	5.065601133	5.153440959	5.203558485	5.02018337	5.028472392	5.335459706	5.120833969	5.001740579	5.266722745	5.087311283	4.830728767	5.037997802	5.070387385	5.081478982
335269	6.958111077	6.368012322	6.502592605	5.804035166	6.467061343	7.382999424	6.85310632	6.746008351	7.548567264	6.63612701	6.6796094	7.38765509	7.04441486	6.632322558	6.901627343	7.073402925	6.963642652	7.532784119	7.17130922
335278	3.823357294	3.935065518	3.449195909	3.899547175	3.68439872	3.785112374	3.766570123	3.891048962	3.74586984	3.815990989	3.57790214	4.024046305	3.699197147	3.659628298	3.856295862	3.741884466	3.231450923	3.326164122	3.07555635
335285	2.786382214	1.879466322	1.644824114	1.31201039	2.64697529	2.576910018	2.40725278	2.491880437	2.915039857	2.901105594	2.440301786	2.796194009	3.383846326	2.572077246	2.575602287	2.831117029	3.177306735	3.049325782	3.202359718
335307	1.570305471	1.426124446	1.110009712	1.523418653	1.727063807	1.481541712	1.616697744	1.452534728	1.962884696	1.705328894	0.941171712	1.960263755	1.537846693	1.712757018	1.668366436	1.684439094	1.911700697	1.709266709	1.66939352
335309	5.784847816	5.109307831	5.19431925	4.81999799	5.079032757	5.715165074	5.23190325	5.405699338	5.652066898	5.664458153	5.146004732	5.605279079	5.667266805	5.088534502	5.462168373	5.612685499	5.717984249	5.717470821	5.638722532
335339	4.214637056	4.46167105	4.458923158	4.650289167	4.35608041	4.047376794	4.345076458	4.257726874	4.117699926	4.189829409	4.375167101	4.321788245	4.091367471	4.303169389	4.180729142	4.234388996	4.241958346	4.157007924	4.137089722
335340	2.598599364	2.573633334	2.441842095	2.451716184	2.614987418	2.39775993	2.743538562	2.521602744	2.731657494	2.677231657	2.801677598	2.693764563	3.014614205	2.751894062	2.192153568	2.415166619	2.59142632	2.867422639	2.620514137
335357	5.306565482	5.52391161	5.444025998	5.553265011	5.393787513	4.986777579	5.480333345	5.108830706	4.927700561	5.056671897	5.445995383	5.203927601	4.900855035	5.363419272	5.364451388	4.913771572	5.117262038	5.091288469	5.044338356
335370	9.993299397	9.906873446	9.861532012	9.875032388	10.09194519	10.24402862	9.945525928	10.11631749	10.1912392	10.18427401	9.999369986	10.15653785	10.16410405	10.07279393	10.12046973	10.13155679	10.16662726	10.12374486	10.07333862
335380	6.485664312	6.512195639	6.640376581	6.595023078	6.426169956	6.353300925	6.713781157	6.318699738	6.281862861	6.435264979	6.413160651	6.326599339	6.370427881	6.402916481	6.727413998	6.248938233	6.300175849	6.343965207	6.456403691
335386	1.803602971	1.076206142	1.110009712	0.922281971	1.39165282	1.289296995	1.214592898	1.300811757	1.008673918	1.742838241	1.250596609	1.738087568	1.575742761	1.679283848	1.207246756	1.288872271	1.306299028	1.103804044	1.366490845
335392	2.115333738	2.651633754	2.286836704	0.722649203	2.631070008	1.737425105	1.750653966	2.252913975	1.182240886	2.917600419	1.607619908	3.378164507	2.50734614	2.279941803	2.25657907	4.212062703	2.175470323	1.813568813	3.590294387
335396	7.792382603	7.774629464	7.670805769	7.771394004	7.955775652	8.137372077	7.692203741	8.028760709	7.881885482	7.827784381	8.023124234	7.886099789	7.886789843	8.130467537	7.866066984	7.810426383	8.010031693	7.925454564	7.95648284
335407	1.852476019	1.829999889	1.861746185	1.571761663	1.634365989	1.818826008	1.750653966	1.994885825	1.758707786	1.666818232	1.925652528	1.821418544	2.102547306	1.808754631	1.760111837	1.595244904	2.291230217	1.842034976	1.968006874
335409	2.65479122	4.721090174	4.894393775	4.58112218	4.050037287	2.917177948	2.597078758	4.248869119	3.25013903	3.491783183	4.05467813	5.027405229	3.596943966	4.333073469	4.26926883	4.651529941	4.32353644	4.696544445	4.548660874
335429	4.50693578	4.477820671	4.743582512	4.669853656	4.472224986	4.361759866	4.476577045	4.421712506	4.458787577	4.49747572	4.687200769	4.380671835	4.711709529	4.44933613	4.410462563	4.786084268	4.480147343	4.576735657	4.685217583
335444	4.588540285	4.698298452	4.577934832	4.683667616	4.608426827	4.644514397	4.938643763	4.545025458	4.317039829	4.561853051	4.534413873	4.491685194	4.591996785	4.672010809	4.499675857	4.527436198	4.602857357	4.593575859	4.699622437
