	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DHEP_10-4_A	DHEP_10-4_B	DHEP_10-4_C	DHEP_10-3_A	DHEP_10-3_B	DHEP_10-3_C	DHEP_10-2_A	DHEP_10-2_B	DHEP_10-2_C	DHEP_10-1_A	DHEP_10-1_B	DHEP_10-1_C	DHEP_3uM_A	DHEP_3uM_B	DHEP_3uM_C
553327	5.358366705	5.555995026	5.58663045	5.525953375	5.241907334	5.607893663	5.637856364	5.123343182	5.236447399	5.644842206	5.020127355	5.298629568	5.492268418	5.056840696	5.526632906	5.414534463	4.835773214	5.319300106	5.324881245
553328	4.603083276	4.069212596	4.898992517	4.557428124	4.612651091	4.781177748	4.721678071	4.043759456	4.106567361	4.418441404	4.205692579	4.21307231	4.339421403	4.069118878	4.455836456	4.390290215	4.079149448	4.391219049	4.48717627
553329	5.4177602	5.313620163	5.547327385	5.21956424	5.212010474	5.367725686	5.128846377	5.15249221	5.421127457	5.165460581	5.474905301	5.454217993	5.184418142	5.301911433	5.434627913	5.312209783	5.172245788	5.438278514	5.249231869
553330	6.02592866	5.90850915	5.82361557	5.693704281	5.661776794	5.771493514	5.434798027	5.643100214	5.82879686	5.598002833	5.867359045	5.821022972	5.613076	5.759164848	5.914999087	5.738874204	5.859891514	5.689708055	5.544725094
553331	4.61964883	4.939034846	4.8719774	5.086557587	4.267571549	4.795909984	4.915534504	4.624921978	4.666948718	5.000575468	4.4139423	4.658061309	4.801815716	4.399799746	4.680548584	4.777716848	4.008609481	4.837305522	4.637163216
553333	8.330612179	8.33529218	8.108306913	8.127245602	8.047953442	8.104426731	7.934278174	8.262386805	8.388408615	8.134611092	8.385578404	8.443680564	8.234108295	8.40660673	8.416123648	8.30262715	8.136743811	8.369477264	8.249192568
553336	5.087736623	5.170267401	5.342814335	5.245872678	4.693784947	5.389743982	5.449757661	4.803220782	5.064322983	5.211307218	4.913986924	5.094536833	5.259028528	4.671456502	5.199287855	5.168739033	4.570342853	5.151330701	5.081006612
553337	4.891231663	4.871371821	4.849071825	4.937727995	4.593681427	4.851617408	4.715501971	4.735004122	4.737433911	4.654195636	4.709030658	4.552887132	4.658086782	4.704832846	4.843679401	4.770718404	4.813186522	4.790509302	4.801542641
553343	7.303979168	7.162704092	7.35726398	7.230781174	7.174826976	7.914986019	7.746130331	7.235805959	7.295908423	7.531186821	7.384326459	7.66800647	7.564001292	7.101293453	7.798561936	7.792604633	7.101828975	7.692463177	7.675821274
553345	3.608160931	3.867439912	4.164786505	4.069297336	3.239521968	3.538727564	3.672109591	3.462539848	3.298253631	3.315495336	3.535292671	3.629715668	3.314752556	3.367942266	3.54840374	3.625533293	3.30528599	3.583801862	3.39309355
553346	5.290522922	5.217515796	5.326323531	5.165462839	4.964486131	5.218517788	5.135029714	5.08038193	5.297711305	5.118109054	5.222444526	5.252349931	5.206929988	4.91906229	5.25764018	5.251503195	4.879912655	5.266540319	5.18210807
553347	7.043514932	7.143007277	7.257289289	7.137005155	6.678671118	7.107646219	6.948891878	6.757837676	7.040462797	6.822845391	6.885914348	7.020138481	6.789659449	6.810710013	7.004860745	7.051975363	6.705047328	7.1065871	6.966179322
553348	3.717737837	3.404028327	3.987355869	3.90920377	3.168043247	3.970713021	3.778635764	3.450854597	3.864096461	3.598518355	3.674482709	3.823051776	3.795140329	3.374870849	3.902519832	3.91509957	3.602131077	3.819595218	3.858958501
553349	5.76274104	5.277173987	5.49664326	4.799936136	5.588383937	5.542787184	5.39541866	5.414044809	5.453394172	5.458134158	5.471854638	5.232052126	5.617283959	5.458501451	5.541603336	5.279712956	5.938836198	5.35802326	5.689130651
553350	5.292000129	5.468458725	5.43337405	5.382571954	4.934645474	5.250956612	4.98050164	5.139811916	5.140618038	4.947383841	5.166936901	5.277327071	5.024103176	5.095103717	5.281159519	5.132801707	5.117991911	5.350361332	5.075176616
553351	4.266885541	4.450940409	4.387784212	4.483545917	4.366679265	4.28715834	4.255255714	4.205481648	4.269478257	4.213086887	4.352240997	4.017431202	4.206088502	4.382715074	4.288437072	4.302434742	4.33405771	4.16532357	4.286515252
553352	5.943734733	5.960193671	5.813001902	5.887586143	5.480402344	6.125043585	5.414607449	5.597459127	5.880142949	5.559404655	5.640281739	6.073842061	5.584346649	5.761810238	6.220684459	5.562350305	5.472675663	5.946053303	5.678915782
553353	2.84450326	2.689693624	2.478853899	2.587859971	2.821871355	2.732780843	2.291253428	2.811882787	2.67464759	2.48542731	2.630424178	3.240193248	2.896944136	3.182940557	3.72423737	2.43172699	3.368616492	2.508539585	2.880883532
553354	2.700653344	2.726202665	3.153081088	2.884296026	2.004305158	2.755569235	2.139595639	1.811217114	2.172231204	2.47509606	1.734123459	2.273221261	2.242481737	1.931025005	2.822996757	2.640642148	1.877685099	2.645069221	2.967358819
553355	4.743583298	4.439991623	4.731256505	4.572355277	3.881733668	4.127438399	3.510283905	3.606415847	4.322849185	3.292144995	4.407570303	4.11302637	3.912788192	4.09871591	4.318166767	4.184511947	3.798887698	4.475344372	4.053365156
553356	2.394514988	3.040770506	2.769753802	2.931370339	2.068523371	2.17973064	2.063833403	2.677962336	2.632994341	1.971491092	2.480637652	2.762687892	2.306423775	2.379866928	2.323373771	2.729948451	2.288263768	2.788053448	2.360760919
553359	6.127053272	6.180110782	6.217985564	6.105410383	5.706609381	6.220273941	6.163831813	5.907433241	6.021362238	6.036022252	5.933162808	6.178315915	6.015841233	5.79834523	6.154057977	6.138307203	5.789057565	6.100192748	5.968216625
553360	3.236941297	3.491467025	3.295433593	3.529397498	2.522762899	3.30639551	3.125499463	2.756003282	2.618838324	2.940704128	2.917293403	2.997250905	2.876024779	2.447153899	3.096903401	3.078689621	2.626477466	3.182589962	2.835621118
553363	2.930479167	3.533276163	3.387331926	3.414812196	2.735500812	3.227085948	3.437104461	2.9593778	3.234694393	3.426893594	2.995850938	3.09039493	3.395371742	2.710792855	3.15796174	3.055841995	2.300125685	3.388145642	2.992321987
553364	0.790440094	1.263409798	1.048972822	0.961151601	1.325020032	0.772701752	1.054477454	1.529517333	0.881412979	1.16572733	0.790535673	1.176421313	1.110165586	0.981359166	0.896142661	1.200418568	1.348048207	0.866785147	1.320366175
553365	4.794496967	4.875441067	4.936418169	4.956055466	4.652479433	4.493286301	4.492862187	4.66340111	4.690828463	4.65190435	4.432891153	4.516985727	4.541144714	4.682667964	4.719552888	4.641129136	4.678809673	4.602055429	4.681326836
553367	3.735218001	3.68472651	3.765563113	3.734420163	2.784121309	3.410578202	3.278570035	2.697871897	3.187517	3.280326554	2.862439891	3.09039493	3.261977519	2.632013772	3.337607611	3.346832125	2.708874305	3.423627579	3.248626792
553368	2.735813378	2.76181056	2.75010598	3.055550127	3.123391915	2.807382734	2.767855469	3.008032492	2.754511103	2.704662672	2.908294765	2.948322202	2.545991927	2.743281489	2.800194887	2.976959214	2.735326326	2.769788029	2.807765979
553370	2.682746685	2.564223961	2.808264479	2.805628505	2.499656527	2.145630565	2.268934178	1.96700417	2.152712534	2.201957472	2.271988855	2.634522546	2.231543677	2.32368234	2.612266388	2.20129945	2.369319243	2.751288389	2.518015931
553371	11.04044068	10.39810708	10.77429284	10.48536005	11.29615722	10.86987206	11.02940878	10.81308048	10.75866523	10.91472538	10.92939571	10.84903084	11.07135572	11.09508352	10.73819962	10.98287528	11.46709937	10.65490311	11.00223852
553372	4.074299311	4.054930945	4.285716437	4.284002888	4.07779465	4.435656482	4.313663314	3.913598795	4.126716025	4.261981525	3.9403236	3.997527851	4.134496993	3.962770094	4.266424069	3.973157442	3.685890277	3.955090633	4.103870813
553373	4.574235005	4.509717073	4.721200348	4.539309248	4.462404909	4.382965091	4.411147631	4.474341467	4.495481321	4.549769296	4.550340209	4.363717816	4.55875495	4.665817929	4.401324764	4.408439976	4.560513933	4.379220822	4.46356773
553374	3.054025084	2.904044276	3.036267798	3.055550127	2.674907088	2.604762221	2.477960917	2.802718549	2.854551933	2.650604068	2.987330602	2.854068188	2.712580065	2.876178779	2.638212246	2.884896193	3.169620408	2.797100164	2.779362416
553375	1.737003395	1.427601697	1.465153714	1.066122417	1.919791208	1.411950412	1.499981791	1.716799752	1.459803196	1.586250759	1.606413598	1.897082011	1.061583297	1.751014425	1.272557412	1.143764546	1.893430939	1.147061635	1.561846686
553377	3.593859576	3.623138999	2.900270394	3.105663385	3.029716482	2.662172887	2.063833403	3.309195912	3.64411709	2.613405821	3.334965362	3.587732849	2.688785427	3.679101154	3.332319457	3.024804512	3.201592827	3.486494525	3.133657799
553378	2.997201133	3.138820804	3.036267798	2.805628505	2.980494494	2.892093409	3.204063904	3.468347173	3.003634754	3.042168465	3.23774198	3.332060985	3.190350667	2.979794789	3.368935834	2.935839144	3.163140009	3.10457679	3.25551702
553380	4.574235005	4.754717955	4.5753113	4.530163756	4.563358671	4.671615936	4.632709757	4.681012747	4.632134196	4.656483288	4.394741251	4.579908178	4.658086782	4.504596698	4.703258365	4.666487537	4.437026899	4.546810519	4.44258851
553383	8.180786333	8.394266575	8.395538122	8.318887378	7.62132813	8.284315042	8.149425636	7.923961761	8.21693167	8.148492798	7.957501921	8.168827137	8.11194244	7.766041955	8.237410552	8.342308848	7.653351681	8.341343859	8.164785865
553384	4.929698779	4.65645555	4.90344626	4.94462811	4.796900049	4.842776567	4.526177826	4.730178463	4.895512294	4.727836222	4.74738042	4.712797308	4.643719182	4.66863997	4.813634557	4.713474015	4.747562064	4.737452227	4.731610279
553389	0.612706028	0.265218501	0.983171657	1.132086424	0.900106713	0.941206245	1.249467214	0.715377332	0.928083974	0.882740804	0.22162915	0.929896586	0.729723264	0.46248476	0.745148087	0.857057964	0.181683885	0.561705777	1.397146302
553392	2.394514988	3.055192323	2.740180807	3.185501125	1.521351182	2.596370969	2.37722988	2.180161951	2.515654967	2.389669421	1.888519633	2.482440307	2.357625793	2.486069465	2.917841085	2.739538543	1.579797631	2.684605112	2.459543914
553396	0.823502748	0.763731033	1.489056665	1.474822499	1.588593773	1.092071925	1.316290521	0.259756919	0.833181565	0.973612249	0.533945117	0.963116214	1.410931244	0.409485433	0.776637764	0.708717592	0.280792741	1.20258643	0.707309654
553402	3.154889473	3.280581951	3.515056356	3.696770742	2.440217735	3.221640349	2.925988829	2.340735163	2.936735709	2.977765927	2.271988855	3.03679424	2.656436182	2.039652922	2.980030878	2.993084594	1.560202096	2.998766716	2.690633991
553403	3.453064403	3.346559517	3.060399381	3.517106066	3.428783556	3.410578202	3.552473626	3.130285605	3.457862756	3.530303345	3.341665479	3.344720121	3.345515092	3.23717659	3.368935834	3.201739689	3.150091224	3.53596844	3.185087537
553405	3.627011512	3.178884729	4.036844665	3.577542045	3.470974702	3.897468933	3.821439531	2.746475926	3.441869496	3.690692172	3.252038646	3.246952802	3.726680762	2.826502524	3.802809987	3.635840637	3.188888759	3.435263584	3.907885721
553406	6.880759887	6.972083629	7.118125781	7.018837483	6.510422985	7.036932643	6.919192801	6.683647627	6.699897488	6.890488514	6.768374039	6.814251374	6.863254546	6.59328298	6.930692138	6.847664509	6.517739757	6.930221749	6.782796052
553407	4.752194667	5.063743632	4.705983449	4.893243777	4.294673042	4.223197312	3.802140559	4.322315014	4.700942868	3.810577607	4.578976038	4.536428194	4.134496993	4.430051384	4.310119236	4.617919113	4.328276803	4.56810639	4.555768779
553410	6.755725894	7.069874171	7.006629097	7.127435002	6.390717724	7.055034309	7.165237067	6.786012458	6.824628616	7.080510748	6.518559913	6.82727713	6.978138927	6.524071109	6.840446825	6.874026505	6.056272816	6.958720635	6.715053829
553411	4.444755539	4.469903093	4.849071825	4.590066352	3.917044015	4.548702197	4.805477112	3.75159447	4.04437589	4.48945394	4.013479874	4.109321744	4.536708361	3.62782	4.315489241	4.432289844	3.492679855	4.25669127	4.276388267
553412	5.930517417	5.909501666	6.048379859	6.152856807	5.329689899	5.903189337	5.89173925	5.226318997	5.510099291	5.882275114	5.467266513	5.637719771	5.813417923	5.124177726	5.727312716	5.871268238	4.716917654	5.763102988	5.523474923
553414	4.302499404	4.665883841	4.48904433	4.735084934	3.794236445	4.643383398	4.619539994	4.283314482	4.391071459	4.600552851	3.962227891	4.277213017	4.440247489	3.633608754	4.398797341	4.501561299	3.606914159	4.642771098	4.339357071
553415	2.664614972	2.752990639	2.380049393	2.540064265	1.18719281	2.234831917	1.77801169	1.792821512	2.266049615	2.263282627	1.85144186	1.790075455	1.98031319	1.469646374	2.280084265	2.43172699	1.520194008	2.216514902	2.386097976
553417	3.404726067	3.470099139	3.47372533	3.606836411	2.534178772	3.48519393	3.113023678	2.584804247	3.098503542	3.006744769	2.917293403	3.273678689	3.047979496	2.710792855	3.193393646	3.152336333	2.860766347	3.119078385	3.095766372
553418	3.377154691	3.817553943	3.79462552	3.811933751	2.130004463	3.30639551	3.062012858	2.983910246	3.253141694	2.940704128	3.037713778	3.351008277	3.047979496	2.721703894	3.497340514	3.229228731	2.708874305	3.382146208	3.118620439
553420	7.038683452	7.677725954	7.559522815	7.872815728	6.011313355	6.834645326	6.866746624	5.892393025	7.0271255	6.46719057	6.337674649	6.652476356	6.204556517	5.932362944	6.753604217	6.871302831	5.035246369	7.296786998	6.631447497
553422	3.790608682	4.20798396	4.197796716	4.077691234	3.013495035	4.156268527	4.238124103	3.015984437	3.637110801	4.168901047	3.037713778	3.715068244	3.787692173	2.876178779	3.814235323	3.944420537	2.20238181	4.006695776	3.670755279
553423	3.273292745	3.573907723	3.261140513	3.606836411	3.28753008	3.210687096	3.174350954	3.611672968	2.992698128	3.207307601	3.314676262	3.233401875	3.485600017	3.267277085	3.256174907	3.256203776	3.226670201	3.578564686	3.103424691
553427	1.788145725	1.263409798	1.440848051	1.031973796	1.034793987	1.333340979	0.973979989	0.898580188	1.552088956	1.059097534	1.137135644	1.027345193	0.877374615	1.086394814	1.497104373	1.172369636	1.579797631	1.256053213	1.397146302
553431	3.89149887	4.255594347	4.044930233	4.287625481	3.73610947	4.20123091	4.173508094	4.10468555	4.151512476	4.306362496	3.844511366	4.20267898	4.247397933	3.857878299	4.310119236	4.173941067	3.815512394	4.2402021	4.137828518
553432	5.928619305	6.191579834	6.029148468	6.193974577	5.805314346	6.299948689	5.995633343	6.275235978	6.170751146	6.127915217	5.976856898	6.256600785	5.981977334	5.907492851	6.299352743	6.187309342	5.976283549	6.274681806	6.123164927
553433	4.752194667	4.901615029	5.059255804	4.9191647	4.857226356	5.207540712	5.031111096	4.832783974	5.029966112	5.067432258	4.744855242	4.823208027	4.889670266	4.590437599	4.945898974	5.007425726	4.584961806	4.938890265	4.854692278
553434	2.646252478	2.689693624	2.917987859	2.645460465	3.10053709	2.965604067	2.562971748	3.070453618	2.792843923	2.677886556	2.662888404	2.948322202	2.811382697	2.732533031	2.745545744	2.700789648	3.257416092	2.788053448	2.889768071
553439	1.293559065	1.336077129	1.201433382	1.066122417	-0.214557779	1.06799794	1.272087304	0.205159002	0.441089784	0.785758554	0.162309751	1.176421313	0.339322912	0.562977372	1.358308512	1.38283097	-0.039642043	0.518601291	0.236016565
553440	3.167820579	3.033505172	3.399995129	3.089151627	2.695389075	2.570900338	2.076739969	2.165937883	2.371127886	2.111472189	2.8809571	2.104836578	2.242481737	2.379866928	2.792513468	2.407867737	2.558970552	2.614689647	2.423288275
553441	0.978323635	1.405259121	1.440848051	1.549141449	1.298487882	0.80218829	1.155264099	1.529517333	1.291524075	1.288805561	1.650251747	1.258992191	1.540661716	1.152397211	1.458792013	1.281434685	1.370723719	1.118476751	0.997670082
553443	2.219268	2.019399749	2.067225345	2.413151601	2.174454719	2.256296366	2.151844709	1.899833052	2.11286465	2.150948487	2.139841027	2.163175942	2.46425537	2.156840821	1.988908404	2.11551566	2.20238181	2.229938889	2.079419616
553445	0.686447275	0.576459393	1.201433382	0.961151601	0.969021548	0.361917403	0.44690351	0.791472139	0.233794236	1.240826768	0.750816003	0.963116214	1.086078931	0.906831053	0.611830238	0.891876616	0.417752859	0.796348055	0.290705521
553447	3.421019466	3.442936392	3.361667111	3.510920856	3.092837643	3.25400982	3.533874788	3.201746526	3.324658861	3.321274344	3.216027776	3.375890356	3.405139604	3.118352233	3.305583965	3.302229478	3.245196251	3.370071972	3.32266772
553448	5.214664908	5.129960071	5.344453095	5.27718681	4.890915939	5.019498324	4.617333298	4.722909573	5.061709	4.631117355	4.854327301	4.938349298	4.645780477	4.815920354	5.079728056	4.983411491	4.847945791	5.276277634	5.051618143
553451	7.39477282	7.4616342	7.613867936	7.471952141	6.624294474	7.432712893	7.169385151	6.897283706	7.127401745	7.174893544	6.965609988	7.301557455	7.17902231	6.800454106	7.336039663	7.412359033	6.633601569	7.36415536	7.092764971
553452	5.754192579	5.673998256	5.442584166	5.468065702	6.079129302	5.692995501	5.864087866	6.144419463	6.089673556	6.002245272	6.11818736	5.836791139	6.022202342	6.23806175	5.825617905	5.893989396	6.446147476	5.759636281	6.097510142
553453	1.51211312	0.990768304	1.688035884	2.136118658	0.864374171	1.974884291	1.337894406	1.091538584	1.255377751	1.031161495	1.583984659	1.285498005	1.486484827	0.944576311	1.439247417	1.200418568	1.709984355	1.474796063	1.346416225
553460	5.035781754	4.967906153	5.150135933	5.052894905	4.670696281	5.025761193	5.017787882	4.710712774	4.753720458	4.749429188	4.634596947	4.921547476	4.80550832	4.637289683	4.883995271	4.883145797	4.692374785	4.886874795	4.834127151
553461	6.107209304	5.936465895	5.863408856	5.423030005	5.787947923	5.801329315	5.46359135	5.834547417	6.071911632	6.059155871	5.410206778	5.501636701	5.407100624	5.812951257	5.453705398	5.659657818	6.216374039	5.783262733	6.136400552
553462	5.917177889	6.151032799	6.077247509	6.191076142	6.32075524	6.116999865	6.166852721	6.423098079	6.193614974	6.222047231	6.273423354	6.141607119	6.268157888	6.355676641	6.289153693	6.245679567	6.444812343	6.16801396	6.235459541
553464	1.821260402	2.034035699	2.144510854	2.515559199	2.130004463	2.168453268	2.024406113	1.983319413	1.986258498	1.971491092	1.75435107	2.089875525	2.306423775	1.707767569	1.691363246	2.187351709	1.762372514	2.074922117	2.321900946
553465	5.554508552	6.678038413	6.504831025	6.258157389	5.806491694	6.106697112	5.788630925	6.243415344	5.9382997	5.935051606	6.576512377	6.265782349	5.821646779	6.21797383	6.226397214	6.11270635	6.342417466	6.198206491	6.010579458
