	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DHEP_10-4_A	DHEP_10-4_B	DHEP_10-4_C	DHEP_10-3_A	DHEP_10-3_B	DHEP_10-3_C	DHEP_10-2_A	DHEP_10-2_B	DHEP_10-2_C	DHEP_10-1_A	DHEP_10-1_B	DHEP_10-1_C	DHEP_3uM_A	DHEP_3uM_B	DHEP_3uM_C
436610	9.3583530246	9.5353680996	8.9939825756	9.3431615806	9.2693064736	8.7402438586	8.9170298616	9.4205321746	9.5003622056	9.0289238106	9.3102817846	9.3505363726	9.2483134606	9.2772677946	8.9615079446	9.5353269426	9.2827443676	9.2169713306	9.5005028326
678517	9.4264150516	9.8047694766	9.5281729186	9.6918674996	9.1991462136	9.7416381076	9.9433238336	9.5640003426	9.6011676846	9.8539460186	9.3229673496	9.6870435946	9.7317880606	9.2546770026	9.5025171226	9.6176509976	9.0338909716	9.5828651296	9.6173438106
799266	7.4834879456	7.7788884406	7.5208568816	7.7751421056	6.7303984996	7.6380246616	7.7435045846	7.3383159056	7.5503314966	7.8946659266	7.1079584476	7.5747725036	7.6336917696	6.9237822806	7.5013641336	7.5655700346	6.5991900576	7.6964674566	7.5067764656
797832	6.6263453556	6.9254450446	6.9355097776	6.7348757256	5.9988333776	6.6548112146	6.4250481286	5.9767582146	5.9711267896	6.4451497386	6.0079973526	6.3816822866	6.2160525656	5.7727234486	6.7667889946	6.2581738016	5.8983293966	6.5838470916	6.0394904586
100333269	7.4143368606	7.4376601106	7.7776989296	7.8638078356	7.1663924546	7.6226941866	7.3660651176	6.9773117106	7.1885853676	7.3045334446	7.1079584476	7.3473029046	7.1719300806	7.1211294906	7.1775856296	7.2954151966	7.1505610896	7.3517854716	7.3890010096
566242	7.4244208436	7.6069731216	7.4544781936	7.3532692276	7.1105959896	7.2561874656	7.2905880606	7.2148950176	7.1705980686	7.1495917936	6.9935950756	7.3295958996	7.3985865286	7.0821825366	7.3485389296	7.3949765146	7.1566580716	7.5594022166	7.1058217056
404232	6.4793202696	6.8348092786	6.8260076396	7.3007419866	6.2389501296	6.6166280956	6.8394250416	6.2897614506	6.4747592576	6.6645148506	6.0844905886	6.3468975636	6.3912605966	5.9035866486	6.4761716906	6.7313303256	5.9831145046	6.5740642276	6.3347169846
550227	9.2391603206	9.1167577756	9.2664443826	9.2801191366	9.2108027116	9.3190199436	9.2634176206	8.8815673016	9.0521926176	9.2902709586	9.0162818316	9.1193204826	9.2059498466	8.9625307346	9.1028804736	9.0356779716	8.7987801096	9.0310398426	9.1707385476
550401	6.2715846046	6.1863932816	6.5468827726	6.2990659886	5.6135912986	6.5123469286	6.4061000146	5.8330514866	6.3201717256	6.3639322736	5.5709231836	6.1987112686	6.2965599776	5.5848900566	6.2852078276	6.4446826146	5.9693251716	6.1687192686	6.0978579996
555939	6.3155937206	6.2225913996	6.1593947416	6.5104188346	5.3257647626	6.0789726196	6.0264836586	5.4725290106	5.5380666406	5.9563404766	5.7317813786	5.8634921656	5.8925645316	6.0560828006	5.6709392936	5.8593732096	5.6616144936	6.1556598316	5.7611359596
555788	8.0633983576	8.5246229706	8.5021994956	8.5775045216	7.3033504986	8.1413893046	8.4183452216	7.4683116166	7.8105638726	8.3311002946	7.1724634446	7.9709846546	7.9645818186	7.0742653686	7.8159645926	8.1556576716	6.2111328466	8.2169276516	7.8201884566
555520	9.0919317966	8.8841975936	8.7250386846	9.0146235646	8.7032328826	9.0419903736	8.6852039456	8.9470269206	8.7070005246	8.9141523366	8.8177175216	8.9519548296	8.7590343446	8.7798765006	8.9821223776	8.7272689686	8.7041266886	9.0184707346	8.8030039396
555449	8.4012820076	8.4527919556	8.5506656296	8.5664227856	7.8507527196	8.4566164736	8.2611532286	8.0587996006	8.2000927166	8.1491543186	8.0372648546	8.3678898756	8.2103691636	7.8666033716	8.3305554216	8.2368321166	7.8600787536	8.3802112056	8.1133285076
407708	8.2105091576	7.9825962326	8.2516293646	8.5009960636	8.1530694426	8.2249822396	7.5369263596	7.8128407746	8.1550631956	7.9992183276	7.9043053006	8.0738336966	7.6643561526	7.7718807406	8.1263161046	7.8723994216	7.8786405516	8.2011248336	7.9125166836
101884436	5.6187869596	5.4742438286	5.2646150836	5.2957081406	4.7269760616	4.7303261986	4.3461454896	4.7978221676	4.5772273746	4.3045924096	4.9075496386	4.8623581936	4.5975309696	4.6443663486	4.9320624876	5.0716116156	5.2008411076	4.1805869086	4.5657754326
566017	7.3836549806	6.8732684816	7.5208568816	7.3337949396	7.4566739496	7.4938068766	7.3999804496	7.1354339826	7.3003350196	7.2990819906	6.9615025246	7.0771302986	7.3522528426	6.8044256706	6.9709796296	7.0940267816	7.1867623726	7.4243619036	7.3475044606
566152	7.2874885306	7.3907090046	7.6048626756	7.5740492496	6.0442158826	6.8185018876	6.8743114096	6.6741132726	6.9137310756	6.9691361856	6.5727914586	6.9745245506	6.9596373106	6.7053849556	6.8241269146	7.1487491316	6.3345874936	7.3286992926	6.9079692946
100037317	7.8555256716	7.5126682066	7.4713613756	7.1823360046	8.2105985126	7.9020569506	7.7622518266	8.0479908796	7.8393135366	7.9548393786	7.8038119086	7.5847589796	7.7490505476	8.0872108136	7.7210442326	7.7757457736	8.1562783986	7.5692846696	7.7895273716
541343	5.6873877046	5.3705168396	5.7061542876	5.7323940926	5.9519767906	5.8997910676	6.1681761576	5.8986941906	5.7707852706	6.1744829176	5.7126279616	5.6132994456	6.0518052736	5.9562301806	5.2985874796	6.1683264306	6.2572569736	5.6409303956	6.0093965966
405855	7.0279162486	7.0648953026	7.4026097986	6.7835380056	6.9449995426	7.0877698896	7.1091757396	6.9388226056	6.8473451846	6.8548852706	6.6553573406	7.2056464986	6.9029047856	6.4232048066	6.8994209926	6.7402669606	6.6081162846	6.9965129416	6.8581828236
566596	9.4890100386	9.5987123546	9.5548197446	9.7070839426	9.1974732846	9.7939018466	9.7436536246	9.5790950226	9.5757649246	9.8067067426	9.3495594196	9.6023254186	9.6613262256	9.1956901986	9.6731351186	9.7183229376	9.1330816006	9.7044298486	9.3821924776
431733	7.6169798166	7.6296166806	7.7129222016	7.5118665546	7.0150557776	7.4203447976	7.3562267566	6.9773117106	7.2239008406	7.0940121996	7.1583761796	7.5028618976	7.2598958046	7.4124178756	7.3038878046	7.4827933156	7.1382892766	7.3286992926	7.3713627216
566850	7.7512273286	8.0942599296	7.9800067526	8.1796131556	7.4054237316	7.8204216576	7.9107935416	7.5974739546	7.7020460966	7.8543486306	7.5030233076	7.8436982116	7.5904348986	7.0582994836	7.7096789026	7.8143415496	7.0161853606	7.9444147556	7.6743759336
492766	5.6873877046	5.2587503246	5.6280014566	4.9987233746	5.9035471376	5.1060031556	5.3603769996	4.9292846686	5.2940694736	5.4661648786	5.4604434926	5.4697944086	5.6988041786	5.0516391906	5.0569049446	4.9536221896	5.6616144936	5.5033747806	5.6088983996
100034386	8.3144790956	8.7166418386	8.6989947446	8.7168259966	6.9687316216	8.6372067886	8.3629224796	7.7608347566	8.1911985486	8.3758064436	7.2342073416	8.0085637236	8.0941119006	7.0502497906	8.4099479306	8.3076819556	6.7438998916	8.3547248436	7.9246612266
553633	6.9392695206	7.4117650206	7.1603824926	7.2805405126	6.7487914516	7.1585767996	7.0309391106	7.0585380776	6.8809199406	7.0230386116	6.8165353826	6.9044887356	7.0260777516	7.0009849886	7.1885435536	6.9929647766	6.9684603936	7.2753637006	7.2414601986
386590	11.1419023606	11.1238655506	11.0915872856	11.0532158126	11.1065220696	10.9580985776	10.6034340946	10.6588567916	10.7138137756	10.5696963346	10.7759591896	10.6969001496	10.5521153656	10.8170166466	10.9020238026	10.7683621626	10.8073438706	10.8589700936	10.7949501516
403114	5.0437763026	4.9773445126	4.3609627936	4.7073799576	5.2242620116	4.4467132446	3.9348235236	4.9603602546	4.5772273746	4.0164819186	4.7284330146	4.9576602386	4.3178594196	5.2045321016	4.7953846406	5.0138227736	4.5935773626	3.2788797766	3.8930659266
568277	9.9885621486	10.1318474156	10.2609057216	10.2126419086	9.6529993366	10.1907687166	10.0355971366	9.8456856776	10.0080342396	9.9166958386	9.8212713156	9.9900912356	9.9903822506	9.6937167086	10.0829659926	10.0546660186	9.5104778976	10.1592767806	9.9618202866
100330186	7.9906092656	8.2917513756	8.2742548766	8.6209993696	7.0818670946	8.0753541896	8.0019522646	7.5573863736	7.8449953536	7.9958526106	7.6258462826	8.0631583756	7.8188611686	7.3416278416	7.7210442326	8.0117727476	6.9684603936	7.9892722216	7.5121519766
570288	8.7688712186	8.5953490596	8.8721394236	8.4626595116	8.0677362386	8.5867461556	8.1992116826	8.1559577866	8.5348956776	8.2229815146	8.4233147856	8.6193449406	8.4688951586	8.2611847476	8.6508419806	8.6769588276	8.1255243286	8.5569900056	8.6553516806
570188	7.5677877576	8.1548363266	7.8266299856	7.9727423696	6.6248189256	8.0208445676	7.9505688826	7.3023854686	7.3963289996	7.9054687866	7.0015078946	7.6763340556	7.7054829376	6.9060502606	7.7058704746	7.7757457736	6.7916954576	7.8091770056	7.5175075336
565332	7.4193876626	7.1362107246	7.6500513556	7.3977122896	7.0599386486	7.0765613416	6.6829269876	6.9543416836	7.5008016876	6.8548852706	7.1006098986	7.1795254916	7.1612194986	7.3870761166	7.2315614366	7.2271272796	7.1134279806	7.4725504076	7.1339888006
791563	5.5093525626	5.8738213346	5.6870093896	5.8467275146	5.0864347896	5.1916113946	5.3799311326	5.3370226826	5.6198821496	5.4661648786	4.8027687826	5.3808905886	5.5589248886	4.9164694556	5.5401660086	5.4870982696	3.9745029866	5.4826079166	5.2963882816
565194	6.1673628106	5.7797736826	5.4577193836	6.2164065236	5.5728787096	6.2180796426	5.9500523096	5.6920634916	5.9501919256	6.3215420236	5.8059491736	6.4044147296	5.5589248886	5.9035866486	6.3054825946	5.7397016416	5.6786628296	6.0747188016	5.2963882816
564226	7.6125764806	7.8423011256	7.6351451786	7.8817996166	7.2332339366	7.5677170956	7.6337650856	7.3383159056	7.8336092546	7.7423191796	7.0015078946	7.6384821296	7.4697578766	7.1813370356	7.7058704746	7.6580707566	6.6345683056	7.5444504406	7.3475044606
678519	5.3702130256	5.7634852786	5.7982437806	5.1249424546	5.4205931616	5.2325829586	5.3603769996	5.5562754116	5.2260288336	5.3861550816	5.1546388226	5.3342960726	5.4399036956	5.4689002056	4.9320624876	5.6091980276	4.9710531756	5.4184511546	5.4386802606
564347	6.3477413556	6.2225913996	6.3661090856	6.1287216826	6.2258794136	6.2974618586	5.4182618176	6.0508141556	5.7707852706	5.8707330716	6.0079973526	5.6893174346	5.6536680526	6.1644626906	6.2332381696	6.0294138546	6.2572569736	6.1816615506	6.0543052126
564110	7.9973803146	8.4654345506	8.2581300846	8.3796258206	7.3582874446	8.2674962966	8.1024802106	7.7114574886	7.9594188756	8.3230651306	7.4519640326	7.9007725276	7.9048405316	6.9671816466	7.7801919846	7.8560484886	6.6432789546	7.9098319636	7.5802698646
30266	9.6426772566	9.7333885196	9.9304269186	9.8992954366	9.3116781786	9.7998777656	9.5768243866	9.4233228846	9.6667996916	9.4240047826	9.4117460576	9.4819169326	9.4706340556	9.1643350126	9.5595516126	9.5582488416	8.9816152076	9.7155965146	9.5166392786
100148002	9.9515599326	10.4877802976	10.4509329036	10.4639674916	9.4724884306	10.7325489686	10.5325841346	10.1786131146	10.3611715966	10.4658750696	9.9443949786	10.5331434116	10.2619136596	9.9324922556	10.6334295246	10.6225308476	9.5653609376	10.5773836966	10.3038631826
550225	5.9886100956	6.4121456766	6.2272299956	6.2444892006	6.0292464426	5.8870157386	6.0752771766	6.1484937596	6.2533797406	6.4647592816	5.9272201636	6.2623151256	6.4274662196	6.3594847166	6.1571844376	6.2705642736	6.3237908316	6.3630336076	6.1401344306
436801	6.0419815886	5.7303461676	6.0882118336	6.0982677276	5.9833829926	6.1122852686	6.2764718596	5.8662461496	5.5931225496	5.8707330716	5.7693418366	6.0188860516	5.9682494136	6.0070202006	6.0043340556	5.6091980276	5.3782866926	6.0466968636	5.9941109416
562893	7.9973803146	8.1796003596	8.1042728446	8.1686628426	7.5747838276	8.1706739376	8.2047047336	7.7068837026	7.9698575476	8.0025762106	7.8083298746	8.0914522116	8.0395988606	7.4798962536	7.8265256676	7.9553274616	7.2162513156	8.0148091086	7.6743759336
353248	6.3791882296	6.2106259926	6.4705652086	6.0513464296	6.1993772666	6.3542574246	5.6126064676	5.6354260126	5.6198821496	5.3444222586	5.8591753336	5.8634921656	5.5751538206	6.0560828006	5.8881503836	5.9698738906	5.9413446976	6.0181198476	5.8988312916
436669	9.3304710946	9.7260522666	9.5574575566	9.6065342646	8.3912188076	9.5863224806	9.5511811316	8.9333875766	9.1925033666	9.4126908926	8.8377452546	9.1072466536	9.2808362136	8.4956199766	9.3461553666	9.3952457566	8.2870929546	9.4339715476	9.1876344366
170782	9.9207251106	10.4270282086	9.9212400736	10.2037294766	9.9428661456	9.9097456236	10.1157766206	10.7048838166	10.4421232366	10.3871339146	10.4096482216	10.3425166196	10.0953837936	10.4820907146	10.2596192786	10.1790070616	10.2608897316	10.2979715036	10.0176903106
796113	5.3909307166	5.6440067896	5.6479401396	5.2957081406	4.3470931876	5.1706808506	4.4235604626	5.1339453876	5.1546197306	4.8728542286	3.9350528586	4.6119506386	4.3559300506	4.5561655566	4.4757247236	4.7562999436	3.5245274796	4.7312384096	4.2934733386
561494	5.7040400526	5.6261010866	5.7802901436	5.1249424546	5.6135912986	5.7097400376	5.1257287846	5.5963934496	5.9289487976	5.5419696306	5.6128501836	5.1312322526	5.4749233806	5.8489491816	5.6393404056	5.5289569386	6.0103039616	5.5639398716	6.0543052126
436767	6.8297211466	6.7872626306	6.3899838986	6.4634020196	6.7848884846	6.8778183216	7.0432551396	6.9388226056	6.9668105996	7.0097506316	6.8431993536	7.2056464986	7.0839327346	7.0502497906	7.0208796676	6.9161816546	6.6519373266	6.8338684526	6.7440298966
553774	9.5009713926	9.8391777986	9.8216208476	9.8657883236	9.1974732846	9.9571168136	10.1025964216	9.5436252426	9.6619795356	10.0741931336	9.3802293226	9.6518521886	9.8893545396	9.0213623096	9.6613844636	9.7694192806	8.8579759186	9.7723095746	9.6285238586
450077	8.2422093326	8.1328135196	8.0565891686	8.0222464826	8.0786830246	7.7898642176	7.5499322666	7.7205617876	8.0108729486	7.4195315906	7.8915876836	7.8100410426	7.7843780756	8.1412616356	7.8646013196	7.8642471196	7.9435525286	7.8902549496	7.8459605146
797342	6.0550215626	6.0720080536	6.2404225246	5.9526615986	5.7292585886	6.0901625216	5.9369106066	5.7104590936	5.6461544286	5.8998369626	5.8416505666	5.8798067136	6.1197640336	5.9733596306	6.0886440156	6.1683264306	5.9413446976	5.8171472236	5.9151546536
30400	4.9351232516	5.4540864856	5.3153678536	5.2128504246	5.8703332686	5.3111923916	5.7085224376	5.7642790686	5.8407029256	5.8107024056	5.8591753336	5.7963239906	5.7281290256	6.3853114446	5.9015314806	5.7217655976	6.3345874936	5.2808868546	6.2471655256
324428	8.1418869566	7.9648973956	8.3308559516	8.1240110186	7.3522856316	7.6303797876	7.4331167676	7.0368350806	7.1705980686	7.1189789476	7.4577273456	7.4601013076	7.4167112236	7.3547598126	7.6982233256	7.6674713966	7.1008348066	7.4934615026	7.2543482116
415184	9.0420476216	8.6845603256	8.6026736016	8.5468225326	8.9155265706	8.7024620486	8.9468359106	8.8549420246	8.9971226416	8.9972934166	8.9256208736	8.7088166576	9.0272692856	8.9409241746	8.8708790246	9.0465262166	9.0731003936	8.8196219836	9.1205908806
558474	8.5118145646	8.5651258206	8.7552237436	8.6813116786	8.1770363426	8.6988116366	8.4739937016	8.0766361066	8.4291737256	8.3758064436	8.2111086936	8.4548541036	8.4180672386	8.2541936466	8.5094341836	8.3780803646	7.9610771386	8.4540753336	8.3236022476
558006	8.8993176956	9.0292020506	9.1366359536	9.0958678736	8.1736367796	8.8854066266	8.8814595196	8.5727331926	8.5661906976	8.8596458776	8.4262571146	8.8521340496	8.6936440106	8.2990417256	8.8451409536	8.6792841186	8.1774227076	8.8584244416	8.5311194616
406806	10.0071327646	10.1078562286	10.2729930006	10.1499949806	9.7290810886	10.0624252156	9.9604719456	9.7196750036	9.8389659806	9.9131317446	9.7502573196	9.9227950246	9.9190621916	9.6610522176	10.0314041046	9.8997680066	9.6945989606	9.9482855426	9.9822998386
557148	5.3278631536	5.7797736826	5.7621102636	5.7715206866	5.7476659876	5.6199437166	5.4739134536	5.8161632776	5.5097302116	5.6486943936	5.3407965436	5.6706851456	5.6839151566	5.1752223616	5.6232775766	5.9849908256	5.2008411076	5.2808868546	5.8316257616
415241	8.7549538716	8.2832074946	8.7506207976	8.5009960636	8.3222742826	8.5385466756	8.4965616366	7.8170911596	8.2777650836	8.2599287566	7.9783429756	8.2691658676	8.3275642796	8.1600850296	8.4896352676	8.3285720626	8.0972737416	8.2904610286	8.3508589656
30582	14.1722350296	14.2262835396	14.5999958096	14.6706294196	14.3423672496	14.8967275396	14.5068921296	14.2203334796	14.3939890396	14.3382150796	14.0603578596	14.4718265396	14.2717505996	13.9958889596	14.4342495096	14.1923961196	13.9644555496	14.3393652696	14.0284423996
556537	8.0175048536	8.2129713836	8.1985413696	8.2813895846	7.2462384886	7.9883186896	7.9174993856	7.5056578266	7.5914728996	7.8982758756	7.5141285246	7.8927559966	7.7237962636	7.1739470746	8.0502620016	7.8436625166	7.1687752776	7.8502854646	7.5853788686
541474	8.4686123546	8.3984489616	8.5049352016	8.6048420786	8.1286976556	8.8061929196	8.8093783866	8.3822150056	8.4442248756	8.6422271446	8.3723546116	8.4575739596	8.6015744996	8.1638204146	8.6626784656	8.4988471066	8.0022875556	8.6058191296	8.3327451576
798289	7.3363728846	7.6341030546	7.8654657536	7.8084457496	6.7579007346	7.2905472756	7.5966419036	7.1624102146	7.1431895086	7.4542797336	7.0932237266	7.2565111236	7.4122013516	6.4232048066	7.1042554876	7.3431244486	6.2797775856	7.1688999106	7.0328997786
692296	8.4612845136	8.2746127146	8.4577076276	8.4922391536	8.1599578526	8.4348371956	8.4739937016	8.2501307266	8.2651066266	8.4116106936	8.2514829766	8.3028301126	8.4158161836	8.1525851176	8.3623547846	8.1854093396	8.1953029756	8.4379847996	8.1722387266
550251	6.5362248166	7.1425224866	6.8775816226	7.1230640516	6.8963310996	6.8385462346	7.1999838246	6.9231347716	6.5462547856	7.0427438816	6.6851406676	6.8558350726	6.9780629866	6.8234432986	7.0269975436	6.6098168566	6.6432789546	6.8742890146	7.0698214286
561376	5.9749529066	5.4742438286	5.5453712736	5.4483834286	5.8870357826	5.8741262706	5.5791630656	5.9614796796	5.8855004776	5.8107024056	5.3898523226	5.7258752846	5.9804863536	5.8856030966	5.8472459136	5.2067016246	5.8389048566	5.7835838166	6.1261794866
336082	10.8134795306	10.9673394716	10.9456811286	10.9986105766	10.2533910936	11.0555095706	11.0884478626	10.7544827556	10.8142592636	11.0225565406	10.5225601056	10.8803853946	10.9347130606	10.2912316286	10.8857045746	10.8897945546	10.0543435866	10.8594735686	10.7115434356
561563	7.0988921576	7.2221572886	7.1181249276	7.2110831296	6.5533721046	6.6010673216	6.3674404526	6.7649203716	7.0280310226	6.5031964216	7.0015078946	6.8722359486	6.5057521936	6.5990406466	6.8519633596	6.7667494486	6.8072817986	7.1023959786	6.7890100506
100034640	5.3702130256	3.7670609186	4.8824136366	4.8236345686	4.7993486926	5.1278861496	4.6336214116	5.2134862346	4.9163690086	3.8475159706	4.6092137316	4.6119506386	5.0330986746	4.8806011456	5.0082565096	4.3522228276	4.9431065226	5.2319541996	4.6065516336
561160	7.9939987626	7.8955891066	8.2385393826	8.0100287916	7.5169372216	8.0725360336	7.8170747476	7.5925235016	7.6957711726	7.7780269146	7.6309563526	7.9556745966	7.8492066056	7.5614511426	8.0412228436	7.9005750806	7.4917590526	7.7923999376	7.7491235626
560435	5.8001089196	6.0043097736	6.3046340876	6.4871019506	4.9015245346	5.8997910676	5.5621460776	5.4508101456	5.7467055716	5.6657387786	5.4372947716	6.0480527526	5.5425113166	5.0516391906	5.6232775766	5.3302181546	5.1032004626	5.5238469546	5.3692878296
324173	5.6873877046	5.7958802376	5.9978800746	6.2164065236	5.5728787096	5.6951567696	5.9630753826	5.3370226826	5.8407029256	6.1011994516	5.5709231836	5.7963239906	5.9434596806	5.4928562126	5.7321336186	5.7217655976	5.3782866926	5.5238469546	5.9786615956
553452	9.6534345586	9.5732402356	9.3418261456	9.3673076816	9.9783712816	9.5922374806	9.7633298456	10.0436614426	9.9889155356	9.9014872516	10.0174293396	9.7360331186	9.9214443216	10.1373037296	9.7248598846	9.7932313756	10.3453894556	9.6588782606	9.9967521216
322846	9.2420139306	8.9084742396	8.9200699026	8.7017124966	9.0308665026	9.1832309166	8.7857503796	9.0040633416	9.1768196666	8.9034145456	9.2367693396	9.2011211146	8.9762427866	9.3495669426	9.1230117626	9.0210855766	9.4718790866	9.0785201616	8.9802485916
