	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DHEC_10-4_A	DHEC_10-4_C	DHEC_10-3_A	DHEC_10-3_B	DHEC_10-3_C	DHEC_10-2_A	DHEC_10-2_B	DHEC_10-2_C	DHEC_10-1_A	DHEC_10-1_B	DHEC_10-1_C	DHEC_3uM_A	DHEC_3uM_B	DHEC_3uM_C
566820	8.3873269339	8.3322492969	8.3768910689	8.1514381319	8.0001293779	7.9912246109	7.7724881599	8.2564547209	8.3220961519	7.9953035499	8.1703525249	7.9502911889	8.0433471589	8.0379766179	7.8800161509	7.8469345179	8.0805276289	7.9536936229
561940	7.7551595249	7.8418916389	7.9473514989	7.9001815939	7.8735367089	7.6880882349	7.7361802919	7.7645532469	8.0855240529	7.8565831239	7.3565708799	7.5317602359	7.5258752829	7.6760130729	7.4904165249	7.7342128109	7.7264273909	7.6111855189
100073332	8.5792777899	8.9322803969	8.9933173139	8.9554088439	9.0265543889	9.1668436169	9.1499038849	9.4749708739	9.5017696219	9.3214119209	9.1464698689	8.8065138409	9.1512934289	9.3187767009	9.0268563709	9.1024585499	9.3829613939	9.3195264779
562777	6.7680662349	7.7043521059	7.4978422319	7.9752371979	7.1197059519	6.8592237979	6.7301800329	6.7535222489	7.5978171149	6.7072439049	6.7037836689	7.2860153489	6.9508624369	7.2326253269	6.6841595479	6.7339256849	7.0782485849	7.0473228679
437022	11.7194090409	11.1947032739	11.6816263289	11.5263692569	11.8244477709	11.0495469989	11.3577236089	11.2923656309	11.1388856809	11.5265684619	11.2012002039	11.1782934349	11.3955393939	11.1252160649	11.0204979509	11.4185248089	11.2696235419	10.9039916939
562991	9.7854362729	9.9850482999	9.9678886349	9.9650894439	9.5352116679	9.2670280429	9.4536746339	9.0163694739	8.9436800059	9.3791959849	9.2312901609	9.0390634589	9.3541014709	9.0060364079	9.1799711139	9.2704537979	9.0983226089	9.0279399409
562854	8.4825486249	8.2064212239	8.6220462189	8.4985379739	8.4377913549	8.1541728639	8.2783891239	7.9885146619	7.9949587279	8.1811870509	8.1118981619	8.3306638549	8.2458620789	8.0180377949	7.9591003599	8.1023473349	7.8388281869	7.8008710519
352927	8.9581827589	9.0523496519	9.2118431409	9.0495871749	8.6238087519	8.6673689199	8.6502594859	8.8984544839	8.8228868759	8.5072995949	8.7735079239	8.7035807419	8.6074040309	8.7541419849	8.5117127569	8.5646951899	8.8110735439	8.5136318349
497629	6.3500715079	6.2477159209	6.3510761729	5.8554307089	6.0838254569	5.9968595159	6.2634512869	6.4280219699	6.2967277829	6.2002760489	6.1277113809	6.1110212329	6.1045842009	5.9958844139	5.9926639839	5.8872727909	6.0301478949	5.8134273259
321452	8.5964099779	7.9981562759	8.8644426709	8.4066188939	8.8549823119	8.7154468539	8.6483069199	8.1226111469	8.3247546009	8.6048565669	8.2225894419	8.8262476339	8.5083754949	8.5166519199	8.5221682189	8.4865428239	8.5210577129	8.3761325879
563863	5.7239758249	6.2604365099	6.3242884469	6.0589215099	6.1805780689	6.0097702179	5.6337760749	6.1574437569	5.8568637349	5.8506571139	5.5559823179	5.3918771209	5.6403921469	6.1381454519	5.5972498059	5.6781649369	6.2302662679	5.8134273259
797069	6.5032582199	6.7677157729	6.5947028089	6.7985328279	6.7389279429	6.7089988969	6.4272727259	6.6302719639	6.8989788289	7.0064365749	6.4711342809	6.4014873839	6.6216342559	6.5247530419	6.1891727679	6.4562698809	6.7274128189	6.0404557559
797213	7.3386308819	7.5677397209	7.4303616059	7.7426123299	7.1127167239	7.2773879159	7.1828057139	7.1799578619	7.2234973939	7.2670589369	7.4129947289	6.8189174799	7.1562904249	7.1124029969	7.0447797829	7.2195165909	7.3702478739	7.0885422009
797291	6.1121544219	6.1823741259	6.6922074229	6.4756131549	6.3916251369	5.6950375459	5.9322361379	6.0070111039	6.0491722979	5.8846552349	5.5808239309	5.6963690999	5.7794842279	5.7601634589	5.3614169609	5.4986832149	6.0174651129	5.6578081209
402985	11.3736148029	11.4022906059	11.3534780689	11.2798996659	11.0647411229	10.3020570109	10.7294541659	10.2616113729	10.1651498889	10.8036371979	10.8148435269	10.5617172419	10.8706524019	10.5549626369	10.4766451819	10.5967878079	10.5523005709	10.0645387599
567370	7.4719106249	7.4393751159	7.3396435429	7.7045179069	7.3629463249	7.2118603749	7.2512997299	7.5086818489	7.2848544429	7.2734888429	7.0972390949	7.1548195849	7.0976738399	7.2268462959	6.9079590049	7.0341572709	7.2722265799	6.8132883439
564990	8.1259645299	8.4836754229	8.4218068639	8.5423907119	7.7839836039	7.6759899189	7.7903050899	8.1705866819	8.1883617049	7.9357407939	7.5701229589	7.3582791829	7.7830999799	7.9067771489	7.4361615859	7.6930471779	8.0277500209	7.5534732839
404603	6.7594000349	6.6852090119	7.0105352269	6.8886578059	6.9018585209	6.4304364289	6.8231179749	6.5867321389	6.8701503729	6.7261185949	6.5736987759	6.8423650349	6.5936275119	6.4572545149	6.2533363669	6.8383024119	6.7196040219	6.6206631209
566809	8.0883988279	8.1148262919	8.3505827649	8.0809711879	7.8014754129	7.4904115639	7.6411997439	7.6251680529	7.5440764389	7.6983200639	7.4805561939	7.4476257309	7.6803255119	7.3002261699	7.1763763349	7.6020817449	7.4667035459	6.9237020919
553508	8.7746979189	8.6132881579	8.9258706969	8.7754902859	8.5763323809	8.0580066449	8.4806689609	7.9580832009	8.1558860319	8.4085183749	8.1203951949	7.9681646999	8.2637454019	7.9841815539	8.0558265449	8.1265985889	7.8884281169	7.8496405229
474335	5.6129078279	5.8194789849	5.8852418889	5.8554307089	5.5335902689	5.2706168509	5.6337760749	5.3694924709	5.2435832019	6.0585451989	5.5307054539	5.3705318789	5.7288830779	5.6946818409	5.3140659839	5.3883929879	5.6738883659	4.9980631249
406662	7.9955141309	7.9674525289	8.3033562799	7.9888855579	7.8187576809	7.9583033439	7.3792421259	7.1974320209	7.2517108439	7.7267136859	7.8356600239	8.1823679879	7.4075308699	7.4614765359	7.8471273259	7.7432033779	7.6504265109	7.8213923859
493610	7.4559086239	7.0790645659	7.2570697429	7.6425457249	7.7662771119	7.2285233919	7.4164304619	7.4612498199	7.3278937409	7.3845804919	7.1727123039	7.6866018729	7.3804669019	7.3489260039	7.4797275379	7.4511414819	7.1380572399	7.6064633709
445495	6.6227431189	6.3934256119	6.5834507059	6.2822593899	6.3916251369	6.3310686989	6.2937459529	6.3044526659	6.1485509049	6.4363474149	6.1444720529	6.2922144259	6.0912925359	6.0622920419	6.4079206319	6.4005330389	6.1856155329	6.4307145329
83412	7.0709045699	7.2159707279	7.1992722179	7.4520506049	7.6358456469	7.9040149899	7.8424725299	7.7762291299	8.0214198209	7.7499554959	7.6661072709	7.9064690749	7.8318659959	7.8552656919	7.7833639509	7.9081723499	7.9925413069	8.0012371629
556414	7.5742816929	7.6229615719	7.5097793969	7.6193336309	7.6358456469	7.9005531699	7.6094360339	7.6842015479	7.8983250909	7.8522941479	7.5131863509	7.5650265429	7.8556444709	7.7136896809	7.6274641299	7.7342128109	7.8460191509	7.5187098949
556493	7.3674311049	6.8029234709	7.5038231609	6.9734821919	7.6112606999	7.4625096039	7.4072228599	7.1740857899	6.9955701209	7.1943713799	6.5860214499	7.5508633759	7.2844558479	7.1556296489	6.9079590049	7.2130597299	7.1555268099	7.1153816969
556571	5.8599004709	5.0700226079	5.7905630569	5.5948430529	5.9801148209	5.9574193629	5.9450179699	5.4494540179	5.6176797099	5.8506571139	5.3972180629	6.1365360399	5.8122584809	6.0094127329	6.1082086349	5.9661831469	5.6245623329	5.7463263659
556634	5.6129078279	5.9971865539	5.6248304929	5.3059513789	5.9953949439	5.9168706229	5.4306528849	5.7938117859	6.0997171319	6.1452430269	6.1277113809	6.0980925939	5.8443046979	5.9822280359	6.1082086349	5.9351349939	5.7828192269	5.9389350459
30724	6.0707242889	5.7124512429	5.9214395529	5.7310125009	6.4031283529	6.3413191689	6.2937459529	5.7151180609	5.8271724689	6.3169230299	5.4787830299	6.4119729069	6.3021128559	5.8828328759	5.9775478629	6.1396254419	5.8558804789	5.8297260159
100148193	5.6320231679	5.6749350739	6.0414245629	5.5948430529	5.5125032059	5.8175746949	5.8256877669	5.8972349149	5.6002310289	5.6279006559	5.3972180629	5.7796985179	5.1183064069	5.2915604599	5.2897946539	5.8544591139	5.8124891829	5.9538827599
100537531	6.5136020729	6.4500469389	6.5947028089	6.3115191489	6.9099446119	7.1432143549	6.8707873619	7.5226126089	7.0798170039	7.3484921439	6.8941976069	6.9252191539	6.8830619649	7.0417451489	6.9779907439	7.0559686369	6.6718422669	7.3310947309
555747	7.5987783959	7.8461172779	7.8044466829	7.9614584859	8.1814066529	8.1801034439	8.4270120009	8.3992061109	8.4517934819	8.3366491509	8.1033507869	8.0576970769	8.3803518749	8.4161251329	8.4852377129	8.3752837049	8.2874852809	8.3396079189
337132	9.2959377299	9.1289159219	9.2154922269	9.0796615819	8.9773830039	8.6673689199	8.5700190569	8.4583828889	8.5275947549	8.7844167449	8.7708116859	8.8045255339	8.6668539129	8.5047610529	8.4905717319	8.8739209389	8.8129096109	8.2756091079
101886353	5.9233437999	5.6364172189	6.3510761729	5.8751625289	6.0105149239	5.5611183209	6.0194183969	5.0989893749	5.7658913879	5.5871858529	4.9403418999	5.7469420249	5.6220234689	5.3982488429	4.4059470869	6.0555091529	5.0333388719	4.6022889009
100037374	8.8643125589	8.5730650949	8.8644426709	8.7436423749	7.8101424249	7.3603705209	7.2095357749	6.9100953999	7.5164362749	7.3786281089	7.3201514469	7.0712883129	7.1498938479	7.0483135129	7.0005990559	7.1125698349	7.3652515739	7.3424987299
378834	9.3999634769	9.2406645079	9.2081848019	9.2328087639	9.5430317559	9.8478421529	9.4140025159	9.8327066059	9.9417908869	9.6867812749	9.7578302149	9.7813700359	9.3302557049	9.8014286469	10.1002705479	9.4527742739	9.8834052849	9.8028838739
101886416	6.4066664629	6.8202102709	6.7335138209	6.7024003859	6.5133809099	6.9151912879	6.8573274979	7.0513273229	7.3901369909	6.8857213839	6.8842532399	6.7950825349	6.8597347559	6.8140140609	7.1829808319	7.0414644269	7.0721290559	7.0333171629
560631	9.9629327069	10.2543099569	10.3421379609	10.1736691149	10.0524285999	10.5386941189	10.2183804439	10.7182359489	10.7757957729	10.2717947459	10.2636996539	10.4706111889	10.3630867079	10.5942082389	10.5384672829	10.3254134789	10.6167832199	10.5091791859
560912	7.8232691439	8.4863851439	8.1966299919	8.4921630489	8.2751594609	7.9381838469	8.0695556189	8.3109860789	8.4048268619	8.6326320039	8.2994330949	7.9430793179	8.1561560589	8.0113298099	7.8759458169	8.1772322039	8.2473150659	7.9122033329
336702	6.4395875299	6.3224095389	6.4411000639	6.7565960319	6.9807495959	6.8231084689	7.0352153559	7.0704203059	6.8107055109	7.1670044229	6.8742398499	6.9826217719	6.9286144459	7.0417451489	7.2219852079	7.3429326269	7.1084628199	7.2786309059
393528	7.5443258029	7.9080601129	7.7651493189	7.8953583979	8.0114471369	7.5753676049	7.9414680819	7.7329475409	7.6152948389	7.7818775509	7.8561548579	7.6994989079	7.6979711059	7.6197931379	7.6890781799	7.6601971189	7.7911923839	7.5436260679
116991	9.1609749939	9.1966672979	9.3174899219	9.5900088259	8.8210807179	7.7159292309	8.5492417069	7.2872129489	7.6325633589	8.1430708249	7.8459438339	8.0841638339	8.3912393259	7.6717653939	7.9857865129	7.9783834469	7.8531744509	7.8091146469
30100	9.3372880789	9.5159737669	9.5620939729	9.7211733719	9.4697094769	9.3844432909	9.3433472049	9.1922646249	9.4721001759	9.2579776869	9.1630152599	9.3483918679	9.4167163319	9.2013902099	9.3063351709	9.2246469149	9.4623128949	9.2039310719
568807	4.9073388389	4.6733170579	5.1630608649	4.0389223899	4.6715809399	4.6337216779	5.1941702069	4.6004909189	3.9500286399	4.4993546619	5.1205655269	4.9198619989	4.8290450029	4.5193745019	4.8660966709	4.9652049939	4.4887903419	4.7466175219
557879	5.6508885419	5.5353679529	6.1214026579	5.7310125009	6.0105149239	5.6462629279	6.2532100299	5.3487898879	5.4524800089	6.0880271749	5.4521038219	5.9476612449	5.8122584809	5.7601634589	5.7826035989	6.0555091529	5.5384087629	5.3764618699
557812	9.4055285019	9.5461563629	9.6843111089	9.8084264619	9.4819655849	9.6620171019	9.5267037819	9.9221311639	9.9785508929	9.5115582769	9.5184494379	9.7225643729	9.6967359939	9.7709752309	9.6203952559	9.3868950669	9.7208064929	9.6891270189
492707	8.3211464599	7.5931028819	8.3995237559	8.0509243539	8.3981012059	8.2900249669	8.1462717669	7.8332318419	7.9781706459	8.0374712239	7.8459438339	8.4294458999	7.9134305479	7.9773139089	8.0413612019	7.9783834469	8.0896441589	7.8132188469
562379	9.5669466989	9.5026513409	9.6292917899	9.3325207869	9.2145628839	9.1303637339	9.2967401769	9.0946148319	9.0678867759	9.2383904779	9.2927252589	9.1852899319	9.1123450099	9.1365995849	9.0541313059	9.0742364799	9.1901844119	9.0226327679
553811	8.2853734269	8.3531836469	8.3338930729	8.0852129609	8.0739562319	8.0795975899	8.2580466289	7.7289476949	7.5577004439	8.1289568439	8.1161529339	8.0204938349	8.0189850849	7.9354070099	7.8921586989	8.1605510079	7.7341994419	7.7884166619
100000787	7.4012492189	7.3046182209	7.2570697429	7.1619837389	6.6928071639	6.7935508069	6.8707873619	6.6473265129	6.5449120729	6.6490913829	6.9807407399	6.7126627079	6.3586777009	6.5057878289	6.3267458379	6.6311237109	6.5885481309	6.6206631209
393744	6.8273143849	6.6076859659	6.6058678319	6.5994020379	6.8269688289	6.7557312409	6.7448736879	6.8000178529	6.7487056249	7.0445301409	6.5860214499	6.9030903459	6.8199977959	6.4962109029	6.6076779449	6.5308518939	6.4725370389	6.5437098429
323681	6.3729765889	5.9664619409	6.2550587389	5.6645337329	5.9332787459	5.8891908099	5.9576875529	5.7938117859	5.8120945009	5.8506571139	6.0408565509	6.0585966369	5.8443046979	5.7440695749	5.5972498059	5.8208816939	5.7058596979	5.5038093779
445203	7.0426119549	6.6176072369	6.6816933509	6.7243235499	6.9497089039	7.0711381389	6.8573274979	6.4378571399	6.8628523419	6.6784606269	6.8540021269	7.2396764339	6.8675524759	6.8891153139	7.1016584589	6.8958743259	6.6224450149	7.0333171629
100003782	6.2669126469	6.6566238039	6.4535140259	6.5012352549	5.8003970999	6.0352500909	6.2008840129	6.3257966059	6.2302237829	6.0435751599	5.9097436069	6.1616074349	6.0506666139	6.2899719579	6.1759903599	5.8208816939	6.1277857269	6.0121714139
100003895	8.0462707139	8.0019487029	7.9429559329	7.7155050549	7.5138195619	7.2666712649	7.6411997439	7.4021929589	7.2848544429	7.3362592599	7.4805561939	7.6427595559	7.2902839349	7.1248861929	7.2785831169	7.4943818459	7.1670567639	7.1020243629
566878	6.6881300239	5.9971865539	6.7933371759	6.2064034379	5.7106676869	4.5654073719	5.0829187269	4.8565737249	4.8595530289	5.4348914479	4.9782327889	4.9489555409	5.3367914979	4.9140010999	4.1603468779	4.9956194119	5.0828757919	4.3544820409
406327	11.6121925019	11.3245454429	11.0948020449	11.0599428429	11.2256385359	10.3555023559	10.9138581519	10.5096640709	10.1688535089	10.8756685149	11.1687966719	10.9589746089	10.9860158309	10.8264152169	10.7174525319	10.7924571359	10.7201936959	10.4996606709
553239	5.5539935039	5.5766407939	6.0248827929	5.8751625289	6.4145405739	4.8786002479	5.9826977379	4.8565737249	4.8595530289	6.5252435589	4.9782327889	4.8901696569	5.5264991179	5.2692422599	4.8328852919	6.1531800769	5.1307681079	4.7466175219
565974	6.3500715079	6.3583544979	6.2550587389	6.2372260619	6.5027271659	6.7860657909	6.5494812539	6.6725361809	6.7644571719	6.2137124339	6.4169814299	6.5887423709	6.5650662979	6.3336458909	6.6174628329	6.6214043889	6.5885481309	6.6757987189
550420	7.5643653469	8.0057311869	8.0284192169	8.0465804059	7.7839836039	7.7813871589	7.7832047009	7.9649014379	8.1469006679	7.6693563899	7.5639065039	7.8650948479	8.0329566029	7.8775676129	7.9161414349	7.8635204359	8.1489918039	7.8851653079
30708	13.2974712289	13.5539496379	13.3827648569	13.6838787099	13.1645619839	12.7988571479	13.1631629129	12.5580144989	12.6878576769	12.9543615609	12.8380942049	12.6024459109	13.1979998179	12.5596498289	13.2526894319	12.8305477269	12.8410969199	12.8822960019
100006620	8.6996755709	8.8250463919	9.2603436979	9.0495871749	9.1915297449	8.6070524379	9.2014161959	8.7835985809	8.7828456259	9.1950166009	8.6846263389	8.7456392929	9.2276903589	8.7839654449	8.5402849079	8.9202402479	8.5976108699	8.5945494979
100534855	5.6320231679	5.6938151019	6.0577788149	5.7945624199	5.9953949439	5.8751491709	6.1465884939	5.7312039509	5.8120945009	5.7981088049	5.2807549139	5.5709783249	5.8443046979	6.0492528079	5.9468320139	6.2319376609	6.3764838449	6.3311918019
100317105	5.5739001279	4.9495144939	5.3605496209	4.6558056569	5.3316968149	4.9338351899	5.1725956629	4.6688974909	4.6380559269	4.2613200889	4.9782327889	4.7648837579	4.5074540089	5.0511295649	5.5366588449	5.1112440179	5.0583199359	5.1355221829
100126023	6.5642372929	7.0573602369	6.9328669839	7.0273819359	6.4031283529	7.0834036879	6.8368992779	6.9518776399	6.8257979269	6.7447495349	7.2129962979	6.9826217719	6.9135895319	6.6681167559	7.1224228259	6.9743281329	7.2615102519	7.2904555199
559531	7.4288377659	7.0790645659	7.2066248109	7.1129678599	6.8097852299	7.2612829379	6.9616461579	6.8227155389	7.0985792989	6.8857213839	7.0535381599	7.0242228909	6.9727725419	6.9109039459	6.9316826529	6.5918472679	7.0536131669	7.1803739849
324197	7.0354512489	6.7942017689	6.9060197489	7.0096381639	7.0844162109	6.9690684309	6.8300250819	7.3300915829	7.1771758429	6.8257336289	7.3708850689	7.3309120749	6.8199977959	7.2441144029	7.3090927269	6.7248769329	7.3349048649	7.1803739849
100006754	7.0137533789	7.2735799649	7.4177459359	7.6482908599	7.3978635799	7.3038363589	7.3886294639	7.2541963699	7.4595146999	7.3052154099	7.3920935309	7.4977087179	7.5209267809	7.2152183179	7.3797863019	7.4783181999	7.5394783229	7.2546868949
402961	7.2913201759	7.0646313539	7.1079879049	7.5412064099	7.3511168819	7.2006438069	7.5353026499	7.2486193919	7.0860982529	7.4484853369	7.1562783829	7.3364271849	7.4288223399	7.2210440219	7.4250613889	7.4675088679	7.2452850129	7.0120503179
100317614	5.9387780889	6.1139319269	6.1214026579	5.9327886489	6.2586387429	6.0848982999	6.3234175339	6.0070111039	5.7018913629	6.0585451989	6.0408565509	6.3369216029	5.5654710739	6.1133014909	6.1357046389	6.3306757079	6.0919414139	6.3982971739
323538	7.7724907429	7.7136324579	7.8427019549	7.7744827379	7.5811948359	7.7198630179	7.5973419989	7.3141610649	7.6109452179	7.6935329849	7.4335974369	7.7122816699	7.3304343389	7.4858763629	7.6419180999	7.5721219219	7.2986742359	7.5485580779
564833	6.6972337099	6.0123069189	6.0081491559	6.1427094009	6.8184026129	6.2998729249	5.6955900499	6.0461151939	5.8420944829	6.4925460349	5.9097436069	6.3147411839	6.0088634459	5.9822280359	6.2905079689	5.9351349939	6.0046698459	6.2365680899
567565	5.2419249669	5.2337848279	5.8667966809	5.3347392809	5.3790667349	5.4706317549	5.4665554039	5.7628474619	5.4329000049	5.8846552349	5.9097436069	5.7469420249	5.3591447199	5.5540655599	5.4516970629	5.4555735209	5.5560559839	5.8617811849
567619	7.3444371049	6.7677157729	7.7450918019	7.1539292019	7.6062930329	7.4950098749	7.5054119169	6.7535222489	7.0220201039	7.3301036999	6.6809876939	7.6158000539	7.1174785049	6.9109039459	7.1496517829	7.2195165909	7.0536131669	7.1087184879
394091	10.5823994909	10.8936365049	10.7694915139	11.0583255419	10.8769328629	11.1359925349	11.0301362359	11.3195510789	11.2250109469	11.0742530059	11.0806480919	10.9163404139	11.0254223629	11.2447756009	11.1487556839	11.1007942599	11.3039730569	11.0803688689
799510	5.7060481849	5.9971865539	5.6892316589	5.8946281129	5.8176922139	6.0097702179	5.8117984289	5.5971960969	6.2302237829	5.3153413429	5.8082137939	6.1491261989	5.6764424259	5.8974583629	6.1220221409	5.6207833599	5.7215835379	5.9833214439
445322	7.1788329009	7.0427071309	7.2711644379	7.3286777459	7.4978141919	7.4001379449	7.5892226149	7.5364101379	7.5024150409	7.6096239849	7.6129039069	7.4270953639	7.2609051669	7.4810292989	7.5931641619	7.4996968919	7.4240946149	7.6666776149
100000190	8.7639069139	8.5628316279	8.6192941189	8.4401234289	8.3513623339	8.9224900279	8.3498155409	8.7602719849	8.9693915789	8.4259398789	8.6903447789	8.8301622069	8.3246469709	8.8587388409	8.9122877629	8.1672466489	8.9460272399	9.0731355709
30442	5.5338083559	4.9495144939	5.5342307159	5.3629639609	5.0682642759	4.2543244449	4.8848823709	4.1522409389	4.4943253699	5.0714887279	4.3278043489	4.2608806349	4.1453653639	4.4011947479	3.4033114859	4.9341355549	4.4133440069	3.9396992229
