	DMSO_A	DMSO_B	DMSO_C	DMSO_D	DHEC_10-4_A	DHEC_10-4_C	DHEC_10-3_A	DHEC_10-3_B	DHEC_10-3_C	DHEC_10-2_A	DHEC_10-2_B	DHEC_10-2_C	DHEC_10-1_A	DHEC_10-1_B	DHEC_10-1_C	DHEC_3uM_A	DHEC_3uM_B	DHEC_3uM_C
406271	7.201256132	7.134599893	7.145659788	7.106536804	7.160934371	7.01839923	7.040435393	6.929216244	6.83808523	7.136457721	7.042093748	7.070047351	7.005336536	7.018856687	7.056978805	7.019292244	6.912014405	6.973149934
406272	3.359556852	3.298043226	3.604612777	3.760069251	3.727970757	3.775205142	3.56840562	3.704065296	3.758317372	4.132165665	3.415517739	3.704268659	3.712019454	3.701150625	3.654886288	3.775432458	3.701544992	3.771849125
406273	5.729271182	5.903502468	5.730086599	5.85731267	6.021139978	6.316645445	6.085588915	6.51249127	6.528697681	6.15235021	6.26447721	6.264955052	6.135157032	6.409893464	6.421202422	6.267989465	6.494625117	6.486824487
406274	4.257469513	4.304351324	4.560970397	4.498877261	4.293445451	4.267786102	4.367551479	4.32569077	4.509618706	4.438097497	4.502503613	4.314047654	4.360923472	4.312978278	4.375052076	4.537274784	4.410571913	4.400343165
406275	6.878834038	6.813087166	7.04292191	6.97454083	7.08135658	6.662847315	7.108673792	6.74341966	6.677173097	6.936916022	6.749479505	6.835133899	6.937144855	6.684149286	6.457797933	6.979649399	6.796370658	6.562465167
406276	6.496035747	6.146821133	6.104527611	5.865819752	6.10401394	6.373591161	6.057663133	5.951398471	6.094300698	6.24047487	6.260704414	6.408898883	5.977221701	5.883312621	6.199832514	6.135828832	6.020343176	6.292466198
406277	7.34232986	7.234222863	7.504180696	7.455929906	7.534386009	7.378416658	7.421193449	7.229377033	7.364699902	7.394871095	7.14800474	7.316234107	7.400093659	7.229156939	7.224057096	7.326142923	7.258380595	7.146625229
406280	6.905619252	6.662846045	6.764332548	6.515309289	6.41168362	5.562662979	6.002391189	5.613605812	5.214835247	6.107068345	6.223393165	6.040083848	6.080006449	5.942562182	5.719020736	5.922902866	5.934258766	5.56606556
406281	3.039000864	3.151363112	3.114179813	3.274885015	3.023359158	3.015127738	3.231553831	3.569837634	3.400360444	3.261380917	3.331688481	2.985606311	3.150429332	3.494474953	3.209873399	3.364604768	3.558283804	3.351297234
406285	3.160435286	2.592724838	3.32143362	2.76327996	3.176155236	2.910749325	2.791295241	2.605389565	3.035925087	2.663236601	2.573357362	3.117396831	2.86587223	2.573332563	2.383038233	2.972173407	2.622472649	2.437537055
406286	4.796359863	4.873210022	4.846516204	5.029039694	5.005385888	4.594857897	4.684631985	4.386853974	4.502712356	4.639900237	4.403327805	4.617677193	4.7415009	4.512929186	4.680477965	4.539812791	4.403403263	4.470985687
406287	5.62879849	5.500344402	5.64220967	5.463095692	5.3805051	5.485273004	5.378739905	5.542586677	5.392224924	5.45366312	5.452813785	5.458891081	5.303958264	5.379586819	5.346507208	5.347599094	5.433916734	5.338687676
406288	7.084204782	6.992416141	7.255569118	7.196000525	7.26063883	7.069671396	7.201905946	6.914579031	7.015146766	7.148541847	6.79649042	7.026277038	7.115108327	6.89000286	6.962512378	7.060086587	6.95799892	6.933396415
406289	5.887153751	5.522572035	5.990880043	5.973200848	5.670942872	5.263494686	5.560146479	5.121634199	5.223262366	5.343841591	5.094289816	5.32759801	5.311019637	5.248359763	4.981639451	5.327175061	5.139647166	4.947251957
406290	5.393089472	5.555918327	5.34266463	5.516557302	5.314678459	4.909506284	5.263105593	4.558389445	4.617979529	5.17857723	4.775314336	4.661525495	5.192138692	4.594594564	5.087498203	5.105256716	4.815291449	4.995976964
406291	4.762659078	4.905409211	4.9252835	4.832250799	4.787596966	4.710133491	4.697681871	4.794895514	4.874899717	4.923224485	4.73237199	4.685085824	4.918368505	4.784440561	4.664331023	4.924784157	4.895826437	4.746723611
406292	8.084636535	7.829197235	8.058802745	7.971273645	8.027602814	7.745955766	7.921049134	7.638297461	7.692381774	7.826311853	7.696500908	7.825507347	7.822476318	7.635364629	7.74123146	7.8147236	7.700376834	7.765811487
406293	6.914757953	6.904042957	6.853353179	6.881716694	6.642654891	6.64262166	6.777062277	6.584970474	6.497771579	6.811153162	6.629540891	6.632477027	6.848199158	6.645284955	6.566053644	6.614063243	6.658148766	6.44389001
406294	4.800517642	4.565918432	4.82084547	4.604314709	4.885562046	4.737091725	4.74693962	4.545034935	4.617979529	4.797304957	4.764697985	4.741335134	4.628468137	4.667696866	4.648001314	4.830500904	4.629127397	4.767662434
406297	7.037850528	6.990072136	7.166191962	7.146984836	7.373067409	7.33243783	7.355074028	7.241846422	7.335846214	7.401017351	7.08912333	7.281176674	7.278562013	7.220250602	7.34077637	7.411768113	7.31709875	7.320363184
406298	6.378579628	6.362232389	6.755736706	6.746106443	6.949731514	6.741503883	6.736537867	6.124489273	6.483226301	6.672175878	6.375049525	6.488353225	6.739342532	6.548983119	6.622662441	6.484362598	6.579232801	6.652462639
406300	4.06005236	3.711693078	3.978425181	3.855908902	4.163189257	3.706718026	4.146080899	3.812070724	3.691052802	3.938960628	3.742084301	3.648706104	3.707745332	3.737559389	3.960904114	4.027704096	3.897958436	3.792429006
406301	7.248815768	6.993820719	7.447358386	7.286589185	7.435995551	7.062838005	7.15469151	6.784248557	6.895456709	7.083940108	6.867047963	7.143395196	7.074605141	6.957583751	6.976125282	7.052552767	6.94489181	6.785711772
406303	7.306964151	7.482530936	7.579523815	7.608552013	7.595720718	7.685701086	7.635681691	7.744104523	7.886158751	7.552916789	7.492066821	7.684387548	7.605018728	7.729007538	7.732960592	7.658550095	7.829229716	7.655550451
406304	4.719394945	6.025715286	6.112244039	5.918173945	6.262935628	4.74280353	6.446917984	5.214538555	5.395957053	6.264468715	5.459412163	5.453912359	6.442844348	5.755986926	5.670185902	6.414168795	5.807842299	6.146632006
406306	6.119568671	6.031197647	6.174377256	6.108389884	6.23473747	6.188573369	6.249008765	6.096536336	6.126855175	6.270010323	6.057167753	6.242032931	6.201256599	6.10697561	6.234618095	6.237044702	6.064186874	6.181378071
406307	9.237175301	9.189798055	9.133489226	9.23253974	9.37102207	9.421140849	9.408201654	9.46487754	9.357496572	9.417998019	9.505506349	9.499900601	9.469415546	9.41536619	9.518919116	9.545978466	9.329068707	9.58482407
406308	6.031220202	6.161060452	6.100653864	6.137789874	6.162564049	6.306396462	6.186902469	6.300372037	6.372671283	6.224254373	6.169078718	6.202506368	6.283970325	6.21922941	6.373758094	6.170635464	6.396945569	6.335173302
406309	5.234643706	5.124695092	5.214106532	5.173096423	5.313180982	5.068055041	5.264359161	5.157178093	5.071287777	5.039030474	5.225888743	5.151209474	5.286868606	4.915576918	4.94773386	5.2188958	5.002467589	4.934346253
406310	4.965133754	5.047444092	4.816128589	4.866566334	4.973508762	4.991757308	5.07446301	5.18900818	4.97809364	5.168439651	5.31590158	5.019245582	5.009738079	4.996258382	5.099557459	5.277856871	5.126646611	5.115132664
406311	4.758390584	4.879302365	4.862617461	4.890587134	5.164987964	4.483278221	5.133278286	4.513385102	4.550376588	5.166743107	4.616117513	4.479971045	5.169006768	4.792154048	4.499887889	5.310922273	4.729993604	4.345690846
406312	7.013431156	7.038967428	6.741502824	6.714830758	6.757218418	6.706857268	7.09076659	6.836797368	6.735285808	7.092007708	7.037139957	6.885461365	7.031650104	6.826161325	6.715699405	7.079405138	6.828840246	6.693526463
406314	3.564147173	3.53773074	3.543144735	3.582703616	3.355628188	3.67520354	3.382340461	3.591651593	3.803978114	3.564268265	3.408715038	3.65305695	3.577944061	3.465824797	3.77576256	3.547239523	3.501227349	3.690853462
406315	3.248288472	3.938685806	3.626331017	3.950354799	3.525606638	3.474711176	3.655063108	3.488457999	3.781328379	3.533002999	3.408715038	3.283755954	3.328003113	3.280836758	3.465534126	3.663517461	3.545315787	3.46334871
406318	7.299638903	7.372737444	7.54323625	7.682306073	7.477364358	7.515134839	7.469003299	7.460628472	7.589123091	7.398128257	7.330493276	7.464078801	7.448605398	7.410161851	7.381560046	7.511466897	7.467885282	7.427202037
406319	2.478375821	2.414016657	2.186985649	2.773650429	2.378245954	2.3061863	2.541241857	2.67243049	2.930080666	2.44544619	2.350107283	2.376604985	2.277230457	2.591128089	2.470539745	2.442281033	2.466121036	2.373414775
406321	4.617029071	4.477655049	4.72092565	4.726788107	4.783276982	4.727521508	4.860708973	4.855654359	4.803635003	4.639900237	4.791093805	4.797440012	4.688262188	4.906722125	4.805637636	4.71172663	4.849102562	4.91006785
406323	8.188230007	8.773054465	8.101829507	8.404386201	7.262191819	6.587081515	7.536705866	6.093481699	6.591344627	7.218995168	7.267029014	6.651628685	7.541593891	6.326035111	7.229162678	6.198209877	6.454147809	6.529744328
406324	6.550745234	6.597214306	6.72587025	6.710788869	6.654529396	6.365592387	6.60072119	6.477770308	6.393978242	6.481312602	6.355726375	6.568273823	6.602155257	6.366637551	6.354478476	6.488309897	6.42376497	6.36089274
406325	5.326891066	5.171784899	5.450081545	5.652008272	5.215561516	4.682661908	4.810104891	4.406678745	4.514204639	5.00525416	4.806702552	4.639767924	4.918368505	4.328974518	4.725640547	4.8913886	4.583340425	4.533447939
406327	7.587310103	7.299663044	7.069919646	7.035060444	7.200756137	6.330619957	6.888975753	6.484781672	6.14397111	6.850786116	7.143914273	6.93409221	6.961133432	6.801532818	6.692570133	6.767574737	6.695311297	6.474778272
406329	4.010661224	4.040057503	4.236725941	4.114367864	4.212218841	4.004881038	4.26357141	4.012966958	3.908702372	3.950838866	3.831272459	4.01264102	4.092458076	4.055372271	3.983391533	4.024083202	3.980561714	3.84460201
406330	8.251860327	8.309488416	8.209839272	8.347382303	7.932299019	7.771560523	7.959286007	7.792939551	7.781388332	7.86344295	7.77728296	7.689426758	7.82222922	7.839217355	7.766573904	7.73196763	7.853981485	7.630336371
406332	3.554332024	3.795693376	4.04846943	3.855908902	3.718951553	3.829894459	3.722286518	4.009729949	4.085506505	3.810127187	3.731219649	3.773841194	3.63307822	3.737559389	4.090853384	3.69573863	3.755090093	3.9063282
406335	7.566403196	7.566420608	7.751198288	7.625469547	7.60737541	7.541317546	7.550387234	7.439432568	7.56307939	7.478623468	7.358121908	7.519637102	7.501415334	7.428527915	7.356295417	7.467819483	7.4931478	7.356056076
406336	3.672468088	3.688750059	3.794029146	3.600289362	3.483621745	3.626602201	3.616317345	3.993435057	3.559686053	3.614916907	3.861478934	3.785777849	3.544781782	3.986447411	3.433226606	3.506300015	3.666043134	3.557735567
406337	4.284438002	4.439681124	4.59441172	4.627369904	4.716875171	4.565077432	4.640903203	4.55617226	4.585663755	4.582521421	4.546551378	4.457759725	4.650904057	4.446053183	4.49206756	4.644927135	4.538235953	4.586263147
406338	10.36321868	10.58053453	10.32382601	10.53995004	9.748974775	9.594753213	9.893661461	9.033949292	9.342586257	9.617403173	9.594839976	9.320320249	9.864832088	9.242376353	10.04235002	9.32606858	9.499481831	9.692355297
406339	3.940805533	3.522240777	4.052485663	3.780781892	3.901429246	3.618340382	3.480529518	3.62164741	3.339645451	3.417908974	3.641224872	3.844023158	3.496044382	3.484987978	3.111219143	3.458810248	3.666043134	3.174431744
406340	4.900748676	5.788433292	6.274912871	5.801392859	6.139090317	4.899313456	6.03654167	4.896537322	4.983064552	5.920334654	5.216181134	5.30565733	6.080006449	5.429897575	5.542231583	6.159951442	5.431569462	5.538309358
406341	8.721505107	8.923858465	8.577832624	8.624643351	8.370564756	8.598842976	8.697267447	8.806505557	8.580651157	8.58996296	8.866003594	8.597311995	8.621295058	8.674996394	8.652082752	8.641232044	8.649747145	8.710110179
406342	4.107808398	3.825448177	4.06446771	3.977523611	3.877311236	3.546136393	3.786516565	3.416949178	3.349943721	3.827411749	3.652786048	3.599960248	3.58261991	3.451283497	3.470849067	3.557295419	3.483207672	3.356835057
406344	2.981565227	3.010441988	3.159571252	3.260209655	3.115590347	2.730848842	2.865862192	2.605389565	2.739574773	2.835434747	2.667548307	2.971740125	2.858179566	2.599944208	2.990594405	2.779459962	2.555065591	2.746830905
406346	3.902634172	4.007052089	4.190092646	4.051834508	4.023661941	4.243818078	4.059191131	4.296766902	4.281159359	4.057226426	4.217305069	4.277880308	4.032203439	4.139410525	4.062970424	3.979908443	4.222432667	4.087115044
406347	4.455031042	4.575956097	4.768091655	4.755848185	4.344184929	4.582170039	4.559504788	4.478685907	4.647501499	4.438097497	4.577210522	4.46272521	4.430010636	4.403883766	4.468348966	4.297391495	4.585453481	4.51127179
406349	5.824221373	5.724445927	5.811732469	5.864607521	5.884637455	5.610307391	5.803763527	5.765268987	5.73439345	5.690518256	5.812413125	5.662507881	5.694710077	5.691459586	5.568498565	5.727468513	5.708581505	5.689701018
406350	5.584878318	5.290832341	5.817644114	5.327131778	5.706740231	5.301402507	5.588447981	5.036716941	5.072842937	5.41702568	5.031467115	5.478635912	5.276805345	5.194081451	5.012945901	5.32276061	5.149678332	4.976324261
406351	3.730277126	3.80852065	3.74026692	3.346102782	3.343942472	3.247157142	3.368417928	3.045537907	2.573739803	3.649341831	3.114772704	3.243929805	3.610361156	3.010264345	2.891027913	3.572249049	3.003667356	2.928874272
406353	3.046022171	2.73389554	3.225088019	3.002499537	3.349797162	3.082743912	2.784321357	2.412974741	2.582500256	3.107166739	2.818893402	2.978689877	2.819088668	2.789131662	2.80105605	3.001930517	2.493384863	2.788405945
406354	3.573895997	3.254958868	3.70498112	3.801201368	3.827830871	3.626602201	3.643548247	3.267760593	3.318825717	3.569413897	3.265456724	3.577246598	3.601173217	3.213498903	3.563314513	3.490643145	3.268540951	3.488792205
406356	4.695034777	4.540514409	4.59441172	4.532852481	4.895602873	5.066537604	5.085852338	5.054104963	4.838793594	4.931240891	5.051258169	5.099544381	5.232863876	5.01285761	5.031049031	5.09148282	5.180758308	4.990643631
406357	4.387536764	4.411931592	4.782671421	4.789453876	4.994215389	4.80782214	4.652439111	4.681483471	4.690681751	4.556844212	4.473460095	4.663683313	4.760195861	4.618653038	4.725640547	4.824268379	4.728082124	4.392276139
406358	3.839378154	3.774057839	3.817819556	4.008587127	3.754694914	2.950781375	3.306484348	3.155075463	2.852529273	3.511776605	3.188113899	3.148545674	3.156714441	3.093775698	3.158098433	3.175176262	3.153612902	3.199304595
406359	7.672861081	7.543904871	7.749343811	7.675754808	7.796889213	7.531176489	7.64124087	7.446033671	7.516697181	7.603958523	7.476293216	7.613321757	7.613896805	7.546949116	7.535961847	7.600470371	7.482415625	7.419284215
406361	2.777337261	2.829292206	2.816479821	2.301047062	2.246365484	2.692011103	2.43837602	2.332349474	2.547134671	2.316729479	2.364240772	2.458429831	2.430338318	2.011212249	2.41647629	2.269553811	2.290741888	2.187027211
406363	4.835383181	4.649091811	4.750893586	4.444743932	4.401679894	4.033124246	4.276054324	3.848764955	3.915652065	4.20340373	3.962482851	4.223333898	4.065988421	3.885504708	3.771461675	4.135668609	3.921568068	3.820756382
406364	6.123722767	6.371626779	6.410953399	6.43346572	6.396207816	6.445404336	6.368650819	6.578430564	6.665882672	6.43414049	6.323537536	6.44572879	6.420818459	6.51092639	6.524488004	6.424506114	6.559482365	6.394935931
406367	9.052968241	9.119908648	9.295920529	9.366069344	9.217087697	9.431345896	9.147990867	9.333574528	9.572004312	9.228111977	9.242284172	9.400947584	9.225909908	9.333074525	9.401107816	9.289587324	9.427173118	9.373828481
406368	2.140724022	1.98742452	1.10762226	1.445762616	1.685785288	1.329096373	1.272571074	1.193036086	1.643911798	1.520406172	1.129175572	2.173533659	1.501616719	1.491778112	1.336534562	1.761621731	1.513526364	1.755384527
406369	4.98353633	5.158486773	5.106186491	5.151389965	5.267518283	5.021822954	5.200306935	5.080571806	5.002778673	5.125415785	5.049072523	5.15887859	5.192138692	5.140704993	5.041802867	5.172220087	5.153956143	5.066956236
406370	4.78171254	4.802303174	4.991629318	5.041966841	5.054609658	4.787701689	5.057208636	4.766408647	4.920526042	4.99572979	4.824701852	4.61990155	4.859863323	4.863445785	4.832723796	4.911126537	4.822475727	4.828715008
406372	5.54949467	5.443914497	5.784222483	5.681221612	5.738327163	5.444963431	5.606352941	5.521149303	5.420594191	5.442488835	5.397193995	5.489624766	5.484690045	5.396131035	5.421162407	5.601931188	5.454872074	5.303274238
406374	2.635586733	2.669730524	2.853781024	2.814402547	2.389658175	2.13142459	2.186619747	2.279570267	2.087199015	2.266921916	2.119589654	2.30099162	1.940930364	1.997932974	1.630515878	2.155030777	2.005265496	1.94379479
406376	4.869425971	4.856836863	5.104253143	5.092547331	4.875450846	4.759804502	4.955333061	4.599881191	4.592185078	4.501386998	4.583264934	4.75151522	4.842423861	4.519914	4.436105128	4.771256168	4.56203788	4.632654787
406377	2.644866082	2.854250805	2.951648731	2.783946885	2.389658175	3.14157878	3.373073717	2.775135454	2.591207835	2.774358444	2.918034133	2.497665281	3.150429332	3.124650746	2.481113503	2.744681203	2.978160818	2.965582883
406378	5.907535604	5.901508301	6.162348684	6.080468211	5.934188238	5.822060736	5.965101746	5.718449081	5.71759111	5.807277984	5.761261258	5.683927707	5.822754577	5.673823058	5.642192855	5.78315533	5.786877202	5.720097136
406380	4.734685412	4.558344084	4.682568547	4.694404007	4.689434393	4.469565261	4.611653303	4.522498983	4.339172046	4.718433894	4.502503613	4.457759725	4.582521632	4.780568298	4.502485273	4.532185336	4.743303518	4.463305181
406382	4.257469513	4.482999212	4.491668388	4.447985098	4.632935574	4.349918838	4.415732088	4.359142313	4.331397255	4.471464258	4.368694022	4.199735335	4.398534814	4.16933413	4.038122789	4.514229533	4.379247189	4.274328789
406383	5.425756454	5.385187214	5.672535676	5.696290973	5.43108594	5.199860638	5.371778038	4.97995452	5.138176817	5.088257	4.877390368	5.286181643	5.249131563	4.945283063	5.166598219	5.086283516	5.116453447	5.055082373
406385	3.802538695	3.729788362	3.794029146	3.908617477	3.649448002	3.533010746	3.80040973	3.305209184	3.35506542	3.569413897	3.539024105	3.289356707	3.53516513	3.416772731	3.433226606	3.415243413	3.566864839	3.389622886
