Chemical,Dose,Dose(mg/L),Animal,Group,control_mean,control_sd,Norm_Fluorescence,z_score,Outlier
Malathion,Dose_5,1e-4,44,C,1.0323333333333333,8.134732294304465,13.936,1.5862435541611088,FALSE
Malathion,Dose_5,1e-4,45,C,1.0323333333333333,8.134732294304465,13.401,1.520476177848728,FALSE
Malathion,Dose_6,0,52,C,1.0323333333333333,8.134732294304465,5.846,0.5917424805776283,FALSE
Malathion,Dose_6,0,53,C,1.0323333333333333,8.134732294304465,-1.107,-0.2629875521326237,FALSE
Malathion,Dose_6,0,54,C,1.0323333333333333,8.134732294304465,-14.695,-1.9333559807917504,FALSE
NN-Dimethylformamide,Dose_1,1000,1,A,11.087333333333333,2.6078549614577877,6.775,-1.6535940062106613,FALSE
NN-Dimethylformamide,Dose_1,1000,2,A,11.087333333333333,2.6078549614577877,6.914,-1.6002934960004238,FALSE
NN-Dimethylformamide,Dose_1,1000,3,A,11.087333333333333,2.6078549614577877,4.219,-2.6337098630262563,FALSE
NN-Dimethylformamide,Dose_2,100,10,A,11.087333333333333,2.6078549614577877,8.728,-0.9047026649114218,FALSE
NN-Dimethylformamide,Dose_2,100,11,A,11.087333333333333,2.6078549614577877,14.271,1.2207989760623044,FALSE
NN-Dimethylformamide,Dose_2,100,12,A,11.087333333333333,2.6078549614577877,10.436,-0.24975826606907578,FALSE
NN-Dimethylformamide,Dose_3,10,19,A,11.087333333333333,2.6078549614577877,9.074,-0.7720265747478083,FALSE
NN-Dimethylformamide,Dose_3,10,20,A,11.087333333333333,2.6078549614577877,8.804,-0.8755599399043851,FALSE
NN-Dimethylformamide,Dose_3,10,21,A,11.087333333333333,2.6078549614577877,10.219,-0.3329684151023249,FALSE
NN-Dimethylformamide,Dose_4,1,28,A,11.087333333333333,2.6078549614577877,5.39,-2.1846818237731025,FALSE
NN-Dimethylformamide,Dose_4,1,29,A,11.087333333333333,2.6078549614577877,7.95,-1.203032139325558,FALSE
NN-Dimethylformamide,Dose_4,1,30,A,11.087333333333333,2.6078549614577877,4.638,-2.4730414185795686,FALSE
NN-Dimethylformamide,Dose_5,0.1,37,A,11.087333333333333,2.6078549614577877,5.065,-2.309305318868982,FALSE
NN-Dimethylformamide,Dose_5,0.1,38,A,11.087333333333333,2.6078549614577877,3.496,-2.91094920750109,FALSE
NN-Dimethylformamide,Dose_5,0.1,39,A,11.087333333333333,2.6078549614577877,4.458,-2.5420636620172865,FALSE
NN-Dimethylformamide,Dose_6,0,46,A,11.087333333333333,2.6078549614577877,6.603,-1.719548594384481,FALSE
NN-Dimethylformamide,Dose_6,0,47,A,11.087333333333333,2.6078549614577877,13.892,1.0754688079351087,FALSE
NN-Dimethylformamide,Dose_6,0,48,A,11.087333333333333,2.6078549614577877,12.746,0.6360271913816382,FALSE
NN-Dimethylformamide,Dose_1,1000,4,B,11.087333333333333,2.6078549614577877,4.47,-2.5374621791214387,FALSE
NN-Dimethylformamide,Dose_1,1000,5,B,11.087333333333333,2.6078549614577877,8.63,-0.942281441894179,FALSE
NN-Dimethylformamide,Dose_1,1000,6,B,11.087333333333333,2.6078549614577877,7.361,-1.428888258130091,FALSE
NN-Dimethylformamide,Dose_2,100,13,B,11.087333333333333,2.6078549614577877,10.733,-0.13587156439684095,FALSE
NN-Dimethylformamide,Dose_2,100,14,B,11.087333333333333,2.6078549614577877,5.073,-2.306237663605083,FALSE
NN-Dimethylformamide,Dose_2,100,15,B,11.087333333333333,2.6078549614577877,5.819,-2.0201788102465414,FALSE
NN-Dimethylformamide,Dose_3,10,22,B,11.087333333333333,2.6078549614577877,2.94,-3.1241512483420415,FALSE
NN-Dimethylformamide,Dose_3,10,23,B,11.087333333333333,2.6078549614577877,9.678,-0.5404186023234655,FALSE
NN-Dimethylformamide,Dose_3,10,24,B,11.087333333333333,2.6078549614577877,6.979,-1.5753687969812478,FALSE
NN-Dimethylformamide,Dose_4,1,31,B,11.087333333333333,2.6078549614577877,NA,NA,TRUE
NN-Dimethylformamide,Dose_4,1,32,B,11.087333333333333,2.6078549614577877,7.879,-1.2302575797926583,FALSE
NN-Dimethylformamide,Dose_4,1,33,B,11.087333333333333,2.6078549614577877,6.989,-1.5715342279013746,FALSE
NN-Dimethylformamide,Dose_5,0.1,40,B,11.087333333333333,2.6078549614577877,0.248,-4.1564172446439125,FALSE
NN-Dimethylformamide,Dose_5,0.1,41,B,11.087333333333333,2.6078549614577877,4.34,-2.5873115771597908,FALSE
NN-Dimethylformamide,Dose_5,0.1,42,B,11.087333333333333,2.6078549614577877,4.94,-2.357237432367397,FALSE
NN-Dimethylformamide,Dose_6,0,49,B,11.087333333333333,2.6078549614577877,11.431,0.13178135737830926,FALSE
NN-Dimethylformamide,Dose_6,0,50,B,11.087333333333333,2.6078549614577877,12.994,0.7311245045624938,FALSE
NN-Dimethylformamide,Dose_6,0,51,B,11.087333333333333,2.6078549614577877,11.897,0.3104722765004017,FALSE
NN-Dimethylformamide,Dose_1,1000,7,C,11.087333333333333,2.6078549614577877,13.367,0.8741539312417653,FALSE
NN-Dimethylformamide,Dose_1,1000,8,C,11.087333333333333,2.6078549614577877,7.469,-1.3874749120674599,FALSE
NN-Dimethylformamide,Dose_1,1000,9,C,11.087333333333333,2.6078549614577877,4.555,-2.5048683419425166,FALSE
NN-Dimethylformamide,Dose_2,100,16,C,11.087333333333333,2.6078549614577877,6.456,-1.775916759858617,FALSE
NN-Dimethylformamide,Dose_2,100,17,C,11.087333333333333,2.6078549614577877,3.998,-2.7184538396914544,FALSE
NN-Dimethylformamide,Dose_2,100,18,C,11.087333333333333,2.6078549614577877,1.769,-3.5731792875951953,FALSE
NN-Dimethylformamide,Dose_3,10,25,C,11.087333333333333,2.6078549614577877,8.722,-0.9070034063593458,FALSE
NN-Dimethylformamide,Dose_3,10,26,C,11.087333333333333,2.6078549614577877,9.158,-0.7398161944768734,FALSE
NN-Dimethylformamide,Dose_3,10,27,C,11.087333333333333,2.6078549614577877,8.414,-1.025108134019441,FALSE
NN-Dimethylformamide,Dose_4,1,34,C,11.087333333333333,2.6078549614577877,6.668,-1.694623895365305,FALSE
NN-Dimethylformamide,Dose_4,1,35,C,11.087333333333333,2.6078549614577877,14.325,1.2415056490936192,FALSE
NN-Dimethylformamide,Dose_4,1,36,C,11.087333333333333,2.6078549614577877,11.117,0.011375888270290832,FALSE
NN-Dimethylformamide,Dose_5,0.1,43,C,11.087333333333333,2.6078549614577877,9.848,-0.4752309279656208,FALSE
NN-Dimethylformamide,Dose_5,0.1,44,C,11.087333333333333,2.6078549614577877,10.927,-0.06148092424730083,FALSE
NN-Dimethylformamide,Dose_5,0.1,45,C,11.087333333333333,2.6078549614577877,16.356,2.020306629215871,FALSE
NN-Dimethylformamide,Dose_6,0,52,C,11.087333333333333,2.6078549614577877,10.405,-0.261645430216683,FALSE
NN-Dimethylformamide,Dose_6,0,53,C,11.087333333333333,2.6078549614577877,12.74,0.6337264499337142,FALSE
NN-Dimethylformamide,Dose_6,0,54,C,11.087333333333333,2.6078549614577877,7.078,-1.537406563090503,FALSE
Prochloraz,Dose_1,1,1,A,7.3085555555555555,2.9525754906145547,7.009,-0.1014556804754906,FALSE
Prochloraz,Dose_1,1,2,A,7.3085555555555555,2.9525754906145547,7.272,-0.012380904627758217,FALSE
Prochloraz,Dose_1,1,3,A,7.3085555555555555,2.9525754906145547,8.818,0.5112297549182275,FALSE
Prochloraz,Dose_2,0.1,10,A,7.3085555555555555,2.9525754906145547,3.764,-1.2004961657450408,FALSE
Prochloraz,Dose_2,0.1,11,A,7.3085555555555555,2.9525754906145547,4.831,-0.8391167519445445,FALSE
Prochloraz,Dose_2,0.1,12,A,7.3085555555555555,2.9525754906145547,9.422,0.7157969207434384,FALSE
Prochloraz,Dose_3,0.01,19,A,7.3085555555555555,2.9525754906145547,4.707,-0.8811139846636277,FALSE
Prochloraz,Dose_3,0.01,20,A,7.3085555555555555,2.9525754906145547,10.644,1.129672875442788,FALSE
Prochloraz,Dose_3,0.01,21,A,7.3085555555555555,2.9525754906145547,4.808,-0.8469065612392133,FALSE
Prochloraz,Dose_4,0.001,28,A,7.3085555555555555,2.9525754906145547,3.924,-1.1463061880429983,FALSE
Prochloraz,Dose_4,0.001,29,A,7.3085555555555555,2.9525754906145547,5.321,-0.6731599452320395,FALSE
Prochloraz,Dose_4,0.001,30,A,7.3085555555555555,2.9525754906145547,8.981,0.5664357947021834,FALSE
Prochloraz,Dose_5,1e-4,37,A,7.3085555555555555,2.9525754906145547,6.198,-0.37613112995271863,FALSE
Prochloraz,Dose_5,1e-4,38,A,7.3085555555555555,2.9525754906145547,10.648,1.131027624885339,FALSE
Prochloraz,Dose_5,1e-4,39,A,7.3085555555555555,2.9525754906145547,8.466,0.39201180397373386,FALSE
Prochloraz,Dose_6,0,46,A,7.3085555555555555,2.9525754906145547,2.358,-1.6766905948017392,FALSE
Prochloraz,Dose_6,0,47,A,7.3085555555555555,2.9525754906145547,4.175,-1.0612956605229191,FALSE
Prochloraz,Dose_6,0,48,A,7.3085555555555555,2.9525754906145547,7.325,0.0055695254860433484,FALSE
Prochloraz,Dose_1,1,4,B,7.3085555555555555,2.9525754906145547,4.962,-0.7947487077009974,FALSE
Prochloraz,Dose_1,1,5,B,7.3085555555555555,2.9525754906145547,14.006,2.2683397819069566,FALSE
Prochloraz,Dose_1,1,6,B,7.3085555555555555,2.9525754906145547,8.943,0.5535656749979483,FALSE
Prochloraz,Dose_2,0.1,13,B,7.3085555555555555,2.9525754906145547,7.925,0.20878194186870272,FALSE
Prochloraz,Dose_2,0.1,14,B,7.3085555555555555,2.9525754906145547,NA,NA,TRUE
Prochloraz,Dose_2,0.1,15,B,7.3085555555555555,2.9525754906145547,8.658,0.45703977721618494,FALSE
Prochloraz,Dose_3,0.01,22,B,7.3085555555555555,2.9525754906145547,11.989,1.5852073755005833,FALSE
Prochloraz,Dose_3,0.01,23,B,7.3085555555555555,2.9525754906145547,12.674,1.8172082175374524,FALSE
Prochloraz,Dose_3,0.01,24,B,7.3085555555555555,2.9525754906145547,NA,NA,TRUE
Prochloraz,Dose_4,0.001,31,B,7.3085555555555555,2.9525754906145547,9.056,0.5918373467500156,FALSE
Prochloraz,Dose_4,0.001,32,B,7.3085555555555555,2.9525754906145547,14.35,2.384848233966348,FALSE
Prochloraz,Dose_4,0.001,33,B,7.3085555555555555,2.9525754906145547,7.491,0.0617916273519123,FALSE
Prochloraz,Dose_5,1e-4,40,B,7.3085555555555555,2.9525754906145547,7.423,0.03876088682854435,FALSE
Prochloraz,Dose_5,1e-4,41,B,7.3085555555555555,2.9525754906145547,8.451,0.3869314935641678,FALSE
Prochloraz,Dose_5,1e-4,42,B,7.3085555555555555,2.9525754906145547,8.174,0.2931150946675063,FALSE
Prochloraz,Dose_6,0,49,B,7.3085555555555555,2.9525754906145547,11.443,1.4002840765923628,FALSE
Prochloraz,Dose_6,0,50,B,7.3085555555555555,2.9525754906145547,9.943,0.892253035635714,FALSE
Prochloraz,Dose_6,0,51,B,7.3085555555555555,2.9525754906145547,10.175,0.9708285033036761,FALSE
Prochloraz,Dose_1,1,7,C,7.3085555555555555,2.9525754906145547,7.232,-0.025928399053268863,FALSE
Prochloraz,Dose_1,1,8,C,7.3085555555555555,2.9525754906145547,8.767,0.49395669952570137,FALSE
Prochloraz,Dose_1,1,9,C,7.3085555555555555,2.9525754906145547,12.027,1.5980774952048178,FALSE
Prochloraz,Dose_2,0.1,16,C,7.3085555555555555,2.9525754906145547,7.829,0.17626795524747715,FALSE
Prochloraz,Dose_2,0.1,17,C,7.3085555555555555,2.9525754906145547,4.122,-1.0792460906367207,FALSE
Prochloraz,Dose_2,0.1,18,C,7.3085555555555555,2.9525754906145547,5.348,-0.6640153864948197,FALSE
Prochloraz,Dose_3,0.01,25,C,7.3085555555555555,2.9525754906145547,8.386,0.36491681512271257,FALSE
Prochloraz,Dose_3,0.01,26,C,7.3085555555555555,2.9525754906145547,11.006,1.2522776999936593,FALSE
Prochloraz,Dose_3,0.01,27,C,7.3085555555555555,2.9525754906145547,9.429,0.7181677322679026,FALSE
Prochloraz,Dose_4,0.001,34,C,7.3085555555555555,2.9525754906145547,11.86,1.541516705978311,FALSE
Prochloraz,Dose_4,0.001,35,C,7.3085555555555555,2.9525754906145547,3.865,-1.1662887423206263,FALSE
Prochloraz,Dose_4,0.001,36,C,7.3085555555555555,2.9525754906145547,16.032,2.95452037455907,FALSE
Prochloraz,Dose_5,1e-4,43,C,7.3085555555555555,2.9525754906145547,8.423,0.37744824746631017,FALSE
Prochloraz,Dose_5,1e-4,44,C,7.3085555555555555,2.9525754906145547,8.072,0.2585689838824541,FALSE
Prochloraz,Dose_5,1e-4,45,C,7.3085555555555555,2.9525754906145547,10.155,0.9640547560909203,FALSE
Prochloraz,Dose_6,0,52,C,7.3085555555555555,2.9525754906145547,6.761,-0.18545014591365658,FALSE
Prochloraz,Dose_6,0,53,C,7.3085555555555555,2.9525754906145547,7.881,0.19387969800064114,FALSE
Prochloraz,Dose_6,0,54,C,7.3085555555555555,2.9525754906145547,5.716,-0.5393784377801218,FALSE
SDS,Dose_1,0.1,1,A,2.6822222222222223,2.227131382394053,1.182,-0.6736119090601471,FALSE
SDS,Dose_1,0.1,2,A,2.6822222222222223,2.227131382394053,-0.18,-1.285160922632898,FALSE
SDS,Dose_1,0.1,3,A,2.6822222222222223,2.227131382394053,3.512,0.37257693207385406,FALSE
SDS,Dose_2,0.01,10,A,2.6822222222222223,2.227131382394053,1.13,-0.6969603295489746,FALSE
SDS,Dose_2,0.01,11,A,2.6822222222222223,2.227131382394053,1.404,-0.5739321138963066,FALSE
SDS,Dose_2,0.01,12,A,2.6822222222222223,2.227131382394053,1.788,-0.401513008748042,FALSE
SDS,Dose_3,0.001,19,A,2.6822222222222223,2.227131382394053,NA,NA,TRUE
SDS,Dose_3,0.001,20,A,2.6822222222222223,2.227131382394053,1.493,-0.5339703942135057,FALSE
SDS,Dose_3,0.001,21,A,2.6822222222222223,2.227131382394053,1.249,-0.6435283672764655,FALSE
SDS,Dose_4,1e-4,28,A,2.6822222222222223,2.227131382394053,0.712,-0.8846457096322417,FALSE
SDS,Dose_4,1e-4,29,A,2.6822222222222223,2.227131382394053,1.014,-0.7490452675625128,FALSE
SDS,Dose_4,1e-4,30,A,2.6822222222222223,2.227131382394053,6.766,1.8336492449708668,FALSE
SDS,Dose_5,1e-5,37,A,2.6822222222222223,2.227131382394053,2.446,-0.10606568794710945,FALSE
SDS,Dose_5,1e-5,38,A,2.6822222222222223,2.227131382394053,2.463,-0.09843255047960821,FALSE
SDS,Dose_5,1e-5,39,A,2.6822222222222223,2.227131382394053,2.702,0.008880382151733486,FALSE
SDS,Dose_6,0,46,A,2.6822222222222223,2.227131382394053,1.102,-0.7095325559660355,FALSE
SDS,Dose_6,0,47,A,2.6822222222222223,2.227131382394053,1.114,-0.7041444589301522,FALSE
SDS,Dose_6,0,48,A,2.6822222222222223,2.227131382394053,4.504,0.8179929537068706,FALSE
SDS,Dose_1,0.1,4,B,2.6822222222222223,2.227131382394053,0.332,-1.0552687824352118,FALSE
SDS,Dose_1,0.1,5,B,2.6822222222222223,2.227131382394053,-0.311,-1.3439809819412902,FALSE
SDS,Dose_1,0.1,6,B,2.6822222222222223,2.227131382394053,3.554,0.3914352716994454,FALSE
SDS,Dose_2,0.01,13,B,2.6822222222222223,2.227131382394053,6.19,1.5750205872484702,FALSE
SDS,Dose_2,0.01,14,B,2.6822222222222223,2.227131382394053,5.158,1.111644242162509,FALSE
SDS,Dose_2,0.01,15,B,2.6822222222222223,2.227131382394053,4.82,0.9598795089851303,FALSE
SDS,Dose_3,0.001,22,B,2.6822222222222223,2.227131382394053,3.657,0.43768310459077686,FALSE
SDS,Dose_3,0.001,23,B,2.6822222222222223,2.227131382394053,1.212,-0.6601416664704389,FALSE
SDS,Dose_3,0.001,24,B,2.6822222222222223,2.227131382394053,7.544,2.1829775361306316,FALSE
SDS,Dose_4,1e-4,31,B,2.6822222222222223,2.227131382394053,1.199,-0.6659787715926457,FALSE
SDS,Dose_4,1e-4,32,B,2.6822222222222223,2.227131382394053,3.072,0.1750133740914676,FALSE
SDS,Dose_4,1e-4,33,B,2.6822222222222223,2.227131382394053,6.602,1.7600119188137955,FALSE
SDS,Dose_5,1e-5,40,B,2.6822222222222223,2.227131382394053,-0.243,-1.313448432071285,FALSE
SDS,Dose_5,1e-5,41,B,2.6822222222222223,2.227131382394053,2.813,0.058720279733653805,FALSE
SDS,Dose_5,1e-5,42,B,2.6822222222222223,2.227131382394053,4.049,0.6136942744296304,FALSE
SDS,Dose_6,0,49,B,2.6822222222222223,2.227131382394053,4.098,0.6356956706594868,FALSE
SDS,Dose_6,0,50,B,2.6822222222222223,2.227131382394053,4.474,0.8045227111171628,FALSE
SDS,Dose_6,0,51,B,2.6822222222222223,2.227131382394053,6.488,1.7088249969729046,FALSE
SDS,Dose_1,0.1,7,C,2.6822222222222223,2.227131382394053,5.221,1.1399317516008962,FALSE
SDS,Dose_1,0.1,8,C,2.6822222222222223,2.227131382394053,1.322,-0.6107507769748423,FALSE
SDS,Dose_1,0.1,9,C,2.6822222222222223,2.227131382394053,3.46,0.34922851158502655,FALSE
SDS,Dose_2,0.01,16,C,2.6822222222222223,2.227131382394053,-0.062,-1.2321779684467125,FALSE
SDS,Dose_2,0.01,17,C,2.6822222222222223,2.227131382394053,6.676,1.7932385172017422,FALSE
SDS,Dose_2,0.01,18,C,2.6822222222222223,2.227131382394053,1.215,-0.658794642211468,FALSE
SDS,Dose_3,0.001,25,C,2.6822222222222223,2.227131382394053,NA,NA,TRUE
SDS,Dose_3,0.001,26,C,2.6822222222222223,2.227131382394053,4.633,0.875914996842616,FALSE
SDS,Dose_3,0.001,27,C,2.6822222222222223,2.227131382394053,3.062,0.17052329322823145,FALSE
SDS,Dose_4,1e-4,34,C,2.6822222222222223,2.227131382394053,4.841,0.969308678797926,FALSE
SDS,Dose_4,1e-4,35,C,2.6822222222222223,2.227131382394053,4.084,0.6294095574509563,FALSE
SDS,Dose_4,1e-4,36,C,2.6822222222222223,2.227131382394053,2.347,-0.1505174884931465,FALSE
SDS,Dose_5,1e-5,43,C,2.6822222222222223,2.227131382394053,1.492,-0.5344194022998293,FALSE
SDS,Dose_5,1e-5,44,C,2.6822222222222223,2.227131382394053,3.392,0.31869596171502135,FALSE
SDS,Dose_5,1e-5,45,C,2.6822222222222223,2.227131382394053,1.278,-0.6305071327730809,FALSE
SDS,Dose_6,0,52,C,2.6822222222222223,2.227131382394053,1.53,-0.5173570950195323,FALSE
SDS,Dose_6,0,53,C,2.6822222222222223,2.227131382394053,0.637,-0.9183213161065121,FALSE
SDS,Dose_6,0,54,C,2.6822222222222223,2.227131382394053,0.193,-1.117680906434193,FALSE
TEG,Dose_1,1000,1,A,6.062555555555556,2.6919856106186337,4.831,-0.45748965027808486,FALSE
TEG,Dose_1,1000,2,A,6.062555555555556,2.6919856106186337,16.133,3.740898318594726,FALSE
TEG,Dose_1,1000,3,A,6.062555555555556,2.6919856106186337,3.383,-0.9953825700204165,FALSE
TEG,Dose_2,100,10,A,6.062555555555556,2.6919856106186337,6.08,0.006480140300763093,FALSE
TEG,Dose_2,100,11,A,6.062555555555556,2.6919856106186337,6.016,-0.017294132395030585,FALSE
TEG,Dose_2,100,12,A,6.062555555555556,2.6919856106186337,NA,NA,TRUE
TEG,Dose_3,10,19,A,6.062555555555556,2.6919856106186337,2.564,-1.299618965924401,FALSE
TEG,Dose_3,10,20,A,6.062555555555556,2.6919856106186337,5.12,-0.35013395013614174,FALSE
TEG,Dose_3,10,21,A,6.062555555555556,2.6919856106186337,1.864,-1.5596500735346441,FALSE
TEG,Dose_4,1,28,A,6.062555555555556,2.6919856106186337,-0.353,-2.383205738637371,FALSE
TEG,Dose_4,1,29,A,6.062555555555556,2.6919856106186337,11.645,2.073727445802196,FALSE
TEG,Dose_4,1,30,A,6.062555555555556,2.6919856106186337,18.143,4.487559070446996,FALSE
TEG,Dose_5,0.1,37,A,6.062555555555556,2.6919856106186337,NA,NA,TRUE
TEG,Dose_5,0.1,38,A,6.062555555555556,2.6919856106186337,14.26,3.0451293692318897,FALSE
TEG,Dose_5,0.1,39,A,6.062555555555556,2.6919856106186337,9.1,1.128328633133526,FALSE
TEG,Dose_6,0,46,A,6.062555555555556,2.6919856106186337,3.056,-1.1168542445754872,FALSE
TEG,Dose_6,0,47,A,6.062555555555556,2.6919856106186337,6.635,0.21264766133459861,FALSE
TEG,Dose_6,0,48,A,6.062555555555556,2.6919856106186337,4.73,-0.49500842437613424,FALSE
TEG,Dose_1,1000,4,B,6.062555555555556,2.6919856106186337,4.807,-0.4664050025390075,FALSE
TEG,Dose_1,1000,5,B,6.062555555555556,2.6919856106186337,5.943,-0.044411662188670376,FALSE
TEG,Dose_1,1000,6,B,6.062555555555556,2.6919856106186337,3.903,-0.8022166043670931,FALSE
TEG,Dose_2,100,13,B,6.062555555555556,2.6919856106186337,9.28,1.1951937750904458,FALSE
TEG,Dose_2,100,14,B,6.062555555555556,2.6919856106186337,14.97,3.3088752069508507,FALSE
TEG,Dose_2,100,15,B,6.062555555555556,2.6919856106186337,10.805,1.7616901166699042,FALSE
TEG,Dose_3,10,22,B,6.062555555555556,2.6919856106186337,4.886,-0.4370586346801373,FALSE
TEG,Dose_3,10,23,B,6.062555555555556,2.6919856106186337,4.184,-0.697832688312124,FALSE
TEG,Dose_3,10,24,B,6.062555555555556,2.6919856106186337,1.438,-1.7178975761660207,FALSE
TEG,Dose_4,1,31,B,6.062555555555556,2.6919856106186337,13.578,2.7917847758173386,FALSE
TEG,Dose_4,1,32,B,6.062555555555556,2.6919856106186337,11.025,1.843414179061695,FALSE
TEG,Dose_4,1,33,B,6.062555555555556,2.6919856106186337,3.116,-1.0945658639231806,FALSE
TEG,Dose_5,0.1,40,B,6.062555555555556,2.6919856106186337,8.508,0.9084166106974346,FALSE
TEG,Dose_5,0.1,41,B,6.062555555555556,2.6919856106186337,10.078,1.4916292377661229,FALSE
TEG,Dose_5,0.1,42,B,6.062555555555556,2.6919856106186337,8.648,0.9604228322194834,FALSE
TEG,Dose_6,0,49,B,6.062555555555556,2.6919856106186337,4.069,-0.7405520845623783,FALSE
TEG,Dose_6,0,50,B,6.062555555555556,2.6919856106186337,7.397,0.495710095618892,FALSE
TEG,Dose_6,0,51,B,6.062555555555556,2.6919856106186337,8.532,0.9173319629583576,FALSE
TEG,Dose_1,1000,7,C,6.062555555555556,2.6919856106186337,5.309,-0.27992555108137607,FALSE
TEG,Dose_1,1000,8,C,6.062555555555556,2.6919856106186337,3.067,-1.1127680414558976,FALSE
TEG,Dose_1,1000,9,C,6.062555555555556,2.6919856106186337,1.951,-1.5273319215887997,FALSE
TEG,Dose_2,100,16,C,6.062555555555556,2.6919856106186337,6.275,0.0789173774207595,FALSE
TEG,Dose_2,100,17,C,6.062555555555556,2.6919856106186337,5.685,-0.14025169899358855,FALSE
TEG,Dose_2,100,18,C,6.062555555555556,2.6919856106186337,10.295,1.5722388811252985,FALSE
TEG,Dose_3,10,25,C,6.062555555555556,2.6919856106186337,NA,NA,TRUE
TEG,Dose_3,10,26,C,6.062555555555556,2.6919856106186337,2.03,-1.4979855537299291,FALSE
TEG,Dose_3,10,27,C,6.062555555555556,2.6919856106186337,3.06,-1.1153683525320002,FALSE
TEG,Dose_4,1,34,C,6.062555555555556,2.6919856106186337,16.158,3.7501851438665215,FALSE
TEG,Dose_4,1,35,C,6.062555555555556,2.6919856106186337,10.396,1.6097576552233481,FALSE
TEG,Dose_4,1,36,C,6.062555555555556,2.6919856106186337,3.561,-0.9292603740852404,FALSE
TEG,Dose_5,0.1,43,C,6.062555555555556,2.6919856106186337,7.275,0.4503903882925354,FALSE
TEG,Dose_5,0.1,44,C,6.062555555555556,2.6919856106186337,8.255,0.8144339389468759,FALSE
TEG,Dose_5,0.1,45,C,6.062555555555556,2.6919856106186337,10.422,1.6194159535060142,FALSE
TEG,Dose_6,0,52,C,6.062555555555556,2.6919856106186337,10.81,1.7635474817242633,FALSE
TEG,Dose_6,0,53,C,6.062555555555556,2.6919856106186337,6.734,0.2494234894109045,FALSE
TEG,Dose_6,0,54,C,6.062555555555556,2.6919856106186337,2.6,-1.286245937533017,FALSE
TGSH,Dose_1,1,1,A,1.915625,2.219150798809568,3.046,0.5093727747597746,FALSE
TGSH,Dose_1,1,2,A,1.915625,2.219150798809568,-0.003,-0.8645762158341016,FALSE
TGSH,Dose_1,1,3,A,1.915625,2.219150798809568,NA,NA,TRUE
TGSH,Dose_2,0.1,10,A,1.915625,2.219150798809568,5.057,1.4155752739674774,FALSE
TGSH,Dose_2,0.1,11,A,1.915625,2.219150798809568,5.04,1.4079146859582625,FALSE
TGSH,Dose_2,0.1,12,A,1.915625,2.219150798809568,1.86,-0.025065894588974784,FALSE
TGSH,Dose_3,0.01,19,A,1.915625,2.219150798809568,0.72,-0.5387759140304373,FALSE
TGSH,Dose_3,0.01,20,A,1.915625,2.219150798809568,2.288,0.16780067411360924,FALSE
TGSH,Dose_3,0.01,21,A,1.915625,2.219150798809568,6.134,1.900896055492438,FALSE
TGSH,Dose_4,0.001,28,A,1.915625,2.219150798809568,8.357,2.902630593403289,FALSE
TGSH,Dose_4,0.001,29,A,1.915625,2.219150798809568,1.953,0.016842028049670825,FALSE
TGSH,Dose_4,0.001,30,A,1.915625,2.219150798809568,4.541,1.183053896746605,FALSE
TGSH,Dose_5,1e-4,37,A,1.915625,2.219150798809568,1.134,-0.3522180648648536,FALSE
TGSH,Dose_5,1e-4,38,A,1.915625,2.219150798809568,1.699,-0.09761616926447958,FALSE
TGSH,Dose_5,1e-4,39,A,1.915625,2.219150798809568,8.6,3.0121319396526536,FALSE
TGSH,Dose_6,0,46,A,1.915625,2.219150798809568,-1.25,-1.42650287745121,FALSE
TGSH,Dose_6,0,47,A,1.915625,2.219150798809568,1.249,-0.3003964400966358,FALSE
TGSH,Dose_6,0,48,A,1.915625,2.219150798809568,5.289,1.5201197691520556,FALSE
TGSH,Dose_1,1,4,B,1.915625,2.219150798809568,1.044,-0.3927741190312848,FALSE
TGSH,Dose_1,1,5,B,1.915625,2.219150798809568,1.511,-0.1823332601899138,FALSE
TGSH,Dose_1,1,6,B,1.915625,2.219150798809568,1.008,-0.4089965406978573,FALSE
TGSH,Dose_2,0.1,13,B,1.915625,2.219150798809568,2.373,0.20610361415968337,FALSE
TGSH,Dose_2,0.1,14,B,1.915625,2.219150798809568,2.735,0.36922907647355113,FALSE
TGSH,Dose_2,0.1,15,B,1.915625,2.219150798809568,1.093,-0.37069360065178336,FALSE
TGSH,Dose_3,0.01,22,B,1.915625,2.219150798809568,5.272,1.512459181142841,FALSE
TGSH,Dose_3,0.01,23,B,1.915625,2.219150798809568,3.498,0.7130542912400739,FALSE
TGSH,Dose_3,0.01,24,B,1.915625,2.219150798809568,2.198,0.12724461994717806,FALSE
TGSH,Dose_4,0.001,31,B,1.915625,2.219150798809568,4.612,1.2150481172556784,FALSE
TGSH,Dose_4,0.001,32,B,1.915625,2.219150798809568,4.684,1.2474929605888234,FALSE
TGSH,Dose_4,0.001,33,B,1.915625,2.219150798809568,4.405,1.1217691926728866,FALSE
TGSH,Dose_5,1e-4,40,B,1.915625,2.219150798809568,7.222,2.391173688082185,FALSE
TGSH,Dose_5,1e-4,41,B,1.915625,2.219150798809568,2.08,0.07407112670674602,FALSE
TGSH,Dose_5,1e-4,42,B,1.915625,2.219150798809568,1.981,0.02945946712367167,FALSE
TGSH,Dose_6,0,49,B,1.915625,2.219150798809568,NA,NA,TRUE
TGSH,Dose_6,0,50,B,1.915625,2.219150798809568,2.072,0.07046614411417436,FALSE
