Chemical,Dose(mg/L),Dose,Animal,Group,Baseline_1,Baseline_2,Baseline_Fluorescence,24h_1,24h_2,h24_Fluorescence,Delta_Fluorescence,Baseline_Blank,h24_Blank,Norm_Baseline_Fluorescence,Norm_h24_Fluorescence,Relative_Delta_Fluorescence,Outlier
Fluoxetine,1e-4,Dose_4,30,A,23.677,22.121,22.899,28.538,26.836,27.686999999999998,3.599,25.129875000000002,26.319125,-2.230875000000001,1.367874999999998,-0.6131562727629282,FALSE
Fluoxetine,1e-4,Dose_4,31,B,24.806,25.272,25.039,28.011,29.779,28.895,2.667,25.129875000000002,26.319125,-0.09087500000000048,2.575875,-28.34525447042626,FALSE
Fluoxetine,1e-4,Dose_4,32,B,21.735,21.798,21.7665,26.681,25.155,25.918,2.962,25.129875000000002,26.319125,-3.3633750000000013,-0.4011250000000004,0.11926264540825815,FALSE
Fluoxetine,1e-4,Dose_4,33,B,22.635,21.835,22.235,25.776,24.786,25.281,1.857,25.129875000000002,26.319125,-2.8948750000000025,-1.0381250000000009,0.3586078846236884,FALSE
Fluoxetine,1e-4,Dose_4,34,C,23.524,21.906,22.715,24.985,23.529,24.256999999999998,0.353,25.129875000000002,26.319125,-2.414875000000002,-2.0621250000000018,0.853926186655624,FALSE
Fluoxetine,1e-4,Dose_4,35,C,59.117,59.864,59.4905,67.511,70.256,68.8835,8.204,25.129875000000002,26.319125,34.360625,42.564375,1.2387543881987013,FALSE
Fluoxetine,1e-4,Dose_4,36,C,23.463,22.734,23.0985,26.451,27.146,26.7985,2.511,25.129875000000002,26.319125,-2.0313750000000006,0.479375000000001,-0.23598547781675017,FALSE
Fluoxetine,1e-5,Dose_5,37,A,26.064,25.262,25.663,26.723,25.08,25.9015,-0.951,25.129875000000002,26.319125,0.5331249999999983,-0.417625000000001,-0.7833528722157137,FALSE
Fluoxetine,1e-5,Dose_5,38,A,24.157,24.869,24.512999999999998,33.063,31.119,32.091,6.389,25.129875000000002,26.319125,-0.6168750000000038,5.771875000000001,-9.356636271529833,FALSE
Fluoxetine,1e-5,Dose_5,39,A,24.468,24.212,24.34,28.558,26.9,27.729,2.2,25.129875000000002,26.319125,-0.7898750000000021,1.4098749999999995,-1.784934325051427,FALSE
Fluoxetine,1e-5,Dose_5,40,B,24.328,23.298,23.813,31.404,30.805,31.1045,6.102,25.129875000000002,26.319125,-1.3168750000000031,4.785375000000002,-3.6338870431893615,FALSE
Fluoxetine,1e-5,Dose_5,41,B,23.593,24.121,23.857,29.276,28.573,28.924500000000002,3.878,25.129875000000002,26.319125,-1.2728750000000026,2.605375000000002,-2.0468427771776465,FALSE
Fluoxetine,1e-5,Dose_5,42,B,23.459,24.212,23.8355,26.266,25.509,25.8875,0.863,25.129875000000002,26.319125,-1.2943750000000023,-0.43162500000000037,0.33346209560598716,FALSE
Fluoxetine,1e-5,Dose_5,43,C,25.769,23.948,24.8585,31.768,31.407,31.5875,5.54,25.129875000000002,26.319125,-0.2713750000000026,5.268374999999999,-19.413634269921506,FALSE
Fluoxetine,1e-5,Dose_5,44,C,22.625,21.977,22.301000000000002,27.782,28.57,28.176000000000002,4.686,25.129875000000002,26.319125,-2.828875,1.8568750000000023,-0.6564005125712526,FALSE
Fluoxetine,1e-5,Dose_5,45,C,24.945,24.35,24.6475,27.162,27.002,27.082,1.245,25.129875000000002,26.319125,-0.4823750000000011,0.7628750000000011,-1.5814977973568267,FALSE
Fluoxetine,0,Dose_6,46,A,24.981,24.262,24.6215,24.63,23.781,24.2055,-1.605,25.129875000000002,26.319125,-0.5083750000000009,-2.113624999999999,4.157610031964584,FALSE
Fluoxetine,0,Dose_6,47,A,23.203,24.633,23.918,26.308,27.298,26.802999999999997,1.696,25.129875000000002,26.319125,-1.2118750000000027,0.4838749999999976,-0.3992779783393473,FALSE
Fluoxetine,0,Dose_6,48,A,23.441,23.633,23.537,27.707,26.648,27.177500000000002,2.451,25.129875000000002,26.319125,-1.592875000000003,0.8583750000000023,-0.5388840932276548,FALSE
Fluoxetine,0,Dose_6,49,B,24.807,23.478,24.1425,27.408,27.59,27.499000000000002,2.167,25.129875000000002,26.319125,-0.9873750000000037,1.1798750000000027,-1.1949613875174054,FALSE
Fluoxetine,0,Dose_6,50,B,24.166,22.544,23.355,28.532,31.173,29.8525,5.308,25.129875000000002,26.319125,-1.7748750000000015,3.5333749999999995,-1.9907739981688832,FALSE
Fluoxetine,0,Dose_6,51,B,23.105,23.666,23.3855,27.021,26.826,26.9235,2.349,25.129875000000002,26.319125,-1.7443750000000016,0.604375000000001,-0.34647079899677563,FALSE
Fluoxetine,0,Dose_6,52,C,21.585,22.457,22.021,25.427,23.523,24.475,1.265,25.129875000000002,26.319125,-3.108875000000001,-1.8441249999999982,0.5931808129950537,FALSE
Fluoxetine,0,Dose_6,53,C,21.736,21.994,21.865000000000002,22.074,23.329,22.701500000000003,-0.353,25.129875000000002,26.319125,-3.264875,-3.6176249999999968,1.108043952678126,FALSE
Fluoxetine,0,Dose_6,54,C,24.563,23.056,23.8095,22.921,22.819,22.869999999999997,-2.129,25.129875000000002,26.319125,-1.320375000000002,-3.449125000000002,2.612231373662783,FALSE
Flutamide,1,Dose_1,1,A,18.562,18.493,18.5275,25.367,25.146,25.256500000000003,5.487,19.561375,20.803625,-1.0338750000000019,4.452875000000002,-4.306976181840159,FALSE
Flutamide,1,Dose_1,2,A,18.019,18.665,18.342,24.092,23.84,23.966,4.382,19.561375,20.803625,-1.219375000000003,3.162375000000001,-2.59343926191696,FALSE
Flutamide,1,Dose_1,3,A,19.637,18.076,18.8565,23.462,21.771,22.616500000000002,2.518,19.561375,20.803625,-0.7048750000000013,1.8128750000000018,-2.5719099131051584,FALSE
Flutamide,1,Dose_1,4,B,18.007,17.827,17.917,26.438,25.67,26.054000000000002,6.895,19.561375,20.803625,-1.6443750000000001,5.250375000000002,-3.192930444697834,FALSE
Flutamide,1,Dose_1,5,B,18.167,17.207,17.687,30.568,28.235,29.4015,10.472,19.561375,20.803625,-1.8743750000000006,8.597874999999998,-4.5870623541180375,FALSE
Flutamide,1,Dose_1,6,B,17.908,18.493,18.200499999999998,27.689,26.047,26.868000000000002,7.425,19.561375,20.803625,-1.3608750000000036,6.064375000000002,-4.456232203545502,FALSE
Flutamide,1,Dose_1,7,C,18.303,18.669,18.486,26.584,25.245,25.9145,6.186,19.561375,20.803625,-1.075375000000001,5.110875,-4.752644426362892,FALSE
Flutamide,1,Dose_1,8,C,17.259,17.681,17.47,19.232,20.462,19.847,1.135,19.561375,20.803625,-2.091375000000003,-0.956624999999999,0.45741438049130245,FALSE
Flutamide,1,Dose_1,9,C,19.209,19.247,19.228,32.815,31.16,31.987499999999997,11.517,19.561375,20.803625,-0.3333750000000002,11.183874999999997,-33.547431571053586,FALSE
Flutamide,0.1,Dose_2,10,A,19.763,18.481,19.122,26.103,26.191,26.147,5.783,19.561375,20.803625,-0.43937500000000185,5.343374999999998,-12.161308677098095,FALSE
Flutamide,0.1,Dose_2,11,A,18.567,18.933,18.75,33.432,29.403,31.4175,11.425,19.561375,20.803625,-0.8113750000000017,10.613875,-13.081343398551812,FALSE
Flutamide,0.1,Dose_2,12,A,16.547,16.175,16.361,32.276,30.951,31.613500000000002,14.01,19.561375,20.803625,-3.200375000000001,10.809875000000002,-3.3776901144397136,FALSE
Flutamide,0.1,Dose_2,13,B,17.164,17.346,17.255000000000003,32.197,31.364,31.780500000000004,13.283,19.561375,20.803625,-2.306374999999999,10.976875000000003,-4.759362636171485,FALSE
Flutamide,0.1,Dose_2,14,B,18.215,19.486,18.8505,30.214,32.077,31.1455,11.053,19.561375,20.803625,-0.7108750000000015,10.341874999999998,-14.548092139968317,FALSE
Flutamide,0.1,Dose_2,15,B,18.592,19.852,19.222,32.841,30.961,31.901,11.437,19.561375,20.803625,-0.3393750000000004,11.097375,-32.69944751381211,FALSE
Flutamide,0.1,Dose_2,16,C,17.638,18.414,18.026000000000003,31.113,30.778,30.9455,11.677,19.561375,20.803625,-1.5353749999999984,10.141874999999999,-6.605470976145899,FALSE
Flutamide,0.1,Dose_2,17,C,18.428,17.408,17.918,30.824,29.433,30.128500000000003,10.968,19.561375,20.803625,-1.6433750000000025,9.324875000000002,-5.674222256027984,FALSE
Flutamide,0.1,Dose_2,18,C,17.538,19.975,18.756500000000003,32.663,32.594,32.6285,12.63,19.561375,20.803625,-0.8048749999999991,11.824875000000002,-14.691567013511433,FALSE
Flutamide,0.01,Dose_3,19,A,18.598,18.565,18.5815,25.68,25.649,25.6645,5.841,19.561375,20.803625,-0.9798750000000034,4.860875,-4.960709274142093,FALSE
Flutamide,0.01,Dose_3,20,A,19.859,18.835,19.347,26.768,27.063,26.9155,6.326,19.561375,20.803625,-0.21437500000000043,6.111875000000001,-28.5102040816326,FALSE
Flutamide,0.01,Dose_3,21,A,17.467,18.42,17.9435,28.751,29.348,29.049500000000002,9.864,19.561375,20.803625,-1.6178750000000015,8.245875000000002,-5.096731824152047,FALSE
Flutamide,0.01,Dose_3,22,B,18.413,16.685,17.549,29.231,27.261,28.246000000000002,9.455,19.561375,20.803625,-2.0123750000000022,7.442375000000002,-3.698304242499531,FALSE
Flutamide,0.01,Dose_3,23,B,18.349,18.205,18.277,34.695,32.762,33.7285,14.209,19.561375,20.803625,-1.2843750000000007,12.924874999999997,-10.063163017031622,FALSE
Flutamide,0.01,Dose_3,24,B,17.248,17.525,17.386499999999998,32.461,30.609,31.535,12.906,19.561375,20.803625,-2.1748750000000037,10.731375,-4.934249094775553,FALSE
Flutamide,0.01,Dose_3,25,C,17.744,18.736,18.240000000000002,28.246,28.559,28.4025,8.92,19.561375,20.803625,-1.3213749999999997,7.598875,-5.750733137829913,FALSE
Flutamide,0.01,Dose_3,26,C,16.545,16.684,16.6145,22.734,23.306,23.020000000000003,5.163,19.561375,20.803625,-2.946875000000002,2.216375000000003,-0.7521102863202549,FALSE
Flutamide,0.01,Dose_3,27,C,18.519,16.56,17.539499999999997,23.07,23.092,23.081,4.299,19.561375,20.803625,-2.021875000000005,2.2773749999999993,-1.1263678516228717,FALSE
Flutamide,0.001,Dose_4,28,A,17.829,17.947,17.887999999999998,20.178,20.178,20.178,1.048,19.561375,20.803625,-1.6733750000000036,-0.6256249999999994,0.3738701725554631,FALSE
Flutamide,0.001,Dose_4,29,A,16.132,15.585,15.858500000000001,27.182,25.097,26.139499999999998,9.039,19.561375,20.803625,-3.7028750000000006,5.335874999999998,-1.441008675691185,FALSE
Flutamide,0.001,Dose_4,30,A,17.845,18.084,17.9645,24.702,24.072,24.387,5.18,19.561375,20.803625,-1.5968750000000007,3.583375,-2.2439921722113496,FALSE
Flutamide,0.001,Dose_4,31,B,16.563,15.23,15.8965,18.595,16.858,17.7265,0.588,19.561375,20.803625,-3.664875000000002,-3.0771249999999988,0.8396261809747937,FALSE
Flutamide,0.001,Dose_4,32,B,15.024,15.453,15.238499999999998,31.306,29.728,30.517000000000003,14.036,19.561375,20.803625,-4.322875000000003,9.713375000000003,-2.246971055142699,FALSE
Flutamide,0.001,Dose_4,33,B,17.62,18.407,18.0135,21.973,20.988,21.4805,2.225,19.561375,20.803625,-1.5478750000000012,0.676874999999999,-0.4372930630703374,FALSE
Flutamide,0.001,Dose_4,34,C,18.708,18.242,18.475,46.002,45.063,45.5325,25.815,19.561375,20.803625,-1.0863750000000003,24.728875,-22.762743067541127,TRUE
Flutamide,0.001,Dose_4,35,C,17.577,16.92,17.2485,26.637,23.686,25.1615,6.671,19.561375,20.803625,-2.312875000000002,4.357875,-1.884180943630761,FALSE
Flutamide,0.001,Dose_4,36,C,18.168,17.56,17.863999999999997,25.014,23.64,24.326999999999998,5.221,19.561375,20.803625,-1.6973750000000045,3.523374999999998,-2.0757787760512487,FALSE
Flutamide,1e-4,Dose_5,37,A,19.499,19.318,19.4085,27.924,25.028,26.476,5.825,19.561375,20.803625,-0.15287500000000165,5.672374999999999,-37.10466067048201,FALSE
Flutamide,1e-4,Dose_5,38,A,18.547,18.705,18.625999999999998,29.572,26.959,28.2655,8.397,19.561375,20.803625,-0.9353750000000041,7.461874999999999,-7.977415475076805,FALSE
Flutamide,1e-4,Dose_5,39,A,11.699,11.52,11.6095,20.993,21.323,21.158,8.306,19.561375,20.803625,-7.951875000000001,0.354375000000001,-0.0445649610940817,FALSE
Flutamide,1e-4,Dose_5,40,B,18.152,17.751,17.951500000000003,31.568,30.887,31.2275,12.034,19.561375,20.803625,-1.6098749999999988,10.423874999999999,-6.474959235965529,FALSE
Flutamide,1e-4,Dose_5,41,B,17.231,17.777,17.504,32.767,33.361,33.064,14.318,19.561375,20.803625,-2.0573750000000004,12.260375,-5.959232031107599,FALSE
Flutamide,1e-4,Dose_5,42,B,17.672,17.722,17.697000000000003,29.522,29.062,29.292,10.353,19.561375,20.803625,-1.864374999999999,8.488375000000001,-4.552933288635605,FALSE
Flutamide,1e-4,Dose_5,43,C,16.794,17.067,16.930500000000002,31.516,30.797,31.1565,12.984,19.561375,20.803625,-2.6308749999999996,10.352875000000001,-3.935145151327981,FALSE
Flutamide,1e-4,Dose_5,44,C,16.684,17.433,17.058500000000002,22.052,21.711,21.8815,3.581,19.561375,20.803625,-2.5028749999999995,1.0778749999999988,-0.43065474704090256,FALSE
Flutamide,1e-4,Dose_5,45,C,18.256,17.589,17.9225,22.725,23.234,22.9795,3.815,19.561375,20.803625,-1.6388750000000023,2.1758750000000013,-1.327663793760963,FALSE
Flutamide,0,Dose_6,46,A,20.929,20.422,20.6755,28.644,28.083,28.3635,6.446,19.561375,20.803625,1.1141249999999978,7.559874999999998,6.785481880399428,FALSE
Flutamide,0,Dose_6,47,A,18.022,19.469,18.7455,26.806,26.505,26.6555,6.668,19.561375,20.803625,-0.8158750000000019,5.851875,-7.172514171901316,FALSE
Flutamide,0,Dose_6,48,A,20.169,18.315,19.242,22.445,21.85,22.1475,1.663,19.561375,20.803625,-0.31937500000000085,1.3438750000000006,-4.2078277886496975,FALSE
Flutamide,0,Dose_6,49,B,18.727,18.567,18.647,23.249,22.597,22.923000000000002,3.034,19.561375,20.803625,-0.9143750000000033,2.1193750000000016,-2.3178400546821534,FALSE
Flutamide,0,Dose_6,50,B,19.151,19.059,19.105,27.106,25.396,26.251,5.904,19.561375,20.803625,-0.4563750000000013,5.447375000000001,-11.936181867981343,FALSE
Flutamide,0,Dose_6,51,B,19.049,18.351,18.7,23.199,23.358,23.2785,3.336,19.561375,20.803625,-0.8613750000000024,2.474875000000001,-2.873167900159621,FALSE
Flutamide,0,Dose_6,52,C,18.18,18.504,18.342,25.863,26.526,26.194499999999998,6.61,19.561375,20.803625,-1.219375000000003,5.390874999999998,-4.421014864172206,FALSE
Flutamide,0,Dose_6,53,C,18.724,18.229,18.4765,25.927,24.519,25.223,5.504,19.561375,20.803625,-1.0848750000000003,4.419374999999999,-4.073625993778083,FALSE
Flutamide,0,Dose_6,54,C,18.742,17.807,18.2745,25.894,24.324,25.109,5.592,19.561375,20.803625,-1.286875000000002,4.3053750000000015,-3.3456046624574998,FALSE
Glyphosate,1,Dose_1,1,A,19.632,17.755,18.6935,31.264,28.895,30.0795,10.712,20.303375,20.977375000000002,-1.6098749999999988,9.102124999999997,-5.653932758754564,FALSE
Glyphosate,1,Dose_1,2,A,19.923,19.331,19.627,27.546,28.348,27.947,7.646,20.303375,20.977375000000002,-0.6763750000000002,6.969624999999997,-10.304379966734423,FALSE
Glyphosate,1,Dose_1,3,A,18.721,17.217,17.969,29.612,29.666,29.639,10.996,20.303375,20.977375000000002,-2.334374999999998,8.661624999999997,-3.710468540829989,FALSE
Glyphosate,1,Dose_1,4,B,19.268,18.711,18.9895,55.109,53.227,54.168,34.504,20.303375,20.977375000000002,-1.3138749999999995,33.190625,-25.261630672628684,TRUE
Glyphosate,1,Dose_1,5,B,18.971,18.964,18.9675,31.86,31.699,31.7795,12.138,20.303375,20.977375000000002,-1.335874999999998,10.802124999999997,-8.08617947038459,FALSE
Glyphosate,1,Dose_1,6,B,19.94,18.295,19.1175,43.55,42.835,43.192499999999995,23.401,20.303375,20.977375000000002,-1.1858749999999993,22.215124999999993,-18.733108464214194,FALSE
Glyphosate,1,Dose_1,7,C,18.761,18.587,18.674,30.415,30.155,30.285,10.937,20.303375,20.977375000000002,-1.6293749999999996,9.307624999999998,-5.712389719984657,FALSE
Glyphosate,1,Dose_1,8,C,18.541,18.831,18.686,27.052,26.473,26.7625,7.402,20.303375,20.977375000000002,-1.6173749999999991,5.785124999999997,-3.5768606538372363,FALSE
Glyphosate,1,Dose_1,9,C,19.532,18.703,19.1175,30.661,31.097,30.879,11.087,20.303375,20.977375000000002,-1.1858749999999993,9.901625,-8.349636344471385,FALSE
Glyphosate,0.1,Dose_2,10,A,20.294,18.3,19.297,30.392,28.815,29.6035,9.632,20.303375,20.977375000000002,-1.0063749999999985,8.626124999999998,-8.571481803502682,FALSE
Glyphosate,0.1,Dose_2,11,A,19.534,18.227,18.880499999999998,33.665,34.486,34.0755,14.521,20.303375,20.977375000000002,-1.4228750000000012,13.098124999999996,-9.20539400860932,FALSE
Glyphosate,0.1,Dose_2,12,A,20.33,18.929,19.6295,28.234,29,28.617,8.313,20.303375,20.977375000000002,-0.6738749999999989,7.639624999999999,-11.336857725839378,FALSE
Glyphosate,0.1,Dose_2,13,B,19.833,18.553,19.192999999999998,33.56,35.726,34.643,14.776,20.303375,20.977375000000002,-1.1103750000000012,13.665624999999999,-12.307216030620271,FALSE
Glyphosate,0.1,Dose_2,14,B,19.038,18.128,18.583,33.784,32.902,33.343,14.086,20.303375,20.977375000000002,-1.7203750000000007,12.365625000000001,-7.187749763859622,FALSE
Glyphosate,0.1,Dose_2,15,B,19.245,18.556,18.9005,30.079,30.377,30.228,10.653,20.303375,20.977375000000002,-1.402874999999998,9.250625,-6.594047937271683,FALSE
Glyphosate,0.1,Dose_2,16,C,18.557,17.973,18.265,31.976,29.828,30.902,11.963,20.303375,20.977375000000002,-2.0383749999999985,9.924624999999999,-4.8688906604525695,FALSE
Glyphosate,0.1,Dose_2,17,C,19.142,17.575,18.3585,29.515,30.606,30.0605,11.028,20.303375,20.977375000000002,-1.9448749999999997,9.083124999999999,-4.670287293527862,FALSE
Glyphosate,0.1,Dose_2,18,C,19.308,18.913,19.110500000000002,21.901,20.281,21.091,1.306,20.303375,20.977375000000002,-1.1928749999999972,0.11362499999999898,-0.0952530650738755,FALSE
Glyphosate,0.01,Dose_3,19,A,20.049,18.848,19.4485,38.37,37.857,38.1135,17.991,20.303375,20.977375000000002,-0.8548749999999998,17.136125,-20.045182044158505,FALSE
Glyphosate,0.01,Dose_3,20,A,19.856,18.91,19.383000000000003,36.206,37.153,36.679500000000004,16.622,20.303375,20.977375000000002,-0.9203749999999964,15.702125000000002,-17.06057313595009,FALSE
Glyphosate,0.01,Dose_3,21,A,18.739,17.769,18.253999999999998,32.469,33.241,32.855000000000004,13.927,20.303375,20.977375000000002,-2.0493750000000013,11.877625000000002,-5.795730405611464,FALSE
Glyphosate,0.01,Dose_3,22,B,19.13,17.752,18.441,30.639,31.608,31.1235,12.008,20.303375,20.977375000000002,-1.8623750000000001,10.146124999999998,-5.447949526813878,FALSE
Glyphosate,0.01,Dose_3,23,B,18.651,18.826,18.738500000000002,27.972,27.78,27.876,8.463,20.303375,20.977375000000002,-1.5648749999999971,6.898624999999999,-4.408419202811734,FALSE
Glyphosate,0.01,Dose_3,24,B,18.708,18.817,18.7625,25.915,25.589,25.752,6.315,20.303375,20.977375000000002,-1.5408749999999998,4.774624999999997,-3.0986452502636475,FALSE
Glyphosate,0.01,Dose_3,25,C,17.985,18.574,18.2795,28.07,24.206,26.137999999999998,7.184,20.303375,20.977375000000002,-2.0238750000000003,5.160624999999996,-2.5498733864492595,FALSE
Glyphosate,0.01,Dose_3,26,C,18.106,18.328,18.217,24.572,24.805,24.688499999999998,5.797,20.303375,20.977375000000002,-2.0863750000000003,3.7111249999999956,-1.7787430351686513,FALSE
Glyphosate,0.01,Dose_3,27,C,18.867,19.217,19.042,20.494,20.11,20.302,0.586,20.303375,20.977375000000002,-1.2613749999999975,-0.6753750000000025,0.5354276087602845,FALSE
Glyphosate,0.001,Dose_4,28,A,20.346,19.529,19.9375,23.673,24.266,23.969499999999996,3.358,20.303375,20.977375000000002,-0.36587499999999906,2.9921249999999944,-8.177997950119583,FALSE
Glyphosate,0.001,Dose_4,29,A,18.765,18.484,18.6245,25.121,23.473,24.296999999999997,4.998,20.303375,20.977375000000002,-1.678874999999998,3.319624999999995,-1.977291340927704,FALSE
Glyphosate,0.001,Dose_4,30,A,18.985,18.596,18.7905,28.863,29.028,28.9455,9.481,20.303375,20.977375000000002,-1.5128749999999975,7.968124999999997,-5.266875981161702,FALSE
Glyphosate,0.001,Dose_4,31,B,18.598,18.129,18.363500000000002,24.164,23.952,24.058,5.02,20.303375,20.977375000000002,-1.9398749999999971,3.0806249999999977,-1.5880533539532198,FALSE
Glyphosate,0.001,Dose_4,32,B,18.39,18.486,18.438000000000002,28.299,27.46,27.8795,8.767,20.303375,20.977375000000002,-1.8653749999999967,6.902124999999998,-3.7001273202439244,FALSE
Glyphosate,0.001,Dose_4,33,B,18.697,18.124,18.4105,25.19,22.387,23.7885,4.704,20.303375,20.977375000000002,-1.892875,2.811124999999997,-1.4851086310506487,FALSE
Glyphosate,0.001,Dose_4,34,C,18.287,18.298,18.292499999999997,22.239,20.664,21.451500000000003,2.485,20.303375,20.977375000000002,-2.010875000000002,0.4741250000000008,-0.23578044383663843,FALSE
Glyphosate,0.001,Dose_4,35,C,19.141,18.163,18.652,26.461,25.653,26.057,6.731,20.303375,20.977375000000002,-1.651374999999998,5.0796249999999965,-3.0759972749981093,FALSE
Glyphosate,0.001,Dose_4,36,C,18.941,18.358,18.6495,23.785,23.662,23.7235,4.4,20.303375,20.977375000000002,-1.6538749999999993,2.7461249999999993,-1.660418713627088,FALSE
Glyphosate,1e-4,Dose_5,37,A,20.252,20.389,20.3205,39.532,39.756,39.644,18.649,20.303375,20.977375000000002,0.017125000000000057,18.666624999999996,1090.0218978102153,FALSE
Glyphosate,1e-4,Dose_5,38,A,19.553,19.388,19.4705,32.783,32.436,32.6095,12.465,20.303375,20.977375000000002,-0.8328749999999978,11.632124999999995,-13.966231427285038,FALSE
Glyphosate,1e-4,Dose_5,39,A,19.921,19.206,19.563499999999998,40.94,41.258,41.099000000000004,20.862,20.303375,20.977375000000002,-0.7398750000000014,20.121625,-27.19597905051524,FALSE
Glyphosate,1e-4,Dose_5,40,B,18.564,19.209,18.886499999999998,23.389,22.374,22.8815,3.321,20.303375,20.977375000000002,-1.416875000000001,1.904124999999997,-1.3438906043228906,FALSE
Glyphosate,1e-4,Dose_5,41,B,18.545,19.558,19.0515,24.241,23.697,23.969,4.243,20.303375,20.977375000000002,-1.2518749999999983,2.991624999999999,-2.389715426859713,FALSE
Glyphosate,1e-4,Dose_5,42,B,20.538,19.897,20.2175,21.829,21.882,21.8555,0.964,20.303375,20.977375000000002,-0.08587499999999793,0.8781249999999972,-10.225618631732383,FALSE
Glyphosate,1e-4,Dose_5,43,C,19.663,18.733,19.198,32.824,34.531,33.677499999999995,13.805,20.303375,20.977375000000002,-1.1053749999999987,12.700124999999993,-11.48942666515889,FALSE
Glyphosate,1e-4,Dose_5,44,C,19.687,19.442,19.564500000000002,34.182,33.387,33.7845,13.546,20.303375,20.977375000000002,-0.7388749999999966,12.807125,-17.333276941295967,FALSE
