Chemical,Dose(mg/L),Dose,Animal,Group,Baseline_1,Baseline_2,Baseline_Fluorescence,24h_1,24h_2,h24_Fluorescence,Delta_Fluorescence,Norm_factor,Norm_Fluorescence,Outlier
Trenbolone,0.01,Dose_2,16,C,91.638,90.028,90.833,87.672,90.667,89.1695,-1.6635,-12.958125,11.295,FALSE
Trenbolone,0.01,Dose_2,17,C,103.943,100.759,102.351,88.516,91.479,89.9975,-12.3535,-12.958125,0.605,FALSE
Trenbolone,0.01,Dose_2,18,C,102.477,101.105,101.791,89.098,89.793,89.4455,-12.3455,-12.958125,0.613,FALSE
Trenbolone,0.001,Dose_3,25,C,103.439,101.908,102.6735,93.856,101.93,97.893,-4.78049999999999,-12.958125,8.178,FALSE
Trenbolone,0.001,Dose_3,26,C,96.957,96.157,96.557,92.377,91.841,92.109,-4.44799999999999,-12.958125,8.51,FALSE
Trenbolone,0.001,Dose_3,27,C,103.762,101.445,102.6035,91.926,92.652,92.289,-10.3145,-12.958125,2.644,FALSE
Trenbolone,0.0001,Dose_4,34,C,105.224,101.545,103.3845,103.456,109.86,106.658,3.2735,-12.958125,16.232,FALSE
Trenbolone,0.0001,Dose_4,35,C,100.045,102.647,101.346,94.667,96.142,95.4045,-5.94150000000001,-12.958125,7.017,FALSE
Trenbolone,0.0001,Dose_4,36,C,102.359,100.778,101.5685,91.364,92.015,91.6895,-9.87899999999999,-12.958125,3.079,FALSE
Trenbolone,0.00001,Dose_5,43,C,100.578,101.939,101.2585,108.337,110.15,109.2435,7.98500000000001,-12.958125,20.943,FALSE
Trenbolone,0.00001,Dose_5,44,C,102.76,99.907,101.3335,107.881,106.57,107.2255,5.892,-12.958125,18.85,FALSE
Trenbolone,0.00001,Dose_5,45,C,99.44,101.545,100.4925,100.621,98.102,99.3615,-1.131,-12.958125,11.827,FALSE
Trenbolone,0,Dose_6,52,C,102.343,102.114,102.2285,86.359,88.95,87.6545,-14.574,-12.958125,-1.616,FALSE
Trenbolone,0,Dose_6,53,C,105.049,103.157,104.103,80.847,78.565,79.706,-24.397,-12.958125,-11.439,FALSE
Trenbolone,0,Dose_6,54,C,101.806,102.046,101.926,75.023,77.187,76.105,-25.821,-12.958125,-12.863,FALSE
Vinclozolin,1,Dose_1,1,A,40.389,40.312,40.3505,41.678,42.366,42.022,1.6715,-1.036625,2.708,FALSE
Vinclozolin,1,Dose_1,2,A,38.631,38.717,38.674,49.548,50.041,49.7945,11.1205,-1.036625,12.157,FALSE
Vinclozolin,1,Dose_1,3,A,40.008,38.936,39.472,50.261,53.163,51.712,12.24,-1.036625,13.277,FALSE
Vinclozolin,0.1,Dose_2,10,A,38.295,37.507,37.901,40.008,40.733,40.3705,2.4695,-1.036625,3.506,FALSE
Vinclozolin,0.1,Dose_2,11,A,40.438,38.938,39.688,45.912,45.408,45.66,5.97199999999999,-1.036625,7.009,FALSE
Vinclozolin,0.1,Dose_2,12,A,40.968,38.29,39.629,64.348,63.276,63.812,24.183,-1.036625,25.22,FALSE
Vinclozolin,0.01,Dose_3,19,A,39.054,38.761,38.9075,38.857,40.368,39.6125,0.704999999999998,-1.036625,1.742,FALSE
Vinclozolin,0.01,Dose_3,20,A,40.115,39.062,39.5885,56.107,54.68,55.3935,15.805,-1.036625,16.842,FALSE
Vinclozolin,0.01,Dose_3,21,A,38.268,39.296,38.782,47.125,46.61,46.8675,8.0855,-1.036625,9.122,FALSE
Vinclozolin,0.001,Dose_4,28,A,38.381,36.957,37.669,45.23,45.833,45.5315,7.8625,-1.036625,8.899,FALSE
Vinclozolin,0.001,Dose_4,29,A,38.542,37.329,37.9355,45.492,44.699,45.0955,7.16,-1.036625,8.197,FALSE
Vinclozolin,0.001,Dose_4,30,A,38.832,39.643,39.2375,48.116,50.385,49.2505,10.013,-1.036625,11.05,FALSE
Vinclozolin,0.0001,Dose_5,37,A,38.011,39.997,39.004,39.093,39.602,39.3475,0.343499999999992,-1.036625,1.38,FALSE
Vinclozolin,0.0001,Dose_5,38,A,38.415,37.966,38.1905,43.81,44.986,44.398,6.2075,-1.036625,7.244,FALSE
Vinclozolin,0.0001,Dose_5,39,A,38.1,37.582,37.841,58.116,58.747,58.4315,20.5905,-1.036625,21.627,FALSE
Vinclozolin,0,Dose_6,46,A,37.936,37.995,37.9655,50.871,50.041,50.456,12.4905,-1.036625,13.527,FALSE
Vinclozolin,0,Dose_6,47,A,38.282,37.914,38.098,50.461,50.597,50.529,12.431,-1.036625,13.468,FALSE
Vinclozolin,0,Dose_6,48,A,36.376,36.39,36.383,47.074,48.447,47.7605,11.3775,-1.036625,12.414,FALSE
Vinclozolin,1,Dose_1,4,B,38.021,38.292,38.1565,41.429,41.026,41.2275,3.071,-1.036625,4.108,FALSE
Vinclozolin,1,Dose_1,5,B,37.577,36.401,36.989,42.742,43.768,43.255,6.26599999999999,-1.036625,7.303,FALSE
Vinclozolin,1,Dose_1,6,B,42.506,40.671,41.5885,51.099,48.913,50.006,8.4175,-1.036625,9.454,FALSE
Vinclozolin,0.1,Dose_2,13,B,39.438,39.088,39.263,49.606,50.038,49.822,10.559,-1.036625,11.596,FALSE
Vinclozolin,0.1,Dose_2,14,B,40.972,40.908,40.94,58.605,58.957,58.781,17.841,-1.036625,18.878,FALSE
Vinclozolin,0.1,Dose_2,15,B,39.518,38.973,39.2455,50.743,50.457,50.6,11.3545,-1.036625,12.391,FALSE
Vinclozolin,0.01,Dose_3,22,B,39.441,39.156,39.2985,57.68,55.706,56.693,17.3945,-1.036625,18.431,FALSE
Vinclozolin,0.01,Dose_3,23,B,41.203,40.419,40.811,57.807,56.856,57.3315,16.5205,-1.036625,17.557,FALSE
Vinclozolin,0.01,Dose_3,24,B,42.905,42.591,42.748,51.891,55.23,53.5605,10.8125,-1.036625,11.849,FALSE
Vinclozolin,0.001,Dose_4,31,B,39.817,39.581,39.699,56.55,58.35,57.45,17.751,-1.036625,18.788,FALSE
Vinclozolin,0.001,Dose_4,32,B,40.624,40.162,40.393,52.82,52.448,52.634,12.241,-1.036625,13.278,FALSE
Vinclozolin,0.001,Dose_4,33,B,40.777,38.951,39.864,48.229,49.677,48.953,9.089,-1.036625,10.126,FALSE
Vinclozolin,0.0001,Dose_5,40,B,36.728,36.023,36.3755,50.901,49.679,50.29,13.9145,-1.036625,14.951,FALSE
Vinclozolin,0.0001,Dose_5,41,B,36.81,36.901,36.8555,51.193,50.203,50.698,13.8425,-1.036625,14.879,FALSE
Vinclozolin,0.0001,Dose_5,42,B,37.315,36.351,36.833,44.565,45.055,44.81,7.977,-1.036625,9.014,FALSE
Vinclozolin,0,Dose_6,49,B,36.831,35.112,35.9715,46.953,47.793,47.373,11.4015,-1.036625,12.438,FALSE
Vinclozolin,0,Dose_6,50,B,38.167,38.101,38.134,47.303,51.37,49.3365,11.2025,-1.036625,12.239,FALSE
Vinclozolin,0,Dose_6,51,B,38.117,37.641,37.879,52.656,54.803,53.7295,15.8505,-1.036625,16.887,FALSE
Vinclozolin,1,Dose_1,7,C,40.811,39.178,39.9945,40.207,42.242,41.2245,1.23,-1.036625,2.267,FALSE
Vinclozolin,1,Dose_1,8,C,40.215,39.801,40.008,49.902,50.895,50.3985,10.3905,-1.036625,11.427,FALSE
Vinclozolin,1,Dose_1,9,C,40.802,39.163,39.9825,42.448,42.857,42.6525,2.67,-1.036625,3.707,FALSE
Vinclozolin,0.1,Dose_2,16,C,39.624,40.664,40.144,50.747,49.731,50.239,10.095,-1.036625,11.132,FALSE
Vinclozolin,0.1,Dose_2,17,C,39.851,38.976,39.4135,48.812,48.989,48.9005,9.487,-1.036625,10.524,FALSE
Vinclozolin,0.1,Dose_2,18,C,39.49,39.218,39.354,54.368,54.48,54.424,15.07,-1.036625,16.107,FALSE
Vinclozolin,0.01,Dose_3,25,C,41.066,40.733,40.8995,51.941,50.648,51.2945,10.395,-1.036625,11.432,FALSE
Vinclozolin,0.01,Dose_3,26,C,40.909,41.86,41.3845,49.275,50.215,49.745,8.3605,-1.036625,9.397,FALSE
Vinclozolin,0.01,Dose_3,27,C,32.114,31.304,31.709,50.826,51.528,51.177,19.468,-1.036625,20.505,FALSE
Vinclozolin,0.001,Dose_4,34,C,41.74,39.086,40.413,58.329,59.557,58.943,18.53,-1.036625,19.567,FALSE
Vinclozolin,0.001,Dose_4,35,C,40.432,39.297,39.8645,44.044,43.81,43.927,4.0625,-1.036625,5.099,FALSE
Vinclozolin,0.001,Dose_4,36,C,41.1,40.187,40.6435,43.905,43.976,43.9405,3.297,-1.036625,4.334,FALSE
Vinclozolin,0.0001,Dose_5,43,C,36.022,35.734,35.878,43.288,43.328,43.308,7.43,-1.036625,8.467,FALSE
Vinclozolin,0.0001,Dose_5,44,C,38.999,38.932,38.9655,45.129,46.11,45.6195,6.654,-1.036625,7.691,FALSE
Vinclozolin,0.0001,Dose_5,45,C,37.86,39.041,38.4505,45.748,45.852,45.8,7.3495,-1.036625,8.386,FALSE
Vinclozolin,0,Dose_6,52,C,38.11,37.236,37.673,55.126,56.068,55.597,17.924,-1.036625,18.961,FALSE
Vinclozolin,0,Dose_6,53,C,38.856,36.456,37.656,46.864,46.308,46.586,8.92999999999999,-1.036625,9.967,FALSE
Vinclozolin,0,Dose_6,54,C,38.394,38.049,38.2215,40.553,42.61,41.5815,3.36,-1.036625,4.397,FALSE
