Identifier,TGSH-0.1ug/L-C
ENSDARG00000063089,0
ENSDARG00000017154,0
ENSDARG00000092845,0
ENSDARG00000025850,404
ENSDARG00000037781,23
ENSDARG00000093153,0
ENSDARG00000111936,0
ENSDARG00000100234,10
ENSDARG00000083706,0
ENSDARG00000063075,35
ENSDARG00000013830,8
ENSDARG00000058560,15
ENSDARG00000058543,23
ENSDARG00000085384,0
ENSDARG00000002659,24
ENSDARG00000011932,24
ENSDARG00000114921,0
ENSDARG00000021573,0
ENSDARG00000030262,0
ENSDARG00000075821,10
ENSDARG00000058381,14
ENSDARG00000058371,948
ENSDARG00000058358,170
ENSDARG00000018404,109
ENSDARG00000058332,2
ENSDARG00000017439,12
ENSDARG00000076292,0
ENSDARG00000004843,13
ENSDARG00000005078,4
ENSDARG00000037773,20
ENSDARG00000026540,7
ENSDARG00000073757,1
ENSDARG00000013647,1
ENSDARG00000077881,12
ENSDARG00000093971,0
ENSDARG00000102238,0
ENSDARG00000108769,0
ENSDARG00000062880,1
ENSDARG00000076364,41
ENSDARG00000115656,0
ENSDARG00000113113,0
ENSDARG00000110057,0
ENSDARG00000086669,0
ENSDARG00000115448,0
ENSDARG00000062806,0
ENSDARG00000088505,1
ENSDARG00000077513,3
ENSDARG00000088950,0
ENSDARG00000058243,21
ENSDARG00000075842,2
ENSDARG00000089187,4
ENSDARG00000062770,0
ENSDARG00000109646,5
ENSDARG00000071271,1
ENSDARG00000074457,0
ENSDARG00000058203,91
ENSDARG00000058212,2
ENSDARG00000071052,0
ENSDARG00000086495,0
ENSDARG00000094377,0
ENSDARG00000102540,1
ENSDARG00000071055,7
ENSDARG00000112839,0
ENSDARG00000078973,8
ENSDARG00000096450,0
ENSDARG00000082246,0
ENSDARG00000116945,0
ENSDARG00000110929,0
ENSDARG00000078191,0
ENSDARG00000062662,2
ENSDARG00000071060,19
ENSDARG00000071065,11
ENSDARG00000096897,0
ENSDARG00000061445,13
ENSDARG00000083221,0
ENSDARG00000001881,1
ENSDARG00000021945,35
ENSDARG00000058082,1
ENSDARG00000062699,4
ENSDARG00000100627,0
ENSDARG00000095139,1
ENSDARG00000106991,0
ENSDARG00000094009,0
ENSDARG00000077762,5
ENSDARG00000093794,0
ENSDARG00000037706,2
ENSDARG00000037708,10
ENSDARG00000020788,1
ENSDARG00000010052,38
ENSDARG00000038737,29
ENSDARG00000078145,5
ENSDARG00000113203,0
ENSDARG00000013838,42
ENSDARG00000108974,0
ENSDARG00000117628,0
ENSDARG00000092511,0
ENSDARG00000006838,1
ENSDARG00000028894,5
ENSDARG00000093398,0
ENSDARG00000095778,0
ENSDARG00000077577,1
ENSDARG00000092433,0
ENSDARG00000096904,0
ENSDARG00000095037,0
ENSDARG00000075539,0
ENSDARG00000012513,50
ENSDARG00000033567,1
ENSDARG00000009079,0
ENSDARG00000088762,0
ENSDARG00000095199,0
ENSDARG00000022623,4
ENSDARG00000115843,4
ENSDARG00000071044,0
ENSDARG00000057899,0
ENSDARG00000012035,0
ENSDARG00000037645,1
ENSDARG00000090572,0
ENSDARG00000111015,0
ENSDARG00000057884,3
ENSDARG00000092166,2
ENSDARG00000071029,0
ENSDARG00000092077,0
ENSDARG00000057869,1
ENSDARG00000057863,1
ENSDARG00000057830,4
ENSDARG00000036791,8
ENSDARG00000094123,0
ENSDARG00000036784,10
ENSDARG00000092496,0
ENSDARG00000095017,1
ENSDARG00000110520,0
ENSDARG00000037607,10
ENSDARG00000097013,0
ENSDARG00000077783,2
ENSDARG00000059956,4
ENSDARG00000115264,0
ENSDARG00000031317,469
ENSDARG00000013655,19
ENSDARG00000117065,0
ENSDARG00000018264,8
ENSDARG00000004836,58
ENSDARG00000117098,0
ENSDARG00000037589,7
ENSDARG00000011049,7
ENSDARG00000037588,4
ENSDARG00000095857,0
ENSDARG00000097450,0
ENSDARG00000113173,0
ENSDARG00000097211,4
ENSDARG00000112772,0
ENSDARG00000080174,0
ENSDARG00000030547,21
ENSDARG00000040163,7
ENSDARG00000056932,6
ENSDARG00000005513,525
ENSDARG00000081030,0
ENSDARG00000082833,0
ENSDARG00000097489,1
ENSDARG00000056910,0
ENSDARG00000008541,0
ENSDARG00000116259,31
ENSDARG00000093193,2
ENSDARG00000062096,15
ENSDARG00000037551,3
ENSDARG00000040161,6
ENSDARG00000080573,0
ENSDARG00000008263,3
ENSDARG00000012777,24
ENSDARG00000097278,0
ENSDARG00000077626,0
ENSDARG00000062357,5
ENSDARG00000084859,0
ENSDARG00000017781,35
ENSDARG00000083280,0
ENSDARG00000019205,41
ENSDARG00000029219,0
ENSDARG00000017659,21
ENSDARG00000019444,29
ENSDARG00000017037,11
ENSDARG00000070923,5
ENSDARG00000093891,0
ENSDARG00000093181,0
ENSDARG00000015003,3
ENSDARG00000094138,1
ENSDARG00000019503,1
ENSDARG00000035322,17
ENSDARG00000081473,0
ENSDARG00000020647,6
ENSDARG00000101461,4
ENSDARG00000087640,14
ENSDARG00000057403,1
ENSDARG00000093317,3
ENSDARG00000022509,36
ENSDARG00000008434,13
ENSDARG00000074702,1
ENSDARG00000094757,0
ENSDARG00000003865,0
ENSDARG00000095322,1
ENSDARG00000092723,0
ENSDARG00000046098,1
ENSDARG00000094530,1
ENSDARG00000094927,0
ENSDARG00000033533,6
ENSDARG00000104891,5
ENSDARG00000113992,0
ENSDARG00000092818,0
ENSDARG00000057426,0
ENSDARG00000013393,7
ENSDARG00000090787,1
ENSDARG00000113901,0
ENSDARG00000013346,19
ENSDARG00000087741,1
ENSDARG00000059987,2
ENSDARG00000090963,13
ENSDARG00000020764,10
ENSDARG00000092281,5
ENSDARG00000070894,0
ENSDARG00000115810,0
ENSDARG00000023703,5
ENSDARG00000089921,10
ENSDARG00000031489,0
ENSDARG00000092512,0
ENSDARG00000005464,2
ENSDARG00000025581,867
ENSDARG00000117085,0
ENSDARG00000074201,34
ENSDARG00000095774,9
ENSDARG00000037432,2
ENSDARG00000023445,94
ENSDARG00000109269,0
ENSDARG00000037537,3
ENSDARG00000070868,0
ENSDARG00000062329,0
ENSDARG00000002945,8
ENSDARG00000070857,2
ENSDARG00000037539,54
ENSDARG00000006019,38
ENSDARG00000006174,0
ENSDARG00000092934,0
ENSDARG00000004132,17
ENSDARG00000002084,0
ENSDARG00000110027,0
ENSDARG00000033950,11
ENSDARG00000093223,0
ENSDARG00000095453,1
ENSDARG00000037527,1
ENSDARG00000037526,0
ENSDARG00000095002,3
ENSDARG00000070835,1379
ENSDARG00000070834,27
ENSDARG00000037517,30
ENSDARG00000108189,0
ENSDARG00000057011,12
ENSDARG00000097895,0
ENSDARG00000074293,2
ENSDARG00000057000,9
ENSDARG00000037559,60
ENSDARG00000037554,0
ENSDARG00000094280,8
ENSDARG00000056961,6
ENSDARG00000062231,15
ENSDARG00000089868,0
ENSDARG00000091221,0
ENSDARG00000067630,2
ENSDARG00000070818,1
ENSDARG00000062134,5
ENSDARG00000079199,0
ENSDARG00000094389,0
ENSDARG00000057255,23
ENSDARG00000009549,27
ENSDARG00000062101,0
ENSDARG00000056739,0
ENSDARG00000032963,6
ENSDARG00000056732,17
ENSDARG00000094426,7
ENSDARG00000070770,8
ENSDARG00000009822,8
ENSDARG00000056729,10
ENSDARG00000093156,9
ENSDARG00000087681,3
ENSDARG00000020241,7
ENSDARG00000012409,1
ENSDARG00000011510,57
ENSDARG00000074244,2
ENSDARG00000113781,0
ENSDARG00000056084,3
ENSDARG00000044982,2
ENSDARG00000094086,0
ENSDARG00000017986,5
ENSDARG00000075147,0
ENSDARG00000097585,0
ENSDARG00000037373,6
ENSDARG00000094644,0
ENSDARG00000089063,8
ENSDARG00000074331,6
ENSDARG00000056695,3
ENSDARG00000001437,0
ENSDARG00000056554,10
ENSDARG00000114307,0
ENSDARG00000056515,5
ENSDARG00000095377,0
ENSDARG00000110742,0
ENSDARG00000093376,0
ENSDARG00000081220,0
ENSDARG00000034975,0
ENSDARG00000077875,1
ENSDARG00000056499,24
ENSDARG00000022456,263
ENSDARG00000077353,19
ENSDARG00000112235,0
ENSDARG00000094655,0
ENSDARG00000077852,8
ENSDARG00000001754,26
ENSDARG00000037324,9
ENSDARG00000087844,2
ENSDARG00000094005,0
ENSDARG00000056438,27
ENSDARG00000079388,69
ENSDARG00000012340,9
ENSDARG00000111643,0
ENSDARG00000081868,0
ENSDARG00000081399,0
ENSDARG00000081438,0
ENSDARG00000101558,0
ENSDARG00000090472,1
ENSDARG00000088900,0
ENSDARG00000078853,2
ENSDARG00000095722,0
ENSDARG00000092130,0
ENSDARG00000077327,4
ENSDARG00000094508,0
ENSDARG00000078850,3
ENSDARG00000037318,34
ENSDARG00000074548,5
ENSDARG00000104441,1
ENSDARG00000022560,0
ENSDARG00000037320,0
ENSDARG00000022727,0
ENSDARG00000074245,103
ENSDARG00000097461,0
ENSDARG00000097606,2
ENSDARG00000003475,1
ENSDARG00000056338,14
ENSDARG00000061890,2
ENSDARG00000092713,0
ENSDARG00000094535,0
ENSDARG00000087916,1
ENSDARG00000056334,7
ENSDARG00000056318,23
ENSDARG00000079148,15
ENSDARG00000081648,0
ENSDARG00000096982,0
ENSDARG00000036102,71
ENSDARG00000080579,0
ENSDARG00000070682,20
ENSDARG00000070681,11
ENSDARG00000061852,4
ENSDARG00000076730,2
ENSDARG00000084935,0
ENSDARG00000094502,0
ENSDARG00000039255,16
ENSDARG00000039263,2
ENSDARG00000077751,10
ENSDARG00000004325,8
ENSDARG00000039265,2
ENSDARG00000007436,0
ENSDARG00000077589,1
ENSDARG00000023648,14
ENSDARG00000070675,13
ENSDARG00000021611,0
ENSDARG00000036993,5
ENSDARG00000070657,33
ENSDARG00000092807,2442
ENSDARG00000034714,0
ENSDARG00000004372,13
ENSDARG00000029146,18
ENSDARG00000056150,10
ENSDARG00000078574,3
ENSDARG00000094688,0
ENSDARG00000034568,4
ENSDARG00000030650,0
ENSDARG00000021494,4
ENSDARG00000111751,0
ENSDARG00000070644,13
ENSDARG00000086471,4
ENSDARG00000003113,34
ENSDARG00000077882,0
ENSDARG00000112846,0
ENSDARG00000037155,0
ENSDARG00000037140,0
ENSDARG00000056037,0
ENSDARG00000056122,55
ENSDARG00000037153,8
ENSDARG00000056075,12
ENSDARG00000094399,0
ENSDARG00000095512,3
ENSDARG00000104197,1
ENSDARG00000098968,7
ENSDARG00000101869,2
ENSDARG00000086159,2
ENSDARG00000079307,5
ENSDARG00000089429,17
ENSDARG00000076564,14
ENSDARG00000085149,0
ENSDARG00000037267,6
ENSDARG00000014386,3
ENSDARG00000027797,0
ENSDARG00000108672,0
ENSDARG00000076030,0
ENSDARG00000115007,0
ENSDARG00000004218,17
ENSDARG00000025766,7
ENSDARG00000037284,25
ENSDARG00000037285,55
ENSDARG00000015902,6
ENSDARG00000057062,2
ENSDARG00000005775,46
ENSDARG00000093100,0
ENSDARG00000094330,0
ENSDARG00000005350,14
ENSDARG00000011298,1
ENSDARG00000003383,12
ENSDARG00000078401,0
ENSDARG00000014179,18
ENSDARG00000094977,8
ENSDARG00000084441,0
ENSDARG00000006584,18
ENSDARG00000070539,7
ENSDARG00000040925,0
ENSDARG00000055554,0
ENSDARG00000037071,291
ENSDARG00000037068,2
ENSDARG00000037067,0
ENSDARG00000004745,6
ENSDARG00000037062,0
ENSDARG00000037060,8
ENSDARG00000018968,21
ENSDARG00000018179,6
ENSDARG00000055638,5
ENSDARG00000100606,0
ENSDARG00000115868,1
ENSDARG00000078800,0
ENSDARG00000055585,1
ENSDARG00000061520,0
ENSDARG00000093089,7
ENSDARG00000094837,0
ENSDARG00000009899,5
ENSDARG00000055655,0
ENSDARG00000003469,6
ENSDARG00000033738,69
ENSDARG00000093306,1
ENSDARG00000011549,1
ENSDARG00000088398,4
ENSDARG00000016782,37
ENSDARG00000083425,0
ENSDARG00000081815,0
ENSDARG00000007149,6
ENSDARG00000108300,0
ENSDARG00000055739,1
ENSDARG00000055754,16
ENSDARG00000055760,0
ENSDARG00000031649,21
ENSDARG00000007988,0
ENSDARG00000080245,0
ENSDARG00000111652,0
ENSDARG00000055770,5
ENSDARG00000028322,10
ENSDARG00000085038,0
ENSDARG00000085725,0
ENSDARG00000093890,0
ENSDARG00000037030,5
ENSDARG00000093492,3
ENSDARG00000098029,0
ENSDARG00000004452,43
ENSDARG00000093804,6
ENSDARG00000015343,12
ENSDARG00000037020,79
ENSDARG00000037017,28
ENSDARG00000055893,0
ENSDARG00000091906,2
ENSDARG00000105748,0
ENSDARG00000055899,3
ENSDARG00000031720,235
ENSDARG00000111139,0
ENSDARG00000038954,20
ENSDARG00000003250,2
ENSDARG00000008010,0
ENSDARG00000077307,7
ENSDARG00000100857,4
ENSDARG00000039931,12
ENSDARG00000074985,12
ENSDARG00000062129,15
ENSDARG00000097185,0
ENSDARG00000095919,0
ENSDARG00000010515,0
ENSDARG00000060498,2
ENSDARG00000053857,13
ENSDARG00000053854,2
ENSDARG00000077428,43
ENSDARG00000092307,3
ENSDARG00000081294,0
ENSDARG00000011196,3
ENSDARG00000041080,0
ENSDARG00000036956,12
ENSDARG00000053820,3
ENSDARG00000097796,0
ENSDARG00000074030,34
ENSDARG00000079423,0
ENSDARG00000036952,0
ENSDARG00000076964,0
ENSDARG00000053804,0
ENSDARG00000078244,0
ENSDARG00000110139,0
ENSDARG00000060484,0
ENSDARG00000086679,0
ENSDARG00000036930,0
ENSDARG00000036903,6
ENSDARG00000094345,1
ENSDARG00000015970,17
ENSDARG00000036754,87
ENSDARG00000076153,1
ENSDARG00000094050,11
ENSDARG00000036878,6
ENSDARG00000036876,0
ENSDARG00000036875,1020
ENSDARG00000081654,0
ENSDARG00000081875,0
ENSDARG00000012397,3
ENSDARG00000036869,0
ENSDARG00000036868,3
ENSDARG00000036865,3
ENSDARG00000025522,25
ENSDARG00000116953,0
ENSDARG00000092056,0
ENSDARG00000036776,1
ENSDARG00000107921,0
ENSDARG00000036778,24
ENSDARG00000053666,6
ENSDARG00000060394,4
ENSDARG00000020887,4
ENSDARG00000086703,0
ENSDARG00000093702,2
ENSDARG00000073899,6
ENSDARG00000058022,8
ENSDARG00000103255,0
ENSDARG00000074675,5
ENSDARG00000036855,27
ENSDARG00000016463,12
ENSDARG00000078654,19
ENSDARG00000031698,0
ENSDARG00000025147,55
ENSDARG00000030641,0
ENSDARG00000000887,1
ENSDARG00000092792,2
ENSDARG00000105912,0
ENSDARG00000000796,6
ENSDARG00000103681,0
ENSDARG00000000588,3
ENSDARG00000060626,10
ENSDARG00000036831,14
ENSDARG00000079525,0
ENSDARG00000036826,2
ENSDARG00000026806,5
ENSDARG00000097071,0
ENSDARG00000097446,0
ENSDARG00000109390,0
ENSDARG00000095268,10
ENSDARG00000117366,1
ENSDARG00000060372,2
ENSDARG00000114686,0
ENSDARG00000116022,0
ENSDARG00000080504,0
ENSDARG00000081646,0
ENSDARG00000026864,0
ENSDARG00000108431,0
ENSDARG00000036785,19
ENSDARG00000026907,9
ENSDARG00000079291,2
ENSDARG00000006353,11
ENSDARG00000082556,0
ENSDARG00000075972,13
ENSDARG00000060306,20
ENSDARG00000011570,9
ENSDARG00000007867,44
ENSDARG00000092856,6
ENSDARG00000003219,9
ENSDARG00000017811,1
ENSDARG00000015460,4
ENSDARG00000093922,0
ENSDARG00000104767,1
ENSDARG00000092645,0
ENSDARG00000103364,124
ENSDARG00000094469,4
ENSDARG00000070393,0
ENSDARG00000099667,33
ENSDARG00000060288,11
ENSDARG00000080256,0
ENSDARG00000024954,11
ENSDARG00000098048,0
ENSDARG00000024895,32
ENSDARG00000089004,15
ENSDARG00000113050,0
ENSDARG00000008237,28
ENSDARG00000003206,14
ENSDARG00000105452,3
ENSDARG00000117356,0
ENSDARG00000004018,0
ENSDARG00000061272,2
ENSDARG00000091127,10
ENSDARG00000105015,0
ENSDARG00000098252,0
ENSDARG00000030830,8
ENSDARG00000104936,1
ENSDARG00000116857,0
ENSDARG00000075172,18
ENSDARG00000096989,1
ENSDARG00000076486,15
ENSDARG00000091073,0
ENSDARG00000036704,14
ENSDARG00000017525,13
ENSDARG00000033760,15
ENSDARG00000055216,524
ENSDARG00000001889,235
ENSDARG00000045367,21
ENSDARG00000028625,17
ENSDARG00000028628,5
ENSDARG00000015997,5
ENSDARG00000097383,0
ENSDARG00000031161,0
ENSDARG00000034117,37
ENSDARG00000082534,0
ENSDARG00000070348,5
ENSDARG00000095755,0
ENSDARG00000036695,10
ENSDARG00000094148,0
ENSDARG00000070353,6
ENSDARG00000070352,0
ENSDARG00000070351,3
ENSDARG00000096956,0
ENSDARG00000070339,4
ENSDARG00000083309,0
ENSDARG00000097150,1
ENSDARG00000092809,9
ENSDARG00000070346,3
ENSDARG00000093797,0
ENSDARG00000070343,2
ENSDARG00000070340,0
ENSDARG00000082918,0
ENSDARG00000070338,1
ENSDARG00000094560,0
ENSDARG00000070337,6
ENSDARG00000061187,55
ENSDARG00000036675,67
ENSDARG00000020606,0
ENSDARG00000116736,0
ENSDARG00000017844,31
ENSDARG00000061174,5
ENSDARG00000095396,0
ENSDARG00000026348,1
ENSDARG00000075314,11
ENSDARG00000101441,16
ENSDARG00000080147,0
ENSDARG00000101982,11
ENSDARG00000082871,0
ENSDARG00000090833,1
ENSDARG00000031020,18
ENSDARG00000036616,0
ENSDARG00000019265,2
ENSDARG00000099874,4
ENSDARG00000114281,0
ENSDARG00000088792,0
ENSDARG00000074554,26
ENSDARG00000055740,0
ENSDARG00000084219,0
ENSDARG00000063594,0
ENSDARG00000108194,0
ENSDARG00000061161,0
ENSDARG00000075990,0
ENSDARG00000097943,0
ENSDARG00000113353,0
ENSDARG00000025212,7
ENSDARG00000052537,8
ENSDARG00000052535,0
ENSDARG00000044325,0
ENSDARG00000059705,0
ENSDARG00000097111,0
ENSDARG00000052528,1
ENSDARG00000052527,0
ENSDARG00000070222,2
ENSDARG00000117697,0
ENSDARG00000116457,0
ENSDARG00000111739,0
ENSDARG00000038891,0
ENSDARG00000111188,5
ENSDARG00000001929,8
ENSDARG00000059700,2
ENSDARG00000116112,0
ENSDARG00000059699,1
ENSDARG00000055856,0
ENSDARG00000090741,0
ENSDARG00000026895,0
ENSDARG00000101752,6
ENSDARG00000088187,0
ENSDARG00000002601,2
ENSDARG00000054968,1
ENSDARG00000091015,0
ENSDARG00000061240,1
ENSDARG00000095280,0
ENSDARG00000092691,0
ENSDARG00000082215,0
ENSDARG00000061228,15
ENSDARG00000026296,0
ENSDARG00000088123,7
ENSDARG00000117759,0
ENSDARG00000113348,0
ENSDARG00000082906,0
ENSDARG00000079201,1
ENSDARG00000061147,0
ENSDARG00000044485,5
ENSDARG00000115869,5
ENSDARG00000100927,3
ENSDARG00000117396,0
ENSDARG00000099038,0
ENSDARG00000008107,6
ENSDARG00000011809,22
ENSDARG00000008788,13
ENSDARG00000078859,2
ENSDARG00000022648,3
ENSDARG00000075468,7
ENSDARG00000078924,1
ENSDARG00000016095,0
ENSDARG00000101619,31
ENSDARG00000102199,13
ENSDARG00000076056,3
ENSDARG00000077341,38
ENSDARG00000104435,2
ENSDARG00000054847,0
ENSDARG00000104500,8
ENSDARG00000095788,0
ENSDARG00000102026,0
ENSDARG00000101595,1
ENSDARG00000005913,10
ENSDARG00000112258,0
ENSDARG00000054641,9
ENSDARG00000084142,0
ENSDARG00000027495,29
ENSDARG00000075455,1
ENSDARG00000094447,0
ENSDARG00000094198,0
ENSDARG00000094460,0
ENSDARG00000089981,26
ENSDARG00000085799,0
ENSDARG00000075960,1
ENSDARG00000111776,0
ENSDARG00000088040,3
ENSDARG00000067808,0
ENSDARG00000095001,0
ENSDARG00000092956,0
ENSDARG00000041644,5
ENSDARG00000115013,0
ENSDARG00000076768,1
ENSDARG00000117747,2
ENSDARG00000117352,2
ENSDARG00000070227,4
ENSDARG00000108259,0
ENSDARG00000011490,2
ENSDARG00000107663,0
ENSDARG00000074827,0
ENSDARG00000046021,0
ENSDARG00000086856,22
ENSDARG00000087798,3
ENSDARG00000093240,11
ENSDARG00000102356,0
ENSDARG00000019025,1
ENSDARG00000096846,0
ENSDARG00000026248,0
ENSDARG00000112217,0
ENSDARG00000113498,0
ENSDARG00000091511,0
ENSDARG00000070271,9
ENSDARG00000101404,4
ENSDARG00000102805,7
ENSDARG00000103766,1
ENSDARG00000104540,4
ENSDARG00000103456,1
ENSDARG00000098803,0
ENSDARG00000106940,0
ENSDARG00000102292,1
ENSDARG00000098890,0
ENSDARG00000099003,1
ENSDARG00000104811,0
ENSDARG00000103347,0
ENSDARG00000085946,0
ENSDARG00000094287,0
ENSDARG00000092072,0
ENSDARG00000107356,0
ENSDARG00000117411,2
ENSDARG00000013524,2
ENSDARG00000110366,0
ENSDARG00000091584,0
ENSDARG00000023840,2
ENSDARG00000038123,19
ENSDARG00000060849,13
ENSDARG00000117217,3
ENSDARG00000093939,0
ENSDARG00000103586,6
ENSDARG00000096947,0
ENSDARG00000070157,5
ENSDARG00000117576,0
ENSDARG00000094316,1
ENSDARG00000077571,2
ENSDARG00000107514,0
ENSDARG00000038113,12
ENSDARG00000004114,1
ENSDARG00000103868,0
ENSDARG00000103725,1
ENSDARG00000111412,0
ENSDARG00000099199,6
ENSDARG00000100939,1
ENSDARG00000104508,4
ENSDARG00000077810,5
ENSDARG00000007216,34
ENSDARG00000090152,7
ENSDARG00000054548,0
ENSDARG00000009524,2
ENSDARG00000088882,1
ENSDARG00000076011,15
ENSDARG00000095911,0
ENSDARG00000012125,8
ENSDARG00000070127,1
ENSDARG00000095873,0
ENSDARG00000101281,0
ENSDARG00000043918,1
ENSDARG00000107169,0
ENSDARG00000117337,1
ENSDARG00000015068,0
ENSDARG00000117592,1
ENSDARG00000074572,33
ENSDARG00000098477,1
ENSDARG00000095969,0
ENSDARG00000060597,2
ENSDARG00000035771,17
ENSDARG00000095809,0
ENSDARG00000039385,0
ENSDARG00000027112,5
ENSDARG00000015835,12
ENSDARG00000095799,2
ENSDARG00000088985,0
ENSDARG00000034107,0
ENSDARG00000075024,6
ENSDARG00000002240,38
ENSDARG00000039005,26
ENSDARG00000099967,0
ENSDARG00000087392,0
ENSDARG00000099607,0
ENSDARG00000088091,143
ENSDARG00000039007,257
ENSDARG00000116713,3
ENSDARG00000039008,4
ENSDARG00000092799,7
ENSDARG00000054448,0
ENSDARG00000086481,0
ENSDARG00000099203,201
ENSDARG00000054218,2
ENSDARG00000095832,3
ENSDARG00000054211,0
ENSDARG00000076317,5
ENSDARG00000095963,3
ENSDARG00000095962,0
ENSDARG00000095861,0
ENSDARG00000103727,0
ENSDARG00000070119,3
ENSDARG00000053990,212
ENSDARG00000039901,0
ENSDARG00000039900,0
ENSDARG00000027381,2
ENSDARG00000077405,93
ENSDARG00000100962,0
ENSDARG00000114104,0
ENSDARG00000099425,6
ENSDARG00000036897,0
ENSDARG00000036894,25
ENSDARG00000100797,2
ENSDARG00000023062,19
ENSDARG00000095817,1
ENSDARG00000095843,0
ENSDARG00000044169,7
ENSDARG00000101212,0
ENSDARG00000092260,2
ENSDARG00000053966,0
ENSDARG00000077799,6
ENSDARG00000076310,12
ENSDARG00000102845,0
ENSDARG00000102585,1
ENSDARG00000062262,1
ENSDARG00000033955,0
ENSDARG00000102005,0
ENSDARG00000112923,2
ENSDARG00000099483,2
ENSDARG00000007751,2
ENSDARG00000012946,31
ENSDARG00000043046,8
ENSDARG00000095825,0
ENSDARG00000100075,4
ENSDARG00000102050,0
ENSDARG00000105093,1
ENSDARG00000099479,1
ENSDARG00000103134,12
ENSDARG00000103042,1
ENSDARG00000069904,0
ENSDARG00000053940,0
ENSDARG00000096304,0
ENSDARG00000101407,1
ENSDARG00000098990,10
ENSDARG00000100598,0
ENSDARG00000017649,0
ENSDARG00000088466,0
ENSDARG00000090039,0
ENSDARG00000042259,7
ENSDARG00000045465,3
ENSDARG00000076373,0
ENSDARG00000077245,0
ENSDARG00000109959,0
ENSDARG00000085507,0
ENSDARG00000059410,0
ENSDARG00000026417,0
ENSDARG00000021909,1
ENSDARG00000106476,0
ENSDARG00000100958,0
ENSDARG00000074715,6
ENSDARG00000059411,1
ENSDARG00000076005,1
ENSDARG00000006617,4
ENSDARG00000097429,0
ENSDARG00000076791,8
ENSDARG00000116324,0
ENSDARG00000045463,13
ENSDARG00000059412,0
ENSDARG00000096936,0
ENSDARG00000077878,0
ENSDARG00000096447,0
ENSDARG00000071863,12
ENSDARG00000102153,34
ENSDARG00000071864,0
ENSDARG00000095432,4
ENSDARG00000092319,0
ENSDARG00000101358,0
ENSDARG00000117691,8
ENSDARG00000109809,0
ENSDARG00000110804,1
ENSDARG00000013965,9
ENSDARG00000012642,4
ENSDARG00000063701,9
ENSDARG00000090649,0
ENSDARG00000094832,0
ENSDARG00000045453,0
ENSDARG00000071860,20
ENSDARG00000091247,0
ENSDARG00000112662,0
ENSDARG00000101110,4
ENSDARG00000104576,1
ENSDARG00000098589,20
ENSDARG00000100251,0
ENSDARG00000105040,9
ENSDARG00000106273,0
ENSDARG00000102412,12
ENSDARG00000104801,3
ENSDARG00000098245,2
ENSDARG00000012671,15
ENSDARG00000102341,0
ENSDARG00000059391,77
ENSDARG00000059388,5
ENSDARG00000075369,10
ENSDARG00000045447,13
ENSDARG00000019976,22
ENSDARG00000074611,12
ENSDARG00000097918,0
ENSDARG00000071823,6
ENSDARG00000117682,0
ENSDARG00000117496,0
ENSDARG00000028000,22
ENSDARG00000084074,0
ENSDARG00000029072,48
ENSDARG00000094547,0
ENSDARG00000114445,0
ENSDARG00000063677,3
ENSDARG00000116895,0
ENSDARG00000045444,9
ENSDARG00000045442,154
ENSDARG00000045443,1
ENSDARG00000015567,25
ENSDARG00000031307,1
ENSDARG00000077468,5
ENSDARG00000011821,4
ENSDARG00000055629,1
ENSDARG00000058585,4
ENSDARG00000092898,0
ENSDARG00000061221,0
ENSDARG00000095333,0
ENSDARG00000095245,0
ENSDARG00000061203,0
ENSDARG00000055575,3
ENSDARG00000113632,0
ENSDARG00000055566,4
ENSDARG00000116862,0
ENSDARG00000034883,14
ENSDARG00000010155,22
ENSDARG00000017910,10
ENSDARG00000095609,0
ENSDARG00000055520,0
ENSDARG00000016505,2
ENSDARG00000110504,0
ENSDARG00000055506,0
ENSDARG00000096932,2
ENSDARG00000015537,100
ENSDARG00000010186,7
ENSDARG00000079278,2
ENSDARG00000055476,0
ENSDARG00000013976,41
ENSDARG00000077134,10
ENSDARG00000082329,0
ENSDARG00000104295,13
ENSDARG00000109429,0
ENSDARG00000074528,0
ENSDARG00000031248,1
ENSDARG00000076826,2
ENSDARG00000093011,0
ENSDARG00000089794,0
ENSDARG00000008790,2
ENSDARG00000013933,0
ENSDARG00000079312,58
ENSDARG00000063636,7
ENSDARG00000015174,35
ENSDARG00000059362,21
ENSDARG00000011640,41
ENSDARG00000008164,4
ENSDARG00000078297,0
ENSDARG00000018461,16
ENSDARG00000076055,2
ENSDARG00000079560,3
ENSDARG00000079401,4
ENSDARG00000038876,11
ENSDARG00000015686,6
ENSDARG00000009342,13
ENSDARG00000113426,0
ENSDARG00000111747,7
