	H4	H5	H6	H1	H2	H3	G10	G11	G12	G7	G8	G9	G4	G5	G6	G1	G2	G3
406730	163	119	220	139	113	229	398	44	41	102	260	203	43	318	214	211	104	17
406732	0	9	2	9	2	0	4	0	0	0	1	0	10	0	18	1	4	0
406733	6	17	6	8	5	4	11	6	4	6	8	11	3	26	17	12	8	0
406734	175	142	375	137	207	136	477	48	36	119	495	276	25	327	293	205	168	20
406735	89	159	403	183	253	154	592	79	24	245	523	224	119	454	210	229	123	18
406736	3	12	38	19	40	12	68	10	0	42	34	30	17	119	26	54	19	0
406737	0	5	5	0	11	0	11	1	0	3	1	1	0	8	11	20	3	0
406738	4	5	58	18	23	32	118	6	2	53	32	32	35	273	18	99	40	4
406739	2	23	45	4	11	10	63	7	0	75	31	22	5	91	56	63	50	6
406740	2	57	44	3	2	1	35	0	1	21	38	7	5	40	44	29	16	0
406741	46	23	59	32	18	37	38	11	2	6	66	69	3	87	59	16	38	13
406742	0	1	9	0	1	0	13	6	0	6	3	24	1	7	3	0	2	0
406743	15	30	75	39	56	31	83	22	6	17	69	56	18	163	139	50	25	2
406744	15	10	23	15	5	51	33	0	13	31	21	7	5	9	29	14	14	15
406745	34	37	39	30	22	44	72	32	4	21	47	69	17	129	49	50	28	0
406746	1	3	15	4	53	0	34	1	0	8	34	46	0	37	14	0	0	0
406747	4	0	5	0	3	1	8	3	0	1	10	7	0	11	5	9	1	0
406750	80	71	119	87	50	108	219	26	25	66	245	132	39	145	137	151	71	11
406751	497	350	524	520	396	809	970	317	97	340	798	632	106	421	563	466	277	64
406752	18	34	57	76	35	72	211	34	1	21	75	47	51	195	88	97	30	15
406753	39	18	37	6	28	20	46	10	1	16	23	15	2	40	7	13	30	1
406755	11	11	39	4	21	34	36	7	2	3	86	35	18	48	14	17	20	17
406756	57	2	11	12	6	36	16	2	1	64	94	35	18	9	70	18	69	6
406757	204	209	363	151	225	188	662	84	41	132	437	416	114	626	371	377	166	87
406758	70	86	175	96	102	109	331	34	15	81	308	221	71	146	160	130	31	31
406759	28	16	86	32	47	22	71	24	1	27	177	123	15	115	50	99	10	35
406760	56	36	190	117	112	108	151	50	11	136	235	117	24	186	174	165	103	13
406762	75	7	69	32	32	36	75	4	0	45	164	85	28	38	58	56	31	27
406764	36	50	171	73	39	88	211	24	0	146	175	92	29	144	149	100	76	8
406765	33	8	28	4	70	6	49	17	0	16	46	49	11	34	48	19	20	1
406766	21	4	33	16	41	21	99	9	0	31	46	30	34	109	38	73	15	0
406767	37	24	56	24	16	44	61	15	1	23	66	34	4	25	35	48	40	4
406768	21	5	9	18	26	5	58	2	10	30	14	11	9	62	19	71	8	6
406769	141	114	259	89	148	130	400	48	30	115	340	326	21	169	227	111	116	3
406770	21	55	91	39	69	91	135	23	1	54	119	85	21	170	100	98	23	3
406771	29	38	81	51	11	60	69	25	12	18	47	41	26	99	72	69	23	7
406773	31	41	90	52	48	46	91	38	4	19	87	104	44	108	96	107	22	3
406774	38	34	216	79	72	67	215	24	4	26	185	176	24	147	112	127	104	15
406775	52	73	131	54	116	92	179	18	6	54	140	173	9	182	111	114	43	0
406776	8	24	50	19	38	41	39	0	6	39	112	36	15	38	44	45	11	1
406777	15	23	16	24	12	29	79	6	10	42	37	33	20	137	64	96	35	3
406779	0	5	23	0	6	1	24	1	0	8	27	18	0	18	8	17	28	0
406780	13	1	43	18	21	1	45	7	1	18	53	7	12	53	21	26	20	6
406782	18	13	33	12	13	19	3	13	0	1	21	34	0	100	72	15	9	5
406783	101	162	275	132	195	165	383	55	28	138	392	189	67	236	317	203	174	53
406786	112	77	163	92	131	128	270	41	18	78	341	202	49	222	123	117	120	25
406787	61	31	25	18	3	22	25	18	2	7	19	40	20	17	24	56	36	5
406788	14	26	33	16	5	45	86	0	0	27	52	84	6	34	26	22	13	0
406789	25	15	71	8	59	29	77	8	0	3	94	84	8	11	21	25	17	0
406790	96	108	146	111	154	133	346	63	33	113	296	218	67	233	164	194	124	40
406791	124	80	117	74	182	53	386	30	25	98	253	183	25	194	84	50	9	0
406793	8	41	94	68	20	14	36	21	11	17	19	21	2	117	7	6	54	8
406794	13	29	83	11	42	6	55	19	0	22	65	41	0	83	81	57	8	3
406795	65	41	126	57	67	51	120	28	12	57	190	83	42	166	83	46	56	4
406796	386	419	549	304	501	504	1044	152	55	316	926	488	154	779	792	449	185	45
406797	2	13	29	34	8	8	32	2	0	17	20	14	4	69	49	12	1	1
406798	20	10	27	7	23	35	48	9	4	31	30	31	9	119	17	26	9	0
406799	10	20	47	25	26	55	97	11	16	29	76	57	45	148	38	70	25	2
406800	125	135	199	99	147	72	303	24	15	46	335	284	71	208	193	149	67	26
406802	25	8	17	20	7	7	34	13	0	9	18	16	2	18	7	11	0	0
406803	1	4	57	6	0	7	34	29	0	0	50	11	2	42	18	40	31	10
406805	2	66	10	2	23	1	262	0	0	25	120	87	0	12	21	255	8	3
406806	115	92	178	128	115	132	482	54	20	106	384	213	89	423	258	317	124	26
406807	97	79	119	91	78	82	236	45	23	70	135	77	17	159	123	140	33	3
406808	7	2	5	7	49	8	7	0	0	0	36	34	0	40	8	12	13	5
406809	8	0	19	1	3	4	2	0	0	5	8	3	0	10	9	0	0	0
406810	99	106	135	58	118	142	368	37	19	81	211	149	93	156	268	179	34	25
406812	29	9	45	15	36	23	60	14	3	49	54	62	0	133	60	58	16	0
406813	0	7	6	5	47	3	33	3	0	12	58	0	0	17	45	50	15	18
406814	61	45	107	57	84	76	242	9	2	61	230	107	19	194	91	97	48	4
406815	10	20	53	29	9	17	74	1	6	27	80	48	4	91	50	38	32	7
406816	97	101	57	30	17	48	96	8	126	52	88	37	22	117	59	99	179	6
406819	17	3	17	2	28	13	63	12	0	4	14	32	3	37	6	74	1	1
406820	68	132	155	73	78	107	327	20	15	91	201	134	51	284	124	147	94	24
406821	6	14	21	26	21	19	100	10	0	25	17	36	0	50	37	29	38	5
406822	3	19	34	24	11	27	82	18	2	24	61	58	14	79	47	56	11	11
406823	11	20	58	36	61	19	81	22	20	6	29	31	1	52	63	32	18	1
406824	32	61	96	36	52	103	242	36	18	62	217	54	34	224	93	110	60	3
406825	4	8	91	42	32	17	96	0	0	15	108	67	0	27	114	51	11	0
406826	10	36	74	54	13	16	81	3	18	11	38	84	7	68	18	26	16	1
406827	10	27	23	2	14	41	22	4	6	17	20	24	1	43	88	18	66	0
406828	15	25	88	37	33	15	150	34	4	113	66	81	30	106	88	78	45	2
406829	10	24	31	25	8	14	36	17	13	24	52	18	8	60	26	10	20	0
406830	0	0	7	14	13	14	25	2	0	1	4	5	0	4	9	9	2	0
406831	22	14	35	40	24	49	92	19	2	27	48	76	8	115	29	32	13	1
406834	259	254	464	209	299	253	718	106	65	103	762	465	87	301	443	333	236	6
406835	120	57	174	77	125	143	267	11	25	77	186	128	10	215	146	143	74	12
406836	59	60	126	22	42	59	162	52	12	75	156	65	23	118	53	79	35	13
406837	9	28	49	27	32	55	118	3	4	43	58	27	4	71	62	46	12	0
406839	2	0	18	0	0	3	11	0	0	0	8	6	0	4	3	0	0	0
406840	63	18	58	50	40	92	139	28	17	58	81	76	10	115	86	97	26	17
406841	14	13	37	6	16	21	33	13	0	29	34	12	20	62	27	48	1	0
406843	7	10	34	11	15	11	66	0	9	25	67	29	6	39	13	17	31	0
406844	0	0	252	5	40	95	197	0	0	159	61	32	14	218	189	113	30	0
406845	4	0	43	0	0	0	20	0	0	0	0	12	0	12	0	22	13	0
406846	0	0	5	0	4	13	6	13	0	8	13	19	2	2	2	1	0	1
406848	28	29	58	16	29	56	90	8	1	8	73	25	7	41	30	29	20	0
406849	8	20	11	3	21	17	6	36	0	0	12	67	6	10	28	5	0	0
406850	79	59	37	21	44	37	84	34	10	20	77	44	5	111	62	58	19	6
406852	14	33	12	25	16	18	51	23	0	35	7	54	19	50	32	21	13	0
406853	33	125	257	86	187	140	196	46	7	71	248	220	23	149	164	210	63	47
406855	0	26	11	8	28	69	33	0	0	9	6	67	2	63	12	11	5	0
406856	5	9	10	5	18	18	13	0	3	5	13	37	4	32	23	17	9	2
406857	27	35	29	13	16	8	57	0	5	3	64	44	10	50	41	24	4	1
406860	14	13	15	19	46	24	72	17	3	6	27	22	11	19	5	24	10	6
407073	37	34	141	23	87	27	94	3	12	9	65	36	20	111	87	59	37	0
407076	30	9	7	16	4	14	50	0	0	29	55	22	0	58	20	8	11	7
407077	0	4	7	0	0	1	3	0	0	0	6	5	3	19	10	24	0	0
407079	135	207	651	330	277	250	1102	153	54	382	399	347	181	783	553	625	320	48
407084	7	4	9	2	0	2	17	0	2	43	14	0	0	38	3	0	0	0
407086	2	2	15	5	5	14	24	9	0	16	42	24	0	15	25	29	1	0
407612	4	5	6	0	6	12	9	0	0	17	5	0	4	25	37	26	1	0
407613	80	29	84	39	33	44	313	3	14	60	155	78	70	122	192	93	132	3
407614	0	0	0	0	0	4	0	0	32	0	16	4	1	0	16	4	0	0
407615	15	31	14	26	20	2	36	6	0	6	40	9	3	37	18	25	1	0
407620	151	78	144	131	160	374	465	48	32	94	333	158	38	310	215	153	143	15
407621	17	28	61	27	47	30	121	12	7	63	31	30	32	62	40	15	16	3
407623	0	0	8	0	1	0	11	2	0	0	0	4	0	1	4	4	4	0
407625	236	431	1742	575	1085	585	915	214	32	569	1635	427	416	986	1024	574	716	77
407626	3	3	14	33	16	4	65	9	0	22	20	14	19	58	14	50	25	4
407633	360	326	783	392	404	408	1264	175	26	176	1117	665	108	809	792	453	361	51
407634	79	107	255	190	208	214	469	52	66	147	367	294	92	225	374	137	119	21
407635	10	22	30	22	30	33	62	20	0	9	26	18	6	51	38	61	11	0
407638	80	70	92	71	82	26	129	32	2	49	149	72	25	140	154	49	75	40
407640	7	0	9	0	0	16	33	0	0	44	14	16	16	9	8	30	0	0
407642	0	4	31	0	3	16	2	7	0	0	27	9	2	28	17	20	0	1
407646	2	13	55	16	17	19	33	17	5	23	42	10	6	91	58	43	24	4
407649	1	0	18	15	9	21	2	0	0	0	11	22	5	7	9	37	1	0
407650	0	0	33	13	10	9	33	3	1	10	13	18	0	14	5	15	49	1
407651	52	145	233	69	255	182	345	91	18	64	417	381	61	300	145	251	73	41
407653	7	4	3	5	7	5	47	0	1	8	21	20	29	33	13	30	5	4
407654	2	0	13	6	15	3	18	5	2	18	14	19	1	12	4	4	6	0
407655	16	1	71	5	56	39	111	0	0	9	49	20	12	68	83	32	2	7
407656	1	0	0	0	11	0	7	0	0	3	7	0	0	4	0	15	0	0
407657	13	0	0	3	2	0	0	0	0	0	9	0	0	9	0	0	5	0
407658	1300	436	2758	1337	1289	1020	4743	565	166	1696	1735	1797	813	4248	3104	2769	961	260
407659	30	46	64	68	22	17	111	6	2	12	52	63	0	21	35	26	37	0
407663	13	8	28	14	22	4	31	0	0	5	27	6	12	44	23	52	14	1
407664	6	3	8	5	10	0	12	0	0	0	9	6	1	9	5	2	0	0
407665	15	18	13	22	9	10	28	0	0	1	14	16	9	42	16	11	5	2
407667	1	8	20	4	2	5	16	0	0	0	35	6	0	18	22	22	4	0
407668	22	26	35	33	48	32	77	20	16	8	14	56	28	48	57	33	4	0
407669	44	24	55	18	59	37	34	0	29	7	70	42	10	67	47	29	6	15
407670	7	8	33	2	2	16	47	3	0	16	25	28	0	19	23	8	0	0
407672	36	8	28	35	13	28	59	14	6	16	53	28	11	59	47	20	8	1
407673	26	30	78	30	18	32	94	19	11	28	73	36	5	170	71	72	49	7
407677	45	55	166	48	171	219	418	17	8	110	368	399	73	248	264	353	210	1
407679	24	32	34	13	45	14	51	0	0	5	69	52	6	101	55	49	5	2
407680	22	15	60	39	52	94	77	13	4	33	78	64	16	256	43	128	9	1
407684	21	2	9	9	3	8	38	0	3	7	32	6	6	52	16	5	8	0
407685	0	2	12	12	17	13	67	0	0	34	11	23	11	41	52	9	11	3
407686	24	64	130	49	41	72	87	12	2	37	103	54	38	100	60	82	51	11
407688	7	1	13	0	12	10	1	0	3	0	5	5	0	0	9	0	0	0
407690	967	761	2726	1051	1017	909	3310	412	193	1465	2639	2012	578	2984	2326	1427	967	234
407691	1	1	7	0	0	0	5	0	0	0	3	1	0	3	0	0	0	6
407693	19	27	15	19	23	15	44	4	5	7	42	34	3	29	8	48	13	2
407694	81	18	35	12	13	51	81	4	0	57	70	25	10	86	72	129	46	7
407695	3	20	24	4	6	15	31	5	0	5	33	3	11	42	5	28	16	7
407696	10	4	30	13	4	22	22	1	0	18	17	7	0	23	14	14	8	13
407698	32	34	60	34	47	50	113	10	4	57	154	83	21	33	54	24	26	5
407699	0	0	0	9	0	0	4	10	0	5	0	0	0	15	0	0	6	0
407703	11	38	66	46	36	24	98	36	6	34	104	34	3	114	41	58	75	2
407706	5	4	5	2	4	1	32	3	0	5	20	2	6	59	18	24	15	0
407707	21	27	51	20	52	26	23	2	23	17	93	14	6	74	52	28	19	0
407708	0	17	0	0	15	0	22	2	0	0	0	26	0	0	0	14	4	0
407709	60	99	158	82	123	105	285	46	10	53	168	104	25	125	133	87	31	12
407710	131	151	117	167	112	219	381	57	23	107	238	178	61	238	219	189	82	10
407712	0	12	17	0	0	0	25	3	0	0	6	0	0	0	0	0	4	0
407715	8	42	31	11	12	11	68	3	0	0	20	39	0	24	8	10	9	0
407716	1	17	4	0	0	4	2	0	0	6	18	1	0	7	4	0	16	1
407718	39	14	37	1	11	37	72	13	0	6	37	19	11	12	8	7	33	3
407719	31	47	51	22	41	41	155	35	15	36	134	82	18	104	114	51	43	2
407720	82	47	72	93	57	50	175	8	2	53	176	71	48	118	93	57	57	7
407722	0	0	5	7	2	3	0	0	0	0	11	4	0	5	3	8	0	0
407723	1	0	4	0	1	15	0	0	0	2	8	9	0	5	1	13	0	0
407726	42	12	76	41	93	43	128	5	2	44	167	126	19	111	109	95	49	10
407727	2	5	15	6	5	9	25	2	2	12	36	4	2	57	19	45	22	5
407728	92	77	107	91	50	101	192	40	13	82	220	86	37	151	108	105	61	6
407729	10	2	2	3	25	0	1	1	0	0	5	2	0	5	8	0	0	0
407730	70	90	40	57	49	75	184	11	25	51	214	88	20	209	141	117	57	1
407732	61	30	113	72	136	51	180	11	2	70	199	126	28	110	134	79	35	30
407733	127	183	228	53	85	165	298	52	29	83	391	230	25	185	218	185	86	9
407734	278	312	623	311	365	317	969	141	60	190	657	411	84	895	564	344	208	26
407735	202	255	325	181	230	247	513	97	59	43	598	301	8	210	315	114	65	48
407736	9	0	1	2	8	0	6	0	1	0	16	2	0	5	16	5	2	0
407978	6	32	28	17	32	21	78	22	15	29	71	64	8	42	55	40	16	0
407979	297	373	638	319	435	449	974	154	76	271	745	491	93	496	506	441	298	44
407980	104	188	236	106	123	133	314	74	24	100	298	154	47	300	245	186	101	12
407981	93	90	210	81	79	88	394	92	8	117	364	130	53	196	245	205	38	8
407982	139	137	203	162	131	135	343	46	53	78	325	317	79	193	179	73	72	9
407983	74	68	194	119	56	151	437	40	16	77	235	69	20	219	178	107	119	11
407984	282	148	357	185	213	312	452	107	130	227	1480	460	47	625	432	415	179	32
407985	101	306	177	234	170	93	331	30	12	123	469	152	58	258	158	144	413	5
407986	2	0	7	12	0	2	28	1	0	4	6	7	0	18	8	4	0	0
407987	11	81	114	36	182	13	207	10	0	15	102	103	85	82	85	117	68	6
407988	10	25	4	41	14	6	28	5	0	8	62	9	3	3	20	4	0	0
407989	110	49	245	105	119	104	269	38	3	118	123	180	31	262	139	245	106	27
408256	103	28	214	109	76	148	469	51	5	183	240	171	107	490	218	387	141	17
414272	167	191	537	248	300	320	624	135	37	216	606	413	82	624	381	265	148	54
414273	64	52	88	60	84	66	154	40	4	49	123	98	38	122	70	84	40	5
414329	1	2	10	4	35	30	18	11	0	37	30	5	11	11	15	7	3	0
414331	32	8	85	28	11	43	210	2	0	14	101	63	22	132	116	76	50	3
414843	0	0	1	1	16	5	17	8	2	8	19	3	3	3	22	23	0	3
414844	0	0	0	0	0	5	5	0	0	0	7	11	0	0	2	2	0	0
414846	5	59	26	20	14	36	44	7	11	7	24	11	22	30	33	0	20	7
414848	27	15	19	13	24	11	49	12	3	30	56	33	2	51	68	29	15	0
414850	2	1	5	0	4	0	0	0	1	3	4	4	6	26	0	4	2	0
414929	19	4	33	4	14	16	2	12	0	22	15	31	0	7	7	41	0	13
414930	20	15	16	9	9	11	52	9	1	25	41	11	34	27	38	36	17	0
414931	17	23	29	0	0	43	43	6	1	13	9	18	9	21	20	11	14	0
415096	29	46	50	11	41	21	20	0	0	9	16	14	0	59	16	15	12	0
415097	21	9	27	5	9	14	35	1	0	0	10	8	0	35	18	0	4	9
415098	16	15	41	8	10	1	57	0	0	5	21	13	7	20	12	29	5	3
415099	19	15	46	33	20	53	110	29	5	8	58	118	5	112	42	64	7	2
415100	19	151	42	35	3	103	120	20	5	7	103	52	0	64	22	0	26	2
415101	0	1	10	6	14	8	33	7	0	18	14	2	12	32	9	16	28	0
415102	0	1	0	6	0	8	3	0	0	1	4	4	2	27	16	2	6	0
415104	183	123	286	102	126	105	330	97	36	126	403	227	47	245	188	225	76	24
415105	175	177	257	242	276	218	559	96	36	126	546	328	94	276	440	199	119	26
415106	2	10	39	34	6	16	50	4	0	1	14	62	3	2	15	23	13	0
415107	4	27	41	4	9	14	27	0	13	15	19	1	4	33	18	7	21	0
415108	0	4	4	4	2	0	0	2	0	10	0	4	0	19	1	9	4	0
415133	4	30	30	25	3	10	20	3	0	9	37	33	0	5	17	2	4	0
415134	10	0	0	3	10	4	64	4	1	17	20	8	5	5	0	16	12	0
415135	0	17	2	0	9	21	6	0	0	0	8	0	0	21	0	5	0	0
415137	0	0	13	1	2	0	39	0	0	14	14	14	0	19	2	7	2	0
415138	28	7	28	22	8	28	142	23	7	34	18	54	5	98	45	54	17	18
415139	194	191	598	372	393	354	1676	211	124	160	898	221	109	407	748	365	216	49
415140	10	4	28	10	0	18	21	7	1	13	33	34	12	84	76	37	9	1
415141	118	53	88	52	64	41	225	27	13	53	251	151	22	122	160	68	45	6
415142	95	44	126	29	53	69	248	21	8	67	116	57	26	144	94	89	79	20
415145	56	30	87	15	99	84	252	38	12	68	152	69	26	179	80	142	72	30
415146	6	5	12	14	24	4	30	7	0	0	28	39	0	21	13	6	1	0
415147	2	54	3	1	32	12	50	5	0	18	27	25	4	41	28	55	25	0
415148	1	24	17	5	10	27	30	1	0	20	57	36	0	14	22	27	13	0
415149	6	0	30	16	32	10	73	13	1	25	21	13	30	72	55	25	55	0
415150	3	8	21	30	20	26	55	1	0	23	10	13	6	35	37	11	2	10
415151	0	2	0	2	15	7	32	0	0	7	0	1	11	20	2	6	6	0
415152	30	71	97	102	112	64	277	21	11	55	137	105	42	269	97	164	31	9
415153	1	7	20	3	12	4	33	0	0	1	10	15	1	18	9	5	2	3
415155	30	12	24	9	34	38	100	8	5	25	88	51	15	50	30	120	31	30
415157	43	14	51	49	41	47	96	17	9	12	62	45	18	95	54	89	37	7
415158	42	59	117	47	139	67	238	33	17	60	132	152	40	384	187	183	75	5
415159	36	4	54	5	15	45	56	12	0	27	53	66	14	74	67	23	39	2
415161	8	9	34	34	18	39	77	3	1	6	68	51	2	50	12	20	16	4
415162	17	1	11	0	2	8	15	8	0	1	26	16	0	12	14	21	1	0
415163	152	35	57	102	90	48	365	1	2	7	91	53	4	283	25	41	22	0
415164	9	28	58	7	23	24	45	0	0	28	19	0	23	125	17	21	19	7
415165	7	3	9	1	21	9	8	2	0	4	10	15	6	38	41	31	1	0
415166	27	13	49	2	24	11	64	13	5	37	61	14	17	55	8	61	28	10
415167	0	0	0	3	0	1	8	0	0	7	4	5	0	0	3	0	11	0
415168	27	47	99	40	65	70	141	29	3	44	96	138	22	167	72	129	57	13
415169	32	29	111	7	64	34	228	22	0	134	110	126	97	57	172	72	41	2
415170	100	202	193	117	198	109	290	53	15	102	336	173	63	244	294	294	110	27
415174	0	0	4	11	9	14	14	0	2	0	3	0	12	9	3	2	19	0
415175	48	33	157	22	72	78	251	20	16	105	85	96	37	313	124	221	56	3
415176	7	4	30	48	32	3	26	62	0	2	38	13	76	50	27	16	10	0
415177	30	8	19	2	11	2	80	3	2	26	45	17	11	41	10	11	8	0
415178	0	0	1	1	2	1	1	0	0	6	0	0	4	18	0	4	8	0
415179	7	9	15	20	23	41	77	15	2	5	116	44	10	73	17	53	17	1
415180	20	19	34	13	31	17	102	10	0	6	85	40	12	33	66	20	32	5
415181	13	0	17	31	27	9	80	12	4	30	34	17	16	21	32	28	24	0
415182	0	0	0	0	0	1	1	0	0	6	0	7	21	18	0	9	0	0
415183	5	0	0	0	0	11	20	0	0	2	7	6	0	0	0	0	1	2
415184	17	16	59	22	20	10	60	19	9	49	237	49	4	72	93	52	73	15
415185	32	5	37	10	82	11	29	2	1	13	16	13	2	15	3	5	5	0
415186	1	0	4	0	4	13	15	0	5	21	6	0	0	22	7	15	0	6
415187	28	6	29	16	21	36	66	14	5	8	61	10	6	71	17	29	1	0
415189	66	86	202	88	151	78	312	57	13	115	281	142	60	241	146	211	91	11
415190	16	3	76	19	17	52	104	0	3	45	48	34	44	95	60	71	37	4
415191	14	27	61	15	61	39	79	14	4	37	74	14	16	124	54	79	33	5
415192	29	9	79	12	26	35	62	19	4	28	78	15	0	47	10	53	22	2
415193	14	2	33	5	11	4	67	9	61	18	31	13	18	32	28	5	0	0
415194	3	1	16	0	20	5	8	1	5	14	10	7	9	9	6	1	7	0
415195	24	0	34	16	16	25	16	3	1	8	5	1	0	1	2	35	0	0
415196	473	310	1088	354	566	608	1764	231	44	621	1308	702	397	1867	1042	1476	601	120
415200	6	4	9	23	4	2	11	0	0	11	12	11	0	18	7	17	7	0
415201	17	6	68	8	12	13	28	10	3	14	70	54	0	43	21	23	18	1
415202	2	26	39	16	66	12	73	15	0	6	43	26	0	72	38	45	18	15
415203	27	40	61	34	54	30	144	22	27	48	100	55	6	132	65	44	51	16
415204	22	13	33	12	13	5	30	0	5	15	15	11	10	35	9	32	7	0
415205	24	25	7	14	7	20	94	0	6	17	7	25	0	14	20	29	16	0
415206	228	91	223	52	132	227	319	44	76	59	267	184	26	224	261	201	40	21
415208	0	17	4	2	0	5	0	0	0	0	0	3	0	0	2	12	2	0
415209	101	91	269	157	159	188	490	66	28	261	395	227	88	663	179	305	184	46
415210	24	13	24	1	56	19	78	9	1	24	70	39	6	17	22	45	33	1
415211	113	63	174	48	122	169	227	22	7	46	283	89	27	190	84	101	97	31
415213	10	5	24	17	7	0	10	0	0	0	7	0	0	13	13	42	6	11
415214	0	7	3	3	6	2	15	0	0	13	2	7	0	9	2	16	1	2
415215	24	68	109	34	55	99	201	34	2	1	102	84	13	179	36	52	17	18
415216	45	24	78	37	56	49	159	28	8	68	157	96	4	146	94	97	34	4
415217	16	11	2	6	8	19	33	1	0	0	29	8	0	0	25	20	14	0
415219	0	7	19	5	16	14	22	0	0	3	33	46	11	4	9	11	0	0
415220	0	1	5	0	10	6	25	0	5	5	8	19	5	9	1	5	0	0
415221	32	20	31	27	102	24	31	24	1	34	29	13	1	43	15	46	12	3
415223	9	14	25	7	41	15	49	19	1	21	60	27	4	16	45	34	14	0
415224	28	9	62	5	7	17	101	11	0	28	67	22	17	72	33	99	14	12
415225	19	26	26	7	31	7	54	37	0	7	58	13	0	31	16	19	3	0
415227	15	38	40	21	31	38	101	3	14	21	43	40	7	94	60	72	46	0
415228	30	18	118	45	77	42	143	16	2	23	179	63	2	31	84	41	29	3
415229	490	460	1267	595	698	448	2101	356	91	814	1232	976	437	2478	1121	1379	848	95
415232	44	39	232	74	112	74	294	16	11	49	181	79	21	109	220	40	53	8
415234	0	8	31	10	13	6	5	4	1	2	15	7	0	2	22	4	15	0
415235	40	31	74	31	8	27	52	6	4	22	54	42	42	51	18	66	0	0
415237	9	14	10	5	15	4	22	0	2	1	0	11	0	17	2	6	22	0
415238	0	0	17	4	14	0	20	0	0	0	5	6	0	1	4	0	7	0
415239	14	5	15	22	7	14	80	7	0	6	36	49	4	15	14	59	24	4
415240	7	0	4	0	0	14	1	0	0	2	7	5	0	9	12	5	8	0
415241	12	21	62	16	21	20	64	8	6	35	71	28	8	98	27	37	18	6
415242	18	7	19	4	11	13	53	4	0	28	18	24	2	70	34	46	4	3
415243	2	4	2	15	23	14	26	0	1	8	8	6	10	11	8	8	4	0
415244	16	25	19	15	3	37	26	17	13	1	74	33	4	37	13	16	17	0
415246	10	0	29	1	2	18	55	3	0	0	28	19	10	18	4	11	28	0
415247	43	77	48	20	44	51	137	11	11	18	48	72	13	133	68	102	35	2
415249	3	10	17	22	24	42	33	7	2	26	46	18	0	25	35	21	7	0
415250	2	14	31	24	36	5	27	1	0	5	18	1	18	12	17	20	13	0
415251	39	17	34	32	5	15	54	10	2	28	12	45	7	53	68	68	12	2
415252	3	1	36	17	2	55	23	12	0	0	51	63	1	20	16	87	5	0
415253	50	30	110	44	82	89	211	35	9	99	159	94	38	227	89	152	52	24
415254	56	16	85	37	32	35	133	3	12	25	115	51	24	90	74	39	53	12
415255	8	26	35	31	61	25	66	20	9	2	51	57	8	35	71	21	18	4
415256	123	261	371	349	170	249	723	31	11	140	633	282	43	347	494	369	114	18
431714	29	18	26	15	28	14	44	67	15	21	78	37	13	50	4	15	20	2
431715	13	0	1	6	0	71	28	4	0	5	9	4	109	59	5	5	16	0
431716	14	54	73	41	38	41	108	18	17	36	61	50	28	85	76	38	26	3
431717	20	54	27	22	28	66	104	17	10	10	102	55	5	30	88	37	19	2
431718	0	1	12	19	1	9	30	9	2	1	37	31	1	14	25	7	3	4
431720	41	12	26	18	27	3	85	0	0	16	23	54	4	20	27	42	0	0
431721	2	0	23	2	39	9	55	3	0	17	6	0	12	1	0	0	15	0
431722	24	16	78	31	7	26	54	12	3	19	58	34	0	27	36	57	28	0
431723	18	0	7	8	7	9	0	0	0	0	6	3	0	26	0	1	0	0
431724	527	10	138	239	409	221	641	7	0	150	548	59	33	647	30	71	13	2
431725	37	5	12	1	7	24	16	94	0	5	8	1	0	40	52	18	6	1
431727	29	19	70	23	38	57	65	9	0	46	80	41	39	63	57	6	29	14
431729	3	11	0	2	0	2	8	0	8	2	1	6	0	3	8	0	0	2
431730	18	2	6	15	25	5	23	6	0	14	20	15	0	23	26	27	0	3
431731	0	0	18	1	3	3	20	1	0	7	15	29	6	3	0	26	2	1
431732	1	1	10	0	1	10	6	1	2	17	28	1	13	19	4	27	12	0
431733	26	9	12	27	34	11	45	17	10	25	28	16	14	34	10	5	8	3
431735	14	17	25	18	18	30	30	6	0	17	30	38	7	21	19	15	15	3
431736	5	10	0	6	3	2	8	0	0	0	7	8	0	26	11	16	0	16
431737	50	13	81	30	56	44	167	18	0	53	100	73	10	115	58	91	45	3
431739	32	6	40	16	18	25	67	8	1	17	28	3	24	56	46	62	13	5
431740	42	108	159	85	110	94	255	43	37	104	213	60	25	124	104	128	81	32
431743	41	29	28	42	39	20	121	13	0	22	69	43	1	87	44	63	18	4
431744	16	57	55	30	41	42	80	8	6	14	107	27	2	75	53	30	15	1
431746	0	5	19	0	49	2	29	19	0	11	7	37	11	29	15	20	0	0
431747	2	7	11	0	10	4	9	0	0	7	5	0	0	12	3	2	0	0
431748	11	2	3	48	17	25	39	25	1	32	42	37	2	26	9	32	0	0
431750	2	3	1	2	3	0	19	0	0	9	12	20	9	18	9	0	9	2
431751	0	11	5	16	22	10	29	1	0	39	49	5	0	13	5	18	9	0
431754	9	0	31	7	15	0	19	0	2	14	3	9	1	94	22	36	37	19
431755	3	0	9	0	5	0	12	0	7	0	2	0	0	0	13	2	1	0
431756	0	3	0	0	0	0	0	0	0	0	6	1	12	5	0	0	6	0
431757	2	0	2	5	0	3	8	3	0	8	7	0	0	3	3	2	0	0
431758	12	1	31	12	31	13	17	3	0	6	4	14	10	31	23	4	4	8
