	C10	C7	C8	C9	C4	C5	C6	C1	C2	C3	B11	B12	B7	B8	B9
554985	142	363	320	73	145	77	169	308	205	131	106	204	354	86	325
554998	53	141	82	39	101	9	113	117	124	42	39	110	232	111	144
555053	5	0	14	0	0	0	21	9	0	4	0	1	8	0	0
555134	32	56	30	8	14	17	20	23	9	8	8	5	22	9	19
555163	4	29	51	1	5	2	6	12	15	8	18	1	57	9	11
555174	40	85	72	30	40	15	51	104	35	65	28	68	76	39	66
555178	113	237	290	67	98	47	115	190	101	151	118	104	487	95	255
555179	6	55	27	0	15	5	1	7	17	13	5	1	60	30	11
555183	27	58	127	6	16	17	11	55	15	51	96	2	241	13	99
555184	15	0	20	6	13	0	16	7	12	3	0	0	21	2	2
555187	6	22	21	0	4	9	14	32	12	17	4	19	41	1	17
555190	14	148	29	15	14	4	30	34	45	33	30	38	1	41	59
555192	100	205	165	73	78	101	149	140	121	112	122	189	457	57	213
555195	39	88	91	4	7	26	19	89	23	36	28	39	102	14	52
555196	37	115	33	29	23	16	7	53	48	33	50	28	92	14	39
555202	459	728	816	186	486	196	598	1040	598	412	425	579	1619	430	910
555204	7	40	80	19	33	14	14	25	13	21	5	34	45	1	28
555206	3	0	6	2	10	0	2	5	3	0	4	1	0	0	0
555214	22	100	141	19	35	46	54	134	79	28	40	52	143	32	104
555217	12	102	94	9	21	18	55	130	61	73	42	38	125	25	40
555218	0	32	2	0	3	0	3	10	13	10	8	12	22	0	8
555219	323	384	436	100	175	97	154	387	176	203	107	133	560	80	344
555222	70	102	88	53	45	19	63	133	112	63	69	86	121	38	120
555223	2	13	0	0	3	0	0	2	0	5	1	0	15	10	2
555224	14	84	38	11	22	9	4	43	19	27	21	28	121	0	15
555229	44	32	22	54	19	14	25	48	103	38	36	46	115	2	23
555232	4	12	6	0	6	6	13	7	11	12	4	1	18	1	8
555238	3	6	1	5	0	4	9	1	2	0	9	4	12	0	6
555239	51	84	47	23	23	9	32	24	14	36	37	24	88	31	41
555242	134	252	369	78	140	56	154	218	123	83	171	322	427	56	286
555243	3	19	4	3	30	0	0	35	0	0	0	4	12	43	0
555247	12	49	7	13	114	0	6	10	2	0	9	6	14	14	21
555250	2	29	8	16	2	18	71	29	36	17	19	36	56	21	44
555251	135	194	311	61	121	46	89	162	77	71	36	91	255	48	139
555254	10	29	14	0	22	0	17	8	1	0	15	21	12	2	36
555257	34	287	177	9	47	31	88	247	93	91	10	140	279	61	217
555258	1	26	4	8	28	4	10	14	5	13	0	17	36	4	0
555262	4	16	47	2	9	22	5	35	7	0	3	22	15	0	20
555267	0	1	11	0	0	0	0	0	1	6	0	5	5	5	0
555268	6	38	3	12	13	16	10	5	7	0	1	15	24	10	0
555271	65	77	35	34	23	30	24	73	60	45	70	69	48	49	45
555272	109	239	236	56	59	48	152	179	118	82	88	95	210	46	203
555274	18	12	10	0	0	0	0	0	1	3	3	0	7	0	0
555279	45	38	43	3	11	0	26	34	22	5	7	15	137	24	11
555284	49	88	67	42	19	19	0	0	21	3	17	31	79	14	29
555285	34	76	88	12	65	97	63	105	108	109	59	56	133	18	60
555286	85	152	122	37	27	54	35	90	84	54	52	52	150	70	82
555288	18	67	20	9	10	3	24	20	45	43	9	15	47	7	0
555290	90	301	311	69	57	96	175	199	168	52	79	91	304	75	175
555292	0	7	8	0	0	0	1	5	1	8	4	8	47	0	0
555297	0	8	6	0	1	0	22	14	1	3	2	23	8	1	2
555300	35	68	46	38	37	4	16	46	15	29	32	28	102	5	65
555303	17	11	3	3	12	0	13	21	0	1	13	15	17	1	26
555304	74	122	158	50	82	4	14	113	23	26	74	129	126	70	79
555308	31	274	101	18	31	17	32	99	31	24	17	101	124	15	25
555316	0	4	3	5	7	23	0	22	6	0	2	11	10	1	1
555328	21	42	88	21	21	20	35	54	39	22	24	25	130	40	60
555330	0	0	3	0	10	4	4	7	4	10	0	1	4	2	0
555331	79	233	249	37	60	31	72	173	66	43	37	67	242	37	122
555336	0	20	21	1	1	3	5	1	7	0	7	6	8	5	38
555340	131	255	254	41	22	24	37	123	66	58	45	98	215	61	179
555341	16	19	15	1	22	0	11	19	9	17	2	9	58	14	32
555344	0	2	11	0	6	0	0	0	3	3	4	0	11	0	3
555345	0	18	10	0	0	1	0	0	0	0	2	6	0	0	2
555348	100	229	482	42	89	48	85	225	92	58	222	124	251	40	175
555349	44	71	66	9	20	39	33	73	58	105	36	54	136	54	43
555350	360	730	614	184	233	81	150	402	261	253	149	223	559	97	267
555352	11	25	68	0	3	19	3	32	19	5	14	32	45	2	6
555361	0	14	4	0	10	0	5	7	0	17	8	10	5	0	7
555362	284	639	573	177	207	238	254	504	607	436	261	360	839	162	599
555364	61	145	188	27	74	49	51	247	86	65	55	113	201	75	157
555366	0	16	10	0	13	0	4	17	3	0	0	4	25	0	0
555376	0	4	11	0	10	0	0	35	13	8	0	2	8	12	0
555377	10	10	1	1	0	3	0	4	1	3	0	6	12	0	6
555382	14	77	24	23	20	1	51	19	25	21	20	26	67	28	17
555385	0	12	0	0	0	2	0	16	13	8	18	11	25	0	2
555391	282	530	286	108	133	96	156	301	182	196	87	235	454	65	207
555400	8	15	15	0	0	13	14	10	9	51	9	6	10	9	3
555401	11	39	30	1	63	12	22	56	8	23	16	8	4	4	40
555411	28	149	88	19	36	4	53	56	25	44	17	86	55	25	45
555414	226	461	378	120	230	45	194	372	163	105	127	130	424	95	265
555415	148	320	388	120	128	88	216	224	121	184	101	197	442	114	145
555419	13	20	46	9	20	11	61	23	13	17	11	44	74	31	19
555423	40	76	73	37	17	34	38	37	41	15	10	33	37	13	61
555425	1	19	28	0	0	5	4	26	19	0	0	12	51	0	19
555426	14	42	13	4	9	0	8	31	8	24	35	14	22	5	42
555427	13	51	40	11	41	3	0	58	74	18	15	116	45	15	15
555428	1	40	19	42	0	15	7	25	28	11	16	27	22	2	126
555430	0	6	19	0	4	0	1	8	0	0	2	0	24	0	16
555432	13	24	42	5	14	5	26	23	16	8	7	10	83	13	44
555433	0	13	8	0	3	0	0	3	16	0	0	0	0	0	2
555435	12	12	12	0	3	0	8	17	12	1	3	7	56	14	19
555436	40	195	191	37	94	88	30	183	66	89	24	61	227	45	202
555437	8	107	80	25	36	0	26	95	8	12	21	33	123	33	39
555443	3	17	46	20	22	3	54	59	52	45	26	47	78	29	35
555448	0	11	2	0	1	0	2	4	1	4	8	1	15	0	23
555449	44	124	139	252	36	29	50	118	56	42	61	212	112	76	109
555450	28	89	37	8	24	14	20	39	30	29	18	32	84	14	14
555452	149	334	299	146	177	95	141	343	157	144	144	288	395	101	342
555454	369	841	676	269	367	113	354	710	355	374	392	372	1036	204	633
555459	10	126	24	69	27	32	79	220	16	14	21	13	53	24	37
555467	43	53	47	13	50	33	42	92	65	22	32	54	131	9	27
555470	56	248	211	20	61	37	52	230	113	90	71	117	196	70	79
555472	21	5	55	6	17	12	0	44	7	22	2	4	20	3	20
555473	53	48	48	31	16	84	18	38	20	25	18	18	115	2	35
555476	270	395	408	123	216	125	160	366	215	272	136	322	674	123	331
555478	60	53	41	18	8	25	49	106	49	38	31	45	188	4	94
555479	12	53	23	1	23	7	4	28	30	18	2	3	45	14	36
555481	29	74	57	10	90	3	32	55	55	38	12	91	13	8	12
555482	4	2	8	14	1	0	3	8	8	8	6	4	3	6	6
555483	1	11	18	0	2	2	3	16	6	5	14	0	27	8	9
555484	120	253	273	244	89	46	102	224	499	110	45	162	415	51	167
555489	149	270	233	63	174	70	133	303	161	132	100	158	687	124	230
555492	10	21	45	2	6	2	14	10	10	6	1	5	24	6	15
555496	1	23	18	0	9	0	0	29	2	0	2	34	30	0	0
555499	16	31	63	30	10	5	20	43	24	34	1	9	40	13	54
555504	304	677	827	254	227	130	185	442	207	276	189	357	561	170	469
555505	81	172	165	94	70	36	54	153	65	25	92	135	262	27	159
555506	128	220	360	148	93	139	94	187	121	79	67	110	229	65	158
555510	14	146	94	34	26	12	63	21	18	73	23	22	147	60	60
555511	81	317	310	107	117	43	54	199	187	105	69	68	337	22	132
555516	2	4	4	1	0	0	0	7	0	0	0	10	0	0	1
555517	26	82	35	14	36	3	59	88	48	18	19	20	56	23	111
555520	25	114	197	54	73	63	58	122	32	67	50	24	105	36	121
555521	22	26	12	13	1	0	40	25	2	15	9	22	32	12	11
555525	53	221	162	70	103	39	56	164	121	61	49	100	185	63	95
555531	0	11	23	6	12	2	1	7	5	7	6	18	14	6	31
555536	10	103	30	6	29	18	64	60	19	2	38	32	114	26	44
555552	3	8	0	0	0	0	0	1	0	0	0	4	6	1	6
555553	40	235	157	53	156	28	120	289	41	116	138	106	66	5	56
555566	43	14	7	5	31	7	1	70	47	15	51	13	37	0	56
555567	4	21	2	0	16	4	21	20	9	5	28	14	22	0	15
555569	0	10	10	1	2	0	0	1	5	5	0	8	11	1	0
555570	11	6	7	0	15	0	0	1	7	4	0	26	16	0	17
555573	33	128	87	38	35	16	43	89	189	37	45	59	88	21	70
555576	25	95	80	28	54	18	17	156	50	18	44	36	103	26	52
555578	38	57	86	45	24	3	52	65	27	38	12	50	39	14	77
555583	8	6	7	1	24	0	18	14	33	25	0	9	54	2	17
555584	15	65	98	3	3	49	44	103	28	27	4	33	59	36	125
555589	19	58	47	5	18	13	12	35	17	8	23	12	56	2	45
555590	77	213	364	107	169	82	95	280	172	156	68	119	469	85	249
555592	0	8	6	0	0	5	0	1	0	2	6	1	5	0	14
555593	59	155	225	18	69	19	31	186	70	47	36	129	191	16	60
555595	203	468	423	147	146	93	182	375	298	159	194	205	548	131	277
555599	33	61	57	6	9	11	35	49	17	41	19	28	63	13	58
555606	8	0	3	0	2	0	0	19	0	3	31	2	30	0	0
555610	38	64	21	38	18	4	15	16	8	1	6	25	28	20	11
555611	9	32	67	41	21	23	11	19	27	21	4	23	88	10	33
555612	0	6	6	15	0	4	0	10	6	0	0	9	6	0	8
555616	48	107	154	44	80	13	110	149	69	59	66	104	105	39	134
555617	0	20	12	0	3	0	0	0	17	2	0	1	8	18	8
555623	10	34	30	0	16	0	6	10	0	0	2	12	54	5	10
555627	401	914	962	252	232	229	439	798	521	385	324	499	1054	372	681
555629	5	8	11	16	8	4	2	8	0	5	24	6	8	0	16
555630	29	18	115	6	0	10	7	10	37	4	2	2	26	4	6
555634	5	34	37	4	12	1	30	8	11	31	12	27	31	16	26
555635	52	82	45	15	30	24	11	21	1	27	13	26	116	18	41
555637	9	49	111	3	11	10	32	43	31	13	35	63	72	41	39
555639	212	479	391	128	318	69	299	491	302	250	295	380	657	147	430
555640	135	154	364	124	58	84	128	169	132	108	72	217	246	88	247
555643	103	337	207	39	49	20	152	199	169	178	135	305	480	99	246
555645	12	41	19	0	0	0	0	15	15	0	9	1	26	21	4
555648	20	39	32	3	3	8	43	27	11	13	14	5	22	0	29
555649	1	39	12	6	11	8	0	2	1	0	5	7	5	0	0
555650	91	77	128	22	35	25	36	80	16	47	25	64	68	39	45
555654	60	135	110	91	31	38	84	118	73	101	46	79	207	48	81
555655	50	335	173	52	83	65	50	150	66	79	62	74	210	37	153
555681	161	205	206	91	154	58	123	280	114	83	127	157	266	45	160
555686	90	56	116	19	13	3	60	60	44	55	17	65	94	25	43
555688	543	1263	1246	252	359	163	432	846	397	458	305	504	1149	256	759
555691	25	61	64	16	14	17	47	38	13	68	5	13	93	27	11
555692	23	38	42	22	26	3	17	159	32	7	29	44	69	30	48
555701	90	242	204	50	168	46	120	154	106	85	73	69	361	52	184
555703	96	187	93	49	119	78	82	116	47	32	54	83	182	10	140
555704	312	738	678	150	309	80	289	474	212	321	197	304	761	189	446
555705	4	2	19	0	1	2	12	0	20	3	3	0	18	4	10
555710	16	47	20	55	3	13	7	39	2	27	26	3	27	27	21
555713	77	188	262	41	67	33	64	176	55	87	73	116	253	48	192
555714	8	15	14	7	2	10	0	23	28	1	7	10	11	2	9
555715	0	21	3	7	27	0	1	21	6	2	5	5	3	15	18
555721	48	149	141	73	144	104	83	98	52	24	89	50	133	79	208
555724	11	8	7	0	1	0	5	11	0	0	8	0	30	0	24
555725	0	12	5	0	3	0	5	2	1	4	2	10	6	0	9
555728	22	32	30	10	7	15	7	18	28	26	22	38	66	22	54
555733	6	0	12	0	0	1	2	3	6	0	0	7	1	0	11
555734	0	46	5	0	13	6	2	18	14	2	1	0	21	6	5
555737	0	0	25	0	0	0	0	69	0	0	28	0	0	0	12
555739	152	622	542	153	136	67	189	356	158	182	178	176	493	122	328
555744	12	14	0	0	0	0	8	6	6	1	12	9	16	0	13
555747	9	20	76	18	19	0	7	18	0	7	22	9	102	3	64
555748	13	106	109	54	88	9	82	164	110	44	65	81	202	56	107
555753	7	46	13	6	0	0	7	13	11	6	14	21	24	2	14
555760	7	9	10	9	24	0	34	22	3	17	8	4	52	47	37
555764	85	179	271	55	41	53	140	209	70	456	48	79	297	54	180
555766	1	9	0	2	1	0	3	13	1	1	6	0	13	0	7
555768	0	2	3	0	0	0	0	0	0	17	0	7	0	0	4
555770	67	181	145	37	101	41	71	163	67	233	17	81	337	55	258
555775	37	97	150	47	48	15	17	40	23	36	16	78	105	3	41
555778	44	57	77	8	23	29	0	59	52	30	46	73	178	44	87
555782	20	23	30	0	7	0	15	16	12	1	7	11	36	5	33
555788	74	195	167	36	58	47	46	196	77	71	66	118	191	59	147
555790	5	13	26	0	0	0	0	2	0	1	15	0	1	0	4
555795	30	33	27	3	15	20	5	75	34	22	15	47	87	9	55
555796	15	29	61	5	55	0	15	45	14	15	28	55	112	30	43
555797	0	1	0	11	0	1	1	12	0	0	0	4	3	0	17
555802	23	54	119	27	36	12	24	44	29	24	17	75	83	4	83
555812	79	171	89	36	106	24	110	123	104	110	79	95	321	108	92
555828	7	14	9	5	17	2	0	1	0	10	25	1	1	59	50
555837	93	153	286	118	88	29	88	141	163	158	99	122	175	26	258
555838	35	32	30	0	8	2	0	37	6	21	19	11	75	12	4
555839	48	82	102	21	8	4	9	27	19	40	17	21	72	21	47
555840	74	167	168	33	75	33	79	147	61	38	48	128	136	51	124
555843	64	141	88	6	28	23	19	83	33	17	38	23	125	24	42
555846	9	34	11	0	0	0	0	13	21	3	5	21	14	0	5
555849	3	27	19	1	1	12	11	18	4	2	43	3	26	1	3
555850	41	71	49	3	39	23	23	87	119	10	22	157	72	10	26
555852	0	0	6	29	0	3	0	29	0	0	5	7	26	0	1
555864	11	31	42	1	29	6	6	30	2	16	14	21	4	1	5
555881	0	20	15	1	0	0	10	5	2	4	5	1	13	17	4
555882	36	91	277	32	348	41	28	115	119	60	56	59	216	56	71
555899	17	121	52	15	91	14	17	55	46	16	20	71	80	17	72
555906	86	203	293	96	114	48	122	313	135	118	97	55	394	115	205
555910	4	13	43	0	0	4	3	12	18	5	16	11	23	5	13
555911	18	70	23	12	3	16	41	30	30	14	26	24	26	28	21
555920	30	67	59	4	150	38	38	146	55	52	21	36	115	3	92
555921	104	173	147	84	56	148	43	96	118	46	54	80	180	71	221
555922	33	21	11	8	4	3	1	22	14	8	6	5	36	2	14
555926	7	19	13	4	4	0	1	0	20	9	0	10	12	1	15
555929	0	3	0	0	0	2	10	7	4	0	0	16	0	0	7
555936	1	0	3	6	0	12	0	4	11	2	4	0	16	0	15
555939	0	17	22	0	16	4	10	18	11	22	2	31	13	25	10
555941	147	233	294	68	69	37	84	137	101	100	75	111	229	80	107
555945	11	63	33	12	3	6	33	68	26	24	15	34	69	9	55
555947	199	305	335	116	187	85	114	288	329	161	136	197	459	44	252
555951	61	195	217	65	46	19	98	88	136	87	34	99	106	44	108
555952	9	15	8	8	0	0	0	15	0	1	10	0	1	0	2
555955	30	22	60	17	44	0	39	60	2	6	31	25	7	4	62
555969	2	33	29	0	0	0	29	37	26	35	7	1	8	24	5
555970	82	271	233	65	98	31	90	198	66	108	61	124	273	84	121
555972	14	62	61	6	13	4	2	44	31	14	7	11	51	3	24
555974	12	44	29	1	31	3	11	60	16	36	10	13	60	2	2
555979	58	194	164	37	40	48	70	104	88	94	27	47	212	34	200
555981	8	17	0	1	0	0	1	9	0	7	0	0	0	0	27
555983	66	125	121	7	45	12	62	188	62	71	37	74	236	76	153
555986	41	67	50	19	51	19	42	55	23	21	38	40	128	14	63
555987	39	33	57	12	11	14	23	71	13	7	58	2	71	0	89
555994	224	672	524	206	136	168	186	354	147	217	145	177	593	100	390
555997	0	13	3	0	0	1	13	13	5	1	7	29	10	1	16
556002	45	449	221	51	28	15	24	57	61	33	38	362	148	25	98
556003	34	84	55	25	27	16	26	58	7	50	33	49	100	24	36
556007	21	57	79	7	1	14	9	15	4	25	6	3	22	0	24
556012	9	13	27	0	13	6	11	14	0	0	17	3	7	0	11
556013	273	626	700	186	125	77	126	308	236	211	185	320	476	96	338
556023	24	26	27	12	0	31	13	40	29	19	13	11	60	21	27
556024	0	0	0	0	4	4	14	0	0	17	0	3	0	10	3
556029	281	533	818	161	218	65	244	350	199	220	187	377	649	161	342
556036	0	9	5	2	0	2	7	4	0	1	15	23	35	0	17
556042	101	326	232	70	136	38	131	224	158	177	91	155	399	84	298
556043	44	147	79	31	41	13	25	105	26	35	43	87	196	34	103
556047	12	11	11	0	3	2	7	23	0	2	2	4	28	0	1
556048	64	71	76	15	27	4	59	61	61	20	8	46	167	24	57
556054	11	41	75	16	23	16	19	50	10	25	19	44	48	26	54
556058	191	497	524	139	207	69	240	378	123	183	150	202	511	100	259
556064	6	7	17	13	0	3	3	10	0	0	8	0	21	0	36
556077	8	139	27	0	53	43	53	3	17	32	2	26	19	8	16
556080	3	5	17	0	2	0	11	4	7	0	0	21	18	0	3
556081	278	572	539	113	258	66	187	524	213	315	160	233	627	105	305
556082	64	26	26	16	3	4	8	32	5	29	24	16	75	4	22
556083	5	12	7	0	0	2	5	0	1	20	0	10	19	3	0
556086	391	819	934	307	303	201	352	706	461	403	286	601	1247	304	637
556103	93	202	184	39	61	36	177	208	89	108	36	139	238	94	130
556104	6	60	39	16	12	0	20	70	20	20	10	46	36	7	10
556111	0	17	8	0	0	1	3	4	0	4	1	0	5	17	11
556113	37	107	129	40	15	15	29	115	94	32	26	49	109	27	46
556121	0	0	0	0	7	0	3	3	0	7	0	0	12	0	2
556123	225	412	460	134	173	113	211	404	241	208	191	166	636	129	386
556124	107	289	307	193	107	74	101	161	188	94	50	147	292	45	193
556126	14	26	36	6	0	20	28	73	35	16	5	13	53	15	21
556132	10	6	5	5	2	7	15	14	19	30	7	9	23	3	24
556134	0	1	1	10	2	19	0	14	5	0	2	2	0	0	0
556136	14	86	41	19	25	16	31	79	18	9	29	13	44	59	14
556141	66	189	174	60	37	12	58	108	38	5	22	43	72	37	59
556142	0	4	8	0	0	0	4	11	11	0	5	5	15	0	0
556148	33	173	257	22	78	45	72	131	78	56	37	71	197	81	128
556150	25	83	43	9	0	24	42	25	29	12	22	40	128	12	48
556154	8	1	11	2	15	2	4	9	5	15	16	0	13	3	7
556156	0	14	3	0	0	3	0	0	1	0	2	0	3	0	2
556158	108	229	192	30	61	37	53	158	63	61	77	80	265	128	123
556160	0	7	0	0	0	7	3	0	0	0	9	0	1	4	0
556162	53	73	42	21	14	8	24	45	23	11	38	39	74	65	35
556167	0	3	0	1	5	0	0	4	9	2	4	7	2	2	4
556172	423	835	697	301	270	194	310	654	394	272	209	356	997	310	380
556178	37	106	82	36	40	40	48	64	47	27	111	78	283	46	78
556179	0	0	0	0	0	0	1	7	0	4	0	0	3	0	3
556181	141	377	279	123	215	98	261	334	195	198	70	165	478	103	282
556186	51	47	116	5	84	51	56	134	116	73	45	164	170	43	52
556190	37	216	115	34	28	35	64	97	32	42	76	50	143	74	110
556193	0	5	0	0	1	7	0	2	0	0	0	0	7	0	2
556195	226	294	351	72	114	61	164	192	195	164	70	155	363	40	232
556198	218	570	565	397	126	205	214	523	192	262	229	356	762	137	369
556199	97	255	254	78	84	44	89	173	86	129	95	144	419	63	172
556200	124	363	407	106	147	63	285	471	176	209	315	430	696	110	198
556202	47	70	42	18	20	15	5	36	21	23	33	36	43	24	12
556203	10	12	23	6	6	5	14	33	34	4	13	14	36	8	8
556205	19	0	2	13	0	4	1	30	13	4	10	23	29	1	0
556206	16	53	44	0	21	0	21	16	22	9	20	4	22	12	20
556208	169	372	327	98	167	128	164	410	193	116	228	188	406	102	264
556212	236	490	401	97	115	81	161	394	157	186	109	229	561	88	339
556216	388	157	132	64	75	66	52	130	64	78	60	72	236	67	110
556220	3	17	36	6	14	3	5	9	13	6	6	15	15	0	5
556226	0	15	5	0	0	0	0	0	0	7	3	1	10	0	0
556228	0	16	10	0	0	0	3	4	8	0	0	0	3	0	0
556229	134	332	270	86	90	78	176	277	135	200	199	154	272	89	173
556236	305	872	717	320	439	206	329	694	401	365	356	510	852	228	619
556237	15	21	66	0	0	1	60	30	79	8	19	37	12	0	27
556245	0	0	3	0	5	1	7	9	0	3	0	4	12	3	3
556247	32	138	29	39	62	9	28	12	29	21	35	25	52	0	75
556251	40	130	231	55	93	31	27	94	70	15	79	126	111	13	103
556254	275	972	675	269	312	159	413	799	498	316	337	414	1238	304	605
556256	73	174	241	97	59	42	107	148	86	102	73	129	247	80	68
556258	0	14	58	13	3	16	11	41	16	11	6	6	9	0	7
556259	15	83	33	37	82	14	24	97	38	43	32	51	215	53	68
556262	51	141	56	20	11	8	14	45	54	88	37	70	128	61	77
556272	22	29	5	0	5	17	7	62	12	6	4	19	7	9	10
556273	10	32	15	7	7	0	32	39	28	26	9	6	41	23	32
556277	70	291	152	50	57	54	62	183	105	99	30	122	258	28	65
556280	0	8	12	0	0	0	0	10	0	0	5	16	0	0	14
556286	49	245	142	71	68	29	124	254	37	80	17	54	155	100	117
556288	8	47	48	23	16	36	9	4	25	55	10	20	23	14	43
556289	0	16	18	16	9	7	9	21	7	12	12	29	16	5	27
556290	141	355	279	142	163	50	113	287	147	161	114	162	414	129	232
556291	15	17	44	5	16	4	7	7	30	16	1	47	66	2	56
556292	20	42	17	7	9	4	10	25	16	14	7	62	33	4	23
556298	0	40	32	25	15	11	4	40	25	7	10	18	44	5	20
556304	24	41	0	0	35	4	0	73	19	27	0	0	18	0	6
556307	2	16	17	0	12	3	14	16	1	2	2	4	28	0	14
556310	11	81	139	9	26	17	25	47	13	35	28	43	121	36	19
556313	4	22	50	0	10	0	0	7	2	4	6	12	5	9	6
556314	66	199	286	58	31	56	54	162	192	30	228	68	477	62	268
556315	7	1	4	0	1	0	10	2	11	0	23	0	0	0	17
556338	41	59	60	16	46	3	26	47	27	27	19	38	76	28	31
556341	23	24	39	12	7	5	60	109	87	14	4	166	71	19	9
556343	0	1	9	0	0	0	0	2	14	20	0	0	6	5	3
556360	18	199	62	41	73	28	122	164	119	71	67	83	236	95	153
556362	33	51	52	1	28	2	9	39	3	5	1	9	11	1	11
556369	32	44	38	15	13	5	7	24	9	5	3	18	64	3	25
556371	31	12	61	15	5	13	15	23	3	2	7	16	11	17	9
556372	1	9	8	0	1	8	5	2	0	6	18	1	19	10	1
556374	5	9	5	3	5	4	4	5	1	4	113	40	32	6	8
556379	63	207	219	78	64	62	93	169	101	100	93	112	329	74	205
556380	60	118	81	5	69	6	13	99	45	24	35	49	144	35	64
556381	27	40	94	18	5	22	28	44	21	5	27	8	89	8	32
556383	35	39	94	47	27	5	39	19	29	6	58	16	33	16	60
556385	27	45	46	19	45	31	23	109	24	20	19	24	91	15	35
556387	13	53	26	20	33	34	32	32	75	14	32	23	79	18	26
556389	5	42	14	0	4	4	16	0	3	9	0	15	7	5	15
556392	28	103	58	21	21	10	29	70	38	39	21	20	65	23	72
556393	15	16	108	10	12	7	13	31	35	4	7	4	39	5	44
556396	2	13	2	0	4	1	3	3	1	13	8	0	19	0	3
556398	70	124	132	17	107	48	101	110	83	81	56	40	164	53	227
556399	32	76	24	39	2	0	27	59	10	14	18	19	51	4	23
556400	137	161	81	39	56	11	55	111	61	63	48	31	113	89	117
556406	244	328	481	223	117	65	178	465	190	293	195	299	547	100	481
556409	119	343	290	104	86	63	124	243	127	76	80	101	371	82	270
556410	339	704	733	190	297	161	280	606	355	255	232	386	1009	233	633
556413	50	66	127	53	32	29	35	89	70	86	24	82	114	0	103
556414	38	191	63	15	9	13	29	76	0	6	25	42	60	18	54
556416	21	46	165	24	45	16	104	146	35	30	19	44	124	83	105
556421	301	853	420	281	427	99	202	1071	168	499	135	701	1178	66	385
556422	23	55	72	11	33	21	15	32	22	18	4	25	22	14	8
556426	200	237	298	92	127	51	55	186	108	88	92	185	264	64	122
556427	338	642	1003	300	178	143	251	506	255	330	181	526	795	420	889
556429	11	14	0	0	0	10	9	4	3	0	19	8	12	8	2
556431	0	4	30	16	0	0	7	0	0	1	0	0	7	0	0
556432	1	46	56	5	10	10	16	44	24	23	5	35	26	44	42
556439	70	108	119	45	36	44	56	102	114	85	37	77	138	41	111
556443	52	140	113	22	45	17	81	154	99	77	49	82	123	51	118
556445	14	10	12	14	9	1	38	15	36	8	2	11	23	5	3
556453	1414	4062	3865	1124	1232	656	1496	2655	1819	1433	1167	1886	4011	898	2300
556454	153	160	132	76	68	47	83	112	65	51	94	59	159	51	107
556456	15	22	45	5	2	20	56	34	21	13	13	39	53	49	78
556457	142	239	257	95	144	43	121	293	84	103	73	118	364	48	197
556459	88	123	126	50	86	36	63	168	68	54	81	78	186	40	135
556465	0	0	54	7	14	0	0	30	0	0	2	54	45	0	36
556471	36	49	103	4	28	12	24	43	35	52	33	49	119	17	26
556473	25	26	26	3	29	6	26	14	55	17	18	21	90	17	37
556480	28	68	37	1	45	9	32	50	18	39	4	18	46	1	26
556483	92	109	86	32	45	24	66	77	71	68	48	81	177	32	74
556484	2	0	17	0	6	0	0	12	6	17	12	21	2	3	23
556485	124	336	312	119	178	65	73	309	151	271	213	241	501	98	240
556486	24	53	83	0	23	1	19	17	27	9	4	35	39	11	24
556489	111	238	108	14	141	76	176	388	195	61	192	192	409	92	215
556491	0	5	1	0	0	0	18	8	2	3	5	0	4	0	14
556493	9	21	58	0	32	89	45	69	5	19	21	8	36	60	11
556495	89	232	129	59	57	33	63	144	124	70	27	86	280	49	143
556497	30	32	16	0	13	0	0	18	8	1	6	3	18	5	34
556499	4	0	14	0	20	0	0	4	0	13	11	0	20	0	1
556502	2	3	10	0	0	15	14	10	0	0	0	9	19	0	15
556504	223	574	548	82	195	85	272	548	256	280	194	327	633	124	380
556507	7	27	21	0	14	2	5	25	16	38	8	12	34	0	38
556515	7	2	17	2	2	0	0	18	4	5	2	9	9	2	12
556520	217	251	321	60	81	83	153	245	139	129	90	210	377	106	120
556522	0	18	18	11	12	3	3	29	8	8	12	13	15	9	2
556523	103	109	212	30	58	41	91	131	45	63	24	132	128	32	106
556528	29	64	128	59	41	36	46	95	60	33	40	28	121	30	47
556533	2	8	14	4	0	11	23	11	3	0	17	2	30	2	2
556535	135	184	151	56	90	33	75	157	101	70	69	152	340	32	152
556537	148	578	470	136	185	116	223	343	285	167	118	170	524	145	293
556538	1	10	9	0	12	0	14	0	0	0	0	0	23	0	16
556540	0	118	91	0	120	24	101	69	89	81	69	31	90	0	130
556544	40	94	133	18	64	11	55	105	30	18	52	136	149	29	146
556551	108	212	193	24	59	37	82	134	109	71	43	70	178	36	179
556556	65	230	304	36	94	12	96	254	140	77	73	121	321	90	232
556557	0	20	1	0	2	0	0	0	8	0	0	5	0	0	16
556561	53	262	379	41	53	16	66	147	145	93	34	39	104	21	109
556563	32	156	102	10	72	41	52	96	48	54	29	55	160	28	49
556571	0	0	0	0	0	0	19	17	0	0	0	26	14	0	0
556575	27	55	54	25	13	2	17	37	5	34	23	14	83	16	15
556578	37	99	61	21	19	31	33	48	54	14	25	40	86	22	42
556580	45	34	46	2	12	5	16	46	10	25	14	15	93	6	19
556582	108	718	153	91	47	31	28	22	25	30	16	10	47	26	52
556585	13	21	24	5	13	3	18	2	19	17	9	7	12	2	16
