	DMSO_A	DMSO_B	DMSO_C	DMSO_D	P1400_10-5_A	P1400_10-5_B	P1400_10-5_C	P1400_10-4_A	P1400_10-4_B	P1400_10-4_C	P1400_10-3_A	P1400_10-3_B	P1400_10-3_C	P1400_10-2_A	P1400_10-2_B	P1400_10-2_C	P1400_10-1_B	P1400_10-1_C	P1400_3uM_A	P1400_3uM_B	P1400_3uM_C
100000333	2.059628903	2.379901104	1.387393018	2.343389034	1.980938581	2.302283415	1.866297013	2.328094686	1.890506826	1.826233278	2.187918218	2.005121601	2.083067978	2.208339095	1.997394912	2.041352084	2.275512217	2.155326939	2.171494878	1.83285772	2.126366177
100000341	9.859058896	9.786080948	9.782080731	9.791808006	9.928773152	9.784208301	9.985558502	9.934369912	9.974120981	10.13402844	9.931231824	9.934395028	9.877589101	10.04069269	9.874866228	10.07293088	9.981750406	9.835840113	9.871726227	10.0202077	10.0629227
100000342	5.985154144	6.238728096	6.347614302	6.351791612	5.464629036	6.129560747	5.745564085	5.575353322	5.318599546	5.469756816	5.551530695	5.399734751	5.951014815	5.133435694	5.605776653	5.568211869	5.402579273	6.148072725	5.440187553	5.311504268	5.657644927
100000353	4.333821254	4.563201054	4.517865338	4.649964736	3.831280388	4.608537641	4.076555891	3.92459456	3.858973789	3.610330423	4.035424441	3.773932885	4.320027677	3.376932294	4.01322264	3.892176147	3.526685717	4.493702907	3.867621233	3.560107489	3.839268133
100000381	2.446716539	2.309466329	2.09640243	2.301004073	2.540471519	2.444460032	2.084194553	2.393562255	2.621520474	2.069051782	2.686917458	2.197632462	2.157239145	2.633469786	2.283193374	2.319322291	2.660474853	2.196894435	2.639678248	2.139728392	2.070281808
100000389	3.519234994	3.046813635	3.472792774	2.930109182	3.072225449	3.071435688	3.33776136	2.932117676	3.11358137	3.399408949	3.113864047	3.445015917	3.084772926	3.260298511	3.35165242	3.263003342	3.637537472	3.249009902	3.243380079	3.410615598	3.289340493
100000398	5.635564759	5.505401348	5.565401322	5.521076983	5.724450131	5.544363565	5.521195113	5.709942431	5.632578624	5.611827415	5.716743351	5.623044806	5.506406221	5.691682168	5.60713997	5.613524471	5.676495547	5.602063181	5.671653624	5.660589304	5.718207281
100000399	3.348035784	3.089474647	3.043140721	3.245307785	3.136397709	3.305610525	3.2161467	3.189702996	3.118155719	3.092460005	3.027663389	3.091207734	2.82746802	3.372776547	3.149424131	3.174389863	3.406602238	2.94675524	2.848673905	3.306728708	2.904503205
100000415	3.024658813	2.949812106	3.121686364	3.237837349	2.384795269	2.812872933	2.758452183	2.55105561	2.313840531	2.439330682	2.599980324	2.123681331	2.622799567	2.131712826	2.498307082	2.110415779	2.536589965	3.10796432	2.52260826	2.620188705	2.478484872
100000433	3.597773678	3.458381921	3.399019721	3.453127984	3.465466556	3.017848914	3.2503439	3.581137535	3.085826448	3.264962629	3.539500818	3.154472273	3.469512075	3.385208047	3.103795361	3.504509165	2.934148429	3.664987251	3.315541475	2.89041957	3.510936414
100000463	4.049392284	3.655819952	3.454700153	3.540734633	3.742434946	3.447475223	3.7697468	3.760583434	3.675625239	3.423887009	3.92848019	3.665181213	3.570686511	3.940073142	3.458230902	3.579501542	3.546586383	3.685574487	3.89927547	3.169613228	3.537034366
100000478	3.676786584	3.795506572	3.931044806	3.950265427	3.618098095	3.723339757	3.922481802	3.512069128	3.599154325	3.717185136	3.431745722	3.621069211	3.772950954	3.441846027	3.786521384	3.575436006	3.61415332	3.81667975	3.391702454	3.5406117	3.56266859
100000492	4.822947336	5.233126781	5.409759209	5.303963077	4.774453327	4.834570465	4.906241924	4.84561372	4.74249733	4.863595208	4.706257198	4.897276949	4.993924918	4.569600249	4.799162598	4.896484492	4.59997718	5.014409507	4.839421069	4.857935284	4.794734057
100000500	4.124269395	3.938496669	4.028041915	4.004100056	3.633003758	3.619234982	3.449916528	3.581137535	3.736393556	3.685141599	3.851115706	3.707984363	3.705336966	3.709068416	3.906536638	3.801104996	3.795566333	3.848327834	4.033705945	3.718869512	3.752829449
100000502	3.694765431	4.107158903	3.850306348	3.903815913	3.974698457	4.033441388	3.857409119	3.684152401	3.875279029	3.878192394	3.760485348	3.897421569	3.855471865	3.984326236	3.829204357	3.865786256	3.655975673	3.811336909	3.464043644	3.329628576	3.822389753
100000517	5.174814999	5.329708185	5.188597927	5.293191569	5.426637772	5.671268477	5.252579819	5.362966059	5.135559352	4.799562357	5.432176003	5.332936219	5.380459396	5.036937179	5.490836329	5.191650664	5.259192421	5.699273855	5.3533378	5.083510585	5.125759091
100000526	7.268223814	7.643999395	7.352214598	7.351090242	7.455363233	7.476603309	7.227258907	7.385624518	7.483744984	7.13163363	7.420703745	7.19258341	7.316215906	7.630565668	7.322541577	7.331077333	7.274953495	7.477067524	7.312573517	6.944230531	7.12415767
100000527	2.91390054	2.436078874	2.778040552	2.370969317	2.852100942	2.548902979	2.750509423	3.137154444	2.733082294	2.795057308	2.974893656	2.682790819	2.479815281	3.176951292	2.632896112	2.716355275	2.816140816	2.697348364	3.021632996	2.727542205	2.434732858
100000537	3.353704974	3.756326598	3.626160848	3.640423686	3.337848639	3.513497618	3.348325302	3.275559241	3.322236842	3.423887009	3.523841745	3.318140196	3.440101415	3.496344228	3.517432909	3.491622504	3.501417528	3.659050818	3.399102005	3.374365873	3.407221498
100000539	0.913445473	0.860357891	0.909286833	0.802873666	0.796723802	1.218527537	0.897375064	0.608526682	0.694795428	1.235371222	0.843911398	0.992409718	1.182691095	0.598097939	1.073921453	0.870837106	0.815743331	0.620892859	1.263085431	0.182508113	0.579607685
100000558	2.229584369	2.413869574	2.312733104	2.488943954	2.236528749	2.389259119	2.450588177	2.640068465	2.521473054	2.514196187	2.579928287	2.648041772	2.558562541	2.341888029	2.45050144	2.535645151	2.176814299	2.650245083	2.481374227	2.19064969	2.641320573
100000559	1.69896133	1.129289171	1.599863161	1.365783762	1.347539987	1.339950946	1.609532006	1.153185708	1.134798218	1.382501267	0.972529049	1.291563748	1.661805706	1.195755133	1.782536411	1.136699732	1.585349475	1.395969048	1.127109244	1.524248885	1.192324534
100000570	5.189154751	5.151589582	5.337546924	5.285965624	5.162995218	5.319219151	5.491718534	5.029840969	5.386531553	5.472106103	4.977401666	5.535447637	5.305788466	4.8221098	5.493787458	5.466508885	5.329798256	5.358246278	5.142476426	5.477909189	5.4603889
100000576	3.672256644	3.137702006	3.15194512	3.400570011	3.733241902	3.420196381	3.169251768	3.433314015	3.44018578	3.21534242	3.625161576	3.301466479	3.222431345	3.453698768	3.585410466	3.24263746	3.334029074	3.388291319	3.505768857	3.598326068	3.18096361
100000577	5.031853749	4.670130552	4.920709918	4.809652722	4.738149649	4.847427554	5.055536861	4.790779245	4.685077373	4.94871943	4.747291116	4.979936552	4.98580591	4.693063487	4.924748268	4.930304491	4.90563245	4.913299344	4.979278616	4.947018136	4.942641138
100000615	3.802324914	4.236168823	4.285135574	4.368018906	3.530593974	4.191035053	3.749963869	3.500229273	3.167538947	3.323379633	3.339343766	3.301466479	3.655024459	2.89342448	3.639709779	3.327274358	3.084652148	4.163432123	3.413788215	3.008655127	3.602758895
100000629	1.944128836	1.129289171	1.532457689	0.584667324	1.816571659	1.368774594	0.86830915	1.376861369	1.079578115	0.76927364	1.463242402	0.718688109	0.866263624	1.813853724	1.459277542	1.303285441	1.678478312	1.197291349	1.473980175	1.23182417	1.0831997
100000640	1.52899232	2.03172989	1.999888105	2.08486147	1.726786853	1.786989508	1.711247581	1.780830602	1.398168587	1.441236271	1.628544396	1.666200077	1.797870775	1.269137465	1.997394912	1.303285441	0.815743331	1.937213473	2.171494878	1.524248885	1.36543526
100000646	2.059628903	1.68746395	2.186862953	1.963293695	1.670105314	1.743632219	2.019568278	1.679480149	2.08996969	1.979413392	1.548259614	2.098163899	2.171626526	1.098445062	2.462602179	2.053094744	2.084542165	2.146867763	2.23902457	2.421346531	1.786823183
100000647	4.195451314	4.245630793	4.164164952	4.45112326	4.501466461	4.284761124	4.168843671	4.115187964	4.172191204	4.119092281	4.075360932	4.181823201	4.4258409	3.967889986	4.161632497	4.241714258	3.919022414	4.289827945	4.352329999	4.075640052	4.340895174
100000656	2.425339759	2.602423367	1.914213956	1.76966735	2.223456951	2.272085923	2.239811997	2.607328848	2.061752276	2.298171112	2.803910059	2.440343413	2.346670924	3.103617118	2.388426807	2.543991208	2.422756865	2.737338759	2.652118456	2.050649691	2.35482114
100000660	3.831058248	3.829461828	3.789050491	3.913226227	3.652641398	3.539083189	3.796994934	3.323379569	3.727439888	3.618836942	3.284643044	3.630000173	3.772950954	3.304603071	3.866112859	3.669979825	3.669651308	3.538122379	3.505768857	3.846083779	3.489712716
100000665	3.882947827	4.29203159	4.118926405	4.315756911	3.367859883	4.051332506	3.693083429	3.458007427	3.322236842	3.291809384	3.464925626	3.160648779	3.833018821	2.88761083	3.607376036	3.416340535	3.367978557	3.941755383	3.012013137	3.152590522	3.489712716
100000683	3.875085286	3.096463762	3.347654873	3.088013843	3.294755611	3.123103138	3.151265582	2.841182156	3.507982613	3.740759204	4.13841703	3.135782493	3.256575388	3.545170183	3.681724159	3.456684481	3.753377267	3.359294977	3.532929972	3.659856415	3.160963597
100000685	1.548897303	1.073709243	2.09640243	1.496739694	0.963241107	0.777436192	1.206952159	0.993442621	1.18798242	1.569644419	1.032778828	1.814589748	0.968683842	0.653961773	0.834200198	1.068912653	1.86438009	1.095469811	1.091013862	1.789467997	0.695370497
100000687	2.229584369	2.562600568	2.390931999	2.501476017	1.867877294	2.548902979	1.759536688	1.720878569	1.554845734	1.321273187	1.759114079	1.666200077	1.955842092	1.545061596	1.875978317	1.726363648	1.660327275	2.196894435	1.555708639	1.854072833	1.54076808
100000702	1.69896133	1.777189644	1.197366722	2.068109336	1.708139353	1.652801223	1.13556059	1.324108883	1.152745014	1.551985432	0.941433557	1.245816853	1.721697165	0.950143695	1.640632745	1.283484204	1.310661901	1.519060691	-0.004515144	1.325937336	1.111264442
100000709	4.604969082	4.360401559	4.980945554	4.699753924	4.47137319	4.821597765	4.922239703	4.377120397	4.537501652	4.628982109	4.188937027	4.848372336	4.616693461	3.795433938	4.935641115	4.556255571	4.761948745	4.670827905	4.378769563	4.865790205	4.644390332
100000710	3.05976599	3.017655606	2.916671222	2.984687077	2.997406391	2.884483297	2.828035248	2.932117676	2.907051803	2.910419894	3.056972957	2.612435053	2.384218503	3.356032807	2.887473885	2.774256112	3.064089247	2.570262291	2.601700752	2.838143959	2.936228176
100000711	4.63088024	4.982696142	4.813578629	5.163168605	4.562430622	4.760373317	4.678219161	4.465020561	4.449493182	4.530979416	4.478806206	4.537915062	4.963240129	3.876920003	4.480049524	4.512271389	3.91520054	4.967144418	4.257814855	3.775563255	4.682301584
100000713	3.467884502	3.291790068	3.554348549	3.528540421	3.243876822	3.427064599	3.59003198	3.464115301	3.542425287	3.480993491	3.497359565	3.414327631	3.710273044	3.473239473	3.421507351	3.611619857	3.753377267	3.582707762	3.399102005	3.665867543	3.587855277
100000715	3.467884502	3.60281282	3.114021462	3.339059221	3.672015321	3.841152552	3.187016477	3.523812605	3.500994293	3.354273804	3.654220111	3.707984363	3.463677713	3.537765215	3.505785266	3.478619696	3.709917196	3.461744852	3.756790913	3.494070058	3.712175704
100000720	4.110941255	4.014261873	3.978249006	3.860692981	3.852662417	3.935690121	3.488631126	3.755612096	3.739365806	3.504136463	3.825797024	3.733069657	3.819377325	3.868089975	3.928514329	3.513036765	3.986139414	3.670899357	3.338814877	3.851368297	3.361218352
100000724	0.973591235	1.705861073	1.461747889	1.338103208	1.083868069	1.605147136	0.981216222	0.775002383	0.303154353	0.607724424	0.972529049	0.815814498	1.064312501	-0.08014145	0.834200198	1.136699732	0.713824932	1.424244663	0.212611719	0.638806332	0.869789253
100000764	1.16630907	0.685994363	0.944287258	1.281095976	1.247776663	0.777436192	1.034520247	1.296991212	0.670086219	1.257330969	0.941433557	0.684803133	0.866263624	1.015576466	0.834200198	0.870837106	1.378850763	1.130214949	0.976970701	1.325937336	1.0831997
100000768	1.336290658	1.861660254	1.785021489	1.684302447	1.3949485	1.339950946	2.19369236	1.376861369	1.973629362	2.467862444	1.146217822	1.291563748	1.93912002	2.281099934	1.703165054	1.711621078	1.056832975	1.748834697	1.473980175	1.811325973	1.919719761
100000769	5.203353374	6.326798372	5.646010512	6.258891035	5.774601479	5.652343876	5.258192677	5.250849466	4.704979288	4.586245033	5.690098901	4.793783131	5.540063942	4.598359593	5.072212182	4.338449189	3.899810984	5.606696988	5.563853488	3.830113081	4.870582223
100000771	4.663198982	4.524857845	4.942512485	4.212826628	4.992399897	4.738453857	5.225616405	5.023650932	4.842636452	4.924906385	4.724638729	4.897276949	4.831262086	4.825154564	5.05032937	4.974198813	4.856655354	4.705802331	4.890190521	4.855307445	5.125759091
100000775	8.907319471	8.99667822	8.925121414	8.958064627	8.872960611	9.02254561	8.975592035	8.735271392	8.905236068	8.929403744	8.834574294	8.943663469	9.060229212	8.687652247	8.92995084	8.991427482	8.718234986	9.118814782	8.942867082	8.630450041	9.039431681
100000787	3.376161552	3.279559654	3.232025886	3.137028404	3.349928155	3.21327319	2.726415353	3.159910016	2.842173523	3.017236835	3.092791914	2.774247923	2.915585006	3.613684207	3.200895485	2.903117477	3.384658337	3.138151977	2.736319868	3.10028304	2.944051599
100000797	1.973882242	2.183848681	2.186862953	2.196976765	1.440848557	2.287263677	1.790854231	1.929496589	1.205283543	1.516005472	1.685955589	1.335904512	2.113195559	1.269137465	2.139843643	1.571685295	1.623325401	2.237297738	1.842945103	1.721833933	1.561259044
100000800	3.425446152	3.414313395	3.417819653	3.679550617	3.064915754	3.433900275	3.316398547	3.074657493	3.099770653	3.042749515	3.227786292	3.209131364	3.114865292	2.846245796	3.540449824	2.966581931	2.705426786	3.448039009	3.087233674	2.738991826	2.872064885
100000808	4.595430257	4.686434452	4.588708049	4.675074105	4.49604144	4.710577741	4.342691226	4.682312282	4.393990124	4.459372511	4.49763368	4.509159805	4.576710502	4.446486383	4.621680322	4.420063438	4.590422617	4.661950194	4.404733289	4.515850888	4.653961951
100000823	2.347923527	3.11034123	3.002203809	2.882995368	2.011678629	2.990290159	2.359527872	2.096076747	1.471500716	1.587089865	1.927259717	1.63104418	2.643591656	1.176811131	2.184363617	2.005539506	1.895749772	3.008754971	1.864487573	1.674916244	2.153611401
100000836	3.703671528	3.878941722	3.679066737	3.903815913	3.471007552	3.607190077	3.553978159	3.586746714	3.399427755	3.462208044	3.529080344	3.621069211	3.623972615	3.295850337	3.409055456	3.487301243	3.623552513	3.697208052	3.559589169	3.25980878	3.617510125
100000842	3.882947827	3.729602715	3.803419063	3.685054551	3.587816653	3.677995728	3.705462302	3.558480158	3.64742151	3.656507521	3.639764004	3.741335421	3.881962235	3.776683449	3.829204357	3.90842801	3.971492037	3.610658908	3.756790913	3.813963606	3.766130048
100000844	3.597773678	3.903059508	4.007503311	4.077082829	3.243876822	3.83600106	3.705462302	3.240404602	3.357484702	3.635700971	3.284643044	3.460118687	3.675360493	2.983391294	3.786521384	3.500226389	3.22092775	3.946637205	3.456970592	3.480491933	3.632112053
100000849	2.336516981	2.490150854	2.186862953	2.101421315	2.300168052	2.389259119	2.327850801	2.723907019	2.428772627	2.644886685	2.559593614	2.460510266	2.622799567	2.667795647	1.743396501	2.935198653	2.214621669	2.512171931	2.467363431	2.287398161	2.612156076
100000855	3.134120217	2.669572972	3.018718225	2.911447878	2.709379849	3.106085427	2.930015915	2.661489266	3.028661474	2.958128236	2.846496296	2.875351989	3.014678476	2.870027983	2.860290786	2.79538353	2.888097103	2.737338759	2.972879124	3.169613228	2.863840047
100000859	3.751695915	3.69318296	3.886749023	3.728346056	3.562087351	3.930865923	3.697221533	3.523812605	3.644253454	3.384520247	3.523841745	3.634445007	3.451937723	3.545170183	3.74749091	3.443361461	3.480879416	3.34457529	3.275898196	3.299013924	3.337654735
100000862	5.848287852	5.653734271	5.897767954	5.75100655	5.833859518	5.732153459	5.978459508	5.818811115	5.927251493	6.215069188	5.801442194	5.94986762	6.095724824	6.100103324	5.909663298	6.086760797	6.043328049	5.87280614	5.746076422	6.094132213	6.09014817
100000884	1.488339019	0.444451497	1.387393018	1.251724757	1.112512237	0.439882263	1.694785228	1.12262084	0.982571105	0.674530082	0.50419606	1.174355999	1.238426509	0.091520019	1.506797981	1.487647132	1.333751484	0.545668134	0.212611719	2.122347235	1.0831997
100000886	1.834876404	2.379901104	2.111878588	2.501476017	1.781325381	2.272085923	1.775280437	1.720878569	1.485730226	1.569644419	1.741169306	1.576649914	2.004875903	1.286914314	1.893961791	1.538655111	1.378850763	2.229307091	1.92724967	1.325937336	1.804120319
100000896	2.325019532	1.89411066	2.09640243	2.068109336	1.631041362	1.698931434	1.537505588	1.679480149	1.383044014	1.654835648	1.911300084	1.700519629	1.988715766	1.530212334	1.459277542	1.587921066	1.782835307	1.946991282	1.387342297	1.165488389	1.43370616
100000931	3.936817538	4.348741485	4.274860447	4.378247902	3.939159163	4.568720082	4.353219262	3.879605501	3.872574254	3.878192394	3.60049087	4.13239812	4.205835042	3.437873375	4.165339089	3.885623791	3.770401227	4.364688026	3.835256858	3.786639475	3.904873705
100000934	1.359017808	0.722593754	1.387393018	0.881683754	0.482433721	0.493214549	0.576431948	1.026837624	1.041554406	0.829146933	1.225802147	0.815814498	1.153994566	1.195755133	0.546550332	0.702105821	0.848176588	1.229695188	0.936861003	1.355991814	0.579607685
100000935	3.420052494	3.345578998	3.239090268	3.237837349	3.191137918	2.962194699	3.076990943	3.000952221	3.081148268	3.080192039	3.357125959	3.561630098	3.229325106	3.321950826	3.243597802	3.027371812	2.864508205	3.036495654	3.12342258	2.94086704	3.085162636
100000948	3.254161314	3.41989614	3.448618503	3.199893674	3.101099405	3.275483326	3.36922392	3.476254016	3.273858732	3.122681134	3.120820247	3.11684741	3.289929996	3.433889753	3.164318566	3.388803846	3.050215994	3.159334294	3.158725883	3.527466587	3.395857501
100000949	3.160235392	3.660543589	3.714979322	3.870387863	3.108228495	3.631180157	3.729905888	3.247504394	3.185085482	3.192729051	3.420513983	3.312603674	3.649895343	2.746991366	3.35165242	3.3795069	3.036208037	3.711619314	3.158725883	3.008655127	3.277004819
100000956	7.192161636	6.865189844	7.458809053	7.057358171	6.836422999	6.678038795	6.497540028	6.70297854	6.812102105	6.955414145	6.786545721	6.674318458	6.810786708	7.1406537	7.012090735	6.88192441	7.624118387	6.535289611	6.46673947	7.263983278	6.728455557
100000962	0.785064924	0.758287589	0.836630749	0.881683754	0.83160037	1.014774088	0.646586819	0.469711698	0.366042778	0.886634122	0.80988193	0.75179545	0.793707096	0.733899789	1.135684251	1.068912653	1.084322173	1.14727868	0.568131023	0.310807081	0.995573161
100000981	2.558941732	2.72474241	2.748641052	2.731653071	2.249483169	2.497626434	2.338487293	2.354639265	2.486520367	2.486574884	2.879682725	2.519372633	2.479815281	2.350366671	2.533149632	2.723721242	2.299166618	2.776250483	2.627129836	2.255864105	2.026739721
100000992	4.791963986	4.578257477	4.873823102	4.68059511	4.733546776	4.65315565	4.875531172	4.626221479	4.754299929	4.990289019	4.555255132	4.988642426	4.983768998	4.521607925	4.787184478	4.834896896	4.924767027	4.604419355	4.541410813	5.202006568	5.003805123
100001019	1.336290658	1.531176871	1.745879966	1.639647945	1.485333197	1.676050697	1.381675377	1.091394385	1.239275523	0.537674412	1.032778828	0.75179545	1.465591519	0.479429517	0.976017483	0.671960644	1.189322611	1.877112704	1.326551205	0.248083332	1.341940981
100001029	1.548897303	1.89411066	1.555277898	1.999085072	0.83160037	1.555865045	1.626990447	1.636858608	1.079578115	1.190422781	0.972529049	1.335904512	1.641276332	1.015576466	1.857767843	1.180183902	1.084322173	1.748834697	1.77631767	1.022899514	1.138793641
100001113	2.392668697	2.116684901	2.558428535	2.051160394	1.933564384	2.144548129	2.52697092	2.245398371	2.40650704	2.532320903	1.86233372	2.085233912	2.479815281	1.920193498	2.062447555	2.543991208	2.202128976	1.966350313	1.581953995	1.674916244	2.206605222
100001114	3.871137888	4.028948883	4.048292226	4.012880379	3.437437784	3.695167182	3.233346623	3.482285286	2.762599767	3.374508393	3.296979253	2.774247923	3.463677713	3.128478338	3.200895485	3.351251097	3.480879416	3.792479587	3.031189135	3.329628576	3.361218352
100001116	1.425126951	1.759685385	1.461747889	1.639647945	1.485333197	1.676050697	1.518922753	1.74114066	1.398168587	1.76623639	1.943044728	1.576649914	2.036663064	1.617098334	1.682620641	1.571685295	1.400882505	1.276975868	1.387342297	1.650872533	1.804120319
100001119	4.556631469	4.799964783	4.792124505	4.745249919	4.630857518	4.65315565	4.562765839	4.477151693	4.49592696	4.496774438	4.500303373	4.614158544	4.54390664	4.36514695	4.627066288	4.352772178	4.55892591	4.618253862	4.666253	4.368832774	4.352698657
100001127	1.587901852	1.551664029	1.412606178	1.706121863	1.631041362	1.765473735	1.442101132	1.636858608	1.222379643	1.300272436	1.3255143	1.520124183	1.760286653	1.631083892	1.552802945	1.158605643	1.333751484	1.465645396	1.864487573	1.524248885	0.965140297
100001129	6.328115912	6.692926672	6.682925396	6.687560616	6.373733006	6.67231362	6.370546791	6.188854998	6.144057878	6.144651756	6.181726799	6.339703766	6.593953965	5.657926602	6.433029678	6.23845252	5.834583585	6.64510124	6.190739173	5.926504603	6.265848412
100001136	3.179516152	3.547783582	3.334522742	3.433642433	2.966357418	3.123103138	2.774207706	2.76406734	2.696845178	2.644886685	3.035046793	2.758044815	2.96598237	2.977929779	2.851114731	2.883520664	3.11828546	3.077131477	2.870131634	2.463367951	2.821997451
100001168	4.699269351	4.827529505	4.916309585	4.980523318	4.74044559	4.732921558	4.379208057	4.642471179	4.359633545	4.353768053	4.652067083	4.339863404	4.501824245	4.487421798	4.368714456	4.348013631	4.305161705	4.485339903	4.564628641	4.316297712	4.261724709
100001169	0.818246863	0.648442269	1.197366722	0.802873666	0.796723802	0.266926144	0.745809822	0.081983823	0.455516195	0.914540916	-0.193654356	0.815814498	0.551181947	-0.126449667	0.796455284	0.609712173	1.163780213	0.620892859	-0.084814706	1.165488389	0.453739209
100001171	1.716667625	1.759685385	1.555277898	1.810527452	1.463262327	1.368774594	1.644240143	1.74114066	1.658973614	1.516005472	1.441181548	1.648729212	1.816301932	1.644935174	1.875978317	1.398409228	1.731600183	1.465645396	1.842945103	1.095954833	1.640430895
100001188	2.690203132	2.85408677	2.985498162	2.957656203	2.699973046	2.7039831	2.805211769	2.607328848	2.297800473	2.458414414	2.120108278	2.566654098	2.408718086	2.18956069	2.283193374	2.535645151	2.749020312	2.589117339	2.365282284	2.607752073	2.389612386
100001198	5.097522221	5.134714198	5.183113927	5.282339033	4.846562917	4.979438959	5.04095812	4.871119965	4.941445141	5.038641314	4.622964708	4.878663149	5.059218541	4.826674539	4.864462037	4.955550248	4.982521	5.103440951	4.971854414	4.871003159	4.979269145
100001219	4.892754602	4.634560554	4.974610723	4.982759636	4.52828972	4.844865286	4.838543461	4.598725179	4.73358158	4.722723224	4.459729777	4.884272549	4.801504163	4.565964684	4.948604889	4.572664928	4.962291258	4.633471528	4.593941397	5.081263411	4.661099219
100001221	3.730064617	4.164817316	4.141722989	4.391774713	3.705305983	4.019875926	3.646763241	3.535461263	3.514937244	3.379523005	3.715241544	3.607568241	3.895027222	3.200590402	3.906536638	3.559058317	3.26363512	4.038672738	3.703997285	3.560107489	3.783675558
100001229	4.454808247	4.408931685	4.632287328	4.55396699	4.391813703	4.469085503	4.629247258	4.377120397	4.544315762	4.722723224	4.363305847	4.73911204	4.603488548	4.341950534	4.648411303	4.529185764	4.744824156	4.397148069	4.469427524	4.847395084	4.665837857
100001241	4.392831938	4.134579528	4.211623738	4.312204532	3.986352965	4.033441388	3.984745623	4.00220003	4.102339399	3.885261003	4.009422367	4.110230545	3.950313592	4.016647421	4.104859591	4.121388787	4.147951929	3.939308264	3.835256858	4.205114871	3.88061988
100001249	2.85915171	2.612209651	2.535658502	2.538431987	2.47579859	2.7039831	2.317135306	2.76406734	1.983690854	2.22204963	2.486076586	1.766802523	2.371810906	2.554948769	2.438298347	2.165546103	2.496227665	2.70888775	2.508994111	1.854072833	2.206605222
100001260	4.583417344	4.220259649	4.274860447	4.110190604	4.525629725	4.553108176	4.272319989	4.269633108	4.689694551	4.475855292	4.284960702	4.649723272	4.383206392	4.470020078	4.488950967	4.340846251	4.592817197	4.451394506	4.54475061	4.720301638	4.524285563
100001267	4.986961187	5.163285991	5.258055455	5.209734914	4.852943073	5.429354	4.891871205	5.019509436	4.718598451	4.83832208	4.800248304	4.840699206	5.130917581	4.534686788	5.05433283	4.935071844	4.960438047	5.348135274	4.564628641	4.842095966	4.656344966
100001285	4.473154049	4.568237341	4.540915694	4.454349893	4.244304793	4.386927521	4.424839736	4.31088496	4.178774972	4.348662956	4.244132682	4.421860054	4.501824245	4.396189118	4.268885815	4.371650949	4.41749394	4.476928139	4.321507859	4.390775082	4.473837244
100001293	4.948140955	4.670130552	5.08458801	5.086219702	4.923345764	4.839727058	4.84787967	4.753860956	4.870015791	4.990289019	4.692315704	4.924754957	5.004009845	4.567783612	5.062306577	4.941403908	4.986168851	4.831207417	4.603581442	5.096920613	4.973547242
100001297	3.667712436	3.756326598	3.836399468	3.913226227	3.476527349	3.76730194	3.2503439	3.28248853	3.273858732	3.14641035	3.464925626	3.244453161	3.283320481	3.578030087	3.623633489	3.227172131	3.665107151	3.528386429	3.406463798	3.144003251	3.37285739
100001302	1.625879579	1.649950591	1.387393018	1.251724757	1.463262327	1.849676058	1.555852105	1.350726226	1.222379643	1.497673305	0.50419606	1.595010152	1.238426509	1.763953051	1.743396501	1.726363648	1.604462389	1.825042408	1.091013862	1.674916244	1.165807355
100001316	3.9443516	3.976876578	4.003360268	3.936486923	4.171303145	4.073388841	3.904698496	3.715212379	4.053022798	4.01981325	4.042768333	4.021386468	3.954479912	4.032540469	4.025510576	4.170729624	3.99340771	4.081469214	4.147913273	3.928397575	4.071272437
100001321	4.882986565	5.01993286	4.978837033	5.316429027	4.707965077	4.821597765	4.553665598	4.669153786	4.793435563	4.542203203	4.954222161	4.724593255	4.708360198	4.832738478	4.613563484	4.634544689	4.531727015	4.64853035	4.469427524	4.052884454	4.492629327
100001337	3.597773678	3.30391767	3.417819653	3.120874539	3.530593974	3.24471355	3.139148996	3.129488787	3.302276072	3.010787541	3.327366027	3.135782493	3.022637057	3.34334623	2.948977497	3.237500749	3.11828546	2.94675524	3.421075634	3.227659044	3.245696135
100001340	1.751441323	1.355878937	2.016428899	1.569962595	0.898921686	1.424749765	1.518922753	1.324108883	0.982571105	0.941918123	1.396021269	1.378923016	1.292088557	1.530212334	1.661779438	1.47023568	1.678478312	1.620300973	1.162323539	1.385432947	1.411306251
100001344	1.802079103	2.235415515	2.312733104	2.75277311	1.781325381	2.457936442	2.045767196	1.964386929	1.802300702	1.811466343	1.943044728	1.481171221	1.972372561	1.098445062	2.336769373	2.029513061	1.546346825	2.409833672	2.100648365	1.550478327	1.919719761
100001360	2.793926766	2.9186041	3.018718225	3.1844323	2.612432198	2.864383308	2.843052744	2.744126918	2.984250402	2.889480406	2.639267171	2.806118214	3.077150726	2.660995501	2.922939188	3.079975292	2.766095458	2.94675524	3.031189135	2.794915332	2.888375213
100001408	3.248086294	3.386070944	3.341103749	3.453127984	3.079498295	3.313045039	3.070625267	3.082619281	3.043166469	3.169755579	3.106874145	3.301466479	3.144342782	3.015733199	3.345131	3.136258571	3.144638732	3.10796432	2.912112744	3.152590522	2.974927823
100001416	4.506617988	4.743203191	4.546621195	4.305073425	4.184853884	4.033441388	4.294340539	3.861209563	4.08842012	4.662283025	4.096687324	4.278708758	4.270759027	4.184897341	4.037694735	4.537569163	4.614191416	4.320239674	4.121316697	4.200981124	4.651574993
