	DMSO_A	DMSO_B	DMSO_C	DMSO_D	P1400_10-5_A	P1400_10-5_B	P1400_10-5_C	P1400_10-4_A	P1400_10-4_B	P1400_10-4_C	P1400_10-3_A	P1400_10-3_B	P1400_10-3_C	P1400_10-2_A	P1400_10-2_B	P1400_10-2_C	P1400_10-1_B	P1400_10-1_C	P1400_3uM_A	P1400_3uM_B	P1400_3uM_C
567207	4.3330885055	5.3762277585	5.6202119825	5.3014447975	4.9517886315	5.2068536825	4.4847051645	4.7554983585	4.0006778185	4.3248147465	4.2435011915	4.5984429825	4.8140559175	3.8938991545	4.9963663045	4.8643991265	4.3306345465	5.1332957965	3.1969739335	4.8850053715	4.9226270305
100537944	7.2985575895	7.3422688585	7.0634895425	7.6088550175	7.1356713515	7.1349681955	6.8634015655	6.8521140505	6.9639412555	7.0050469595	7.1822162935	6.8729900575	7.2633634075	7.0360820205	6.7861418945	7.1730729345	6.9162239525	7.1413281305	6.9832762985	6.6772168215	7.0769292275
550267	9.5052001135	9.6764502605	9.7577468145	9.9696275795	9.3783689675	9.8899359575	9.6709466275	9.2974552005	9.3508233765	9.5215027115	9.4113993125	9.6688879465	9.7870019785	8.9831925885	9.6504702125	9.5183432035	9.2195154365	9.8011585835	9.4406734575	9.2631407505	9.4848231065
393956	9.1806801045	9.3895484725	9.5716297905	9.5521565305	8.8367588225	9.3524319675	9.1527734015	8.7515966525	8.9527316825	9.0366272385	8.9250500535	9.0072542705	9.4177400815	8.5935754975	8.9668011555	9.0416361715	8.6625553465	9.3657142065	8.8973512125	8.7406504595	9.2946833695
326933	8.8716256655	8.7274782855	9.0138811955	8.8892357185	8.6708730175	8.7393460985	8.7996189635	8.6574237445	8.6520386115	8.8273747115	8.5339270575	8.6254774855	8.8628947875	8.3343957195	8.8870891905	8.7198425635	8.5545697615	8.9021345935	8.6866018215	8.6786852635	8.7800487475
323529	10.4909349485	10.3201509995	10.6612201475	10.6253916725	10.2487082425	10.4813736695	10.5420474685	10.1887753175	10.3849644995	10.5190859245	10.0815931815	10.6082581945	10.4917294525	9.9611445965	10.6857600175	10.4595103815	10.4256663565	10.4276496955	10.3218452165	10.5190310615	10.6284398065
568556	8.0379530785	8.4066460105	8.2568950265	8.3289922055	7.8982582645	8.0716813275	7.9321869655	7.7252819955	7.8035788415	7.9438799785	7.7263688135	7.9542890355	8.1545315255	7.4301030485	7.9618908335	7.9255410715	7.7949748345	8.2128413845	7.7771397345	7.7564616035	7.9879740455
568603	12.4712442875	12.5215685525	12.1027169115	12.2309552285	12.6840863315	12.5837579385	12.2270479325	12.7004419855	12.4657155155	12.3108020145	12.7808591865	12.3615430115	12.3747499135	12.8958593855	12.3159324735	12.3912083425	12.3499879245	12.5124115305	12.7809860935	12.2019073455	12.3497886345
80354	9.7384416545	9.7569452695	9.9599139495	9.8442652065	9.3902814565	9.8760035475	9.4758816005	9.4964387895	9.6632814455	9.4723629755	9.4539222465	9.6500878755	9.7165993735	9.2442311505	9.6664747685	9.5512571805	9.4961105965	9.7977375195	9.4587419135	9.3603280925	9.5104319735
101883655	6.5293584975	6.3055514285	6.2923333225	6.2628301755	6.0320274505	5.9495826025	6.1904164375	5.9140903215	6.1918031735	6.2085038995	5.9790077185	5.9406465955	6.4411624265	6.0711360905	6.1751856235	5.8595245365	6.5767042285	6.3651032725	6.0077436735	6.3984131605	6.1048574425
368410	8.4698722735	8.3154213745	8.5641200865	8.2781905245	8.7880644305	8.5092630365	8.5181735235	8.5362366815	8.3127659175	8.5759063165	8.4964452185	8.5558893825	8.3010971015	8.4368677495	8.3793855825	8.1856787275	8.2900314565	8.6185766655	8.6493265085	8.2254636925	8.6380849805
555988	4.8054137455	4.9449503455	4.6996734865	4.6962956345	5.0451637785	4.6146544965	4.7007739085	5.1735345295	4.3552900305	4.6280732455	4.8975054815	4.5226501775	4.7763617385	4.8783598955	4.2644438855	5.0892614745	5.1581262545	5.0437125255	5.0363441915	4.5578874695	4.7523308625
101884034	6.1997388065	6.6422788205	6.3856826085	6.3356200215	5.9214434765	6.5817911495	6.4709369985	6.1006068805	6.1103185115	6.2085038995	6.3350146665	6.2768373905	6.4531573805	6.2655269895	6.4829510005	6.5135237205	6.3077367185	6.6585738025	6.4006638485	6.3688197145	6.4661447025
557046	8.1935300015	8.1309639405	8.0070169065	7.8214631825	7.7396903805	7.9608470625	7.4304831325	7.6126829905	7.8179088005	8.0999292715	7.4352139745	8.1432882285	8.1655088805	7.7359950325	8.0376790795	7.8761130725	8.0706211325	8.0429288255	7.2881859445	7.9387103705	7.6131890975
557118	7.8914867095	7.8244194235	8.1845137735	7.8712813305	7.7209457695	7.9463743605	8.0615299175	7.6512007455	7.6292866355	7.6476424185	7.5441905665	7.7325444745	7.6338205035	7.2302874685	7.9875985015	7.7092688845	7.5865650905	8.0544419235	7.6381788185	7.7621638635	7.9371982295
556701	9.7073426245	9.9745491265	9.9760851535	10.1162895665	9.5179279465	10.0764935875	9.6730789985	9.3685297205	9.3359642795	9.4580100455	9.4829597135	9.5000719705	9.8631466965	8.9524558625	9.7725631945	9.5564962625	9.1861286735	10.0468851115	9.4260539735	9.1016122325	9.7259551405
436640	8.1178376575	7.8244194235	7.2381413125	7.3524087665	8.0335350005	7.8355579745	7.6967601095	8.1851315525	7.9538849285	8.0076820905	8.0372482955	8.0719619865	8.1097672805	7.9547936495	7.5143916395	8.2569230745	7.6900001295	8.2830302455	7.7243461065	7.3873541555	7.9171831375
30676	9.3741376525	9.7344013035	9.5645174485	9.7408594795	8.8519140545	9.5897610505	9.2559578405	9.1913007445	9.0050187425	8.9656903585	8.9589084585	9.1304545805	9.5631824485	8.5325415715	9.4197216885	9.2357077605	8.8055168245	9.6852284525	9.0216735265	8.8437430755	9.1580960805
335512	10.2424342135	10.1837008215	10.6349790805	10.4577893975	9.9387674235	10.1718472885	10.3863540105	9.8041824195	10.1916240975	10.3737374445	9.6348399515	10.3353445195	10.1878196535	9.6994650245	10.4096742565	10.2230064345	10.3842064285	10.2184071685	9.8022447725	10.5382672315	10.3071128745
321357	13.5639886315	13.1559316375	13.4523553375	13.3221510765	13.2350382415	13.1803908165	13.4290936385	13.2378551785	13.3520347245	13.5913211185	13.1693505155	13.3536975025	13.3436974975	13.2145224285	13.4010242835	13.2838514385	13.5192164605	13.2014620215	13.1995436445	13.6068620375	13.4507141395
558347	8.8635881255	8.4897542885	8.7486400345	8.7255302835	8.6950852505	8.6822648445	9.0482232145	8.9051935315	8.9695165785	9.0949929145	8.8097235385	8.9378273295	8.9773728915	8.9496288685	8.7808260515	9.0022472825	9.1219971545	8.7029293275	8.8099663785	9.1305559625	9.0828299645
559308	8.0767109925	8.2180367115	8.2604204915	8.1588982955	7.7945057995	8.1240607715	7.8888092635	7.8582286115	7.8405447305	8.0207619605	7.8798063015	7.7942817065	8.0239080835	7.7425429735	7.9488631505	8.0195895985	7.7780009485	8.1476877195	7.8391470925	7.7100135035	7.8512024475
568468	8.7827820775	8.6110343875	8.7931314125	8.3146590565	8.5982683555	9.0881361405	9.0366768015	8.7816694005	8.5215386115	8.7131684325	8.6748148095	8.6788279555	8.8287748785	8.8500585165	8.7586008385	8.6232871185	8.9526991805	8.8302820375	8.4685323165	8.7055683125	8.7644496655
550529	8.3627493965	7.9972253995	8.1507185455	8.0156147895	8.0784046115	7.9317550005	8.3174184465	8.3942286825	8.1591628205	8.3301366345	8.2026511915	8.0917669235	8.2573017875	8.4206268845	7.9618908335	8.3394767755	8.2444193065	8.2189931875	8.0445153395	8.1491810935	8.2663374315
794166	6.8795005315	6.4453657825	6.9192877305	6.8446983345	6.2826711245	6.4374723955	6.8408162905	6.6818380875	6.4193569755	7.1189039095	6.4175459695	6.4505020995	6.4168691215	6.3875247395	6.7058177445	6.8840028095	6.9162239525	6.5906111125	6.3856311055	6.6155561215	7.0477692705
30536	6.6925158025	6.6899217935	6.6122724285	6.4449456125	6.3452068355	6.1140054395	6.5000564835	6.3617768465	6.1651497355	6.6229739155	6.4847135915	6.4808590875	6.5001641025	6.4687530185	6.4214060655	6.8773193215	6.6989728665	6.3502337085	6.6970304335	6.5245487935	6.6996603465
613145	9.9972614845	9.7569452695	10.1381602475	9.9313889495	9.7712317765	9.7287376645	9.9799843895	9.7315756995	9.8195725155	10.0556588945	9.6532044835	9.9359310685	9.9225897755	9.6859395815	10.0022037075	9.9771811075	10.0601708925	9.7949948155	9.6564347115	10.0401580635	10.0354248235
436964	6.5890728845	6.4783002755	5.9521094655	6.2478208915	6.6427742545	6.5438413265	6.3048516745	6.6711674435	6.4268558615	6.3908254885	6.6103379645	6.2652566895	5.9594688415	6.9706565215	6.0342839505	6.3299139045	6.4431056865	6.2335406085	6.5017230485	6.5772537255	6.2527384165
797016	6.7283654025	6.7630219755	6.9370200435	6.5342489775	6.3694813595	6.5692518005	6.6198609745	6.5828360475	6.7712139705	6.8814285955	6.5171600005	6.6771566365	6.6113873715	6.7864780045	6.8055431045	6.9169635595	6.9695267255	6.8972137675	7.1526785465	6.9004637075	6.9005919195
30239	5.6273644995	5.9618062545	6.2504002475	6.0884581575	6.1205027925	6.1311695195	6.0266370415	5.8587391955	5.6793224355	5.9595725715	6.1949576345	5.9836818255	6.0412058495	5.5050737005	6.3305788805	5.6082698875	5.6436742225	5.6283765245	5.9060619175	5.7189146265	6.0470885425
324088	8.7699386335	8.5477948295	8.7130613945	8.6533278565	8.4553285235	8.4072763425	8.7152193655	8.3974692185	8.4716558285	8.9690682515	8.2322697765	8.6656741535	8.6211818205	8.3451918505	8.6065215415	8.7254354235	8.7801680755	8.6154709165	8.3726788205	8.7435358245	8.8909310445
559349	6.4130175185	6.7450912315	6.9632164355	7.1733522165	5.7837228035	6.9344665895	5.9583387695	5.7412273905	5.9633657095	6.0643528635	6.2603097785	6.1814794985	6.4290669075	5.3930029995	6.3960336385	6.1419604915	5.9619101185	6.6825146855	6.0077436735	5.7876225755	6.1604019245
100333121	8.0801833505	8.4816556185	8.5754861825	8.5377607075	7.9832978545	8.3931166865	7.9070420665	7.7045012225	7.8489424695	7.7375339575	7.9448589895	7.7699029185	8.2331571935	7.6234290065	8.0860793665	7.7968734005	7.7035473465	8.4139260755	8.2029782515	7.6249473665	7.8596169545
393541	9.9420357355	10.4912596715	10.3671458345	10.3371137895	9.8401633825	10.0875271815	10.1287855475	9.7595480315	10.0458369395	10.3473737675	9.8411433885	10.1167634355	10.2799317945	10.0705812865	10.0849154855	10.2905890135	9.8760235845	10.2701789945	10.5103542415	10.0576524965	10.3193657365
799891	7.5395838155	7.8498106495	7.8427060465	7.8163854285	6.8977065315	7.6153925855	6.9919564335	7.1727134575	6.7945885285	6.7143676265	6.9163428105	6.9254361675	7.2358533065	6.7216725645	7.2498524915	7.0176458525	7.0136979505	7.3723027275	6.9116237065	6.7707001165	7.0841280475
553574	7.9381572555	7.5319883575	8.0195541145	7.8565156795	7.7489721415	7.8037972395	8.0252658855	7.7709723895	7.9973437795	8.0750652405	7.7674093845	7.9650667755	7.9326139915	7.7523094965	7.6916835355	7.8109705925	7.9583301985	7.7405462975	7.7362461105	8.0869296595	8.1058383535
403085	7.1345676725	6.8989689385	7.0795445045	6.8446983345	6.7390745345	7.1264342485	7.1955464975	6.7442558405	7.0826311795	7.3174681225	6.4626700245	7.3549722295	6.9863311915	6.5752975905	7.1241441825	7.0654690965	7.1649875535	6.9816500015	6.6091649525	7.2880843255	7.2911460235
373108	9.4619349075	9.7218503025	9.6163368505	9.6090559915	9.3266139715	9.7102968665	9.5427105615	9.3112659085	9.6091049395	9.8456839595	9.2598592595	9.4839256355	9.7522300835	9.3983486655	9.4291334215	9.7073107085	9.4553197305	9.6725832555	9.2232637195	9.3603280925	9.6394201845
322012	7.4295531275	7.0957428345	7.6193109235	7.3312048625	7.5078528075	7.1768967585	7.4405320015	7.0627123645	7.3185993835	7.6391857635	6.7351188615	7.4804675085	7.3747600885	6.8116064755	7.7226300725	7.3427796405	7.6945300175	7.3350263785	7.0129276395	7.8234447975	7.4776288335
563197	9.0091327895	9.3750477465	9.4363553575	9.4009374015	9.0432480765	9.5599669565	9.0935063705	9.0126448015	8.9592105425	8.7934804865	8.9490323235	9.0701691275	9.3710859005	8.5325415715	9.1990919485	9.0053156725	8.7058291585	9.4227935645	8.8946990575	8.7435358245	8.9590797255
563265	7.8473371785	7.3892050455	7.5915895385	7.4342389175	7.5876188735	7.5783277475	7.9983074655	7.7149290245	7.7715427695	7.8662967565	7.8160346075	7.9103544095	7.7838324895	8.0155294405	7.8354653675	7.8927779435	7.9162866275	7.6734386775	7.7713682785	8.0218705065	8.0736505755
561865	6.5495391685	6.3055514285	6.3856826085	6.1381420545	6.2826711245	6.1814695205	6.0132336035	6.0846128215	6.0338098615	5.9997622135	6.3470978695	6.1185127205	6.3153860905	6.3875247395	6.1297304425	6.1966726175	6.2958610385	6.0152591545	6.0654814635	6.1772514575	6.2007004435
562008	7.9072119085	7.6378123515	7.5915895385	7.4209188325	7.8255453065	7.3109743875	7.3843763995	7.7097245455	7.4384458135	7.3898251115	7.8073146875	7.5296978855	7.5691573235	7.7490613295	7.4664421095	7.3715999185	7.7991872845	7.5745531875	7.7886138395	6.9809110715	7.4993314445
565718	5.2619719145	5.2031558935	5.0967181525	5.5419113785	5.3917877935	4.9213290275	5.3602868855	5.1117432065	4.2577479425	5.1406088485	4.8975054815	5.0127585395	5.3641748025	4.9019504965	4.6550990045	4.8371055465	5.0491586265	4.9481961945	4.8734815975	4.8850053715	5.3622898025
565591	6.8472566345	7.2177788655	7.1572438915	6.8042333485	7.0779176555	7.2415465695	7.3421178005	6.8708868365	6.8790174825	7.0181506345	6.9404690545	6.9327752215	7.1352141135	6.7083546825	6.8988184635	7.1287402055	7.1117906515	7.3796437985	6.7683061065	7.1729393435	7.1610312445
450068	7.7328718035	7.3949661395	7.2523747075	7.4142123865	7.8687601095	7.5783277475	7.2249139185	7.7457676845	7.5559510425	7.5198862945	7.7217358395	7.4854668345	7.4840265345	7.8001743245	7.5890628145	7.6159988985	7.7214146615	7.3796437985	7.9300232235	7.6374110955	7.5260085105
100003029	6.5088915265	6.2932648025	6.5211639205	5.9654082495	6.9549743205	6.5438413265	6.2826792905	6.4392883155	6.9060970695	6.6143709815	6.2214547815	6.5870029195	6.5231053165	6.7737477095	7.0283148225	6.5559939725	7.0635778385	6.3352092905	6.2919887275	7.3038083005	6.8924137065
563853	8.2377317175	8.2784998085	8.2883183005	8.1588982955	8.2966531135	8.1787380885	8.0084759975	8.3647315825	8.1903387415	8.0142368485	8.2928696705	8.1930328785	8.1691495155	8.3365614185	8.0539935925	8.1500791605	8.1420084845	8.0749367635	8.3534922865	7.9235242015	8.0407282395
393284	8.1935300015	7.6182448225	8.4075839575	8.1057800955	7.8078903005	7.9317550005	7.9106611385	7.8392892975	8.1748349915	8.2039365755	7.8290164535	8.2021720225	8.1764033395	7.7061558665	8.3266453415	8.0012639845	8.3911658645	7.9324612025	7.8056556855	8.4853958645	7.9212084315
678558	7.1740996045	7.3482200725	7.1420351855	7.2506768515	7.2248533065	7.1686079645	6.7945565275	7.2100518175	6.8953261525	7.0311363625	7.3049918655	6.8653396595	7.4781684815	6.9594578885	7.1395146785	7.1566073925	6.8364896375	7.1370028335	7.2637289005	6.4416953525	6.9248520265
768119	6.4670653605	6.0809564855	6.5093599055	6.2628301755	6.4850810085	5.8903293795	5.9860472655	5.9847357505	6.0338098615	6.2085038995	6.0981865585	6.3770817125	6.0726466265	5.9963997935	6.3960336385	6.2285308665	6.2718123255	6.1241603165	6.0464911265	5.9159382945	5.7719428675
564770	5.4017412975	5.0940580645	4.7406370145	4.9398798565	5.5907364245	5.1741040505	4.9462157565	5.3173400335	5.2256323645	4.9348897375	5.8146964065	5.3119125695	4.6978835845	5.5505611555	5.0297446475	5.1122128905	5.3075455835	5.2176401705	5.2170475615	4.7988600515	5.4316550725
393485	8.3825716065	8.1549283495	8.3020674785	8.2670677475	8.1183440855	7.9893640575	8.4699294075	8.1548139835	8.2528505875	8.4461798355	7.8922292175	8.4777651645	8.3468203365	8.0581483025	8.3063598545	8.3149555665	8.4405419935	8.1900576485	8.2072596165	8.4784848095	8.4941860655
100535763	5.7013838425	6.2808726395	6.3596219815	6.4183810395	6.0167392985	6.1978538785	6.2140411815	5.6998289705	5.7407813895	5.8611994145	5.9633935495	5.9836818255	6.3670197455	5.3072631355	5.7437698325	5.4729603455	5.9004990125	6.1415373235	6.0464911265	6.0525032125	6.1873922855
724016	7.0450076345	8.9394221185	9.9402661525	10.0421052665	6.1205027925	6.7688788455	6.8782643485	6.0355384185	6.4268558615	6.6981754585	6.7980903735	6.9831291005	7.3810524975	7.2716207795	7.6167838765	7.9575766515	7.3657833875	8.5404921475	8.7466638545	7.7449890205	8.3403526355
494044	7.2251782565	6.9931317435	7.6837465045	7.4209188325	7.0406111395	6.8332217545	7.3313568695	6.7029454855	7.0294406235	7.3280296845	6.9324717185	7.2354275335	7.2288930275	6.9762234075	7.1994096215	7.2681047685	7.3254633305	7.0930213175	6.8581729835	7.4165736425	6.9876193175
564324	9.7493879635	10.0078270215	9.8366207195	9.9558396045	9.6339409345	9.9394943885	9.7926368995	9.4612569305	9.5740759925	9.6916579425	9.5380209735	9.6699862405	9.9344039795	9.1562387955	9.6888482045	9.7780875915	9.3813882545	9.9509698155	9.5150857085	9.4156455495	9.7589413665
564241	5.6462284005	6.3887470155	5.9865753005	5.6824967795	6.5502408485	5.2388763585	5.5762009265	4.4900605195	5.0425088395	5.7556244115	4.7230438325	4.8045088685	5.1450644555	5.3072631355	4.5206911375	8.8138436195	5.5467916525	5.9866991345	5.6023028165	4.6591551535	5.5611169015
405782	9.4566013655	9.6835285515	9.7338527055	9.7909022465	9.4526784485	9.6609221845	9.5144477725	9.3979500525	9.3704003985	9.4759290075	9.4525248245	9.5160395985	9.6620930205	9.1439254305	9.6531499985	9.4020925355	9.2704675055	9.6874484975	9.4406734575	9.1846359645	9.4051505845
100003376	7.5744717145	7.8201437635	7.7851290355	7.8163854285	7.3337307055	7.6925750115	7.5232342075	6.9257825745	7.3855507915	7.5829751215	7.4123948395	7.4904488965	7.7550520635	7.3721651535	7.5202748105	7.9827025935	7.3078322755	7.7799168175	7.3436898875	7.4093240645	7.7952782975
563788	5.3793666295	4.7063431845	5.9521094655	5.6824967795	5.5274203205	5.4722922725	5.7639680565	5.3710750475	5.2596243445	5.6246756955	4.9928778705	5.7871513445	5.0216182855	5.0570929405	5.6609815665	5.7757532115	5.8198659865	5.3580477485	4.9572098245	6.1072926325	5.2894202305
100149048	7.7763323465	7.9273890515	7.6732051185	7.9382572875	7.9950472785	7.6692633205	7.4993982585	8.0761097785	7.5661735795	7.3068286725	8.1656049435	7.4804675085	7.6390805245	8.2655938275	7.7529267075	7.7092688845	7.7608249785	7.7964664605	7.9556972765	7.5544029365	7.5779268745
436733	6.2250542835	5.7443753685	5.8806047225	6.0884581575	5.8194049755	6.1648969505	5.9442823675	5.8774265255	5.7042210665	5.9595725715	6.0097380515	6.1691040815	5.8548494105	5.8342025455	5.7637453225	5.8730254335	6.1843372385	6.0707370355	5.8192192615	5.8316747945	5.9079744145
567027	9.0127714575	9.4585684965	9.3742581765	9.3890159375	9.0731159875	9.4768106695	9.0871237205	9.1477059125	9.1366021235	9.1042390295	9.1657798925	9.1095590605	9.2847858675	8.9296832645	9.2064085625	9.1606314335	9.1699544995	9.3139670735	9.0409911695	8.9094504005	9.0501188225
387365	5.6273644995	5.9618062545	5.8988158945	5.7691437985	5.3188693125	5.6495197515	5.3173060415	4.9087016685	4.4168368075	5.0155104195	5.1390321085	4.8671381195	5.8366507535	4.4997783385	5.3268834205	4.9174844245	4.8685254095	5.8974615255	4.8734815975	5.1514893055	5.3141213085
108192093	5.9493676385	5.6702994125	5.7462524575	5.3584520295	6.5288462395	6.2459192445	5.4425879205	6.3076877955	6.0725713005	5.8611994145	6.5593170435	6.5105904505	6.1185592325	6.5456506355	6.2047124385	6.1307646005	6.2473559325	5.9378055945	6.5830452685	6.0147857175	6.1873922855
406822	9.3075608575	9.0639801495	9.3807515385	9.1874558775	9.0619878575	9.0682229765	9.2502562525	9.1457802715	9.0542669535	9.3584914165	9.0851121705	9.0899985225	9.3773943195	9.3369326545	9.2082319335	9.3726933995	9.4105912455	9.3517844225	8.9288025045	9.2223553895	9.3702417175
406259	9.8534978675	9.6728980495	10.0349050245	10.0001770105	9.5541189315	9.7315539055	9.7768602835	9.4503768595	9.6939049225	9.8988993975	9.4719666245	9.7655583965	9.9290458775	9.4651962765	9.6437488895	9.8239933125	9.7597970525	9.8475590925	9.5509003525	9.7048217705	9.9552495715
445072	8.6766830475	8.6928198135	8.8220479015	8.9368049795	8.5191053215	8.5288229095	8.5694426815	8.5214609825	8.3428069465	8.4962041135	8.2771674785	8.6095379095	8.5559366105	8.0182303245	8.6257495415	8.3707436885	8.3629864425	8.5760741835	8.3916135375	8.4434240415	8.4941860655
